metal log(age) E_BV dm mass
0.00638 9.79719 1.06213 12.27367 1653.52026
0.00638 9.79719 1.06213 12.27367 1653.52026
0.00638 9.79719 1.06213 12.27367 1653.52026
0.02368 9.79719 1.06213 12.27367 2324.39729
0.02368 9.83823 1.02645 12.12154 1479.62979
0.02133 9.83823 1.02645 12.12154 2263.99691
0.05903 9.83850 1.02663 12.12251 1453.82855
0.02416 9.83850 1.02663 12.12251 1516.54044
0.03543 9.83850 1.02663 12.12251 2301.40784
0.04375 9.83850 1.02663 12.12251 2301.40784
0.04375 9.83850 1.02663 12.12251 2301.40784
0.03150 9.83850 1.02663 12.12251 2301.40784
0.03562 9.83850 1.02663 12.12251 2301.40784
0.00669 9.80708 1.05671 12.22364 1828.45478
0.03624 9.80696 1.05677 12.22403 2271.26119
0.03624 9.80504 1.05614 12.20956 2271.26119
0.02192 9.80504 1.05614 12.20956 2271.26119
0.02366 9.80723 1.05736 12.20969 2271.26119
0.02366 9.79480 1.06105 12.27689 2271.26119
0.02366 9.83255 1.03024 12.11854 2271.26119
0.04304 9.83448 1.03298 12.13250 2271.26119
0.04304 9.83842 1.02706 12.12063 2271.26119
0.04304 9.83842 1.02706 12.12063 2277.74246
0.04304 9.83842 1.02706 12.12063 2277.74246
0.04304 9.83842 1.02706 12.12063 2277.74246
0.04304 9.83842 1.02706 12.12063 2277.74246
0.04304 9.83842 1.02706 12.12063 2277.74246
0.04304 9.86083 1.03009 12.35961 1786.47543
0.00613 9.83211 1.02662 12.11485 1824.65606
0.00613 9.83211 1.02662 12.11485 1505.43093
0.00613 9.94571 1.02431 12.02408 2052.55377
0.00669 9.83398 1.03142 12.15191 1512.70387
0.05860 9.83211 1.02662 12.11485 1512.70387
0.04837 9.83211 1.02662 12.11485 1453.45137
0.02122 9.22338 1.25559 13.76516 1824.65606
0.03537 9.79525 1.06243 12.27554 1846.57570
0.03537 9.79469 1.06103 12.27649 1467.12889
0.04837 9.79469 1.06103 12.27649 1467.12889
0.04837 9.79469 1.06103 12.27649 1458.19948
0.04159 9.79427 1.06123 12.27801 1549.09090
0.04159 9.79427 1.06123 12.27801 1549.09090
0.00649 9.81200 1.05354 12.20826 1531.81104
0.00649 9.81200 1.05354 12.20826 1844.85318
0.00649 9.79585 1.06263 12.28129 1484.04501
0.00649 9.79553 1.06235 12.28062 1955.73447
0.00649 9.79553 1.06235 12.28062 1505.89126
0.00649 9.71644 1.05711 12.35956 1501.12320
0.00640 9.71362 1.05795 12.35577 1501.12320
0.00640 9.22327 1.25470 13.78026 1700.62793
0.00640 9.22327 1.25470 13.78026 1700.62793
0.00640 9.22327 1.25470 13.78026 1700.62793
0.02666 9.22327 1.25470 13.78026 1700.62793
0.05593 9.22327 1.25470 13.78026 1477.50194
0.00309 9.22327 1.25470 13.78026 2146.40175
0.03589 9.83869 1.05553 12.21646 2276.38212
0.03589 9.86083 1.03009 12.35961 2276.38212
0.03589 9.81116 1.05601 12.19062 2276.38212
0.03589 9.81116 1.05601 12.19062 2276.38212
0.03589 9.81116 1.05601 12.19062 2276.38212
0.03589 9.83882 1.05565 12.21698 2276.38212
0.03589 9.83211 1.02662 12.11485 2048.48092
0.03902 9.79427 1.06123 12.27801 2030.34613
0.03101 9.79427 1.06123 12.27801 2030.34613
0.03187 9.79427 1.06123 12.27801 1813.26287
0.03187 9.79536 1.06503 12.25736 2276.38212
0.03187 9.79536 1.06503 12.25736 2276.38212
0.02401 9.83041 1.03384 12.13352 2276.38212
0.02129 9.83041 1.03384 12.13352 2276.38212
0.04374 9.79518 1.06519 12.25792 2276.38212
0.03700 9.79372 1.06498 12.27575 2276.38212
