ID,x,y,mag1,e_mag,col1,e_col1,MP,sel
Gaia DR2 443842852381516672,0.005945,0.019699,18.956701225726736,0.0037759188858136113,0.5262999999999991,0.008386298349093001,0.671,1
Gaia DR2 443842779362465792,-0.000616,0.005177,19.675204916820743,0.004925570555939396,0.5913000000000004,0.014620875486782588,0.646,1
Gaia DR2 443831032631525504,0.012352,0.002575,18.74193672447718,0.0029145016984434514,0.595600000000001,0.004810405388322277,0.636,1
Gaia DR2 443842921101007488,-0.023268,0.007742,19.14568939857665,0.0037181751600338184,0.5682000000000009,0.013370115930686613,0.632,1
Gaia DR2 443844295490519040,0.025821,0.032883,18.953643120516528,0.003503800037695705,0.5008000000000017,0.007529276193632427,0.63,1
Gaia DR2 443842745008489600,-0.008981,-0.00892,18.181473403408354,0.0024876341954513477,0.5764999999999993,0.005053711507397311,0.619,1
Gaia DR2 443830757749080960,0.028252,-0.03579,19.798718071529326,0.004726615126656619,0.5181000000000004,0.01145469336123844,0.613,1
Gaia DR2 443842779362460544,0.010218,0.001796,19.685243388820346,0.004826563160204114,0.5814999999999984,0.016994410845922257,0.608,1
Gaia DR2 443842852378723712,-0.005799,0.012216,20.321607391731987,0.007731215489890231,0.5510000000000019,0.023008259386576815,0.606,1
Gaia DR2 443842818021787136,-0.007446,0.009225,18.446629841437872,0.0026607072863837175,0.5566999999999993,0.005590169943749474,0.601,1
Gaia DR2 443830963912058496,0.018773,-0.020858,18.731144028761435,0.002806893473315925,0.6025999999999989,0.006576473218982953,0.6,1
Gaia DR2 443832269577536640,0.040966,-0.002715,20.336344525768638,0.0076383186039800915,0.6006,0.02156038033059714,0.572,1
Gaia DR2 443832269582100352,0.044765,-0.003491,20.413357467588206,0.007560833758739217,0.6399000000000008,0.016589454481688058,0.561,1
Gaia DR2 443843741435172352,-0.036987,0.03159,18.539713628438076,0.0027506402524002556,0.6152999999999977,0.0054378304497290095,0.56,1
Gaia DR2 443842646223112832,-0.017635,-0.020317,19.676871563344143,0.005044205509455922,0.5588999999999977,0.009763708311906906,0.559,1
Gaia DR2 443832578815168896,0.050169,0.01111,19.79828755455446,0.0062568381680566205,0.5343000000000018,0.014864723340849637,0.553,1
Gaia DR2 443842749302318080,-0.006252,-0.006849,18.94297461318031,0.0031006133759267033,0.5366999999999997,0.009682974749528164,0.546,1
Gaia DR2 443843088600141568,-0.022513,0.031654,20.46081621255066,0.007954230017670932,0.6371000000000002,0.02418098426450007,0.539,1
Gaia DR2 443843122959883904,-0.016862,0.034482,19.35029135079491,0.004272296657060885,0.5417999999999985,0.010754068997360951,0.526,1
Gaia DR2 443843019880649344,-0.012083,0.017068,18.543817841472848,0.003010395167364998,0.566399999999998,0.006440496875241847,0.525,1
Gaia DR2 443843054240401152,-0.006661,0.029794,19.91965990521697,0.0053830332955706875,0.6347999999999985,0.024020407989873944,0.517,1
Gaia DR2 443830998271800320,-0.003649,-0.015213,19.421393551467975,0.004198811861760788,0.5736999999999988,0.011576700738984315,0.512,1
Gaia DR2 443844261130790016,0.008783,0.017817,19.663102640959238,0.0055218984102268194,0.585799999999999,0.015480633061990713,0.511,1
Gaia DR2 443830998271796608,0.00263,-0.011829,18.42409915894985,0.00837562088481156,0.5606999999999971,0.005990826320300064,0.505,1
Gaia DR2 443844256831238144,0.014895,0.025094,19.42926372267281,0.00459070679700106,0.5257000000000005,0.013787675656179325,0.504,1
