metal log(age) E_BV dm mass
0.03900 9.02500 1.25054 13.42345 1200.00000
0.03900 9.02500 1.25054 13.42345 1200.00000
0.03900 9.02500 1.25054 13.42345 1200.00000
0.02900 9.19700 1.21854 12.97326 800.00000
0.04500 9.04000 1.24779 13.57902 800.00000
0.04500 9.04000 1.24779 13.57902 900.00000
0.04500 9.04000 1.24779 13.57902 900.00000
0.04500 9.04000 1.24779 13.57902 1200.00000
0.04500 9.04000 1.24779 13.57902 800.00000
0.05100 8.97200 1.25918 13.60720 800.00000
0.05100 8.97200 1.25918 13.60720 900.00000
0.04500 9.03200 1.25090 13.54499 900.00000
0.04500 9.03200 1.25090 13.54499 900.00000
0.04500 9.03200 1.25090 13.54499 900.00000
0.04500 9.03200 1.25072 13.54564 900.00000
0.04500 9.03200 1.25072 13.54564 900.00000
0.05100 8.97200 1.25852 13.61252 900.00000
0.05100 8.97200 1.25852 13.61252 900.00000
0.05100 8.97200 1.25852 13.61252 900.00000
0.05100 8.97200 1.25868 13.60928 900.00000
0.01300 9.19000 1.25303 12.98456 900.00000
0.03900 9.08500 1.24843 13.62442 900.00000
0.03300 9.11500 1.22773 13.25401 900.00000
0.03300 9.11500 1.22773 13.25401 900.00000
0.04700 8.98700 1.25769 13.61925 900.00000
0.04700 8.98700 1.25769 13.61925 900.00000
0.04700 8.98700 1.25769 13.61925 900.00000
0.04900 9.01700 1.25055 13.94717 800.00000
0.04700 8.95700 1.25877 13.54011 1200.00000
0.04700 8.95700 1.25877 13.54011 1200.00000
0.04700 8.95700 1.25877 13.54011 1300.00000
0.04900 9.01700 1.25747 13.59665 900.00000
0.04900 9.01700 1.25747 13.59665 1100.00000
0.04900 8.98700 1.25506 13.63287 1100.00000
0.04700 9.02500 1.24908 13.69692 800.00000
0.02300 9.25700 1.20385 13.20046 800.00000
0.04700 8.98700 1.26009 13.61551 800.00000
0.04700 8.98700 1.25668 13.61584 1400.00000
0.04700 8.98700 1.25668 13.61584 800.00000
0.04900 9.01700 1.25055 13.94717 800.00000
0.04700 8.99500 1.25581 13.62125 800.00000
0.05100 8.98700 1.25249 13.64912 800.00000
0.05100 8.98700 1.25249 13.64912 1200.00000
0.02300 9.25700 1.20385 13.20046 1200.00000
0.02300 9.25700 1.20385 13.20046 1200.00000
0.04500 9.02500 1.25587 13.67206 1200.00000
0.04500 9.03200 1.25157 13.54265 1200.00000
0.04300 9.03200 1.24439 13.42917 1300.00000
0.05100 8.98000 1.25964 13.59196 700.00000
0.05100 8.98000 1.25964 13.59196 700.00000
0.04700 8.99500 1.25564 13.49880 700.00000
0.04700 8.99500 1.25564 13.49880 700.00000
0.04500 9.03200 1.24854 13.56664 700.00000
0.04500 9.02500 1.25592 13.67186 800.00000
0.04300 9.04000 1.24486 13.47885 900.00000
0.04100 9.04700 1.24433 13.58082 1300.00000
0.04900 8.96500 1.26268 13.74544 800.00000
0.02900 9.19700 1.21830 12.97913 900.00000
0.02900 9.19700 1.21830 12.97913 900.00000
0.02900 9.19700 1.21830 12.97913 900.00000
0.02900 9.19700 1.21830 12.97913 2000.00000
0.02900 9.19700 1.21830 12.97913 1000.00000
0.02900 9.19700 1.21830 12.97913 1000.00000
0.02300 9.25700 1.20706 13.15872 1400.00000
0.04500 9.03200 1.24855 13.56701 1400.00000
0.04500 9.03200 1.24855 13.56701 1200.00000
0.04700 8.98700 1.25759 13.61604 1200.00000
0.04700 8.98700 1.25759 13.61604 1100.00000
0.04700 8.98700 1.25759 13.61604 1200.00000
0.04500 9.03200 1.24852 13.56877 1200.00000
0.04500 9.03200 1.24852 13.56877 1200.00000
0.04700 8.98700 1.25966 13.61927 1200.00000
0.04700 8.98700 1.25966 13.61927 1200.00000
0.02900 9.15200 1.22072 13.01000 800.00000
