metal log(age) E_BV dm mass
0.02519 9.92256 1.01217 12.36764 2210.72150
0.02519 9.68977 1.09733 12.61052 2361.48352
0.00126 9.64870 1.13854 12.31459 2054.51154
0.02895 9.58164 1.16399 12.71564 2850.57920
0.00578 9.65957 1.12073 12.38143 2525.03830
0.01874 9.52289 1.15426 12.70423 2225.24559
0.03715 9.52289 1.15426 12.53283 2216.75389
0.02349 9.68802 1.07812 12.48602 1890.41511
0.02877 9.68802 1.07812 12.48602 2525.59779
0.04080 9.68802 1.07812 12.62154 2679.69017
0.02167 9.68802 1.07812 12.03018 2576.23196
0.05682 9.68802 1.07812 12.61586 1703.38224
0.03950 9.68802 1.07812 12.55491 2801.32294
0.05604 9.68802 1.07812 12.10881 2714.99768
0.02750 9.60814 1.14576 12.42772 2714.99768
0.02591 9.60814 1.14576 12.48891 2808.00635
0.02611 9.71972 1.08120 12.50922 2445.93894
0.03233 9.79653 1.01777 12.50922 2434.49898
0.02455 9.66371 1.09277 12.56488 2434.49898
0.02137 9.62791 1.08476 12.40318 2050.58036
0.03914 9.63077 1.11461 12.40318 2050.58036
0.03342 9.95244 1.02062 12.42158 2055.15339
0.03598 9.69515 1.08547 12.70417 2687.66364
0.01921 9.65646 1.12315 12.70417 2687.66364
0.04818 9.67817 1.05688 12.03920 2697.91267
0.03203 9.62103 1.10478 12.29474 2176.56522
0.02872 9.90040 1.03182 12.51850 1976.88518
0.02521 9.79590 1.04064 12.68080 1961.98109
0.00873 9.65594 1.08578 12.68080 2050.30920
0.01584 9.94854 1.02670 12.03018 3447.65759
0.02576 9.78347 1.08044 12.63950 2188.87475
0.02640 9.61310 1.14839 12.09024 2189.18240
0.02497 9.61310 1.14839 12.29474 1753.16241
0.02205 9.65113 1.06262 12.00582 2920.08297
0.02076 9.65936 1.06384 12.06796 2768.06102
0.02316 9.60651 1.14912 12.40794 3141.69489
0.04287 9.74264 1.09917 12.40794 2201.85651
0.02519 9.62355 1.12323 12.77278 2099.33205
