metal log(age) E_BV dm mass
0.00541 7.19115 0.30363 14.84219 195.42016
0.00520 8.35592 0.26986 14.53614 217.03573
0.00682 8.29087 0.31657 14.85564 150.13215
0.00727 9.12642 0.33764 14.84321 197.00803
0.03788 7.07982 0.10090 13.04454 232.55905
0.03467 8.68931 0.04645 13.79187 169.54867
0.04150 8.84405 0.05372 13.64727 149.03670
0.04314 7.12369 0.08195 13.01757 181.42562
0.02857 7.94022 0.05146 13.72618 230.08707
0.05773 8.30370 0.03954 13.09043 195.90187
0.00304 9.03064 0.32274 14.91909 178.26744
0.01808 7.11401 0.28048 14.91526 239.61413
0.00518 8.46439 0.32387 14.98939 200.12945
0.00547 7.56577 0.24957 14.98134 195.08925
0.04435 8.65210 0.07865 13.07753 229.89182
0.02986 7.59430 0.04983 13.15928 181.62898
0.01464 8.53970 0.03558 14.51834 171.30722
0.02463 8.15329 0.24685 14.66054 124.29442
0.04158 7.53604 0.04925 13.04802 144.52074
0.01198 7.48175 0.31029 14.93044 269.70945
0.05075 7.87174 0.20058 13.92289 160.34784
0.00448 8.81195 0.30354 14.87552 198.09282
0.03910 7.27011 0.06687 13.04881 106.09287
0.00640 8.17599 0.36539 14.93990 181.77279
0.05913 9.13636 0.02809 13.06078 197.74236
0.04598 9.83195 0.05465 13.06681 175.14783
0.02586 7.52688 0.31457 14.97238 133.79522
0.00727 7.49725 0.06216 14.65683 197.48602
0.05158 7.15665 0.07023 13.53864 166.23871
0.03325 7.74320 0.00151 13.82216 119.74757
0.04364 9.29538 0.13710 13.73512 232.08720
0.05580 7.17124 0.03430 13.77805 107.56001
0.03183 7.14062 0.04716 13.12868 183.22699
0.04446 7.83381 0.09599 13.53439 199.46842
0.00110 7.89607 0.34988 14.33540 100.50145
0.01187 7.19915 0.25643 14.21042 174.66205
0.02122 8.73581 0.23086 14.32628 192.30337
0.03541 7.53521 0.05210 13.04068 224.20924
0.02230 7.53521 0.31422 14.99432 326.50325
0.02944 8.99815 0.09438 13.74193 182.70807
0.05159 7.50217 0.01813 13.01298 238.02008
0.00267 7.20421 0.33662 14.89035 179.84113
0.01100 7.28606 0.03168 14.54798 195.20213
0.05736 8.78000 0.04798 13.11641 187.56911
0.05704 8.46320 0.39883 14.84963 189.88685
0.01776 7.54483 0.04688 13.30915 186.21165
0.03675 8.46999 0.10184 13.57595 238.20918
0.01542 7.50479 0.29091 14.87749 182.75781
0.04953 7.00955 0.03853 13.01244 162.26416
0.05643 7.03105 0.00626 13.24408 366.77639
0.03836 8.04772 0.29268 14.82264 182.73650
0.01579 8.58105 0.29819 14.83457 182.34891
0.04506 7.12707 0.02150 13.44061 392.94956
0.01542 9.05372 0.29091 14.87749 107.68128
0.01918 8.38970 0.19702 13.85462 225.67492
0.03373 7.13101 0.17201 13.46894 264.11536
0.03769 7.89176 0.16975 13.33401 112.53652
0.02896 9.71663 0.12961 14.38674 197.37546
0.01786 7.13575 0.23987 14.91050 103.58644
0.04475 7.50459 0.11753 14.31372 240.62668
0.05530 7.75366 0.00773 13.32073 178.08284
0.04517 7.06548 0.08045 13.51014 119.01867
0.01018 7.20399 0.33192 14.94825 161.53204
0.00428 8.62916 0.16479 14.91419 192.39078
0.01427 7.60545 0.28228 14.98913 221.71629
0.01192 7.51999 0.30320 14.83050 172.81197
0.05114 8.99032 0.12728 13.64639 221.51121
0.03982 7.35210 0.20198 14.63251 173.35257
0.00670 7.07493 0.28980 14.82213 411.05719
0.01233 7.83388 0.27511 14.80265 183.79369
0.02631 7.03831 0.25912 14.81356 220.25525
0.01791 7.97043 0.04373 13.68648 225.42652
0.05384 8.55377 0.03188 13.15951 176.91393
0.00508 8.03177 0.17846 13.97715 246.15171
0.01133 9.00478 0.30605 14.84683 194.56305
0.02799 9.00478 0.29861 14.72080 323.33799
0.05401 7.83750 0.08743 13.83220 239.00777
0.05114 7.03664 0.00067 13.10107 235.08773
0.03817 7.62222 0.10421 13.82899 154.11161
0.02970 7.76440 0.07235 13.94846 223.73237
0.04803 7.62701 0.05698 13.33920 192.78170
0.02860 9.30146 0.12547 14.15974 195.84491
0.01905 7.47792 0.10148 13.58090 161.84073
0.02400 8.64740 0.25459 14.81522 131.37537
0.00319 7.01963 0.35707 14.54286 183.02010
0.05510 7.71947 0.11696 14.42467 158.44139
0.04381 9.34570 0.03487 13.17203 115.96219
0.01394 8.87208 0.21835 14.69825 166.17981
0.00763 8.15410 0.28752 14.56814 239.34039
0.03904 7.32764 0.11912 13.89687 249.95896
0.03834 7.03059 0.01338 13.51725 160.40171
0.01132 7.96013 0.10541 14.15853 165.32939
0.00503 7.42467 0.28960 14.84630 174.77246
0.03506 8.52335 0.08618 13.37081 167.93413
0.01816 8.42177 0.32916 14.97015 197.97780
0.00193 9.28077 0.35882 14.72694 121.69484
0.03395 8.45860 0.04163 14.58187 274.59997
0.01278 8.01035 0.01293 13.65320 247.55048
0.02549 8.50840 0.02200 13.39532 176.39978
0.02549 7.68022 0.02200 13.39532 255.85179
0.04668 8.34376 0.13251 13.21805 176.41740
0.00785 7.15667 0.10280 14.25423 145.71031
0.03732 7.75599 0.05627 13.39382 154.48938
0.05920 8.93918 0.00725 13.42158 119.40704
0.01651 7.92430 0.28359 14.95906 121.09029
0.04237 7.89727 0.08103 13.04987 201.19335
0.03356 8.97742 0.16387 14.58009 228.40390
0.02657 8.26580 0.10802 14.60171 191.24393
0.01747 7.18590 0.05454 13.67514 183.74703
0.01137 7.18125 0.09586 14.32209 257.08108
0.05013 7.58067 0.03612 13.61223 243.14558
0.04508 9.00183 0.00132 13.11143 174.92704
0.01231 8.06928 0.17353 13.86243 158.77805
0.04968 7.09365 0.03557 13.63949 228.61142
0.05902 8.08429 0.18726 13.46125 176.41740
0.00340 7.43224 0.15867 14.87336 163.95227
0.05333 7.99417 0.33271 14.38843 133.23021
0.00870 8.08244 0.26898 14.24424 170.17908
0.00257 8.67305 0.41064 14.83264 211.67031
0.04847 8.40625 0.19972 13.39639 150.42094
0.05918 9.26449 0.10637 14.90647 176.41740
0.03608 8.98750 0.25996 14.96312 389.96874
0.01336 7.23524 0.09622 14.07218 100.73463
0.01145 7.25759 0.10288 13.97753 204.40074
0.03838 7.25759 0.10181 14.92661 188.61559
0.01605 8.04506 0.10278 14.07115 212.09461
0.04340 8.61739 0.25003 14.92582 123.35920
0.03838 7.21701 0.10181 14.92661 297.55343
0.00779 7.56638 0.27427 14.72069 133.58343
0.03663 8.26961 0.03123 13.74977 186.31750
0.01023 9.19561 0.27613 14.82061 251.48911
0.03659 9.15138 0.07548 14.00354 123.84214
0.04522 9.19744 0.05115 13.32786 205.44986
0.03355 7.70693 0.04013 13.42605 155.58438
0.00173 7.87487 0.40508 14.84369 135.08936
0.04171 8.54425 0.03415 13.17663 217.92891
0.00229 8.95374 0.09970 13.76222 122.50815
0.01587 7.44794 0.21479 14.15351 127.90231
0.01070 7.34465 0.07511 14.75190 180.74660
0.00159 7.74145 0.21442 14.13367 244.90839
0.04344 8.78691 0.24797 14.91763 231.15897
0.02749 7.19605 0.03388 13.08075 219.17216
0.05696 8.08137 0.05494 13.14157 212.14944
0.01040 7.87453 0.29994 14.97635 119.40572
0.01825 8.24102 0.26585 14.16125 260.53167
0.03907 8.04804 0.03411 13.03640 214.20553
0.01709 8.10130 0.09097 13.27448 259.76554
0.05722 8.10391 0.15853 14.75217 141.44558
0.03103 8.65986 0.35707 14.80243 258.49469
0.05051 7.40066 0.15138 13.06177 192.39793
0.03584 7.10820 0.04693 13.46517 210.03867
0.02493 9.00635 0.18702 13.95176 115.73223
0.05538 7.71423 0.02360 13.12184 337.39687
0.03974 7.12379 0.04741 13.76290 178.37840
0.03700 8.45568 0.17380 14.59652 229.64316
0.02781 7.62191 0.00152 13.68880 229.64316
0.02084 7.79927 0.26636 14.79664 241.75933
0.00102 7.89183 0.39108 14.60910 142.76854
0.03605 8.13276 0.10920 13.61877 471.61219
