metal log(age) E_BV dm mass
0.01739 9.56471 0.36805 13.59192 5672.47338
0.02125 9.56471 0.36805 13.54310 5792.49810
0.02195 9.56471 0.36805 13.42300 5672.47338
0.02195 9.56471 0.36805 13.42300 5736.71662
0.02370 9.56471 0.36805 13.53844 5736.71662
0.01359 9.56471 0.36805 13.53844 5736.71662
0.01738 9.56471 0.36805 13.53844 5736.71662
0.01738 9.56471 0.36805 13.53844 5736.71662
0.01747 9.56471 0.36785 13.53844 5736.71662
0.02128 9.56471 0.36785 13.53844 6107.31008
0.02128 9.56471 0.36785 13.53844 6107.31008
0.02128 9.56471 0.33174 13.53844 6725.27370
0.02128 9.56471 0.37470 13.48185 6725.27370
0.02128 9.56471 0.37944 13.51006 6491.93691
0.02128 9.56471 0.37944 13.51006 6070.78868
0.02128 9.56471 0.37944 13.51006 6070.78868
0.02128 9.56471 0.37944 13.51006 6070.78868
0.02128 9.56471 0.36250 13.51006 6448.33256
0.02128 9.56471 0.36785 13.51006 6491.93691
0.02128 9.56471 0.36785 13.51006 5965.41409
0.01585 9.56471 0.34118 13.51006 5736.71662
0.01585 9.56471 0.35982 13.51006 6413.14816
0.01696 9.56471 0.35982 13.51006 6439.60605
0.01696 9.56471 0.36714 13.51006 6930.72581
0.01696 9.56471 0.34741 13.51006 6930.72581
0.02163 9.56471 0.35491 13.50065 6448.33256
0.02163 9.56471 0.36859 13.51710 6448.33256
0.02163 9.56471 0.36859 13.51710 6448.33256
0.02163 9.56471 0.37720 13.51710 7007.25512
0.01787 9.56471 0.35687 13.51710 7007.25512
0.01787 9.56471 0.35687 13.51710 7007.25512
0.01787 9.53926 0.37013 13.51710 6213.35714
0.01759 9.48956 0.37013 13.51710 6216.76948
0.01759 9.54942 0.37013 13.51710 5746.45300
0.02292 9.54942 0.36881 13.51710 6611.37245
0.01063 9.54942 0.36881 13.50917 6402.41712
0.01667 9.54942 0.35687 13.50287 6402.41712
0.01667 9.54942 0.35687 13.50287 6402.41712
0.01667 9.54942 0.35687 13.50287 6402.41712
0.01779 9.54942 0.35687 13.50287 6321.87857
0.01779 9.54942 0.35687 13.50287 6321.87857
0.01779 9.54942 0.36780 13.50287 6321.87857
0.01745 9.54942 0.37470 13.50287 6321.87857
0.01745 9.54942 0.35782 13.50287 6321.87857
0.01745 9.54942 0.35576 13.50287 6321.87857
0.01745 9.54942 0.32926 13.50287 6321.87857
0.02198 9.54942 0.32926 13.50287 6216.76948
0.02198 9.54942 0.32926 13.50287 6216.76948
0.02198 9.54942 0.32926 13.50287 7007.25512
0.02198 9.54942 0.32926 13.50287 6442.79826
0.02198 9.54942 0.32926 13.50287 7300.27215
0.02198 9.54942 0.32926 13.50287 5612.62165
0.02198 9.54942 0.32926 13.65547 5612.62165
0.01754 9.54942 0.37008 13.54511 6401.79181
0.01754 9.54942 0.33174 13.54511 6401.79181
0.01754 9.54942 0.34567 13.42300 6274.82371
0.01754 9.54942 0.36860 13.42300 5865.28715
0.02245 9.54942 0.35763 13.54313 6387.45628
0.02245 9.54942 0.35763 13.55700 6387.45628
0.02245 9.54944 0.35763 13.53320 6362.06657
0.02245 9.54944 0.35491 13.54536 6176.48810
0.02245 9.54944 0.35491 13.54498 6403.78837
0.02573 9.54944 0.36728 13.54498 5823.47658
0.02573 9.53708 0.37065 13.54498 6491.93691
0.02573 9.56757 0.36755 13.48185 6491.93691
0.02378 9.57903 0.36755 13.54536 6491.93691
0.01667 9.57903 0.36755 13.50900 6232.31245
0.01667 9.57903 0.36755 13.52708 6212.10310
0.01667 9.57903 0.36755 13.62103 5970.99665
0.01667 9.57903 0.36755 13.64199 5970.99665
0.01667 9.58584 0.36755 13.46692 5970.99665
0.01667 9.58584 0.36755 13.46692 5970.99665
0.01667 9.58584 0.36755 13.50917 5930.21440
0.01667 9.58584 0.34281 13.52163 5930.21440
0.02378 9.58584 0.35925 13.64821 5930.21440
0.02259 9.58584 0.35925 13.47754 5930.21440
