#ID           G   (iP1-zP1)   e_G   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      20.3095 0.5320  0.0114  0.0201  1.3643   1.3643   0.2312   3.7341   4.2301   4.1919  
11      20.5969 0.5819  0.0145  0.0236  1.3250   1.3250   0.1347   3.7222   4.2663   4.4335  
12      19.9477 0.5241  0.0084  0.0162  1.4120   1.4120   0.3681   3.7497   4.1706   3.8495  
13      20.6720 0.5779  0.0156  0.0248  1.3122   1.3122   0.1060   3.7185   4.2760   4.5051  
14      20.5924 0.5746  0.0145  0.0236  1.3250   1.3250   0.1347   3.7222   4.2663   4.4335  
15      19.6008 0.4852  0.0064  0.0135  1.4501   1.4502   0.4953   3.7637   4.1113   3.5315  
16      19.3106 0.4960  0.0052  0.0116  1.4843   1.4843   0.6113   3.7780   4.0620   3.2418  
17      19.5766 0.5204  0.0062  0.0132  1.4547   1.4548   0.5113   3.7656   4.1038   3.4917  
18      19.6084 0.5011  0.0064  0.0135  1.4501   1.4502   0.4953   3.7637   4.1113   3.5315  
19      19.1016 0.4604  0.0046  0.0105  1.6034   1.6034   0.6906   3.8126   4.1548   3.0431  
110     19.0621 0.4720  0.0045  0.0103  1.5173   1.5173   0.7066   3.7928   4.0357   3.0037  
111     19.0549 0.4554  0.0045  0.0103  1.5173   1.5173   0.7066   3.7928   4.0357   3.0037  
112     19.0566 0.4425  0.0045  0.0103  1.7070   1.7070   0.7058   3.8150   4.1764   3.0052  
113     19.1207 0.4559  0.0046  0.0106  1.6904   1.6904   0.6822   3.8130   4.1875   3.0640  
114     19.1209 0.4564  0.0046  0.0106  1.6904   1.6904   0.6822   3.8130   4.1875   3.0640  
115     19.0592 0.4486  0.0045  0.0103  1.7070   1.7070   0.7058   3.8150   4.1764   3.0052  
116     18.9983 0.4490  0.0043  0.0100  1.7246   1.7246   0.7304   3.8172   4.1651   2.9437  
117     18.9676 0.4537  0.0042  0.0099  1.7346   1.7346   0.7435   3.8186   4.1601   2.9111  
118     18.5947 0.4341  0.0035  0.0084  1.8441   1.8441   0.8923   3.8379   4.1154   2.5393  
119     18.4292 0.4271  0.0032  0.0079  1.8958   1.8958   0.9607   3.8505   4.1092   2.3687  
120     17.9443 0.3739  0.0027  0.0067  2.0074   2.0073   1.1752   3.9108   4.1604   1.8318  
121     18.0869 0.3870  0.0028  0.0070  1.9798   1.9798   1.1062   3.8887   4.1355   2.0047  
122     17.8982 0.3631  0.0027  0.0066  2.0379   2.0379   1.2050   3.9263   4.1994   1.7573  
123     17.8390 0.3588  0.0026  0.0065  2.0836   2.0836   1.2371   3.9354   4.2134   1.6774  
124     17.7276 0.3453  0.0025  0.0063  2.1917   2.1917   1.2964   3.9503   4.2354   1.5286  
125     17.8112 0.3545  0.0026  0.0065  2.1094   2.1094   1.2518   3.9393   4.2198   1.6406  
126     17.6126 0.3483  0.0025  0.0061  2.2693   2.2693   1.3591   3.9621   4.2353   1.3722  
127     17.4436 0.3469  0.0024  0.0059  2.3937   2.3937   1.4546   3.9800   4.2344   1.1334  
128     17.3276 0.3346  0.0023  0.0057  2.4922   2.4922   1.5229   3.9930   4.2352   0.9625  
129     17.2158 0.3320  0.0023  0.0056  2.5909   2.5909   1.5912   4.0059   4.2358   0.7919  
130     17.0076 0.3314  0.0022  0.0054  2.7889   2.7888   1.7208   4.0294   4.2321   0.4676  
131     17.1118 0.3320  0.0023  0.0055  2.6896   2.6896   1.6561   4.0177   4.2340   0.6296  
132     17.0032 0.3207  0.0022  0.0054  2.7889   2.7888   1.7208   4.0294   4.2321   0.4676  
133     17.0130 0.3443  0.0022  0.0054  2.7889   2.7888   1.7208   4.0294   4.2321   0.4676  
134     16.7015 0.3181  0.0021  0.0051  3.0991   3.0990   1.9065   4.0623   4.2237   0.0035  
135     16.5199 0.3144  0.0021  0.0049  3.3059   3.3059   2.0198   4.0821   4.2178   -0.2792 
136     16.3146 0.3074  0.0021  0.0048  3.5571   3.5571   2.1481   4.1043   4.2104   -0.6003 
137     16.1034 0.2881  0.0020  0.0047  3.8331   3.8331   2.2779   4.1263   4.2008   -0.9246 
138     15.9629 0.2945  0.0020  0.0046  4.0434   4.0433   2.3702   4.1418   4.1933   -1.1558 
139     15.6280 0.2822  0.0020  0.0045  4.5672   4.5672   2.5814   4.1764   4.1739   -1.6839 
140     15.4939 0.2768  0.0020  0.0044  4.7930   4.7930   2.6653   4.1899   4.1648   -1.8936 
141     15.2651 0.2758  0.0020  0.0044  5.2067   5.2066   2.8088   4.2125   4.1476   -2.2524 
142     14.8451 0.2655  0.0020  0.0043  6.0334   6.0334   3.0650   4.2510   4.1097   -2.8921 
143     13.9790 0.2477  0.0019  0.0042  7.9978   7.9977   3.5639   4.3177   3.9998   -4.1395 
144     12.2119 0.2358  0.0019  0.0041  11.7102  11.7102  4.3238   4.3454   3.5164   -6.0396 
