#ID           G   (iP1-zP1)   (gP1-rP1)   e_G   e_(iP1-zP1)   e_(gP1-rP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      20.9996 0.2215  1.0122  0.0199  0.0419  0.0640  0.6775   0.6774   -0.7320  3.6704   4.6345   6.6001  
11      20.6333 0.1823  0.8763  0.0137  0.0330  0.0523  0.7118   0.7117   -0.6150  3.6904   4.6188   6.3073  
12      20.6979 0.1748  0.8789  0.0147  0.0346  0.0544  0.7049   0.7047   -0.6384  3.6866   4.6226   6.3661  
13      20.7013 0.1828  0.8915  0.0147  0.0346  0.0544  0.7049   0.7047   -0.6384  3.6866   4.6226   6.3661  
14      20.7195 0.2255  0.9587  0.0147  0.0346  0.0544  0.7049   0.7047   -0.6384  3.6866   4.6226   6.3661  
15      20.7272 0.2437  0.9873  0.0147  0.0346  0.0544  0.7049   0.7047   -0.6384  3.6866   4.6226   6.3661  
16      20.6415 0.2020  0.9075  0.0137  0.0330  0.0523  0.7118   0.7117   -0.6150  3.6904   4.6188   6.3073  
17      20.7245 0.2373  0.9773  0.0147  0.0346  0.0544  0.7049   0.7047   -0.6384  3.6866   4.6226   6.3661  
18      20.7043 0.1897  0.9024  0.0147  0.0346  0.0544  0.7049   0.7047   -0.6384  3.6866   4.6226   6.3661  
19      20.0861 0.1484  0.7311  0.0081  0.0233  0.0385  0.7698   0.7696   -0.4236  3.7200   4.5801   5.8294  
110     20.5528 0.1643  0.8327  0.0127  0.0315  0.0502  0.7194   0.7193   -0.5895  3.6945   4.6146   6.2436  
111     20.2794 0.1557  0.7703  0.0097  0.0263  0.0430  0.7483   0.7481   -0.4938  3.7100   4.5976   6.0042  
112     19.7382 0.1581  0.7040  0.0060  0.0187  0.0316  0.8101   0.8099   -0.2923  3.7379   4.5420   5.5003  
113     20.0918 0.1647  0.7580  0.0081  0.0233  0.0385  0.7698   0.7696   -0.4236  3.7200   4.5801   5.8294  
114     19.8453 0.1740  0.7419  0.0065  0.0200  0.0335  0.7983   0.7981   -0.3309  3.7329   4.5545   5.5969  
115     20.1721 0.2012  0.8274  0.0086  0.0243  0.0400  0.7621   0.7620   -0.4485  3.7165   4.5865   5.8915  
116     20.1603 0.1677  0.7722  0.0086  0.0243  0.0400  0.7621   0.7620   -0.4485  3.7165   4.5865   5.8915  
117     19.8018 0.1972  0.7753  0.0062  0.0193  0.0325  0.8042   0.8040   -0.3117  3.7354   4.5484   5.5488  
118     20.0840 0.1424  0.7212  0.0081  0.0233  0.0385  0.7698   0.7696   -0.4236  3.7200   4.5801   5.8294  
119     19.7746 0.1128  0.6335  0.0062  0.0193  0.0325  0.8042   0.8040   -0.3117  3.7354   4.5484   5.5488  
120     19.9395 0.1527  0.7183  0.0071  0.0212  0.0354  0.7866   0.7864   -0.3687  3.7277   4.5653   5.6912  
121     20.2826 0.1645  0.7846  0.0097  0.0263  0.0430  0.7483   0.7481   -0.4938  3.7100   4.5976   6.0042  
122     20.1727 0.2029  0.8300  0.0086  0.0243  0.0400  0.7621   0.7620   -0.4485  3.7165   4.5865   5.8915  
123     20.0944 0.1723  0.7706  0.0081  0.0233  0.0385  0.7698   0.7696   -0.4236  3.7200   4.5801   5.8294  
124     20.1679 0.1894  0.8078  0.0086  0.0243  0.0400  0.7621   0.7620   -0.4485  3.7165   4.5865   5.8915  
125     19.7792 0.1270  0.6574  0.0062  0.0193  0.0325  0.8042   0.8040   -0.3117  3.7354   4.5484   5.5488  
126     20.5704 0.2079  0.9023  0.0127  0.0315  0.0502  0.7194   0.7193   -0.5895  3.6945   4.6146   6.2436  
127     20.0204 0.1741  0.7637  0.0076  0.0222  0.0369  0.7783   0.7781   -0.3960  3.7239   4.5726   5.7599  
128     20.3606 0.2313  0.9023  0.0102  0.0273  0.0443  0.7425   0.7424   -0.5127  3.7069   4.6011   6.0518  
129     20.1645 0.1796  0.7917  0.0086  0.0243  0.0400  0.7621   0.7620   -0.4485  3.7165   4.5865   5.8915  
130     19.8961 0.1742  0.7482  0.0068  0.0206  0.0344  0.7925   0.7923   -0.3498  3.7303   4.5599   5.6441  
131     19.7327 0.1411  0.6754  0.0060  0.0187  0.0316  0.8101   0.8099   -0.2923  3.7379   4.5420   5.5003  
132     20.0035 0.1241  0.6806  0.0076  0.0222  0.0369  0.7783   0.7781   -0.3960  3.7239   4.5726   5.7599  
133     19.7264 0.1211  0.6418  0.0060  0.0187  0.0316  0.8101   0.8099   -0.2923  3.7379   4.5420   5.5003  
134     20.2280 0.1801  0.8012  0.0091  0.0253  0.0415  0.7550   0.7548   -0.4718  3.7132   4.5924   5.9494  
135     20.1769 0.2148  0.8496  0.0086  0.0243  0.0400  0.7621   0.7620   -0.4485  3.7165   4.5865   5.8915  
136     19.9525 0.1914  0.7829  0.0071  0.0212  0.0354  0.7866   0.7864   -0.3687  3.7277   4.5653   5.6912  
137     19.8415 0.1622  0.7222  0.0065  0.0200  0.0335  0.7983   0.7981   -0.3309  3.7329   4.5545   5.5969  
138     20.0082 0.1382  0.7040  0.0076  0.0222  0.0369  0.7783   0.7781   -0.3960  3.7239   4.5726   5.7599  
139     19.8829 0.1343  0.6814  0.0068  0.0206  0.0344  0.7925   0.7923   -0.3498  3.7303   4.5599   5.6441  
140     20.3463 0.1930  0.8400  0.0102  0.0273  0.0443  0.7425   0.7424   -0.5127  3.7069   4.6011   6.0518  
141     19.9509 0.1867  0.7749  0.0071  0.0212  0.0354  0.7866   0.7864   -0.3687  3.7277   4.5653   5.6912  
142     20.0098 0.1429  0.7118  0.0076  0.0222  0.0369  0.7783   0.7781   -0.3960  3.7239   4.5726   5.7599  
143     19.7742 0.1115  0.6313  0.0062  0.0193  0.0325  0.8042   0.8040   -0.3117  3.7354   4.5484   5.5488  
144     20.5679 0.2016  0.8923  0.0127  0.0315  0.0502  0.7194   0.7193   -0.5895  3.6945   4.6146   6.2436  
145     20.4963 0.2308  0.9243  0.0116  0.0298  0.0478  0.7282   0.7280   -0.5604  3.6992   4.6096   6.1711  
146     20.1749 0.2092  0.8405  0.0086  0.0243  0.0400  0.7621   0.7620   -0.4485  3.7165   4.5865   5.8915  
147     19.7793 0.1274  0.6580  0.0062  0.0193  0.0325  0.8042   0.8040   -0.3117  3.7354   4.5484   5.5488  
148     20.3996 0.1931  0.8493  0.0107  0.0282  0.0456  0.7368   0.7367   -0.5317  3.7039   4.6046   6.0994  
149     20.5853 0.2449  0.9613  0.0127  0.0315  0.0502  0.7194   0.7193   -0.5895  3.6945   4.6146   6.2436  
150     19.8911 0.1591  0.7229  0.0068  0.0206  0.0344  0.7925   0.7923   -0.3498  3.7303   4.5599   5.6441  
151     20.1694 0.1934  0.8145  0.0086  0.0243  0.0400  0.7621   0.7620   -0.4485  3.7165   4.5865   5.8915  
152     20.2236 0.1677  0.7810  0.0091  0.0253  0.0415  0.7550   0.7548   -0.4718  3.7132   4.5924   5.9494  
153     20.4165 0.2378  0.9215  0.0107  0.0282  0.0456  0.7368   0.7367   -0.5317  3.7039   4.6046   6.0994  
154     19.7930 0.1698  0.7293  0.0062  0.0193  0.0325  0.8042   0.8040   -0.3117  3.7354   4.5484   5.5488  
155     20.0239 0.1843  0.7807  0.0076  0.0222  0.0369  0.7783   0.7781   -0.3960  3.7239   4.5726   5.7599  
156     20.0866 0.1497  0.7332  0.0081  0.0233  0.0385  0.7698   0.7696   -0.4236  3.7200   4.5801   5.8294  
157     19.8456 0.1749  0.7435  0.0065  0.0200  0.0335  0.7983   0.7981   -0.3309  3.7329   4.5545   5.5969  
158     19.9502 0.1847  0.7717  0.0071  0.0212  0.0354  0.7866   0.7864   -0.3687  3.7277   4.5653   5.6912  
159     20.5804 0.2327  0.9419  0.0127  0.0315  0.0502  0.7194   0.7193   -0.5895  3.6945   4.6146   6.2436  
160     20.6359 0.1884  0.8859  0.0137  0.0330  0.0523  0.7118   0.7117   -0.6150  3.6904   4.6188   6.3073  
161     20.2837 0.1674  0.7893  0.0097  0.0263  0.0430  0.7483   0.7481   -0.4938  3.7100   4.5976   6.0042  
162     20.4841 0.1995  0.8741  0.0116  0.0298  0.0478  0.7282   0.7280   -0.5604  3.6992   4.6096   6.1711  
163     20.4103 0.2215  0.8951  0.0107  0.0282  0.0456  0.7368   0.7367   -0.5317  3.7039   4.6046   6.0994  
164     20.5791 0.2295  0.9368  0.0127  0.0315  0.0502  0.7194   0.7193   -0.5895  3.6945   4.6146   6.2436  
165     19.9429 0.1628  0.7351  0.0071  0.0212  0.0354  0.7866   0.7864   -0.3687  3.7277   4.5653   5.6912  
166     19.8824 0.1327  0.6787  0.0068  0.0206  0.0344  0.7925   0.7923   -0.3498  3.7303   4.5599   5.6441  
167     19.9944 0.0975  0.6365  0.0076  0.0222  0.0369  0.7783   0.7781   -0.3960  3.7239   4.5726   5.7599  
168     19.8930 0.1649  0.7327  0.0068  0.0206  0.0344  0.7925   0.7923   -0.3498  3.7303   4.5599   5.6441  
169     20.0988 0.1851  0.7917  0.0081  0.0233  0.0385  0.7698   0.7696   -0.4236  3.7200   4.5801   5.8294  
170     19.7432 0.1738  0.7306  0.0060  0.0187  0.0316  0.8101   0.8099   -0.2923  3.7379   4.5420   5.5003  
171     19.7422 0.1708  0.7255  0.0060  0.0187  0.0316  0.8101   0.8099   -0.2923  3.7379   4.5420   5.5003  
172     20.2311 0.1885  0.8150  0.0091  0.0253  0.0415  0.7550   0.7548   -0.4718  3.7132   4.5924   5.9494  
173     19.9468 0.1744  0.7546  0.0071  0.0212  0.0354  0.7866   0.7864   -0.3687  3.7277   4.5653   5.6912  
174     20.1579 0.1610  0.7611  0.0086  0.0243  0.0400  0.7621   0.7620   -0.4485  3.7165   4.5865   5.8915  
175     20.3479 0.1972  0.8469  0.0102  0.0273  0.0443  0.7425   0.7424   -0.5127  3.7069   4.6011   6.0518  
176     19.7434 0.1745  0.7318  0.0060  0.0187  0.0316  0.8101   0.8099   -0.2923  3.7379   4.5420   5.5003  
177     20.0261 0.1908  0.7914  0.0076  0.0222  0.0369  0.7783   0.7781   -0.3960  3.7239   4.5726   5.7599  
178     19.9406 0.1560  0.7237  0.0071  0.0212  0.0354  0.7866   0.7864   -0.3687  3.7277   4.5653   5.6912  
179     19.6765 0.1428  0.6724  0.0057  0.0181  0.0306  0.8168   0.8165   -0.2706  3.7406   4.5346   5.4461  
180     19.3516 0.1295  0.6192  0.0045  0.0150  0.0255  0.8548   0.8545   -0.1462  3.7550   4.4877   5.1354  
181     19.6807 0.1561  0.6948  0.0057  0.0181  0.0306  0.8168   0.8165   -0.2706  3.7406   4.5346   5.4461  
182     19.1134 0.1291  0.6031  0.0039  0.0131  0.0223  0.8827   0.8823   -0.0527  3.7641   4.4445   4.9017  
183     19.1838 0.1418  0.6287  0.0041  0.0136  0.0232  0.8750   0.8746   -0.0789  3.7616   4.4572   4.9676  
184     19.5394 0.1283  0.6348  0.0052  0.0167  0.0284  0.8325   0.8322   -0.2195  3.7467   4.5165   5.3184  
185     19.1713 0.1002  0.5578  0.0041  0.0136  0.0232  0.8750   0.8746   -0.0789  3.7616   4.4572   4.9676  
186     19.6766 0.1430  0.6727  0.0057  0.0181  0.0306  0.8168   0.8165   -0.2706  3.7406   4.5346   5.4461  
187     19.6111 0.1458  0.6710  0.0054  0.0174  0.0295  0.8246   0.8244   -0.2451  3.7436   4.5256   5.3822  
188     19.0467 0.1243  0.5912  0.0038  0.0127  0.0215  0.8903   0.8898   -0.0269  3.7664   4.4317   4.8369  
189     19.1828 0.1385  0.6231  0.0041  0.0136  0.0232  0.8750   0.8746   -0.0789  3.7616   4.4572   4.9676  
190     19.4848 0.1597  0.6824  0.0049  0.0161  0.0274  0.8401   0.8399   -0.1945  3.7496   4.5069   5.2558  
191     19.1211 0.1552  0.6474  0.0039  0.0131  0.0223  0.8827   0.8823   -0.0527  3.7641   4.4445   4.9017  
192     19.6747 0.1369  0.6624  0.0057  0.0181  0.0306  0.8168   0.8165   -0.2706  3.7406   4.5346   5.4461  
193     18.8913 0.1154  0.5668  0.0035  0.0117  0.0197  0.9078   0.9073   0.0339   3.7714   4.3994   4.6854  
194     18.9326 0.1417  0.6126  0.0035  0.0119  0.0201  0.9040   0.9036   0.0206   3.7704   4.4068   4.7188  
195     19.2574 0.1538  0.6538  0.0042  0.0142  0.0241  0.8668   0.8664   -0.1064  3.7589   4.4698   5.0362  
196     19.3234 0.1406  0.6359  0.0044  0.0147  0.0251  0.8585   0.8582   -0.1339  3.7562   4.4824   5.1048  
197     19.2517 0.1348  0.6214  0.0042  0.0142  0.0241  0.8668   0.8664   -0.1064  3.7589   4.4698   5.0362  
198     19.6140 0.1552  0.6867  0.0054  0.0174  0.0295  0.8246   0.8244   -0.2451  3.7436   4.5256   5.3822  
199     19.3547 0.1399  0.6369  0.0045  0.0150  0.0255  0.8548   0.8545   -0.1462  3.7550   4.4877   5.1354  
