metal log(age) E_BV dm mass
0.02025 9.70774 0.96387 13.71055 9245.92245
0.02025 9.66173 0.97798 13.87682 9245.92245
0.02025 9.60181 0.97257 13.76078 9245.92245
0.02025 9.65254 0.97257 13.72993 9245.92245
0.01755 9.65253 0.97257 13.87682 7071.39265
0.02020 9.55322 0.97257 13.87682 9943.66772
0.01782 9.71424 0.96739 13.78639 8979.36257
0.02215 9.68175 0.96739 13.68967 9313.31399
0.02120 9.68175 0.97108 13.79859 9341.47774
0.02120 9.57317 0.97108 13.79859 9341.47774
0.02176 9.57317 0.97108 13.79859 9124.63863
0.01789 9.57317 0.97108 13.79859 8447.14071
0.01506 9.74373 0.97108 13.79859 6018.88292
0.01799 9.64276 0.97080 13.87131 8917.87080
0.01788 9.64276 0.96649 13.71560 9772.62564
0.02493 9.64276 0.96513 13.87131 9567.33124
0.02215 9.64276 0.97160 13.69028 7347.96103
0.02329 9.64276 0.96814 13.69028 7116.36376
0.01701 9.64276 0.96814 13.69028 9369.10127
0.01692 9.68175 0.96814 13.69028 7524.10852
0.01692 9.68175 0.96814 13.69028 7524.10852
0.01692 9.68175 0.96814 13.59847 7524.10852
0.02215 9.64276 0.96814 13.59847 9313.31399
0.01913 9.64276 0.97038 13.59847 9912.42261
0.02313 9.65589 0.97038 13.59847 6946.31535
0.02623 9.62575 0.97798 13.59847 8437.87198
0.02000 9.62575 0.97798 13.59847 9671.66759
0.02000 9.68303 0.97798 13.59847 9671.66759
0.01701 9.68303 0.96739 13.59847 7759.62487
0.02068 9.70354 0.96739 13.59847 9499.05323
0.02068 9.70354 0.96739 13.59847 9499.05323
0.02068 9.70354 0.96739 13.59847 9499.05323
0.01782 9.65422 0.96739 13.59847 8979.36257
0.02738 9.67363 0.97798 13.72993 7840.44384
0.02738 9.68175 0.97798 13.72993 7840.44384
0.02738 9.68175 0.97595 13.90254 7840.44384
0.01798 9.68175 0.99986 13.73763 9728.80539
0.02395 9.65841 0.97040 13.73763 9758.48092
0.01850 9.68292 0.97040 13.73226 7056.56877
0.01463 9.64276 0.96573 13.73226 7821.59890
0.01463 9.64276 0.96739 13.69701 7821.59890
0.01463 9.64276 0.96739 13.77983 7821.59890
0.02085 9.64276 0.96739 13.64301 9874.48780
0.01404 9.64276 0.96739 13.69701 7001.07122
0.01487 9.56248 0.97692 13.69701 9653.50030
0.01487 9.66337 0.97692 13.75786 9653.50030
0.02063 9.57324 0.96410 13.75786 6762.49221
0.02063 9.57324 0.96742 13.73226 6762.49221
0.02063 9.66652 0.96364 13.75786 6762.49221
0.02063 9.66652 0.96364 13.77399 6762.49221
0.02299 9.70732 0.96364 13.77399 7050.87671
0.02299 9.74373 0.96364 13.73584 7050.87671
0.02299 9.71833 0.96364 13.74722 7050.87671
0.02299 9.71833 0.96364 13.72993 7050.87671
0.02299 9.71833 0.96364 13.72993 7050.87671
0.02299 9.71833 0.96364 13.69028 7050.87671
0.01696 9.71833 0.96364 13.71055 8659.02577
0.02070 9.71833 0.96364 13.71055 9494.76918
0.02070 9.71833 0.97232 13.71055 9494.76918
0.02460 9.68739 0.97232 13.71055 7765.52750
0.01779 9.70847 0.97232 13.61412 9921.48883
0.01779 9.70847 0.97040 13.61412 9921.48883
0.01779 9.65380 0.97086 13.79859 9921.48883
0.01779 9.57338 0.97086 13.79859 9921.48883
0.01779 9.57338 0.97798 13.79859 9921.48883
0.02177 9.54084 0.97798 13.79859 8004.13582
0.02177 9.54084 0.96667 13.76529 8004.13582
0.01779 9.54084 0.97705 13.77399 9921.48883
0.01779 9.65934 0.96742 13.77399 9921.48883
0.02460 9.68304 0.96742 13.77399 7765.52750
0.02329 9.68257 0.96492 13.77399 7116.36376
0.02329 9.65589 0.96669 13.77399 7116.36376
0.02329 9.65589 0.97328 13.77399 7116.36376
0.02070 9.65589 0.97328 13.77399 9494.76918
0.02217 9.65588 0.97328 13.77399 7292.59992
0.02217 9.56210 0.97040 13.86100 7292.59992
0.02217 9.65588 0.96656 13.75791 7292.59992
0.02027 9.65588 0.96031 13.71678 6017.65793
0.02027 9.70398 0.96031 13.58302 6017.65793
0.02027 9.70398 0.96031 13.70934 6017.65793
0.02738 9.70398 0.96031 13.72798 7840.44384
0.02738 9.70398 0.96031 13.72798 7840.44384
0.01736 9.70398 0.96492 13.72798 9447.99674
0.02493 9.64120 0.95712 13.71055 9567.30500
0.01692 9.64120 0.95712 13.71055 7524.10852
0.01692 9.64120 0.95712 13.71055 7524.10852
0.01692 9.64120 0.95712 13.69717 7524.10852
0.01404 9.64120 0.95712 13.69717 7001.07122
0.01920 9.64120 0.97644 13.68965 8279.28219
0.01726 9.64120 0.97644 13.72895 9915.15174
0.02334 9.64120 0.97644 13.72895 6299.13436
0.02334 9.64120 0.97644 13.72798 6299.13436
0.02334 9.64120 0.97282 13.69170 6299.13436
0.02334 9.64120 0.96728 13.61416 6299.13436
0.02112 9.64120 0.95859 13.87682 5510.63309
0.02112 9.64120 0.95859 13.87682 5510.63309
0.02112 9.64120 0.95859 13.78421 5510.63309
0.01850 9.64120 0.95859 13.78421 7053.75923
0.01850 9.71842 0.97288 13.78421 7053.75923
0.01779 9.67363 0.97035 13.78421 9921.48883
0.01729 9.67203 0.95844 13.78421 8657.19459
0.01590 9.67203 0.96656 13.61537 9283.26066
0.01697 9.67203 0.96707 13.72895 9374.22778
0.01697 9.67203 0.96707 13.73020 9374.22778
0.01697 9.67203 0.96707 13.73020 9374.22778
0.01463 9.66620 0.96707 13.64334 7821.59890
0.01463 9.66620 0.96707 13.78639 7821.59890
0.01811 9.66620 0.97086 13.78639 6663.23602
0.01779 9.66620 0.97086 13.78639 9921.48883
0.01798 9.66620 0.96410 13.64922 9729.34259
0.01696 9.66620 0.97042 13.73471 9834.73542
0.01696 9.66620 0.97042 13.71472 9834.73542
0.01850 9.66620 0.97042 13.88482 7053.75923
0.01506 9.66620 0.97042 13.88482 6018.88292
0.01795 9.62421 0.97042 13.64334 9811.38224
0.01697 9.62421 0.97042 13.69170 9374.22778
0.01762 9.70531 0.96728 13.71055 7356.49460
0.01762 9.66091 0.96728 13.71055 7356.49460
0.01762 9.66074 0.97083 13.71055 7356.49460
0.02216 9.64276 0.97083 13.71055 7293.73567
0.02216 9.64276 0.97243 13.71055 7293.73567
0.02216 9.64276 0.97243 13.71055 7293.73567
0.01861 9.64277 0.96031 13.71055 9105.80648
0.01861 9.57319 0.96031 13.64922 9105.80648
0.02220 9.65401 0.96031 13.73020 9324.88284
0.02220 9.65384 0.97599 13.71472 9324.88284
0.02220 9.65384 0.95844 13.87321 9324.88284
0.02220 9.65384 0.95844 13.73833 9324.88284
0.02220 9.65384 0.96824 13.87124 9324.88284
0.02220 9.65384 0.96539 13.87124 9324.88284
0.02020 9.65706 0.96539 13.87124 9943.66772
0.02626 9.61783 0.96539 13.87124 8442.08904
0.02127 9.61783 0.96539 13.75791 9291.47330
0.02127 9.71833 0.96539 13.87124 9291.47330
0.02127 9.66056 0.96539 13.77983 9291.47330
0.02222 9.66056 0.96821 13.87087 9093.82001
0.02679 9.66056 0.96821 13.87087 9710.90118
0.01616 9.66056 0.96821 13.87087 8929.05765
0.02025 9.65253 0.96934 13.87087 9245.92245
0.02025 9.65422 0.97160 13.87087 9245.92245
0.02025 9.65422 0.96728 13.67479 9245.92245
0.02025 9.68263 0.96728 13.67479 9245.92245
0.02025 9.65934 0.96728 13.81811 9245.92245
0.02480 9.71842 0.97599 13.75786 8018.82891
0.02480 9.59974 0.97599 13.78639 8018.82891
0.02085 9.59974 0.96916 13.78639 6009.45018
0.02127 9.59974 0.96594 13.78639 9291.47330
0.02127 9.59974 0.96594 13.78639 9291.47330
0.02127 9.59974 0.96594 13.59847 9291.47330
0.02127 9.68208 0.96419 13.73881 9291.47330
0.02216 9.68208 0.96419 13.73881 7293.73567
0.01917 9.68208 0.96415 13.73881 7518.00088
0.02387 9.68208 0.96916 13.93479 7666.89679
0.01780 9.68208 0.95844 13.87682 9925.00302
0.01780 9.69378 0.98376 13.87682 9925.00302
0.01829 9.66337 0.97073 13.90264 6701.77357
0.01218 9.69347 0.97086 13.51809 9922.37704
0.02334 9.69347 0.97086 13.77266 6299.13436
0.02329 9.69347 0.97279 13.65893 7116.36376
0.01692 9.69347 0.96387 13.84982 7524.10852
0.01692 9.69347 0.96387 13.87087 7524.10852
0.01692 9.57338 0.96808 13.87087 7524.10852
0.02020 9.66763 0.96808 13.87087 9943.66772
0.02334 9.66763 0.96821 13.87087 6299.13436
0.02334 9.60428 0.96821 13.87087 6299.13436
0.02334 9.70633 0.96821 13.87087 6299.13436
0.02334 9.65934 0.96379 13.87087 6299.13436
0.02334 9.68039 0.96706 13.71205 6299.13436
0.02334 9.62597 0.96706 13.93479 6299.13436
0.02334 9.67169 0.96789 13.93479 6299.13436
0.02334 9.67169 0.96789 13.93479 6299.13436
0.02334 9.67956 0.96386 13.78765 6299.13436
0.02334 9.67956 0.96386 13.78765 6299.13436
0.02334 9.69378 0.97817 13.78643 6299.13436
0.02334 9.70919 0.97042 13.78643 6299.13436
0.02334 9.70919 0.97042 13.65893 6299.13436
0.02334 9.66728 0.96669 13.79859 6299.13436
0.01695 9.66728 0.96669 13.79859 8063.81339
0.02346 9.64120 0.96669 13.79859 6816.18435
0.01744 9.64120 0.96916 13.79859 9418.19078
0.01829 9.64120 0.96387 13.68965 6701.77357
0.01841 9.64120 0.96387 13.68965 6711.27539
0.01841 9.64120 0.98061 13.68965 6711.27539
0.01841 9.64120 0.98421 13.68965 6711.27539
0.01841 9.65404 0.96583 13.69192 6711.27539
0.01841 9.63188 0.96780 13.88482 6711.27539
0.01729 9.54084 0.96039 13.88482 8657.19459
0.02216 9.54084 0.97035 13.88482 7292.13173
0.02216 9.64120 0.97042 13.71472 7292.13173
0.02003 9.64120 0.97042 13.71472 9668.26044
0.01218 9.64120 0.97644 13.71057 9922.37704
0.02622 9.64120 0.96539 13.71057 8440.06778
0.02114 9.64120 0.96539 13.71057 6294.03285
0.02114 9.64120 0.96539 13.71057 6294.03285
0.02114 9.64120 0.96539 13.71057 6294.03285
0.01913 9.64120 0.97644 13.65893 9912.36512
0.01723 9.64120 0.97599 13.71057 9902.35386
0.02072 9.64120 0.97896 13.71057 5957.18475
0.02179 9.69347 0.97644 13.77266 8001.75879
0.02179 9.69347 0.97644 13.64394 8001.75879
0.01692 9.70919 0.97896 13.64394 7524.10852
0.01692 9.67203 0.96906 13.64394 7524.10852
0.01692 9.67203 0.96865 13.64295 7524.10852
0.01848 9.74393 0.97076 13.81778 6716.26673
0.02064 9.65588 0.97526 13.81778 5993.60166
0.02265 9.65588 0.96684 13.65893 9227.91078
0.02371 9.60813 0.97239 13.73020 7686.94587
0.02371 9.69173 0.97239 13.73020 7686.94587
0.02086 9.66091 0.97239 13.73020 9859.54014
0.02253 9.67293 0.97239 13.77690 6992.65284
