metal log(age) E_BV dm mass
0.00545 7.98305 0.94629 13.07405 381.87476
0.01004 7.69807 0.91324 12.91115 324.09583
0.00551 7.69811 0.92540 12.65857 402.20440
0.00475 7.94957 0.92438 12.70147 397.56345
0.00500 7.75807 0.92463 12.71522 386.78061
0.00500 8.01543 0.92463 12.71522 436.27454
0.00503 7.90008 0.94558 13.09007 393.05637
0.00536 7.90008 0.92301 12.71700 402.20440
0.00916 7.69811 0.93123 12.89043 400.51304
0.00447 7.98003 0.92421 12.66687 433.83651
0.00451 7.99900 0.92436 12.68606 374.90383
0.00563 7.99900 0.92402 12.68445 412.86769
0.00547 7.71819 0.92476 12.70226 412.97372
0.00500 7.51582 0.92463 12.71522 361.96352
0.00547 7.93280 0.92476 12.70226 361.13161
0.00447 7.80898 0.92421 12.66687 381.87476
0.00447 7.98265 0.92421 12.66687 381.87476
0.00447 7.69811 0.92421 12.66687 472.29503
0.00906 7.94935 0.92781 12.88720 412.86321
0.01815 7.75634 0.92835 13.42126 399.47410
0.00498 8.04750 0.92466 12.71661 391.33602
0.00283 7.65792 0.94145 12.67926 433.83651
0.00581 7.23322 0.94424 13.06993 402.75457
0.00544 7.99910 0.94592 13.06690 355.56028
0.00906 7.71833 0.92781 12.88720 377.46129
0.03212 7.63549 0.91330 13.27136 413.73589
0.01335 7.97896 0.94504 13.31883 375.67489
0.00907 7.70070 0.93119 12.88661 376.94588
0.00580 8.11734 0.92433 12.68746 538.47376
0.00924 7.66409 0.93140 12.89537 359.58371
0.00447 7.82131 0.92421 12.66687 381.87476
0.00503 7.71937 0.94558 13.09007 501.97310
0.00531 7.97934 0.94457 13.07804 449.42204
0.00937 7.75419 0.93169 12.90119 412.17975
0.00503 7.82310 0.94558 13.09007 355.72832
0.01269 7.51670 0.94650 13.29874 415.32286
0.00908 7.90271 0.92782 12.88797 381.87476
0.00596 8.00365 0.92419 12.67993 418.10824
0.01341 8.10190 0.94559 13.32583 381.87476
0.00526 7.70642 0.92505 12.70436 501.03659
0.00501 7.75634 0.94558 13.08946 418.84711
0.00504 7.75634 0.94555 13.08975 359.55567
0.00451 7.51927 0.92438 12.67149 361.43139
0.01257 7.70062 0.95198 13.30389 431.99022
0.00907 8.00378 0.92764 12.88748 398.64975
0.00503 7.97896 0.94558 13.09007 412.32414
0.00906 8.00483 0.92781 12.88720 430.95125
0.00280 7.70215 0.94187 12.67984 355.71220
0.00589 7.75786 0.92409 12.67544 502.48883
0.00447 7.92919 0.92418 12.66674 357.57807
0.00907 7.58718 0.93119 12.90348 364.73394
0.00911 7.26882 0.93097 12.91514 401.46493
0.00918 7.98022 0.93139 12.89274 357.66463
0.00918 7.75896 0.93139 12.89274 367.57212
0.00465 8.01550 0.92473 12.72062 321.28826
0.00465 7.76011 0.92473 12.72062 403.49176
0.01270 7.95032 0.95145 13.30394 350.90626
0.00802 7.71786 0.92885 12.90740 379.48295
0.00864 7.49016 0.93032 12.91214 382.63251
0.00906 7.51403 0.92781 12.88721 354.35253
0.01301 7.61111 0.94976 13.31410 355.60782
0.00915 7.98105 0.93098 12.91642 408.07979
0.00541 8.05306 0.92465 12.69623 408.57498
0.00541 7.72221 0.92465 12.69623 381.87476
