#ID           G   (iP1-zP1)   e_G   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      20.6648 0.1990  0.0143  0.0302  0.8368   0.8367   -0.5428  3.6841   4.5917   6.1272  
11      20.5324 0.1645  0.0127  0.0283  0.8522   0.8521   -0.5027  3.6899   4.5827   6.0271  
12      20.1970 0.1924  0.0091  0.0233  0.9007   0.9006   -0.3793  3.7069   4.5514   5.7185  
13      20.1807 0.1504  0.0091  0.0233  0.9007   0.9006   -0.3793  3.7069   4.5514   5.7185  
14      20.5183 0.1979  0.0124  0.0278  0.8561   0.8560   -0.4925  3.6913   4.5803   6.0018  
15      20.0950 0.1587  0.0084  0.0222  0.9133   0.9131   -0.3476  3.7113   4.5433   5.6392  
16      20.5334 0.2320  0.0124  0.0278  0.8561   0.8560   -0.4925  3.6913   4.5803   6.0018  
17      20.4445 0.2251  0.0114  0.0265  0.8680   0.8680   -0.4622  3.6955   4.5725   5.9259  
18      20.5533 0.1788  0.0129  0.0285  0.8502   0.8501   -0.5078  3.6892   4.5840   6.0397  
19      20.6483 0.1643  0.0143  0.0302  0.8368   0.8367   -0.5428  3.6841   4.5917   6.1272  
110     20.5555 0.1837  0.0129  0.0285  0.8502   0.8501   -0.5078  3.6892   4.5840   6.0397  
111     20.3000 0.1583  0.0101  0.0248  0.8844   0.8843   -0.4207  3.7012   4.5620   5.8222  
112     20.1922 0.1800  0.0091  0.0233  0.9007   0.9006   -0.3793  3.7069   4.5514   5.7185  
113     20.1846 0.1604  0.0091  0.0233  0.9007   0.9006   -0.3793  3.7069   4.5514   5.7185  
114     20.1928 0.1816  0.0091  0.0233  0.9007   0.9006   -0.3793  3.7069   4.5514   5.7185  
115     20.1941 0.1847  0.0091  0.0233  0.9007   0.9006   -0.3793  3.7069   4.5514   5.7185  
116     20.5093 0.1778  0.0124  0.0278  0.8561   0.8560   -0.4925  3.6913   4.5803   6.0018  
117     20.8017 0.2493  0.0161  0.0322  0.8221   0.8220   -0.5812  3.6786   4.6002   6.2229  
118     20.5346 0.2347  0.0124  0.0278  0.8561   0.8560   -0.4925  3.6913   4.5803   6.0018  
119     20.1021 0.1774  0.0084  0.0222  0.9133   0.9131   -0.3476  3.7113   4.5433   5.6392  
120     20.4438 0.2235  0.0114  0.0265  0.8680   0.8680   -0.4622  3.6955   4.5725   5.9259  
121     20.3131 0.1903  0.0101  0.0248  0.8844   0.8843   -0.4207  3.7012   4.5620   5.8222  
122     20.3127 0.1894  0.0101  0.0248  0.8844   0.8843   -0.4207  3.7012   4.5620   5.8222  
123     20.6875 0.2468  0.0143  0.0302  0.8368   0.8367   -0.5428  3.6841   4.5917   6.1272  
124     20.3062 0.1735  0.0101  0.0248  0.8844   0.8843   -0.4207  3.7012   4.5620   5.8222  
125     20.6727 0.2155  0.0143  0.0302  0.8368   0.8367   -0.5428  3.6841   4.5917   6.1272  
126     20.5497 0.2030  0.0127  0.0283  0.8522   0.8521   -0.5027  3.6899   4.5827   6.0271  
127     20.6619 0.1930  0.0143  0.0302  0.8368   0.8367   -0.5428  3.6841   4.5917   6.1272  
128     20.4455 0.2276  0.0114  0.0265  0.8680   0.8680   -0.4622  3.6955   4.5725   5.9259  
129     20.1059 0.1875  0.0084  0.0222  0.9133   0.9131   -0.3476  3.7113   4.5433   5.6392  
130     20.5556 0.2487  0.0125  0.0280  0.8541   0.8540   -0.4976  3.6906   4.5815   6.0145  
131     20.5331 0.1986  0.0125  0.0280  0.8541   0.8540   -0.4976  3.6906   4.5815   6.0145  
132     20.4441 0.2241  0.0114  0.0265  0.8680   0.8680   -0.4622  3.6955   4.5725   5.9259  
133     20.2016 0.2042  0.0091  0.0233  0.9007   0.9006   -0.3793  3.7069   4.5514   5.7185  
134     20.3112 0.1858  0.0101  0.0248  0.8844   0.8843   -0.4207  3.7012   4.5620   5.8222  
135     20.6660 0.2015  0.0143  0.0302  0.8368   0.8367   -0.5428  3.6841   4.5917   6.1272  
