#ID           G   (G_BP-G_RP)   (iP1-zP1)   e_G   e_(G_BP-G_RP)   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
191     16.9157 0.7660  0.0450  0.0020  0.0118  0.0084  1.4956   1.4955   0.6739   3.8343   4.2281   3.0855  
192     16.9169 0.7731  0.0501  0.0020  0.0118  0.0084  1.4956   1.4955   0.6739   3.8343   4.2281   3.0855  
193     16.9636 0.7665  0.0416  0.0020  0.0122  0.0086  1.4816   1.4815   0.6541   3.8321   4.2352   3.1347  
194     17.0202 0.8021  0.0620  0.0020  0.0127  0.0087  1.4668   1.4668   0.6331   3.8298   4.2425   3.1871  
195     16.7550 0.7518  0.0512  0.0020  0.0103  0.0079  1.5439   1.5438   0.7401   3.8419   4.2063   2.9199  
196     16.6232 0.7114  0.0336  0.0019  0.0093  0.0075  1.5836   1.5835   0.7923   3.8483   4.1903   2.7891  
197     16.6626 0.7091  0.0274  0.0020  0.0096  0.0076  1.5706   1.5706   0.7755   3.8463   4.1957   2.8310  
198     16.7558 0.7555  0.0540  0.0020  0.0103  0.0079  1.5439   1.5438   0.7401   3.8419   4.2063   2.9199  
199     16.8204 0.7507  0.0431  0.0020  0.0109  0.0081  1.5237   1.5236   0.7125   3.8388   4.2153   2.9888  
1100    16.5831 0.7099  0.0369  0.0019  0.0090  0.0074  1.5965   1.5965   0.8092   3.8503   4.1850   2.7473  
1101    16.7174 0.7402  0.0464  0.0020  0.0100  0.0078  1.5550   1.5549   0.7550   3.8437   4.2017   2.8824  
1102    16.5284 0.7069  0.0422  0.0019  0.0085  0.0073  1.6147   1.6147   0.8322   3.8532   4.1785   2.6897  
1103    16.2996 0.6349  0.0103  0.0019  0.0070  0.0067  1.6883   1.6883   0.9231   3.8648   4.1534   2.4622  
1104    16.3499 0.6623  0.0299  0.0019  0.0073  0.0068  1.6726   1.6726   0.9043   3.8624   4.1588   2.5093  
1105    16.4584 0.6609  0.0114  0.0019  0.0081  0.0071  1.6349   1.6349   0.8575   3.8564   4.1716   2.6265  
1106    16.5285 0.7073  0.0425  0.0019  0.0085  0.0073  1.6147   1.6147   0.8322   3.8532   4.1785   2.6897  
1107    16.5253 0.6933  0.0307  0.0019  0.0085  0.0073  1.6147   1.6147   0.8322   3.8532   4.1785   2.6897  
1108    15.9784 0.5844  0.0129  0.0019  0.0051  0.0061  1.8021   1.8021   1.0565   3.8805   4.1113   2.1289  
1109    16.0084 0.5847  0.0067  0.0019  0.0053  0.0062  1.7908   1.7908   1.0435   3.8791   4.1158   2.1615  
1110    16.0890 0.5999  0.0096  0.0019  0.0057  0.0063  1.7620   1.7620   1.0100   3.8753   4.1270   2.2447  
1111    16.0528 0.5890  0.0021  0.0019  0.0055  0.0062  1.7742   1.7742   1.0243   3.8769   4.1224   2.2093  
1112    16.1552 0.6078  0.0055  0.0019  0.0061  0.0064  1.7383   1.7383   0.9824   3.8720   4.1358   2.3142  
1113    16.2159 0.6285  0.0175  0.0019  0.0065  0.0066  1.7181   1.7181   0.9587   3.8692   4.1431   2.3733  
1114    15.8469 0.5664  0.0143  0.0019  0.0044  0.0059  1.8499   1.8499   1.1111   3.8859   4.0895   1.9924  
1115    15.8149 0.5512  -0.0010 0.0018  0.0043  0.0058  1.8598   1.8598   1.1225   3.8869   4.0846   1.9641  
1116    15.8740 0.5614  0.0010  0.0019  0.0046  0.0059  1.8386   1.8386   1.0983   3.8846   4.0947   2.0246  
1117    15.8469 0.5662  0.0141  0.0019  0.0044  0.0059  1.8499   1.8499   1.1111   3.8859   4.0895   1.9924  
1118    15.8999 0.5646  0.0003  0.0019  0.0047  0.0060  1.8292   1.8292   1.0875   3.8836   4.0989   2.0513  
1119    15.6531 0.5352  0.0073  0.0018  0.0035  0.0056  1.9202   1.9202   1.1907   3.8927   4.0535   1.7933  
1120    15.6569 0.5264  -0.0084 0.0018  0.0036  0.0056  1.9168   1.9168   1.1870   3.8924   4.0554   1.8026  
1121    15.6491 0.5273  -0.0051 0.0018  0.0035  0.0056  1.9202   1.9202   1.1907   3.8927   4.0535   1.7933  
1122    15.4726 0.5026  -0.0121 0.0018  0.0028  0.0054  1.9847   1.9847   1.2625   3.8977   4.0158   1.6134  
1123    15.3311 0.4948  0.0012  0.0018  0.0023  0.0052  2.0387   2.0387   1.3222   3.9009   3.9806   1.4642  
1124    15.2422 0.4863  -0.0037 0.0018  0.0020  0.0051  2.0708   2.0708   1.3575   3.9020   3.9566   1.3765  
1125    15.1959 0.4818  -0.0099 0.0018  0.0018  0.0051  2.0869   2.0869   1.3751   3.9023   3.9435   1.3322  
1126    15.1390 0.4826  -0.0005 0.0018  0.0016  0.0050  2.1087   2.1087   1.3990   3.9027   3.9256   1.2722  
1127    14.9691 0.4807  -0.0025 0.0018  0.0011  0.0048  2.1697   2.1697   1.4653   3.9020   3.8688   1.1068  
1128    15.1001 0.4780  -0.0127 0.0018  0.0015  0.0050  2.1212   2.1212   1.4127   3.9026   3.9143   1.2382  
1129    15.0008 0.4797  -0.0032 0.0018  0.0012  0.0049  2.1582   2.1582   1.4529   3.9024   3.8806   1.1377  
1130    14.7704 0.4951  -0.0101 0.0018  0.0006  0.0047  2.2387   2.2388   1.5396   3.8971   3.7888   0.9215  
1131    14.6917 0.5105  0.0106  0.0018  0.0003  0.0046  2.2691   2.2691   1.5715   3.8933   3.7475   0.8417  
1132    14.7743 0.4963  0.0000  0.0018  0.0006  0.0047  2.2387   2.2388   1.5396   3.8971   3.7888   0.9215  
1133    14.4280 0.5982  0.0178  0.0018  -0.0003 0.0044  2.3635   2.3635   1.6664   3.8711   3.5813   0.6042  
1134    14.4121 0.6068  0.0232  0.0018  -0.0003 0.0044  2.3700   2.3700   1.6728   3.8688   3.5674   0.5885  
1135    14.3260 1.4390  0.2126  0.0018  -0.0005 0.0044  2.5035   2.5035   1.7786   3.6861   2.7546   0.3231  
1136    13.7829 1.5795  0.2393  0.0018  -0.0014 0.0041  2.4624   2.4624   2.0297   3.6609   2.3951   -0.3040 
1137    14.2117 1.4425  0.2035  0.0018  -0.0007 0.0043  2.5377   2.5377   1.8231   3.6859   2.7149   0.2127  
1138    12.8576 1.7267  0.2890  0.0018  -0.0024 0.0039  2.6546   2.6545   2.4430   3.6381   1.9231   -1.3374 
