ID,x,y,mag1,e_mag,col1,e_col1,MP,sel
Gaia DR2 443843092898324352,-0.028048,0.024239,20.658417181120306,0.010889918608252492,0.5897000000000006,0.036271338547122854,0.667,1
Gaia DR2 443832544460786432,0.036081,0.024103,20.659896811457532,0.00947751133578431,0.6003000000000007,0.021344085831911375,0.649,1
Gaia DR2 443830895192595968,-0.014617,-0.030801,20.18477059802475,0.0067077973581716665,0.6865000000000023,0.017400287353949072,0.643,1
Gaia DR2 443831032631525504,0.012352,0.002575,18.74193672447718,0.0029145016984434514,0.595600000000001,0.004810405388322277,0.63,1
Gaia DR2 443842852381516672,0.005945,0.019699,18.956701225726736,0.0037759188858136113,0.5262999999999991,0.008386298349093001,0.621,1
Gaia DR2 443842951163672832,-0.044211,0.005083,20.660108398039185,0.01116734356692864,0.6347000000000023,0.016953170794869025,0.616,1
Gaia DR2 443830826471112832,-0.007616,-0.03863,20.67234189158421,0.008100399393967745,0.6874000000000002,0.01753681841155915,0.608,1
Gaia DR2 443842779362465792,-0.000616,0.005177,19.675204916820743,0.004925570555939396,0.5913000000000004,0.014620875486782588,0.598,1
Gaia DR2 443832475735958912,0.039705,0.010018,20.178303629701112,0.006920188414069045,0.6890999999999998,0.015024313628249379,0.595,1
Gaia DR2 443842818021787136,-0.007446,0.009225,18.446629841437872,0.0026607072863837175,0.5566999999999993,0.005590169943749474,0.581,1
Gaia DR2 443830963912058496,0.018773,-0.020858,18.731144028761435,0.002806893473315925,0.6025999999999989,0.006576473218982953,0.573,1
Gaia DR2 443843741435172352,-0.036987,0.03159,18.539713628438076,0.0027506402524002556,0.6152999999999977,0.0054378304497290095,0.572,1
Gaia DR2 443844604728162560,0.001353,0.052664,20.019121708226546,0.0063483437114180055,0.5676999999999985,0.018250753409106157,0.572,1
Gaia DR2 443842921096448640,-0.032277,0.010807,20.079812636000053,0.0062600875212381855,0.6400000000000006,0.02419442084448396,0.572,1
Gaia DR2 443842783660403968,0.003112,0.006246,20.59972556992197,0.009017063045505933,0.6102999999999987,0.025930676813380713,0.57,1
Gaia DR2 443830650374750080,0.018139,-0.054296,18.73105445146948,0.0028957155882468073,0.5949999999999989,0.007752418977325723,0.561,1
Gaia DR2 443843122959883904,-0.016862,0.034482,19.35029135079491,0.004272296657060885,0.5417999999999985,0.010754068997360951,0.561,1
Gaia DR2 443842745008489600,-0.008981,-0.00892,18.181473403408354,0.0024876341954513477,0.5764999999999993,0.005053711507397311,0.559,1
Gaia DR2 443843707075414656,-0.058106,0.013931,18.429657631660355,0.002595887378184626,0.5274999999999999,0.005663920903402518,0.555,1
Gaia DR2 443830719094241920,0.021383,-0.042059,20.081487559408888,0.00608788161310677,0.704699999999999,0.04446582957732825,0.55,1
Gaia DR2 443832230922758016,0.040847,-0.015519,20.072461302413643,0.005348834954894884,0.5795999999999992,0.016401524319403976,0.543,1
Gaia DR2 443842783662046976,0.010096,0.004114,20.095860951174846,0.006363146573398181,0.5066999999999986,0.014368368035375487,0.539,1
Gaia DR2 443842233906266624,-0.03564,-0.044626,20.17288744173839,0.00743707014366651,0.6508000000000003,0.019700253805471645,0.535,1
Gaia DR2 443844261130790016,0.008783,0.017817,19.663102640959238,0.0055218984102268194,0.585799999999999,0.015480633061990713,0.534,1
Gaia DR2 443842646223866112,-0.007817,-0.018785,20.596628199120136,0.00908401573656055,0.6352000000000011,0.023274449510138795,0.531,1
Gaia DR2 443842882441675264,-0.039177,-0.000108,20.092594605233028,0.0065335672291307895,0.5455000000000005,0.019425756098540928,0.529,1
Gaia DR2 443831028332454656,0.016975,-0.009659,20.01176109563659,0.005388103047778438,0.5503999999999998,0.011510864433221338,0.528,1
Gaia DR2 443830998271802624,-0.003366,-0.019945,18.790666415991307,0.0036501703089279777,0.5745000000000005,0.007638062581571324,0.521,1
Gaia DR2 443842302625740928,-0.038857,-0.033897,18.80471049694028,0.0031168426069907228,0.5757000000000012,0.007142128534267638,0.52,1
Gaia DR2 443832510100273664,0.016911,0.002482,20.184292820397115,0.00832709853869721,0.6074000000000019,0.02279517492804124,0.518,1
