metal log(age) E_BV dm mass
0.00700 9.14500 0.23912 12.90842 1200.00000
0.00700 9.30200 0.24268 12.90572 1100.00000
0.00700 9.30200 0.24268 12.90572 1100.00000
0.00700 9.51200 0.28575 12.90572 1100.00000
0.00700 9.51200 0.28575 12.90572 1100.00000
0.01100 9.52700 0.28575 13.25246 1200.00000
0.01100 9.52700 0.28575 13.25246 1200.00000
0.01100 9.22000 0.20968 13.25246 1500.00000
0.00700 9.22000 0.20968 12.92105 1500.00000
0.00700 9.22000 0.20968 12.92105 1100.00000
0.00700 9.51200 0.18587 12.93522 1300.00000
0.00700 9.02500 0.18587 12.93522 1200.00000
0.01100 9.52700 0.22863 13.25555 1200.00000
0.01100 9.37700 0.21703 13.25479 1200.00000
0.01100 9.37700 0.21703 13.25479 1200.00000
0.01100 9.30200 0.24023 13.25425 1200.00000
0.00900 9.30200 0.23667 13.14198 1200.00000
0.00900 9.30200 0.22925 13.14198 1200.00000
0.00900 9.30200 0.21044 13.14198 1200.00000
0.01100 9.30200 0.21044 13.26337 1200.00000
0.01100 9.30200 0.24094 13.20745 800.00000
0.02500 9.30200 0.24123 13.91337 800.00000
0.02500 9.33200 0.24123 13.93400 800.00000
0.01300 9.23500 0.24123 13.33576 800.00000
0.00900 9.30200 0.24123 13.12981 800.00000
0.00900 9.30200 0.21226 13.10320 800.00000
0.00900 9.30200 0.24615 13.14272 1200.00000
0.00900 9.30200 0.24615 13.14272 1000.00000
0.00900 9.30200 0.28504 13.09754 1500.00000
0.00900 9.30200 0.29245 13.12211 1400.00000
0.00900 9.14500 0.24115 13.12211 900.00000
0.00900 9.14500 0.24615 13.12266 1200.00000
0.00900 9.01700 0.21807 13.12266 1500.00000
0.00700 9.14500 0.20993 12.91661 1500.00000
0.00700 9.30200 0.20966 12.91661 1100.00000
0.00900 9.30200 0.20966 13.11404 1200.00000
0.00900 9.51200 0.26037 13.11404 1200.00000
0.01900 9.50500 0.22853 13.65968 1200.00000
0.01100 9.64700 0.21226 13.25143 1200.00000
0.01100 9.30200 0.21001 13.26947 1200.00000
0.00900 9.51200 0.21001 13.10493 1200.00000
0.00700 9.51200 0.27672 12.91113 1100.00000
0.01100 9.37700 0.24076 13.27475 1100.00000
0.01100 9.37700 0.19407 13.27475 1200.00000
0.01100 9.37700 0.19407 13.27475 1200.00000
0.01100 9.37700 0.19407 13.27475 1200.00000
0.01100 9.37700 0.24252 13.27475 1100.00000
0.01100 9.30200 0.26729 13.27475 1500.00000
0.00700 9.51200 0.23767 12.90931 1500.00000
0.01300 9.51200 0.23767 13.33435 1200.00000
0.00700 9.51200 0.23693 12.93548 1200.00000
0.00700 9.51200 0.27603 12.93548 1200.00000
0.00700 9.51200 0.20965 12.98950 1200.00000
0.01300 9.51200 0.22878 13.46306 1200.00000
0.01100 9.51200 0.18587 13.25412 1200.00000
0.00700 9.51200 0.18587 12.90794 1200.00000
0.00700 9.51200 0.24101 12.90794 1200.00000
0.00700 9.30200 0.24101 12.90719 800.00000
0.00700 9.30200 0.24101 12.90719 800.00000
0.00700 9.30200 0.24101 12.91034 800.00000
0.00700 9.30200 0.24101 12.91034 800.00000
0.00700 9.14500 0.24101 12.91034 1200.00000
0.00700 9.14500 0.24101 12.91093 1200.00000
0.01100 9.67000 0.24101 13.27413 1200.00000
0.01100 9.31700 0.24069 13.27413 1200.00000
0.01100 9.31700 0.24069 13.27413 1200.00000
0.01100 9.31700 0.21064 13.27413 1200.00000
0.01100 9.31700 0.21064 13.27413 1000.00000
0.00700 9.17500 0.21064 12.91369 1200.00000
0.01100 9.13000 0.23748 13.27475 1200.00000
0.01100 9.74500 0.23748 13.27475 900.00000
0.01100 9.01700 0.23748 13.27475 1500.00000
0.01100 9.30200 0.23748 13.27475 1200.00000
0.02300 9.51200 0.22097 13.75839 1200.00000
0.00700 9.30200 0.18363 12.90929 1200.00000
0.01300 9.30200 0.26924 13.46759 1200.00000
0.00700 9.52700 0.24555 12.91412 1200.00000
0.00900 9.50500 0.23987 13.11092 1200.00000
0.00900 9.13000 0.23987 13.11092 1200.00000
0.00900 9.13000 0.24228 13.11092 1200.00000
0.00900 9.06200 0.24228 13.11092 1200.00000
0.00900 9.07000 0.24228 13.11092 1200.00000
0.00900 9.14500 0.21477 13.11092 1200.00000
0.00900 9.33200 0.21477 13.11092 1200.00000
0.00900 9.14500 0.19268 13.11092 1200.00000
0.00900 9.67700 0.21521 13.11092 1200.00000
0.01300 9.67700 0.21311 13.46110 1200.00000
0.00900 9.17500 0.21521 13.12551 1200.00000
0.00900 9.51200 0.24613 13.12551 1200.00000
0.00700 9.51200 0.24613 12.99170 1200.00000
0.00700 9.51200 0.24613 12.99170 1200.00000
0.00700 9.51200 0.24613 12.99170 1200.00000
0.00700 9.51200 0.24613 12.99170 1400.00000
