ID,x,y,mag1,e_mag,col1,e_col1,MP,sel
Gaia DR2 3447542833726255616,0.027363,-0.00316,17.723412032611275,0.002471170767201844,1.7790979394253021,0.033258946156579906,0.546,1
Gaia DR2 3447545685584299136,0.000143,0.001239,17.73894617536361,0.0026783819106841267,1.6437939808229132,0.016098565550653157,0.492,1
Gaia DR2 3447545685584299264,0.000389,0.000122,17.71005198565199,0.0027034042427193207,1.6522188794759565,0.0288097693345794,0.475,1
Gaia DR2 3447542829429081984,0.026331,-0.005173,18.40176210301796,0.003151256181626402,1.6829439935241766,0.04991736962775992,0.406,1
Gaia DR2 3447545719944041856,-0.018597,-0.009689,10.870705863341993,0.0019114798199765313,1.7334944111075021,0.004608869768280681,0.4,1
Gaia DR2 3447545921811016704,-0.023552,0.004716,17.95196012323676,0.003894534566298695,1.8137517659215838,0.04478959041830575,0.398,1
Gaia DR2 3447545681289093248,0.002049,0.002977,18.130474646936307,0.002952932767780306,1.7708930458961127,0.04702452196159199,0.395,1
Gaia DR2 3447544345554492544,0.034784,0.022524,18.158734160266235,0.0031137124162345826,1.6798970970620566,0.04911282649283189,0.393,1
Gaia DR2 3447542314034725120,-0.003918,-0.031804,17.273744461493614,0.0024800325069714284,1.8597803280806176,0.03604145842880353,0.392,1
Gaia DR2 3447545887445869568,0.006288,0.029415,17.63688776448334,0.0026629053749546404,1.7960797701655906,0.03657315270969885,0.391,1
Gaia DR2 3447545857382986368,0.002855,0.021525,17.3227131618753,0.0025009590751366253,1.7519779982756312,0.04301945463407092,0.388,1
Gaia DR2 3447544341256694656,0.035135,0.018003,17.591403593215208,0.0024265762728365036,1.672109898775581,0.03134303036666371,0.385,1
Gaia DR2 3447545960462205312,-0.014684,0.018043,17.820910569184452,0.0034364023446245774,1.8642436420736033,0.03642642857260118,0.484,0
Gaia DR2 3447545685584299648,0.002692,-0.005359,17.836815667988166,0.002788052109143908,2.026609504266908,0.047460795127476633,0.457,0
Gaia DR2 3447542765006778496,0.032389,-0.003924,15.240670057615018,0.0018977811956142686,1.2939793379191507,0.004262652118934132,0.407,0
Gaia DR2 3447545651224564096,-0.004833,-0.012308,13.757283995594086,0.001842369569635093,2.3977018695682855,0.00439194068102471,0.405,0
Gaia DR2 3447542765006778752,0.038608,-0.013281,15.595630918330185,0.0019756768417579364,2.0786083849860155,0.007875569883357015,0.402,0
Gaia DR2 3447542661927564672,0.019776,-0.015661,14.120753839997528,0.0018209335647347228,1.3501153812058373,0.004147462951763878,0.4,0
Gaia DR2 3447545926102469376,-0.022058,0.012805,16.09681447715936,0.002156915810067136,1.4455077351781682,0.007607233913484381,0.399,0
Gaia DR2 3447542765006965248,0.031008,-0.011071,16.778096590137842,0.002052734387989064,1.5714654494059168,0.016403452519207176,0.398,0
Gaia DR2 3447542691991849216,0.007027,-0.021095,16.173798627963322,0.0023408353415703643,1.5942414737894008,0.013255399082059166,0.397,0
Gaia DR2 3447542730646799104,0.011682,-0.007908,13.90791257645208,0.0018295159051359834,1.03522769988545,0.003911259473742515,0.396,0
Gaia DR2 3447545784368309120,0.011071,0.006687,17.076570975357757,0.0023024916879242335,1.9608366473564658,0.02314421111980611,0.395,0
Gaia DR2 3447545685584298880,0.00032,0.00269,16.183450909431706,0.001996048515701237,1.4898214242744867,0.012814785956480387,0.394,0
Gaia DR2 3447545784368307840,0.008264,0.003085,17.953270818533465,0.002533722178218411,2.079754164791755,0.047425802921207495,0.392,0
Gaia DR2 3447545685584297216,0.010537,-0.001848,14.651593197102805,0.0018428883768105717,1.4155639219654308,0.003846426349339805,0.39,0
Gaia DR2 3447542799364222976,0.038522,0.000592,15.660108391582824,0.002214150219359627,1.713174368808108,0.025617275558117828,0.39,0
Gaia DR2 3447545651224562944,-0.003328,-0.005967,13.487938617933919,0.0018361622269454604,1.0590238781774914,0.003665512021050016,0.389,0
Gaia DR2 3447542829430619008,0.022588,-0.003186,16.847761617466507,0.002078610045349597,1.6353381524843105,0.016610332879742874,0.389,0
Gaia DR2 3447542726355476864,0.010353,-0.007153,18.321827290442947,0.0035796693998998287,1.7348311402567198,0.04685751771379087,0.385,0
Gaia DR2 3447542657630352896,0.016639,-0.023429,17.760986466341603,0.002704263289033987,1.6722026747506469,0.02352571154573876,0.377,0
Gaia DR2 3447542726351589248,0.010373,-0.011822,18.197000448184355,0.0033541588713468067,1.6920888743754503,0.04322968256742388,0.377,0
Gaia DR2 3447545853087500288,0.001452,0.025902,18.07861955828878,0.0034377620708806373,1.7274236809607189,0.048305051311371694,0.376,0
Gaia DR2 3447542833726012160,0.016181,-0.004278,17.472539558977292,0.002293914551899217,1.5682011003912528,0.028083508941512486,0.363,0
Gaia DR2 3447545681289091200,-0.004022,-0.000524,17.449867109348574,0.0023936393106849217,1.574257244608276,0.025764589151755068,0.351,0
Gaia DR2 3447545681292924544,-0.002887,-0.004192,17.796421543041156,0.0027332874440639866,1.5339846177438226,0.04685213135676996,0.373,0
