#ID           G   (iP1-zP1)   e_G   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      19.7900 0.4823  0.0074  0.0148  1.1753   1.1754   0.1738   3.7895   4.4443   4.3358  
11      19.6783 0.4644  0.0068  0.0140  1.2007   1.2007   0.2166   3.7943   4.4297   4.2285  
12      19.6768 0.4612  0.0068  0.0140  1.2007   1.2007   0.2166   3.7943   4.4297   4.2285  
13      19.6637 0.4342  0.0068  0.0140  1.2007   1.2007   0.2166   3.7943   4.4297   4.2285  
14      19.5701 0.4427  0.0063  0.0133  1.2217   1.2217   0.2568   3.7986   4.4142   4.1279  
15      19.2846 0.4467  0.0051  0.0114  1.2846   1.2846   0.3742   3.8119   4.3723   3.8343  
16      19.3015 0.4844  0.0051  0.0114  1.2846   1.2846   0.3742   3.8119   4.3723   3.8343  
17      19.3787 0.4468  0.0055  0.0120  1.2636   1.2636   0.3360   3.8074   4.3851   3.9299  
18      19.3894 0.4702  0.0055  0.0120  1.2636   1.2636   0.3360   3.8074   4.3851   3.9299  
19      18.8252 0.4320  0.0039  0.0093  1.4023   1.4023   0.5610   3.8366   4.3220   3.3673  
110     18.9890 0.4265  0.0043  0.0100  1.3569   1.3569   0.4925   3.8273   4.3393   3.5386  
111     18.9903 0.4295  0.0043  0.0100  1.3569   1.3569   0.4925   3.8273   4.3393   3.5386  
112     19.0322 0.4408  0.0044  0.0101  1.3475   1.3475   0.4772   3.8251   4.3426   3.5770  
113     18.6148 0.4089  0.0035  0.0085  1.4652   1.4652   0.6452   3.8495   4.3087   3.1572  
114     18.6239 0.4312  0.0035  0.0085  1.4652   1.4652   0.6452   3.8495   4.3087   3.1572  
115     18.6088 0.3944  0.0035  0.0085  1.4652   1.4652   0.6452   3.8495   4.3087   3.1572  
116     18.2953 0.3792  0.0031  0.0076  1.5700   1.5700   0.7776   3.8751   4.3088   2.8263  
117     18.2960 0.3810  0.0031  0.0076  1.5700   1.5700   0.7776   3.8751   4.3088   2.8263  
118     18.1828 0.3815  0.0029  0.0073  1.6119   1.6119   0.8277   3.8860   4.3136   2.7005  
119     18.0166 0.3636  0.0028  0.0069  1.6748   1.6748   0.8993   3.9015   4.3205   2.5216  
120     17.9677 0.3671  0.0027  0.0068  1.6957   1.6957   0.9225   3.9065   4.3227   2.4638  
121     17.9615 0.3516  0.0027  0.0068  1.6957   1.6957   0.9225   3.9065   4.3227   2.4638  
122     17.9161 0.3603  0.0027  0.0067  1.7167   1.7167   0.9453   3.9113   4.3245   2.4069  
123     17.7237 0.3404  0.0025  0.0063  1.8005   1.8005   1.0334   3.9298   4.3309   2.1867  
124     17.5628 0.3359  0.0024  0.0061  1.8844   1.8844   1.1151   3.9464   4.3355   1.9822  
125     17.6396 0.3355  0.0025  0.0062  1.8425   1.8425   1.0748   3.9382   4.3333   2.0827  
126     17.3523 0.3304  0.0023  0.0058  2.0101   2.0101   1.2304   3.9691   4.3391   1.6939  
127     17.3507 0.3264  0.0023  0.0058  2.0101   2.0101   1.2304   3.9691   4.3391   1.6939  
128     17.2895 0.3305  0.0023  0.0057  2.0521   2.0521   1.2671   3.9760   4.3393   1.6026  
129     17.3162 0.3191  0.0023  0.0057  2.0311   2.0311   1.2488   3.9726   4.3392   1.6482  
130     17.0872 0.3216  0.0022  0.0054  2.1988   2.1988   1.3880   3.9991   4.3407   1.3004  
131     17.0563 0.3128  0.0022  0.0054  2.2198   2.2198   1.4045   4.0021   4.3401   1.2589  
132     16.9013 0.3245  0.0022  0.0053  2.3491   2.3491   1.5026   4.0196   4.3366   1.0136  
133     16.7921 0.3207  0.0022  0.0052  2.4422   2.4422   1.5691   4.0314   4.3341   0.8475  
134     16.6060 0.3121  0.0021  0.0050  2.6064   2.6064   1.6812   4.0507   4.3278   0.5674  
135     16.7267 0.3093  0.0021  0.0051  2.4959   2.4959   1.6065   4.0379   4.3322   0.7540  
136     16.3006 0.2951  0.0021  0.0048  2.9044   2.9044   1.8661   4.0816   4.3130   0.1050  
137     16.3845 0.3037  0.0021  0.0049  2.8206   2.8206   1.8165   4.0735   4.3175   0.2287  
138     16.2208 0.2963  0.0021  0.0048  2.9883   2.9883   1.9156   4.0897   4.3084   -0.0187 
139     15.9941 0.2860  0.0020  0.0046  3.2398   3.2398   2.0535   4.1118   4.2940   -0.3639 
140     15.7208 0.2847  0.0020  0.0045  3.5752   3.5752   2.2232   4.1385   4.2741   -0.7876 
141     15.6523 0.2734  0.0020  0.0045  3.6590   3.6590   2.2628   4.1446   4.2690   -0.8865 
142     15.2557 0.2685  0.0020  0.0044  4.2136   4.2136   2.5071   4.1815   4.2336   -1.4978 
143     14.9988 0.2583  0.0020  0.0043  4.5993   4.5993   2.6605   4.2036   4.2064   -1.8812 
144     14.8622 0.2574  0.0020  0.0043  4.8151   4.8151   2.7418   4.2147   4.1898   -2.0848 
145     12.9624 0.2450  0.0019  0.0041  7.6164   7.6164   3.6596   4.2842   3.7487   -4.3793 
