#ID           G   (iP1-zP1)   (gP1-rP1)   e_G   e_(iP1-zP1)   e_(gP1-rP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      19.2084 0.2293  0.8538  0.0046  0.0172  0.0300  1.0097   1.0096   -0.0630  3.7547   4.4760   4.9269  
11      19.3743 0.1981  0.8163  0.0052  0.0187  0.0312  0.9818   0.9816   -0.1298  3.7469   4.4994   5.0949  
12      19.4992 0.1726  0.7900  0.0057  0.0199  0.0321  0.9610   0.9608   -0.1801  3.7408   4.5158   5.2205  
13      19.5210 0.2481  0.9120  0.0057  0.0199  0.0321  0.9610   0.9608   -0.1801  3.7408   4.5158   5.2205  
14      19.4493 0.2234  0.8650  0.0054  0.0193  0.0317  0.9710   0.9709   -0.1556  3.7438   4.5080   5.1595  
15      19.3662 0.1689  0.7675  0.0052  0.0187  0.0312  0.9818   0.9816   -0.1298  3.7469   4.4994   5.0949  
16      19.2983 0.1726  0.7661  0.0049  0.0181  0.0308  0.9927   0.9926   -0.1036  3.7500   4.4906   5.0292  
17      19.2601 0.2048  0.8160  0.0048  0.0177  0.0304  1.0003   1.0001   -0.0855  3.7522   4.4844   4.9833  
18      19.4490 0.2224  0.8633  0.0054  0.0193  0.0317  0.9710   0.9709   -0.1556  3.7438   4.5080   5.1595  
19      19.5695 0.1931  0.8312  0.0060  0.0205  0.0326  0.9509   0.9508   -0.2045  3.7378   4.5237   5.2816  
110     19.3015 0.1841  0.7857  0.0049  0.0181  0.0308  0.9927   0.9926   -0.1036  3.7500   4.4906   5.0292  
111     19.3781 0.2116  0.8388  0.0052  0.0187  0.0312  0.9818   0.9816   -0.1298  3.7469   4.4994   5.0949  
112     19.5780 0.2224  0.8777  0.0060  0.0205  0.0326  0.9509   0.9508   -0.2045  3.7378   4.5237   5.2816  
113     19.5716 0.2004  0.8428  0.0060  0.0205  0.0326  0.9509   0.9508   -0.2045  3.7378   4.5237   5.2816  
114     19.1979 0.1900  0.7852  0.0046  0.0172  0.0300  1.0097   1.0096   -0.0630  3.7547   4.4760   4.9269  
115     19.2600 0.2043  0.8151  0.0048  0.0177  0.0304  1.0003   1.0001   -0.0855  3.7522   4.4844   4.9833  
116     18.7192 0.1647  0.7003  0.0035  0.0139  0.0270  1.0882   1.0880   0.1214   3.7736   4.3999   4.4669  
117     19.0880 0.2282  0.8425  0.0043  0.0163  0.0293  1.0293   1.0291   -0.0166  3.7598   4.4582   4.8112  
118     18.9444 0.1662  0.7203  0.0040  0.0154  0.0284  1.0503   1.0501   0.0329   3.7651   4.4387   4.6882  
119     18.7293 0.2046  0.7777  0.0035  0.0139  0.0270  1.0882   1.0880   0.1214   3.7736   4.3999   4.4669  
120     18.7274 0.1973  0.7635  0.0035  0.0139  0.0270  1.0882   1.0880   0.1214   3.7736   4.3999   4.4669  
121     18.6492 0.1595  0.6815  0.0034  0.0135  0.0266  1.1000   1.0998   0.1487   3.7762   4.3875   4.3988  
122     19.1449 0.1969  0.7923  0.0044  0.0168  0.0297  1.0187   1.0185   -0.0417  3.7571   4.4678   4.8739  
123     18.7176 0.1586  0.6884  0.0035  0.0139  0.0270  1.0882   1.0880   0.1214   3.7736   4.3999   4.4669  
124     18.7736 0.1594  0.6952  0.0036  0.0143  0.0274  1.0787   1.0785   0.0993   3.7715   4.4098   4.5220  
125     18.8907 0.1774  0.7375  0.0038  0.0150  0.0281  1.0598   1.0595   0.0551   3.7672   4.4291   4.6327  
126     19.1392 0.1754  0.7542  0.0044  0.0168  0.0297  1.0187   1.0185   -0.0417  3.7571   4.4678   4.8739  
127     18.8932 0.1868  0.7552  0.0038  0.0150  0.0281  1.0598   1.0595   0.0551   3.7672   4.4291   4.6327  
128     18.8939 0.1898  0.7607  0.0038  0.0150  0.0281  1.0598   1.0595   0.0551   3.7672   4.4291   4.6327  
129     18.8338 0.1760  0.7314  0.0037  0.0146  0.0277  1.0692   1.0690   0.0772   3.7694   4.4196   4.5772  
130     19.1456 0.1998  0.7975  0.0044  0.0168  0.0297  1.0187   1.0185   -0.0417  3.7571   4.4678   4.8739  
131     18.6135 0.1902  0.7396  0.0034  0.0133  0.0263  1.1075   1.1073   0.1658   3.7777   4.3792   4.3557  
132     18.6580 0.1396  0.6447  0.0034  0.0136  0.0267  1.0976   1.0974   0.1432   3.7757   4.3900   4.4126  
133     18.7828 0.1954  0.7642  0.0036  0.0143  0.0274  1.0787   1.0785   0.0993   3.7715   4.4098   4.5220  
134     18.8988 0.2090  0.7967  0.0038  0.0150  0.0281  1.0598   1.0595   0.0551   3.7672   4.4291   4.6327  
135     18.7215 0.1740  0.7182  0.0035  0.0139  0.0270  1.0882   1.0880   0.1214   3.7736   4.3999   4.4669  
136     18.6095 0.1744  0.7082  0.0034  0.0133  0.0263  1.1075   1.1073   0.1658   3.7777   4.3792   4.3557  
137     18.7216 0.1744  0.7191  0.0035  0.0139  0.0270  1.0882   1.0880   0.1214   3.7736   4.3999   4.4669  
138     18.9833 0.1738  0.7370  0.0040  0.0156  0.0287  1.0442   1.0440   0.0185   3.7636   4.4444   4.7239  
139     18.6577 0.1931  0.7476  0.0034  0.0135  0.0266  1.1000   1.0998   0.1487   3.7762   4.3875   4.3988  
140     18.8355 0.1824  0.7436  0.0037  0.0146  0.0277  1.0692   1.0690   0.0772   3.7694   4.4196   4.5772  
141     18.8354 0.1819  0.7427  0.0037  0.0146  0.0277  1.0692   1.0690   0.0772   3.7694   4.4196   4.5772  
142     18.8925 0.1842  0.7503  0.0038  0.0150  0.0281  1.0598   1.0595   0.0551   3.7672   4.4291   4.6327  
143     18.7227 0.1788  0.7276  0.0035  0.0139  0.0270  1.0882   1.0880   0.1214   3.7736   4.3999   4.4669  
144     19.1478 0.2081  0.8121  0.0044  0.0168  0.0297  1.0187   1.0185   -0.0417  3.7571   4.4678   4.8739  
145     18.1422 0.1581  0.6304  0.0029  0.0109  0.0236  1.1934   1.1931   0.3530   3.7914   4.2791   3.8878  
146     18.4668 0.1827  0.7129  0.0032  0.0125  0.0254  1.1331   1.1328   0.2240   3.7825   4.3503   4.2100  
147     18.5143 0.1646  0.6815  0.0032  0.0127  0.0258  1.1237   1.1234   0.2028   3.7808   4.3610   4.2630  
148     18.1093 0.1510  0.6133  0.0028  0.0108  0.0234  1.1997   1.1994   0.3656   3.7920   4.2715   3.8566  
149     18.2768 0.1673  0.6600  0.0030  0.0115  0.0244  1.1676   1.1672   0.2996   3.7882   4.3102   4.0206  
150     18.0411 0.1467  0.6019  0.0028  0.0105  0.0230  1.2145   1.2141   0.3922   3.7926   4.2522   3.7895  
151     18.2181 0.1488  0.6160  0.0029  0.0113  0.0240  1.1779   1.1776   0.3214   3.7896   4.2978   3.9664  
152     18.4629 0.1673  0.6814  0.0032  0.0125  0.0254  1.1331   1.1328   0.2240   3.7825   4.3503   4.2100  
153     18.1784 0.1777  0.6743  0.0029  0.0110  0.0238  1.1871   1.1867   0.3405   3.7908   4.2868   3.9189  
154     18.1452 0.1694  0.6550  0.0029  0.0109  0.0236  1.1934   1.1931   0.3530   3.7914   4.2791   3.8878  
155     18.2225 0.1656  0.6520  0.0029  0.0113  0.0240  1.1779   1.1776   0.3214   3.7896   4.2978   3.9664  
156     18.4220 0.1770  0.6966  0.0031  0.0122  0.0252  1.1409   1.1406   0.2417   3.7840   4.3413   4.1660  
157     18.1407 0.1521  0.6175  0.0029  0.0109  0.0236  1.1934   1.1931   0.3530   3.7914   4.2791   3.8878  
158     18.1057 0.1603  0.6332  0.0028  0.0107  0.0234  1.2009   1.2006   0.3679   3.7921   4.2699   3.8505  
159     18.4195 0.1672  0.6765  0.0031  0.0122  0.0252  1.1409   1.1406   0.2417   3.7840   4.3413   4.1660  
160     18.3456 0.1687  0.6703  0.0030  0.0118  0.0248  1.1546   1.1543   0.2719   3.7863   4.3255   4.0900  
161     18.1035 0.1697  0.6530  0.0028  0.0107  0.0234  1.2019   1.2015   0.3697   3.7922   4.2687   3.8459  
162     18.1771 0.1727  0.6637  0.0029  0.0110  0.0238  1.1871   1.1867   0.3405   3.7908   4.2868   3.9189  
163     18.3508 0.1889  0.7126  0.0030  0.0118  0.0248  1.1546   1.1543   0.2719   3.7863   4.3255   4.0900  
164     18.4620 0.1639  0.6745  0.0032  0.0125  0.0254  1.1331   1.1328   0.2240   3.7825   4.3503   4.2100  
165     18.2743 0.1575  0.6393  0.0030  0.0115  0.0244  1.1676   1.1672   0.2996   3.7882   4.3102   4.0206  
166     18.0983 0.1501  0.6103  0.0028  0.0107  0.0234  1.2019   1.2015   0.3697   3.7922   4.2687   3.8459  
167     18.3435 0.1607  0.6537  0.0030  0.0118  0.0248  1.1546   1.1543   0.2719   3.7863   4.3255   4.0900  
168     18.5126 0.1581  0.6683  0.0032  0.0127  0.0258  1.1237   1.1234   0.2028   3.7808   4.3610   4.2630  
169     18.4638 0.1708  0.6884  0.0032  0.0125  0.0254  1.1331   1.1328   0.2240   3.7825   4.3503   4.2100  
170     18.4153 0.1507  0.6425  0.0031  0.0122  0.0252  1.1409   1.1406   0.2417   3.7840   4.3413   4.1660  
171     18.3212 0.1714  0.6728  0.0030  0.0117  0.0246  1.1593   1.1590   0.2821   3.7870   4.3200   4.0644  
172     18.3934 0.1613  0.6614  0.0031  0.0121  0.0250  1.1454   1.1451   0.2517   3.7848   4.3361   4.1408  
173     18.1010 0.1602  0.6324  0.0028  0.0107  0.0234  1.2019   1.2015   0.3697   3.7922   4.2687   3.8459  
174     18.1737 0.1597  0.6357  0.0029  0.0110  0.0238  1.1871   1.1867   0.3405   3.7908   4.2868   3.9189  
175     18.5681 0.1831  0.7231  0.0033  0.0130  0.0261  1.1150   1.1147   0.1829   3.7792   4.3709   4.3126  
176     18.5719 0.1979  0.7528  0.0033  0.0130  0.0261  1.1150   1.1147   0.1829   3.7792   4.3709   4.3126  
177     18.0998 0.1557  0.6225  0.0028  0.0107  0.0234  1.2019   1.2015   0.3697   3.7922   4.2687   3.8459  
178     17.9539 0.1566  0.6225  0.0027  0.0101  0.0225  1.2347   1.2343   0.4282   3.7932   4.2258   3.6994  
179     17.9539 0.1564  0.6220  0.0027  0.0101  0.0225  1.2347   1.2343   0.4282   3.7932   4.2258   3.6994  
180     17.8174 0.1513  0.6086  0.0026  0.0096  0.0218  1.2659   1.2655   0.4821   3.7936   4.1847   3.5649  
181     17.8175 0.1518  0.6097  0.0026  0.0096  0.0218  1.2659   1.2655   0.4821   3.7936   4.1847   3.5649  
182     17.8214 0.1659  0.6417  0.0026  0.0096  0.0218  1.2659   1.2655   0.4821   3.7936   4.1847   3.5649  
183     17.9554 0.1621  0.6347  0.0027  0.0101  0.0225  1.2347   1.2343   0.4282   3.7932   4.2258   3.6994  
184     17.8686 0.1570  0.6217  0.0027  0.0098  0.0221  1.2539   1.2535   0.4623   3.7937   4.2006   3.6146  
185     17.7337 0.1363  0.5737  0.0026  0.0093  0.0214  1.2852   1.2848   0.5139   3.7935   4.1590   3.4851  
186     17.9524 0.1508  0.6096  0.0027  0.0101  0.0225  1.2347   1.2343   0.4282   3.7932   4.2258   3.6994  
187     17.8873 0.1561  0.6204  0.0027  0.0098  0.0222  1.2496   1.2492   0.4549   3.7936   4.2063   3.6328  
188     17.6719 0.1835  0.6834  0.0026  0.0090  0.0210  1.3035   1.3031   0.5439   3.7931   4.1336   3.4099  
189     17.8171 0.1502  0.6060  0.0026  0.0096  0.0218  1.2659   1.2655   0.4821   3.7936   4.1847   3.5649  
190     17.9558 0.1636  0.6381  0.0027  0.0101  0.0225  1.2347   1.2343   0.4282   3.7932   4.2258   3.6994  
191     17.8192 0.1580  0.6237  0.0026  0.0096  0.0218  1.2659   1.2655   0.4821   3.7936   4.1847   3.5649  
192     18.0467 0.1677  0.6481  0.0028  0.0105  0.0230  1.2145   1.2141   0.3922   3.7926   4.2522   3.7895  
193     18.0497 0.1787  0.6723  0.0028  0.0105  0.0230  1.2145   1.2141   0.3922   3.7926   4.2522   3.7895  
194     17.8217 0.1668  0.6438  0.0026  0.0096  0.0218  1.2659   1.2655   0.4821   3.7936   4.1847   3.5649  
195     17.8197 0.1596  0.6274  0.0026  0.0096  0.0218  1.2659   1.2655   0.4821   3.7936   4.1847   3.5649  
196     17.7410 0.1621  0.6332  0.0026  0.0093  0.0214  1.2852   1.2848   0.5139   3.7935   4.1590   3.4851  
197     17.7440 0.1730  0.6583  0.0026  0.0093  0.0214  1.2852   1.2848   0.5139   3.7935   4.1590   3.4851  
198     17.6621 0.1492  0.6038  0.0026  0.0090  0.0210  1.3035   1.3031   0.5439   3.7931   4.1336   3.4099  
199     17.9525 0.1512  0.6104  0.0027  0.0101  0.0225  1.2347   1.2343   0.4282   3.7932   4.2258   3.6994  
1100    18.0484 0.1742  0.6623  0.0028  0.0105  0.0230  1.2145   1.2141   0.3922   3.7926   4.2522   3.7895  
1101    17.6652 0.1599  0.6286  0.0026  0.0090  0.0210  1.3035   1.3031   0.5439   3.7931   4.1336   3.4099  
1102    17.7402 0.1595  0.6271  0.0026  0.0093  0.0214  1.2852   1.2848   0.5139   3.7935   4.1590   3.4851  
1103    17.7419 0.1654  0.6408  0.0026  0.0093  0.0214  1.2852   1.2848   0.5139   3.7935   4.1590   3.4851  
1104    17.7424 0.1673  0.6451  0.0026  0.0093  0.0214  1.2852   1.2848   0.5139   3.7935   4.1590   3.4851  
1105    17.9540 0.1568  0.6228  0.0027  0.0101  0.0225  1.2347   1.2343   0.4282   3.7932   4.2258   3.6994  
1106    17.8203 0.1618  0.6323  0.0026  0.0096  0.0218  1.2659   1.2655   0.4821   3.7936   4.1847   3.5649  
1107    18.0439 0.1571  0.6249  0.0028  0.0105  0.0230  1.2145   1.2141   0.3922   3.7926   4.2522   3.7895  
1108    17.9556 0.1627  0.6360  0.0027  0.0101  0.0225  1.2347   1.2343   0.4282   3.7932   4.2258   3.6994  
1109    17.8174 0.1513  0.6085  0.0026  0.0096  0.0218  1.2659   1.2655   0.4821   3.7936   4.1847   3.5649  
1110    17.9528 0.1525  0.6133  0.0027  0.0101  0.0225  1.2347   1.2343   0.4282   3.7932   4.2258   3.6994  
1111    17.2783 0.1654  0.6668  0.0024  0.0078  0.0190  1.3975   1.3970   0.6973   3.7834   3.9714   3.0266  
1112    17.5143 0.1666  0.6501  0.0025  0.0085  0.0202  1.3405   1.3400   0.6042   3.7899   4.0726   3.2598  
1113    17.2277 0.1628  0.6671  0.0024  0.0077  0.0188  1.4095   1.4090   0.7167   3.7817   3.9490   2.9780  
1114    17.5448 0.1681  0.6521  0.0025  0.0086  0.0203  1.3331   1.3326   0.5923   3.7906   4.0851   3.2895  
1115    17.5399 0.1516  0.6132  0.0025  0.0086  0.0203  1.3331   1.3326   0.5923   3.7906   4.0851   3.2895  
1116    17.4661 0.1644  0.6478  0.0025  0.0084  0.0200  1.3522   1.3517   0.6230   3.7887   4.0526   3.2129  
1117    17.6048 0.1635  0.6392  0.0025  0.0088  0.0207  1.3183   1.3178   0.5681   3.7919   4.1094   3.3497  
1118    17.4203 0.1630  0.6488  0.0025  0.0082  0.0197  1.3629   1.3625   0.6408   3.7876   4.0337   3.1684  
1119    17.3479 0.1598  0.6472  0.0025  0.0080  0.0194  1.3802   1.3798   0.6690   3.7855   4.0026   3.0975  
1120    17.2551 0.1679  0.6772  0.0024  0.0078  0.0189  1.4033   1.4028   0.7066   3.7826   3.9608   3.0037  
1121    17.3478 0.1595  0.6464  0.0025  0.0080  0.0194  1.3802   1.3798   0.6690   3.7855   4.0026   3.0975  
1122    17.2761 0.1584  0.6499  0.0024  0.0078  0.0190  1.3975   1.3970   0.6973   3.7834   3.9714   3.0266  
1123    17.3468 0.1560  0.6381  0.0025  0.0080  0.0194  1.3802   1.3798   0.6690   3.7855   4.0026   3.0975  
1124    17.5458 0.1715  0.6601  0.0025  0.0086  0.0203  1.3331   1.3326   0.5923   3.7906   4.0851   3.2895  
1125    17.4643 0.1585  0.6339  0.0025  0.0084  0.0200  1.3522   1.3517   0.6230   3.7887   4.0526   3.2129  
1126    17.5069 0.1416  0.5909  0.0025  0.0085  0.0202  1.3405   1.3400   0.6042   3.7899   4.0726   3.2598  
1127    17.6045 0.1624  0.6366  0.0025  0.0088  0.0207  1.3183   1.3178   0.5681   3.7919   4.1094   3.3497  
