metal log(age) E_BV dm mass
0.00957 7.43080 0.34028 14.98177 138.17047
0.00957 9.15670 0.34028 14.98177 192.67456
0.00957 7.48377 0.34028 14.98177 192.67456
0.00957 7.58542 0.34009 14.98602 192.67456
0.00957 7.58542 0.33258 14.99399 192.67456
0.00597 7.58542 0.32849 14.99828 192.72002
0.00597 7.08428 0.32849 14.99828 192.72002
0.01955 7.08428 0.03994 13.82547 192.72002
0.03428 7.13688 0.03994 13.82547 101.98694
0.03442 7.02450 0.03994 13.82547 133.16795
0.03442 7.02450 0.13391 13.09744 113.79070
0.03442 8.14655 0.20520 13.89450 113.79070
0.03442 7.40521 0.00668 13.54401 152.50448
0.05525 7.16393 0.32760 14.99453 131.67752
0.05525 7.16393 0.34027 14.78547 306.87196
0.05525 7.34776 0.33604 14.81412 122.49921
0.00896 7.34776 0.33604 14.81412 250.03243
0.00896 7.98401 0.34574 14.58527 269.87072
0.05296 7.48698 0.33035 14.74741 130.82747
0.05296 7.80520 0.10052 13.80934 163.73862
0.05296 7.39874 0.10052 13.80934 136.97773
0.01478 7.19227 0.13617 13.98668 318.91351
0.02746 7.34381 0.13588 13.98600 152.50448
0.02746 8.49879 0.35861 14.99516 152.50448
0.02746 8.86391 0.04327 13.58696 122.59058
0.02746 7.18157 0.38474 14.91332 101.65124
0.02749 7.10729 0.03751 14.12642 153.92766
0.02749 7.10729 0.03751 14.12642 196.85096
0.02745 7.10729 0.25789 14.79086 190.36963
0.00880 7.10729 0.25789 14.79086 190.36963
0.00880 7.48373 0.25789 14.79086 190.36963
0.00880 7.91691 0.24070 14.68965 213.04977
0.00617 7.60489 0.24070 14.68965 213.04977
0.00617 7.71081 0.24070 14.68965 213.04977
0.00617 7.71081 0.27682 14.80288 249.62190
0.04470 7.22378 0.33594 14.98627 249.62190
0.01417 7.16887 0.33594 14.98627 147.62283
0.01417 7.95500 0.33594 14.98627 213.04977
0.01065 9.12986 0.33594 14.98627 206.95789
0.01666 9.12986 0.07764 13.61318 206.95789
0.01106 8.14395 0.02378 13.02847 127.30891
0.05958 9.28737 0.17975 14.65304 341.67713
0.00634 7.25909 0.05117 13.42943 341.67713
0.00634 7.60374 0.19218 13.89837 341.67713
0.00634 9.53145 0.19218 13.89837 126.80162
0.00663 9.53145 0.02378 13.02847 126.80162
0.01099 9.53145 0.22404 13.03845 108.83239
0.04284 9.53145 0.03181 13.57462 108.83239
0.01029 9.53145 0.03181 13.57462 108.83239
0.01085 7.19058 0.03151 13.62186 108.83239
0.03255 7.19058 0.03151 13.62186 287.27593
0.05714 7.19058 0.02485 13.26711 101.40965
0.05931 7.19058 0.03005 13.34025 118.11975
0.00167 8.84747 0.03005 13.34025 118.94843
0.01874 8.84747 0.03005 13.34025 198.84110
0.01874 7.17418 0.03005 13.34025 198.84110
0.00201 8.30988 0.03005 13.34025 185.90746
0.00201 7.52682 0.03005 13.34025 218.26093
0.00146 7.21449 0.03005 13.34025 209.65806
0.00146 7.21449 0.03005 13.34025 238.34213
0.00203 7.28333 0.03005 13.34025 339.88464
0.01155 7.44497 0.02688 13.26910 340.18936
0.05754 7.39442 0.19786 14.87142 292.48637
0.04019 7.12807 0.19651 14.87949 292.48637
0.04019 7.14273 0.05848 14.24344 292.48637
0.00981 7.37780 0.31125 13.19335 114.28842
0.01302 8.28221 0.31125 13.19335 107.24177
0.01429 8.28221 0.14443 13.46150 107.24177
0.01031 8.76821 0.07731 13.73855 115.34871
0.00203 7.85495 0.02437 13.09280 115.34871
0.00203 7.83787 0.02437 13.09280 113.91396
0.00257 8.90993 0.02437 13.09280 220.67771
0.00257 7.68264 0.02576 13.11247 118.59357
0.00264 8.93283 0.40870 14.49800 118.59357
0.00210 8.93283 0.40870 14.49800 217.37444
0.00210 8.05548 0.40870 14.49800 192.17138
0.00210 8.05548 0.40870 14.49800 127.05391
0.00210 8.05548 0.40870 14.49800 111.93218
0.03290 8.05548 0.30778 14.59702 191.94236
0.03290 8.05548 0.30778 14.59702 191.94236
0.03290 8.04669 0.13763 14.01776 191.94236
0.04050 8.04669 0.06589 13.74694 191.94236
0.00848 8.04669 0.06589 13.74694 191.94236
0.00848 8.04669 0.05551 13.70473 191.94236
0.00514 8.04669 0.05551 13.70473 193.75613
0.00514 8.04669 0.05551 13.70473 193.75613
0.01182 7.98142 0.00920 13.77116 193.75613
0.00607 7.98142 0.28261 14.27771 165.38063
0.00926 7.04112 0.27949 14.25682 256.68694
0.00926 8.65307 0.14162 13.81882 294.29265
0.00926 9.81999 0.04752 13.63964 303.24067
0.05227 7.68365 0.08486 13.61739 232.12493
0.05227 7.77022 0.08486 13.61739 588.83915
0.01534 7.50730 0.08393 13.61362 112.86904
0.05481 8.69368 0.08393 13.61362 112.86904
0.05481 8.69368 0.08393 13.61362 112.86904
0.05481 7.37701 0.33690 14.98635 112.86904
0.03413 7.56054 0.33690 14.98635 112.86904
0.03582 7.47089 0.34275 14.88460 112.86904
0.02279 8.74064 0.34275 14.88460 112.86904
