metal log(age) E_BV dm mass
0.03172 9.67197 0.22668 13.58900 2831.42957
0.02914 9.67197 0.22668 13.58900 2831.42957
0.03056 9.67053 0.22668 13.58900 1813.15565
0.03056 9.67197 0.22668 13.58941 2065.74994
0.03056 9.65412 0.22668 13.74238 2181.38250
0.03058 9.65412 0.22668 13.71027 2181.38250
0.03058 9.66430 0.22668 13.70487 1975.52276
0.03219 9.66429 0.22444 13.70487 1342.84254
0.03219 9.66429 0.22444 13.81250 1342.84254
0.03286 9.66429 0.22445 13.58941 1342.84254
0.02902 9.67079 0.22445 13.59076 1342.84254
0.03056 9.67079 0.22445 13.59076 2814.61716
0.03060 9.66704 0.22445 13.84719 2814.61716
0.03479 9.65386 0.22445 13.84333 2814.61716
0.02963 9.66429 0.22445 13.83371 2126.19166
0.03055 9.66429 0.22445 13.65516 2126.19166
0.03055 9.66429 0.22445 13.78576 2132.46270
0.02988 9.66429 0.21603 13.57511 2756.93757
0.02988 9.66429 0.21603 13.57954 2756.93757
0.02988 9.66429 0.21603 13.57954 2756.93757
0.02988 9.66429 0.21603 13.67540 2756.93757
0.02959 9.66429 0.21603 13.67540 2756.93757
0.03121 9.65616 0.21603 13.67540 2762.31726
0.02808 9.65465 0.21603 13.67540 2762.31726
0.02808 9.65494 0.21603 13.67540 2762.31726
0.02942 9.65246 0.21603 13.67540 2762.31726
0.02942 9.55092 0.21603 13.67540 2762.31726
0.02942 9.65680 0.21603 13.67540 2762.31726
0.02942 9.65680 0.21603 13.84665 1973.10465
0.02942 9.65745 0.21521 13.84665 1973.10465
0.02942 9.65616 0.21521 13.84665 1965.71503
0.03133 9.65722 0.21521 13.58679 1965.71503
0.03003 9.67363 0.21521 13.59661 2022.12963
0.03003 9.64581 0.22446 13.70481 2133.40810
0.03003 9.65656 0.22446 13.70481 1795.68168
0.02986 9.65473 0.21796 13.84784 3331.94414
0.02986 9.65473 0.21897 13.84361 2192.74592
0.02992 9.66695 0.22295 13.84361 2167.56832
0.02992 9.66425 0.21789 13.84361 2845.86890
0.02992 9.66425 0.21696 13.83371 2757.96023
0.02992 9.66425 0.22294 13.83371 2845.86890
0.02992 9.65412 0.22458 13.65516 2845.86890
0.02914 9.65482 0.22250 13.71027 2845.86890
0.02902 9.65482 0.21857 13.84547 2845.86890
0.03140 9.66563 0.22668 13.59006 2845.86890
0.02905 9.66563 0.22668 13.59006 2845.86890
0.02950 9.66413 0.22668 13.73845 2845.86890
0.03174 9.66413 0.22668 13.66636 2842.52018
0.03174 9.66413 0.22668 13.72540 2147.59312
0.03174 9.66413 0.21611 13.72540 2147.59312
0.02913 9.66413 0.21556 13.65524 2147.59312
0.03311 9.66413 0.21556 13.59586 2147.59312
0.03066 9.66413 0.21556 13.66636 2814.61716
0.03074 9.66413 0.22201 13.83392 1836.25227
0.03074 9.66413 0.22063 13.83392 1836.25227
0.03074 9.66413 0.21611 13.70317 2792.53941
0.02818 9.66413 0.21611 13.70337 2792.53941
0.02818 9.66231 0.21611 13.84607 2792.53941
0.02818 9.66270 0.22455 13.84607 1983.54619
0.02818 9.66270 0.22455 13.79736 2757.96023
0.02818 9.66270 0.22455 13.79736 2757.96023
0.02818 9.66270 0.22455 13.79736 2827.08885
0.02818 9.66367 0.22455 13.78220 2792.53941
0.02818 9.65469 0.22455 13.66709 2792.53941
0.02818 9.65469 0.22455 13.66459 2792.53941
0.02818 9.65469 0.22455 13.58803 2792.53941
0.02818 9.66544 0.22455 13.74470 2760.29764
0.02992 9.66544 0.22455 13.57954 2774.10856
0.02992 9.66538 0.22455 13.58520 3321.63880
