#ID           G   (G_BP-G_RP)   (iP1-zP1)   e_G   e_(G_BP-G_RP)   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
149     17.9200 0.6565  0.0243  0.0024  0.0245  0.0131  1.5194   1.5194   0.7481   3.8619   4.2712   2.8995  
150     17.8370 0.6561  0.0322  0.0023  0.0231  0.0126  1.5461   1.5461   0.7835   3.8685   4.2699   2.8109  
151     17.8358 0.6441  0.0257  0.0023  0.0231  0.0126  1.5461   1.5461   0.7835   3.8685   4.2699   2.8109  
152     17.7562 0.6318  0.0261  0.0023  0.0218  0.0121  1.5728   1.5728   0.8175   3.8752   4.2697   2.7259  
153     17.4104 0.5390  0.0124  0.0021  0.0170  0.0103  1.6964   1.6964   0.9662   3.9030   4.2653   2.3545  
154     17.4098 0.5344  0.0096  0.0021  0.0170  0.0103  1.6964   1.6964   0.9662   3.9030   4.2653   2.3545  
155     17.5627 0.5785  0.0162  0.0022  0.0190  0.0110  1.6394   1.6395   0.8998   3.8909   4.2689   2.5210  
156     17.6166 0.5898  0.0164  0.0022  0.0198  0.0113  1.6203   1.6204   0.8766   3.8866   4.2693   2.5786  
157     17.4825 0.5663  0.0194  0.0022  0.0179  0.0106  1.6697   1.6697   0.9352   3.8974   4.2671   2.4319  
158     17.3486 0.4955  -0.0069 0.0021  0.0163  0.0100  1.7189   1.7190   0.9917   3.9074   4.2631   2.2908  
159     17.2645 0.4820  -0.0046 0.0021  0.0153  0.0097  1.7530   1.7530   1.0294   3.9136   4.2589   2.1969  
160     17.1707 0.4397  -0.0200 0.0021  0.0143  0.0093  1.7905   1.7906   1.0700   3.9201   4.2533   2.0951  
161     17.2832 0.4815  -0.0074 0.0021  0.0156  0.0098  1.7451   1.7451   1.0208   3.9122   4.2599   2.2184  
162     17.2996 0.4889  -0.0048 0.0021  0.0157  0.0098  1.7387   1.7387   1.0137   3.9110   4.2607   2.2360  
163     16.9623 0.3824  -0.0333 0.0020  0.0122  0.0086  1.8802   1.8802   1.1638   3.9341   4.2365   1.8602  
164     17.0264 0.4223  -0.0141 0.0020  0.0128  0.0088  1.8535   1.8535   1.1363   3.9301   4.2420   1.9290  
165     17.1128 0.4350  -0.0162 0.0021  0.0137  0.0091  1.8155   1.8155   1.0965   3.9242   4.2492   2.0289  
166     17.1126 0.4333  -0.0173 0.0021  0.0137  0.0091  1.8155   1.8155   1.0965   3.9242   4.2492   2.0289  
167     16.6956 0.3503  -0.0255 0.0020  0.0099  0.0077  2.0051   2.0051   1.2899   3.9511   4.2066   1.5454  
168     16.7333 0.3538  -0.0270 0.0020  0.0102  0.0078  1.9870   1.9870   1.2719   3.9487   4.2112   1.5903  
169     16.7921 0.3753  -0.0173 0.0020  0.0107  0.0080  1.9603   1.9603   1.2453   3.9452   4.2181   1.6565  
170     16.8776 0.3861  -0.0195 0.0020  0.0114  0.0083  1.9202   1.9202   1.2048   3.9398   4.2277   1.7576  
171     16.5004 0.3270  -0.0237 0.0019  0.0084  0.0072  2.1018   2.1018   1.3842   3.9627   4.1794   1.3098  
172     16.5363 0.3319  -0.0233 0.0019  0.0086  0.0073  2.0838   2.0838   1.3669   3.9606   4.1846   1.3531  
173     16.5371 0.3356  -0.0202 0.0019  0.0086  0.0073  2.0838   2.0838   1.3669   3.9606   4.1846   1.3531  
174     16.3372 0.3051  -0.0271 0.0019  0.0072  0.0068  2.1853   2.1853   1.4633   3.9718   4.1532   1.1116  
175     16.4392 0.3007  -0.0406 0.0019  0.0080  0.0071  2.1311   2.1311   1.4121   3.9660   4.1706   1.2399  
176     16.3376 0.3066  -0.0257 0.0019  0.0072  0.0068  2.1853   2.1853   1.4633   3.9718   4.1532   1.1116  
177     16.2391 0.2899  -0.0312 0.0019  0.0066  0.0066  2.2355   2.2355   1.5101   3.9767   4.1360   0.9946  
178     16.2507 0.2938  -0.0281 0.0019  0.0067  0.0066  2.2300   2.2301   1.5051   3.9762   4.1380   1.0072  
179     16.1242 0.2817  -0.0302 0.0019  0.0059  0.0064  2.2943   2.2943   1.5650   3.9818   4.1131   0.8573  
180     15.9168 0.2601  -0.0382 0.0019  0.0048  0.0060  2.3966   2.3966   1.6597   3.9892   4.0669   0.6208  
181     15.9567 0.2697  -0.0297 0.0019  0.0050  0.0061  2.3781   2.3781   1.6426   3.9879   4.0755   0.6635  
182     15.8321 0.2526  -0.0416 0.0019  0.0044  0.0059  2.4385   2.4384   1.6977   3.9919   4.0469   0.5256  
183     15.7328 0.2486  -0.0413 0.0018  0.0039  0.0057  2.4877   2.4877   1.7422   3.9946   4.0216   0.4145  
184     15.5843 0.2469  -0.0375 0.0018  0.0033  0.0055  2.5584   2.5584   1.8066   3.9971   3.9797   0.2533  
185     15.5855 0.2490  -0.0341 0.0018  0.0033  0.0055  2.5584   2.5584   1.8066   3.9971   3.9797   0.2533  
186     15.4347 0.2536  -0.0194 0.0018  0.0026  0.0053  2.6274   2.6274   1.8694   3.9976   3.9305   0.0962  
187     15.4662 0.2450  -0.0370 0.0018  0.0028  0.0054  2.6111   2.6111   1.8546   3.9976   3.9427   0.1336  
188     15.2184 0.2520  -0.0256 0.0018  0.0019  0.0051  2.7153   2.7153   1.9495   3.9948   3.8536   -0.1040 
189     15.2165 0.2501  -0.0308 0.0018  0.0019  0.0051  2.7153   2.7153   1.9495   3.9948   3.8536   -0.1040 
190     14.3687 1.4193  0.2231  0.0018  -0.0004 0.0044  3.1026   3.1027   2.2204   3.6917   2.4281   -0.7810 
191     14.2282 1.4312  0.2184  0.0018  -0.0007 0.0043  3.1420   3.1420   2.2775   3.6897   2.3683   -0.9239 
