metal log(age) E_BV dm mass
0.01018 8.91014 0.26402 14.92231 1064.74907
0.01443 8.65122 0.32366 14.96351 493.84696
0.01340 9.79109 0.24266 14.96351 358.97255
0.01022 8.91014 0.22485 14.64474 623.55370
0.01880 8.91014 0.18569 14.99761 745.17866
0.03559 8.91014 0.33413 14.99761 836.01984
0.04051 9.44916 0.37179 14.65485 431.87901
0.04241 9.44916 0.17270 14.65485 771.51996
0.05285 9.06470 0.31222 14.67976 771.51996
0.00642 8.12020 0.29570 13.67135 448.58191
0.01605 8.32401 0.27164 14.72627 808.59988
0.02540 8.51504 0.23116 14.92991 654.15983
0.00310 7.91001 0.26237 14.79637 654.15983
0.00310 8.39628 0.26237 14.55063 1777.85748
0.01148 8.91014 0.22100 14.77793 1777.85748
0.02542 8.91014 0.23138 13.45188 417.36713
0.02293 8.91014 0.15870 14.90825 478.53201
0.01175 8.70815 0.19483 14.58373 478.53201
0.01175 8.44175 0.19483 14.31384 410.76404
0.01325 8.44175 0.14754 14.42493 501.04005
0.02973 9.13493 0.11455 14.39879 1736.48702
0.02973 9.13493 0.11455 14.70607 520.34144
0.02973 8.67863 0.11455 14.58925 1777.85748
0.03237 8.67863 0.17174 13.03187 511.90888
0.04185 8.21898 0.35835 14.56987 2748.27236
0.04185 8.21898 0.35835 14.96924 1878.32946
0.02486 8.51639 0.34673 14.61930 1878.32946
0.02486 7.17247 0.34673 14.61930 522.46572
0.01102 8.89945 0.26121 14.61930 661.20922
0.01102 8.45418 0.26121 14.47722 508.66227
0.01845 8.45418 0.25210 14.21551 508.66227
0.00850 9.10023 0.19975 14.65264 843.39848
0.01789 7.96238 0.26711 14.65187 843.39848
0.00697 8.68926 0.29741 14.78279 446.85317
0.01383 8.58287 0.18910 14.72961 656.80334
0.04164 8.58287 0.24162 14.67160 442.36711
0.04164 8.82370 0.24162 14.79924 433.26729
0.04164 7.25680 0.24162 14.79924 1157.69152
0.00850 8.97896 0.19975 14.94913 3058.19805
0.01376 8.91196 0.24631 14.81238 582.32851
0.00610 7.08323 0.28948 14.57810 690.89406
0.00345 8.66914 0.16782 14.09037 324.82556
0.01076 8.91511 0.32140 14.62014 419.16512
0.01719 7.16175 0.28767 14.57556 376.04785
0.01719 8.39733 0.28767 14.65842 426.24094
0.01900 9.36259 0.35146 14.90926 426.24094
0.01877 7.93399 0.27804 14.93161 426.24094
0.00802 7.93399 0.28669 14.87783 426.24094
0.02681 9.91892 0.15243 14.57810 562.77452
0.02681 7.93399 0.15243 14.76810 417.94270
0.05194 7.87047 0.21694 13.35910 417.94270
0.01056 8.38701 0.28757 13.35910 267.93084
0.01056 8.11094 0.28757 13.35910 1660.57441
0.01706 9.91960 0.34588 13.35910 840.01005
0.03054 9.91960 0.16438 14.85853 359.41265
0.01032 8.34596 0.34652 14.85853 494.42503
0.01032 9.69153 0.34652 14.53319 1137.48032
0.01032 9.69153 0.34652 13.41275 533.09550
0.00935 9.89762 0.27742 14.33979 365.18104
0.00328 7.50239 0.21259 14.59448 447.06074
0.02364 7.82265 0.23085 14.59448 447.06074
0.01643 9.81279 0.31690 14.59448 630.33306
0.01121 9.88772 0.18917 14.72111 619.52493
0.01203 7.09138 0.17630 14.77334 307.09096
0.02960 8.08095 0.26131 14.63798 473.36312
0.00181 8.37440 0.11295 14.19210 2321.97821
0.01946 8.37440 0.37798 14.46892 465.60251
