ID,x,y,mag1,e_mag,col1,e_col1,MP,sel
Gaia DR2 2946302214500936320,0.107335,-0.026606,17.593473067108675,0.00234940867214686,0.11570000000000036,0.008393449827097318,0.964,1
Gaia DR2 2947052218872853120,-0.035563,-0.002693,20.39563626839969,0.020412922225150603,-0.4316999999999993,0.0630317380372777,0.944,1
Gaia DR2 2946300633948886272,0.061366,-0.051026,17.59869548802725,0.002414131872160287,0.12049999999999983,0.00874585616163449,0.939,1
Gaia DR2 2947055620492477696,-0.000148,0.136547,18.03138119000767,0.004018327956148488,0.03579999999999828,0.014383671297690309,0.934,1
Gaia DR2 2947056445120524032,-0.104823,0.081433,19.243809181802813,0.021795207253163373,-0.20839999999999748,0.0658976479094664,0.934,1
Gaia DR2 2947053799420645760,-0.066144,0.063535,18.023704072303627,0.006482280972532474,0.01810000000000045,0.011278741064498289,0.933,1
Gaia DR2 2946295136390920704,-0.08152,-0.088462,18.233525231757827,0.006157450556545834,-0.019200000000001438,0.0170308543532026,0.927,1
Gaia DR2 2947052218875063936,-0.047926,0.001419,18.75644090987722,0.0071714446456194745,-0.07639999999999958,0.03561039174173741,0.926,1
Gaia DR2 2946295136390919680,-0.077571,-0.090754,18.211898036491572,0.005448515483963988,0.0004999999999988347,0.01450551619212498,0.921,1
Gaia DR2 2947057201034479104,-0.07273,0.11986,17.59768680637993,0.004311617647814452,0.03960000000000008,0.023596821819897695,0.916,1
Gaia DR2 2947052631195294848,-0.017895,0.018964,17.81258367750481,0.0028368062563461647,0.11639999999999873,0.012253978945632312,0.912,1
Gaia DR2 2947052661250290432,-0.011046,0.021916,17.811739153650098,0.003173035088947978,0.13629999999999853,0.006435060217278467,0.909,1
Gaia DR2 2947052699909048704,-0.033123,0.021001,18.59941138846279,0.005000011409612494,-0.07450000000000045,0.027540878707840822,0.909,1
Gaia DR2 2947052626890545920,-0.028737,0.015327,18.42077224961603,0.004241501935338808,-0.019400000000000972,0.025682678987987213,0.905,1
Gaia DR2 2947052974787173120,-0.089249,0.005354,19.224945621418406,0.018727250126599596,-0.273299999999999,0.06255661435851527,0.903,1
Gaia DR2 2947052287592333696,-0.047587,0.00396,19.874662172380802,0.014375134161244968,-0.19729999999999848,0.04938025921357643,0.903,1
Gaia DR2 2947052047074155392,-0.030108,-0.003622,19.106042611132217,0.008098108108550967,-0.06850000000000023,0.027369508581631494,0.902,1
Gaia DR2 2947052042774997632,-0.017351,0.002116,17.850966149985215,0.003148127401620944,0.13899999999999935,0.014418044250174848,0.898,1
Gaia DR2 2947052695610021120,-0.033383,0.02177,17.72334130175025,0.0032824816828113616,0.037299999999998334,0.016148374531202825,0.893,1
Gaia DR2 2947052150153451776,-0.067628,-0.011496,18.576616970577348,0.009210547887631917,-0.02179999999999893,0.02302281477143922,0.892,1
Gaia DR2 2947047030558014464,-0.095738,-0.014748,19.82398578215922,0.02718836443227664,-0.1833999999999989,0.030285309970347007,0.892,1
Gaia DR2 2947058506710509696,-0.036612,0.131767,17.81828230370218,0.0040627632153122754,0.07850000000000179,0.015738487856207788,0.889,1
Gaia DR2 2947052042774994816,-0.024918,0.001291,17.147714277192723,0.0024775185061419996,0.07139999999999702,0.01173797256769669,0.886,1
Gaia DR2 2947053558902466048,-0.048329,0.055024,20.45835383652175,0.021105568948451354,-0.358900000000002,0.0337,0.885,1
Gaia DR2 2947053009146862336,-0.084932,0.017762,18.735178727750586,0.010619911823980662,-0.29460000000000264,0.05056530431036681,0.884,1
