metal log(age) E_BV dm mass
0.01600 9.52012 0.35019 13.66218 6242.21350
0.01601 9.54952 0.34922 13.52064 5680.46460
0.01600 9.54952 0.34922 13.52064 5680.46460
0.01600 9.54954 0.34919 13.52141 5684.32560
0.01601 9.54954 0.34919 13.52141 5684.32560
0.01600 9.54971 0.34926 13.51960 5685.45302
0.01600 9.54954 0.34919 13.52141 5684.32560
0.01600 9.54975 0.34929 13.51981 5706.72925
0.01605 9.54954 0.34921 13.52071 5681.15810
0.01605 9.54954 0.34921 13.52071 5681.15810
0.01602 9.54933 0.34920 13.52208 5680.63369
0.01600 9.54952 0.34921 13.52068 5679.49774
0.01608 9.54649 0.33506 13.62261 6065.51432
0.01600 9.54931 0.34918 13.52182 5678.75201
0.02178 9.54946 0.34923 13.52072 5679.63055
0.01600 9.54974 0.34924 13.51868 5676.06220
0.01600 9.54932 0.34918 13.52209 5680.33990
0.01645 9.54933 0.34921 13.52114 5676.99573
0.01601 9.54943 0.34921 13.52142 5682.08375
0.01600 9.54938 0.34921 13.52153 5681.14760
0.01601 9.54953 0.34922 13.52052 5679.07875
0.01600 9.54956 0.34924 13.52051 5697.20689
0.01601 9.54960 0.34922 13.52035 5680.60007
0.01601 9.54974 0.34924 13.51868 5676.06220
0.01603 9.54935 0.34900 13.52255 5665.67479
0.01601 9.54957 0.34923 13.51998 5677.82271
0.01602 9.54932 0.34915 13.52223 5673.46322
0.01602 9.54913 0.34927 13.52275 5696.93290
0.01606 9.54935 0.34924 13.52112 5681.29639
0.01600 9.54941 0.34926 13.51961 5671.84954
0.01602 9.54941 0.34926 13.51961 5671.84954
0.01604 9.54934 0.34916 13.52250 5682.12975
0.01607 9.54935 0.34921 13.52104 5676.77930
0.01600 9.54988 0.34922 13.51900 5679.51476
0.01600 9.54913 0.34927 13.52275 5696.93290
0.01633 9.54947 0.34924 13.52196 5703.29029
0.01601 9.54998 0.34952 13.51883 5712.06649
0.01600 9.54950 0.34927 13.51973 5691.68950
0.01601 9.54930 0.34933 13.51932 5672.39309
0.01601 9.52033 0.35018 13.66122 6238.75641
0.01602 9.54938 0.34922 13.52149 5682.39935
0.01603 9.54922 0.34923 13.52191 5693.88227
0.01745 9.54937 0.34920 13.52293 5652.14338
0.01603 9.54925 0.34925 13.52109 5681.91682
0.01744 9.54921 0.34923 13.52194 5693.44222
0.01600 9.54950 0.34925 13.52193 5700.42013
0.01604 9.54971 0.34926 13.51992 5693.42253
