#ID           G   (iP1-zP1)   e_G   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      20.8339 0.2111  0.0170  0.0331  0.7037   0.7036   -0.5974  3.7016   4.6412   6.2634  
11      20.7789 0.1987  0.0161  0.0321  0.7091   0.7090   -0.5797  3.7045   4.6384   6.2193  
12      20.7931 0.2270  0.0161  0.0321  0.7091   0.7090   -0.5797  3.7045   4.6384   6.2193  
13      20.7884 0.2176  0.0161  0.0321  0.7091   0.7090   -0.5797  3.7045   4.6384   6.2193  
14      20.3676 0.1933  0.0106  0.0255  0.7565   0.7564   -0.4291  3.7286   4.6120   5.8426  
15      20.3113 0.1721  0.0102  0.0249  0.7623   0.7622   -0.4111  3.7311   4.6076   5.7977  
16      20.2770 0.2052  0.0097  0.0242  0.7681   0.7679   -0.3931  3.7337   4.6031   5.7527  
17      20.2632 0.1706  0.0097  0.0242  0.7681   0.7679   -0.3931  3.7337   4.6031   5.7527  
18      19.9522 0.1596  0.0074  0.0205  0.8065   0.8063   -0.2751  3.7499   4.5709   5.4572  
19      20.1448 0.1508  0.0088  0.0228  0.7819   0.7817   -0.3506  3.7396   4.5921   5.6464  
110     20.5481 0.2059  0.0127  0.0282  0.7359   0.7358   -0.4942  3.7184   4.6246   6.0056  
111     20.6653 0.1705  0.0145  0.0304  0.7204   0.7203   -0.5434  3.7105   4.6328   6.1285  
112     20.3768 0.2155  0.0106  0.0255  0.7565   0.7564   -0.4291  3.7286   4.6120   5.8426  
113     20.1475 0.1579  0.0088  0.0228  0.7819   0.7817   -0.3506  3.7396   4.5921   5.6464  
114     20.3706 0.2005  0.0106  0.0255  0.7565   0.7564   -0.4291  3.7286   4.6120   5.8426  
115     19.9589 0.1782  0.0074  0.0205  0.8065   0.8063   -0.2751  3.7499   4.5709   5.4572  
116     19.9516 0.1578  0.0074  0.0205  0.8065   0.8063   -0.2751  3.7499   4.5709   5.4572  
117     20.3638 0.1842  0.0106  0.0255  0.7565   0.7564   -0.4291  3.7286   4.6120   5.8426  
118     20.1548 0.1768  0.0088  0.0228  0.7819   0.7817   -0.3506  3.7396   4.5921   5.6464  
119     20.5661 0.2460  0.0127  0.0282  0.7359   0.7358   -0.4942  3.7184   4.6246   6.0056  
120     20.4552 0.1471  0.0118  0.0271  0.7436   0.7435   -0.4696  3.7224   4.6205   5.9442  
121     20.3397 0.2417  0.0102  0.0249  0.7623   0.7622   -0.4111  3.7311   4.6076   5.7977  
122     20.6044 0.1825  0.0135  0.0292  0.7281   0.7280   -0.5188  3.7145   4.6287   6.0671  
123     20.3176 0.1877  0.0102  0.0249  0.7623   0.7622   -0.4111  3.7311   4.6076   5.7977  
124     20.2507 0.1395  0.0097  0.0242  0.7681   0.7679   -0.3931  3.7337   4.6031   5.7527  
125     20.6904 0.2231  0.0145  0.0304  0.7204   0.7203   -0.5434  3.7105   4.6328   6.1285  
126     20.0983 0.1793  0.0083  0.0221  0.7890   0.7889   -0.3285  3.7427   4.5863   5.5912  
127     20.7218 0.1814  0.0153  0.0313  0.7146   0.7145   -0.5621  3.7074   4.6357   6.1752  
128     20.4479 0.1986  0.0115  0.0267  0.7470   0.7470   -0.4586  3.7241   4.6186   5.9167  
129     20.0933 0.1659  0.0083  0.0221  0.7890   0.7889   -0.3285  3.7427   4.5863   5.5912  
130     20.5596 0.2314  0.0127  0.0282  0.7359   0.7358   -0.4942  3.7184   4.6246   6.0056  
131     19.9920 0.1603  0.0076  0.0210  0.8014   0.8012   -0.2905  3.7480   4.5759   5.4959  
132     20.1658 0.2055  0.0088  0.0228  0.7819   0.7817   -0.3506  3.7396   4.5921   5.6464  
133     20.5320 0.1701  0.0127  0.0282  0.7359   0.7358   -0.4942  3.7184   4.6246   6.0056  
134     20.6051 0.1842  0.0135  0.0292  0.7281   0.7280   -0.5188  3.7145   4.6287   6.0671  
135     20.2201 0.1970  0.0092  0.0235  0.7747   0.7745   -0.3726  3.7366   4.5979   5.7016  
136     20.2665 0.1790  0.0097  0.0242  0.7681   0.7679   -0.3931  3.7337   4.6031   5.7527  
137     20.3177 0.1877  0.0102  0.0249  0.7623   0.7622   -0.4111  3.7311   4.6076   5.7977  
138     20.6864 0.2148  0.0145  0.0304  0.7204   0.7203   -0.5434  3.7105   4.6328   6.1285  
139     20.3158 0.1831  0.0102  0.0249  0.7623   0.7622   -0.4111  3.7311   4.6076   5.7977  
140     20.7171 0.1718  0.0153  0.0313  0.7146   0.7145   -0.5621  3.7074   4.6357   6.1752  
141     20.5506 0.2116  0.0127  0.0282  0.7359   0.7358   -0.4942  3.7184   4.6246   6.0056  
142     20.4408 0.1821  0.0115  0.0267  0.7470   0.7470   -0.4586  3.7241   4.6186   5.9167  
143     20.7460 0.2309  0.0153  0.0313  0.7146   0.7145   -0.5621  3.7074   4.6357   6.1752  
144     20.0441 0.1767  0.0079  0.0215  0.7957   0.7955   -0.3081  3.7455   4.5809   5.5401  
145     20.1061 0.2001  0.0083  0.0221  0.7890   0.7889   -0.3285  3.7427   4.5863   5.5912  
