#ID           G   (iP1-zP1)   e_G   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      20.8144 0.1836  0.0170  0.0331  0.7109   0.7108   -0.7042  3.6688   4.6210   6.5308  
11      20.8313 0.2165  0.0170  0.0331  0.7109   0.7108   -0.7042  3.6688   4.6210   6.5308  
12      20.2232 0.1706  0.0094  0.0238  0.7736   0.7735   -0.5036  3.7016   4.5885   6.0290  
13      19.9399 0.1429  0.0073  0.0205  0.8054   0.8052   -0.4055  3.7158   4.5645   5.7839  
14      20.6349 0.2138  0.0139  0.0296  0.7307   0.7306   -0.6395  3.6801   4.6132   6.3688  
15      20.5406 0.2486  0.0124  0.0278  0.7421   0.7420   -0.6027  3.6864   4.6085   6.2770  
16      20.7281 0.1835  0.0155  0.0315  0.7196   0.7195   -0.6757  3.6738   4.6178   6.4593  
17      20.5250 0.2137  0.0124  0.0278  0.7421   0.7420   -0.6027  3.6864   4.6085   6.2770  
18      20.2195 0.1612  0.0094  0.0238  0.7736   0.7735   -0.5036  3.7016   4.5885   6.0290  
19      20.5233 0.2098  0.0124  0.0278  0.7421   0.7420   -0.6027  3.6864   4.6085   6.2770  
110     20.8369 0.2274  0.0170  0.0331  0.7109   0.7108   -0.7042  3.6688   4.6210   6.5308  
111     20.6291 0.2015  0.0139  0.0296  0.7307   0.7306   -0.6395  3.6801   4.6132   6.3688  
112     20.7394 0.2065  0.0155  0.0315  0.7196   0.7195   -0.6757  3.6738   4.6178   6.4593  
113     20.2399 0.2127  0.0094  0.0238  0.7736   0.7735   -0.5036  3.7016   4.5885   6.0290  
114     20.3218 0.1720  0.0103  0.0251  0.7625   0.7624   -0.5383  3.6965   4.5963   6.1160  
115     20.6312 0.2059  0.0139  0.0296  0.7307   0.7306   -0.6395  3.6801   4.6132   6.3688  
116     20.4284 0.1837  0.0114  0.0266  0.7509   0.7508   -0.5744  3.6911   4.6045   6.2063  
117     19.9926 0.1817  0.0076  0.0209  0.8008   0.8006   -0.4197  3.7138   4.5684   5.8192  
118     20.0596 0.1945  0.0080  0.0216  0.7935   0.7934   -0.4420  3.7106   4.5738   5.8749  
119     19.9483 0.1663  0.0073  0.0205  0.8054   0.8052   -0.4055  3.7158   4.5645   5.7839  
120     20.3151 0.1555  0.0103  0.0251  0.7625   0.7624   -0.5383  3.6965   4.5963   6.1160  
121     19.9824 0.1535  0.0076  0.0209  0.8008   0.8006   -0.4197  3.7138   4.5684   5.8192  
122     20.1476 0.2047  0.0087  0.0226  0.7838   0.7837   -0.4720  3.7063   4.5811   5.9498  
123     20.0572 0.1880  0.0080  0.0216  0.7935   0.7934   -0.4420  3.7106   4.5738   5.8749  
124     20.7797 0.2884  0.0155  0.0315  0.7196   0.7195   -0.6757  3.6738   4.6178   6.4593  
125     20.2275 0.1813  0.0094  0.0238  0.7736   0.7735   -0.5036  3.7016   4.5885   6.0290  
126     19.9871 0.1664  0.0076  0.0209  0.8008   0.8006   -0.4197  3.7138   4.5684   5.8192  
127     20.4249 0.1892  0.0113  0.0265  0.7516   0.7515   -0.5722  3.6915   4.6040   6.2011  
128     20.7420 0.2117  0.0155  0.0315  0.7196   0.7195   -0.6757  3.6738   4.6178   6.4593  
129     20.7452 0.2183  0.0155  0.0315  0.7196   0.7195   -0.6757  3.6738   4.6178   6.4593  
130     20.6394 0.2235  0.0139  0.0296  0.7307   0.7306   -0.6395  3.6801   4.6132   6.3688  
131     19.9824 0.1536  0.0076  0.0209  0.8008   0.8006   -0.4197  3.7138   4.5684   5.8192  
132     20.5026 0.1634  0.0124  0.0278  0.7421   0.7420   -0.6027  3.6864   4.6085   6.2770  
133     20.5154 0.1921  0.0124  0.0278  0.7421   0.7420   -0.6027  3.6864   4.6085   6.2770  
134     20.2380 0.2078  0.0094  0.0238  0.7736   0.7735   -0.5036  3.7016   4.5885   6.0290  
135     20.2437 0.2224  0.0094  0.0238  0.7736   0.7735   -0.5036  3.7016   4.5885   6.0290  
136     20.7696 0.2679  0.0155  0.0315  0.7196   0.7195   -0.6757  3.6738   4.6178   6.4593  
137     20.1348 0.1712  0.0087  0.0226  0.7838   0.7837   -0.4720  3.7063   4.5811   5.9498  
