metal log(age) E_BV dm mass
0.03100 9.30166 0.21906 13.26176 1013.05451
0.03100 9.30166 0.21906 13.26176 1037.54638
0.03100 9.30166 0.21906 13.26176 1037.54638
0.03061 9.30171 0.21904 13.26652 1037.54638
0.03128 9.33413 0.21640 13.24996 1030.71917
0.03154 9.33484 0.21627 13.25563 980.54157
0.03106 9.33394 0.21636 13.26572 980.54157
0.02474 9.38651 0.20985 13.07866 994.48067
0.03084 9.30172 0.21805 13.26415 1022.39283
0.03084 9.30172 0.21805 13.26415 1003.34111
0.03084 9.30172 0.21805 13.26415 1003.34111
0.03122 9.33351 0.21620 13.26799 1030.71917
0.03075 9.30159 0.21798 13.25952 1126.92246
0.03075 9.30159 0.21799 13.25956 1046.00288
0.03075 9.30159 0.21799 13.25956 1046.00288
0.03004 9.30208 0.21931 13.26766 1046.00288
0.03004 9.30208 0.21931 13.26766 1046.00288
0.02187 9.58863 0.18438 13.01452 1046.20463
0.03054 9.30161 0.21886 13.26750 1046.20463
0.03054 9.30161 0.21886 13.26750 1046.20463
0.03065 9.30105 0.21909 13.26768 953.12641
0.03065 9.30105 0.21909 13.26768 953.12641
0.03054 9.30161 0.21886 13.26750 953.12641
0.03065 9.30105 0.21909 13.26768 1087.26016
0.03065 9.30105 0.21909 13.26768 1007.84256
0.03065 9.30105 0.21909 13.26768 1006.69982
0.03047 9.30111 0.21924 13.26441 958.78610
0.03050 9.30091 0.21906 13.25924 1006.69982
0.03050 9.30091 0.21906 13.25924 1022.24431
0.03050 9.30091 0.21906 13.25924 1003.30681
0.03050 9.30091 0.21906 13.25924 1002.77521
0.02988 9.32870 0.22343 13.26874 1002.77521
0.02988 9.32870 0.22343 13.26874 1002.77521
0.02988 9.32870 0.22343 13.26874 1105.53696
0.03171 9.33386 0.21624 13.25062 1189.69128
0.03065 9.30121 0.21910 13.26726 1049.60655
0.03065 9.30121 0.21910 13.26726 967.34341
0.03065 9.30121 0.21910 13.26726 967.34341
