#ID           G   (G_BP-G_RP)   (iP1-zP1)   e_G   e_(G_BP-G_RP)   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      19.5731 1.3851  0.1791  0.0042  0.0660  0.0189  0.8836   0.8836   -0.4339  3.7024   4.5796   5.8545  
11      19.5738 1.3962  0.1823  0.0042  0.0660  0.0189  0.8836   0.8836   -0.4339  3.7024   4.5796   5.8545  
12      19.5732 1.3877  0.1799  0.0042  0.0660  0.0189  0.8836   0.8836   -0.4339  3.7024   4.5796   5.8545  
13      19.5725 1.3767  0.1767  0.0042  0.0660  0.0189  0.8836   0.8836   -0.4339  3.7024   4.5796   5.8545  
14      19.8900 1.4645  0.1964  0.0049  0.0820  0.0231  0.8398   0.8398   -0.5421  3.6867   4.6028   6.1254  
15      19.4850 1.3088  0.1588  0.0040  0.0622  0.0180  0.8955   0.8954   -0.4048  3.7066   4.5732   5.7817  
16      19.6553 1.3688  0.1729  0.0043  0.0699  0.0199  0.8718   0.8717   -0.4630  3.6982   4.5859   5.9273  
17      19.5775 1.4557  0.1994  0.0042  0.0660  0.0189  0.8836   0.8836   -0.4339  3.7024   4.5796   5.8545  
18      19.4896 1.3822  0.1799  0.0040  0.0622  0.0180  0.8955   0.8954   -0.4048  3.7066   4.5732   5.7817  
19      19.4435 1.3318  0.1661  0.0039  0.0604  0.0175  0.9017   0.9016   -0.3896  3.7088   4.5698   5.7438  
110     19.8154 1.3096  0.1534  0.0048  0.0783  0.0221  0.8486   0.8486   -0.5200  3.6900   4.5983   6.0701  
111     19.4882 1.3603  0.1736  0.0040  0.0622  0.0180  0.8955   0.8954   -0.4048  3.7066   4.5732   5.7817  
112     19.7484 1.5277  0.2165  0.0045  0.0741  0.0210  0.8599   0.8599   -0.4921  3.6940   4.5923   6.0002  
113     19.4883 1.3604  0.1737  0.0040  0.0622  0.0180  0.8955   0.8954   -0.4048  3.7066   4.5732   5.7817  
114     19.8930 1.5133  0.2101  0.0049  0.0820  0.0231  0.8398   0.8398   -0.5421  3.6867   4.6028   6.1254  
115     19.5719 1.3662  0.1737  0.0042  0.0660  0.0189  0.8836   0.8836   -0.4339  3.7024   4.5796   5.8545  
116     19.9622 1.5798  0.2280  0.0051  0.0858  0.0240  0.8310   0.8310   -0.5642  3.6834   4.6072   6.1806  
117     19.4884 1.3620  0.1741  0.0040  0.0622  0.0180  0.8955   0.8954   -0.4048  3.7066   4.5732   5.7817  
118     19.6558 1.3769  0.1752  0.0043  0.0699  0.0199  0.8718   0.8717   -0.4630  3.6982   4.5859   5.9273  
119     19.9565 1.4851  0.2015  0.0051  0.0858  0.0240  0.8310   0.8310   -0.5642  3.6834   4.6072   6.1806  
120     19.7501 1.5562  0.2246  0.0045  0.0741  0.0210  0.8599   0.8599   -0.4921  3.6940   4.5923   6.0002  
121     19.4484 1.4069  0.1879  0.0039  0.0604  0.0175  0.9017   0.9016   -0.3896  3.7088   4.5698   5.7438  
122     19.7453 1.4773  0.2022  0.0045  0.0741  0.0210  0.8599   0.8599   -0.4921  3.6940   4.5923   6.0002  
123     19.8243 1.4560  0.1947  0.0048  0.0783  0.0221  0.8486   0.8486   -0.5200  3.6900   4.5983   6.0701  
124     19.7428 1.4375  0.1909  0.0045  0.0741  0.0210  0.8599   0.8599   -0.4921  3.6940   4.5923   6.0002  
125     19.1139 1.2971  0.1602  0.0033  0.0481  0.0144  0.9516   0.9515   -0.2711  3.7250   4.5395   5.4478  
126     18.9043 1.2743  0.1569  0.0031  0.0415  0.0128  0.9848   0.9847   -0.1939  3.7349   4.5168   5.2542  
127     19.2960 1.3610  0.1765  0.0036  0.0544  0.0160  0.9243   0.9242   -0.3357  3.7162   4.5561   5.6090  
128     18.8564 1.2247  0.1427  0.0030  0.0402  0.0124  0.9920   0.9919   -0.1773  3.7370   4.5118   5.2132  
129     19.1162 1.3296  0.1700  0.0033  0.0481  0.0144  0.9516   0.9515   -0.2711  3.7250   4.5395   5.4478  
130     19.2326 1.3059  0.1611  0.0035  0.0522  0.0154  0.9334   0.9334   -0.3140  3.7191   4.5506   5.5549  
131     18.8733 1.1592  0.1220  0.0030  0.0409  0.0126  0.9885   0.9884   -0.1854  3.7360   4.5143   5.2333  
132     19.2933 1.3195  0.1643  0.0036  0.0544  0.0160  0.9243   0.9242   -0.3357  3.7162   4.5561   5.6090  
133     18.9552 1.2594  0.1514  0.0031  0.0431  0.0131  0.9765   0.9764   -0.2132  3.7324   4.5225   5.3026  
134     18.9526 1.2247  0.1408  0.0031  0.0431  0.0131  0.9765   0.9764   -0.2132  3.7324   4.5225   5.3026  
135     19.2322 1.3006  0.1595  0.0035  0.0522  0.0154  0.9334   0.9334   -0.3140  3.7191   4.5506   5.5549  
136     19.0557 1.2095  0.1347  0.0033  0.0463  0.0140  0.9599   0.9598   -0.2518  3.7275   4.5339   5.3994  
137     19.0075 1.2639  0.1519  0.0032  0.0447  0.0135  0.9682   0.9681   -0.2325  3.7300   4.5282   5.3510  
138     19.0616 1.2929  0.1598  0.0033  0.0463  0.0140  0.9599   0.9598   -0.2518  3.7275   4.5339   5.3994  
139     19.0588 1.2533  0.1479  0.0033  0.0463  0.0140  0.9599   0.9598   -0.2518  3.7275   4.5339   5.3994  
140     19.0042 1.2183  0.1381  0.0032  0.0447  0.0135  0.9682   0.9681   -0.2325  3.7300   4.5282   5.3510  
141     18.8366 1.2489  0.1508  0.0030  0.0396  0.0123  0.9956   0.9955   -0.1691  3.7380   4.5094   5.1930  
142     19.2975 1.3828  0.1829  0.0036  0.0544  0.0160  0.9243   0.9242   -0.3357  3.7162   4.5561   5.6090  
143     19.1113 1.2600  0.1491  0.0033  0.0481  0.0144  0.9516   0.9515   -0.2711  3.7250   4.5395   5.4478  
144     19.1727 1.3050  0.1617  0.0034  0.0501  0.0149  0.9426   0.9425   -0.2923  3.7221   4.5451   5.5008  
145     18.8307 1.1717  0.1268  0.0030  0.0396  0.0123  0.9956   0.9955   -0.1691  3.7380   4.5094   5.1930  
