metal log(age) E_BV dm mass
0.00908 9.03391 0.24032 13.24477 663.07707
0.00908 8.98237 0.26040 13.12682 502.85759
0.00908 9.03355 0.26040 13.12682 935.85157
0.02019 8.98237 0.26040 13.12682 935.85157
0.00908 8.98237 0.26040 13.12682 663.07707
0.00908 9.18151 0.26040 13.12682 663.07707
0.01319 8.98237 0.31334 13.86703 935.85157
0.05644 8.98237 0.26040 13.12681 935.76374
0.00905 8.58251 0.31334 13.86703 935.85157
0.00908 8.58251 0.26129 13.12869 690.97707
0.00908 8.58251 0.26040 13.12682 897.60526
0.00908 9.03391 0.31334 13.86703 935.85157
0.00730 8.58034 0.31334 13.86703 935.85157
0.01000 8.98217 0.24031 13.24476 935.85157
0.00726 8.98236 0.26995 13.22040 935.85157
0.05680 9.18151 0.21442 13.00853 935.84668
0.00906 8.98237 0.31334 13.86703 935.85157
0.00908 9.18151 0.25898 12.90326 663.07707
0.00910 9.03314 0.26040 13.12682 935.85157
0.00909 8.68743 0.31340 13.86657 935.85157
0.05644 8.68743 0.21528 13.01674 935.85043
0.00908 8.68907 0.26040 13.12682 935.86143
0.00908 8.98217 0.31297 13.86188 935.93510
0.03961 8.98217 0.26981 13.22036 663.07707
0.00910 8.98252 0.31335 13.86712 507.64078
0.03961 8.98237 0.24032 13.24477 896.75221
0.01221 8.58251 0.31301 13.86442 935.85119
0.01319 8.69051 0.27207 13.23106 935.85157
0.01319 8.98233 0.26040 13.12682 897.60526
0.00908 8.98233 0.26040 13.12682 935.80256
0.00908 8.68743 0.27085 13.22921 935.79254
0.00909 8.98240 0.31332 13.86555 935.85157
0.01955 8.58530 0.26125 13.12855 897.60526
0.00908 8.98238 0.23977 13.24846 482.65005
0.00727 8.58251 0.26035 13.12639 663.01516
0.00727 9.18193 0.26040 13.12682 681.85353
0.05644 8.98237 0.26074 13.12813 935.79887
0.01315 9.02208 0.26040 13.12682 935.86779
0.00910 9.18169 0.24279 13.09114 664.15024
0.05644 8.58124 0.26039 13.12685 935.79230
0.01319 8.98251 0.21543 13.01778 502.68192
0.00920 8.78728 0.26039 13.12674 944.21097
0.00910 9.02163 0.26039 13.12674 935.90870
0.00910 9.17948 0.26041 13.12712 936.48262
0.00906 9.03304 0.26039 13.12674 935.86064
0.05667 8.98256 0.26043 13.12720 931.19770
0.01318 8.98257 0.26040 13.12678 936.25907
0.00727 8.98305 0.31329 13.86420 675.61231
0.05663 8.87575 0.26038 13.12676 897.28693
0.01228 9.03615 0.26042 13.12630 935.99093
0.00612 8.97751 0.26049 13.12791 659.87196
0.00908 9.02800 0.26042 13.12724 494.84541
0.00908 8.58198 0.26097 13.13459 935.65399
0.00906 8.58282 0.26035 13.12590 936.89652
0.01215 8.98251 0.24048 13.24571 932.89574
0.00903 8.98251 0.26042 13.12742 664.27775
0.00903 8.98239 0.26042 13.12742 663.34476
0.00908 8.97794 0.31316 13.86427 892.82538
0.00905 9.02495 0.25071 13.13314 722.57646
0.00907 9.03228 0.26992 13.22013 663.07707
0.05662 8.98237 0.21506 13.01477 503.60334
0.00903 8.98205 0.31340 13.86585 663.25231
0.00903 9.03099 0.26115 13.12849 725.07526
0.00903 8.58039 0.26038 13.12676 949.66025
0.00906 9.03380 0.26042 13.12722 663.25569
0.05645 8.98234 0.26034 13.12990 947.60925
0.00903 8.98234 0.26130 13.12854 932.83407
0.00911 8.98234 0.26052 13.12714 932.83407
0.01320 9.17970 0.26037 13.12596 935.99212
0.03957 8.58130 0.24913 13.12952 503.60334
0.00911 9.18189 0.26086 13.12649 935.95111
0.00904 9.18151 0.24862 13.12641 936.36892
0.00909 8.68795 0.31997 13.81308 486.70761
0.00909 9.03564 0.31371 13.87032 936.23987
0.00919 8.58263 0.21321 13.00864 936.23860
0.05664 8.98209 0.24018 13.24687 936.23860
0.00904 8.98268 0.26035 13.12575 935.29043
0.00906 9.18115 0.21423 13.00902 509.15127
0.00906 8.58044 0.26040 13.12683 936.24029
0.02042 8.98252 0.21593 13.01663 934.50817
0.00909 8.98252 0.25059 13.13017 936.08196
0.03917 8.58044 0.21296 13.00974 936.49876
0.00902 9.18189 0.26100 13.12981 667.55806
0.00915 8.68740 0.24947 13.12862 935.83173
0.00903 8.58493 0.31337 13.86553 936.18044
0.00901 8.58565 0.31330 13.86723 664.91935
0.00901 8.98226 0.26082 13.12859 935.47538
0.05613 9.02714 0.27207 13.23927 935.14059
0.00618 9.03257 0.26044 13.12751 928.35552
0.00729 8.98192 0.26056 13.12834 947.99462
0.00941 9.18134 0.31363 13.87089 677.60935
0.00915 8.98206 0.21509 13.06655 662.45934
0.00917 9.03281 0.26031 13.12532 723.70293
0.00910 8.98231 0.21450 13.00930 935.96049
0.01319 8.98231 0.26036 13.12638 937.02592
0.01207 8.98231 0.26037 13.12659 928.35552
0.02068 8.98230 0.27106 13.22653 931.71004
0.00922 8.58117 0.21394 13.01032 935.96881
0.00913 8.98328 0.31381 13.86937 931.65713
0.00902 8.98241 0.27257 13.23059 939.40142
0.00916 9.17911 0.31354 13.87091 930.72509
0.00914 8.98328 0.26037 13.12659 934.07508
0.00914 8.98213 0.25906 12.90168 936.21982
0.00729 9.03387 0.27095 13.22692 935.84798
0.01234 9.03351 0.21556 13.01501 661.83757
0.00903 9.02407 0.27141 13.23573 929.30054
0.02018 8.58022 0.26047 13.12740 911.83310
0.01339 9.02861 0.27257 13.23059 897.76299
0.01327 8.68857 0.21442 13.00581 935.19786
0.01318 9.02567 0.26047 13.12782 926.66551
0.00904 8.98326 0.27225 13.23332 660.67410
0.00901 8.68912 0.26055 13.12608 661.55178
0.05647 9.18047 0.26054 13.12587 936.95421
0.00916 9.02404 0.27065 13.23122 689.50455
0.00918 9.03177 0.26065 13.12805 626.00882
0.01017 8.69091 0.26086 13.12872 948.05813
0.00908 8.69006 0.26029 13.12653 922.57158
0.02089 8.98287 0.26034 13.12570 938.87513
0.00663 9.03212 0.26057 13.12753 929.49882
0.01320 9.17880 0.26057 13.12753 522.74480
0.01307 8.98222 0.26120 13.13826 488.92869
0.00917 9.03106 0.26034 13.12769 935.97959
0.01794 8.98222 0.26034 13.12769 942.61360
0.00911 8.58407 0.25212 13.11605 904.30031
0.00962 9.02499 0.27163 13.22908 943.76907
0.00915 9.02292 0.24062 13.24230 692.59078
0.00928 8.98243 0.26046 13.13468 897.26254
0.00901 8.98236 0.24919 13.12726 943.01052
0.00628 9.18132 0.24892 13.12236 944.85371
0.00903 8.98270 0.24032 13.24474 897.71342
0.00907 8.98212 0.26115 13.12789 939.28041
0.00910 9.03208 0.26035 13.12688 933.40272
0.01317 8.98128 0.26036 13.12775 934.28111
0.00907 8.98224 0.26036 13.12775 938.52739
0.01248 9.22223 0.26026 13.12718 662.99888
0.05653 8.68521 0.24364 13.09090 930.30174
0.00916 8.98138 0.24011 13.24142 727.01385
0.01289 8.98333 0.26036 13.12775 927.76752
0.00900 8.98157 0.26093 13.13570 663.95011
0.00900 9.03421 0.26056 13.12878 890.36682
0.00900 9.03578 0.31314 13.86734 519.10634
0.00900 9.18190 0.31346 13.86945 519.10634
0.00906 8.98266 0.31208 13.87015 938.49175
0.00920 8.98266 0.26065 13.12636 938.49175
0.00904 8.98207 0.27353 13.23415 936.14420
0.00917 8.98207 0.26071 13.12929 932.69088
0.00926 8.68984 0.26053 13.13143 485.81441
0.00904 8.98138 0.24028 13.24650 935.65984
0.00916 8.98361 0.26026 13.12718 681.03442
0.00916 9.22234 0.26092 13.13625 921.24973
0.01240 8.68824 0.26031 13.12510 933.20258
0.00901 8.98233 0.26044 13.12789 900.95101
0.00901 9.18193 0.26029 13.12612 925.46489
0.00959 8.58340 0.24029 13.24529 931.99557
0.00917 8.98251 0.24100 13.24502 934.53722
0.03958 8.58188 0.21370 13.00763 948.13729
0.01035 9.02387 0.26036 13.12815 690.81873
0.00922 8.98249 0.24044 13.24581 923.57380
0.00784 9.02125 0.31281 13.86563 932.65976
0.00751 8.57953 0.27197 13.23648 494.31968
0.00923 9.03398 0.27214 13.24030 492.22302
0.00911 9.03152 0.26065 13.12826 926.06727
0.00912 8.98302 0.24256 13.09304 926.06727
0.00921 9.03275 0.26031 13.12510 527.51947
0.00908 8.58347 0.26049 13.12830 533.09837
0.05619 9.02593 0.26065 13.12826 497.69623
0.00901 8.98287 0.24033 13.24589 508.49274
0.00914 8.98287 0.32277 13.91289 933.13835
0.01007 8.98304 0.21457 13.00973 481.76637
0.03951 8.68814 0.31385 13.87042 502.70240
0.01326 8.98290 0.27310 13.23723 660.79960
0.00677 9.18160 0.26131 13.13203 662.60792
0.00795 9.17939 0.31354 13.86680 947.10918
0.00795 8.98154 0.31326 13.86233 621.53790
0.05660 9.18076 0.21796 13.04103 497.69623
0.02025 9.02263 0.27136 13.23607 936.00367
0.00910 8.58442 0.26065 13.12684 949.38443
0.00910 8.75278 0.26065 13.12684 916.60953
0.00713 8.57975 0.24298 13.09826 661.01443
0.05688 9.17963 0.26068 13.13256 493.71308
0.00901 8.98352 0.27060 13.23092 667.71104
0.00718 8.98257 0.25028 13.12843 948.92041
0.00912 8.98232 0.25899 12.90291 949.38443
0.00900 8.98227 0.26048 13.12705 499.47574
0.00903 8.98270 0.25038 13.13083 481.76637
0.00902 8.98311 0.26065 13.12636 928.29428
0.01345 8.98142 0.26124 13.13348 928.29428
0.02083 9.18190 0.27181 13.23626 934.14586
0.05654 9.03615 0.26062 13.12889 936.04784
0.01289 8.98223 0.25898 12.90251 672.19348
0.00696 8.98186 0.25064 13.13477 927.33610
