#ID           G   (iP1-zP1)   e_G   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      20.5038 0.1397  0.0125  0.0280  0.8687   0.8686   -0.4855  3.6919   4.5818   5.9837  
11      20.2971 0.1775  0.0100  0.0247  0.9003   0.9002   -0.4070  3.7030   4.5633   5.7872  
12      20.4187 0.2016  0.0112  0.0263  0.8846   0.8845   -0.4460  3.6975   4.5725   5.8849  
13      20.3093 0.2077  0.0100  0.0247  0.9003   0.9002   -0.4070  3.7030   4.5633   5.7872  
14      20.2416 0.2097  0.0094  0.0238  0.9103   0.9102   -0.3824  3.7063   4.5567   5.7259  
15      20.4248 0.2160  0.0112  0.0263  0.8846   0.8845   -0.4460  3.6975   4.5725   5.8849  
16      20.6707 0.1779  0.0146  0.0305  0.8475   0.8474   -0.5383  3.6845   4.5942   6.1157  
17      20.5350 0.2096  0.0125  0.0280  0.8687   0.8686   -0.4855  3.6919   4.5818   5.9837  
18      20.6628 0.1613  0.0146  0.0305  0.8475   0.8474   -0.5383  3.6845   4.5942   6.1157  
19      20.7470 0.2435  0.0153  0.0312  0.8414   0.8413   -0.5536  3.6823   4.5976   6.1538  
110     20.4067 0.1734  0.0112  0.0263  0.8846   0.8845   -0.4460  3.6975   4.5725   5.8849  
111     20.3075 0.2031  0.0100  0.0247  0.9003   0.9002   -0.4070  3.7030   4.5633   5.7872  
112     20.5170 0.1693  0.0125  0.0280  0.8687   0.8686   -0.4855  3.6919   4.5818   5.9837  
113     20.3100 0.2093  0.0100  0.0247  0.9003   0.9002   -0.4070  3.7030   4.5633   5.7872  
114     20.6664 0.1688  0.0146  0.0305  0.8475   0.8474   -0.5383  3.6845   4.5942   6.1157  
115     20.5169 0.1690  0.0125  0.0280  0.8687   0.8686   -0.4855  3.6919   4.5818   5.9837  
116     20.6395 0.1922  0.0140  0.0298  0.8528   0.8527   -0.5250  3.6864   4.5912   6.0826  
117     20.2413 0.2091  0.0094  0.0238  0.9103   0.9102   -0.3824  3.7063   4.5567   5.7259  
118     20.4184 0.2011  0.0112  0.0263  0.8846   0.8845   -0.4460  3.6975   4.5725   5.8849  
119     20.3123 0.2149  0.0100  0.0247  0.9003   0.9002   -0.4070  3.7030   4.5633   5.7872  
120     20.2339 0.1903  0.0094  0.0238  0.9103   0.9102   -0.3824  3.7063   4.5567   5.7259  
121     20.5422 0.2255  0.0125  0.0280  0.8687   0.8686   -0.4855  3.6919   4.5818   5.9837  
122     20.7315 0.2120  0.0153  0.0312  0.8414   0.8413   -0.5536  3.6823   4.5976   6.1538  
123     20.5320 0.2029  0.0125  0.0280  0.8687   0.8686   -0.4855  3.6919   4.5818   5.9837  
124     20.5392 0.2189  0.0125  0.0280  0.8687   0.8686   -0.4855  3.6919   4.5818   5.9837  
125     20.7207 0.1898  0.0153  0.0312  0.8414   0.8413   -0.5536  3.6823   4.5976   6.1538  
126     20.4065 0.1731  0.0112  0.0263  0.8846   0.8845   -0.4460  3.6975   4.5725   5.8849  
127     20.5379 0.2161  0.0125  0.0280  0.8687   0.8686   -0.4855  3.6919   4.5818   5.9837  
128     20.2538 0.2406  0.0094  0.0238  0.9103   0.9102   -0.3824  3.7063   4.5567   5.7259  
129     20.4156 0.1944  0.0112  0.0263  0.8846   0.8845   -0.4460  3.6975   4.5725   5.8849  
130     20.5343 0.2080  0.0125  0.0280  0.8687   0.8686   -0.4855  3.6919   4.5818   5.9837  
131     20.3030 0.1922  0.0100  0.0247  0.9003   0.9002   -0.4070  3.7030   4.5633   5.7872  
132     20.5404 0.2215  0.0125  0.0280  0.8687   0.8686   -0.4855  3.6919   4.5818   5.9837  
133     20.3219 0.2385  0.0100  0.0247  0.9003   0.9002   -0.4070  3.7030   4.5633   5.7872  
134     20.7112 0.2625  0.0146  0.0305  0.8475   0.8474   -0.5383  3.6845   4.5942   6.1157  
135     20.6349 0.1823  0.0140  0.0298  0.8528   0.8527   -0.5250  3.6864   4.5912   6.0826  
136     20.5331 0.2051  0.0125  0.0280  0.8687   0.8686   -0.4855  3.6919   4.5818   5.9837  
137     20.5454 0.2327  0.0125  0.0280  0.8687   0.8686   -0.4855  3.6919   4.5818   5.9837  
138     20.2388 0.2027  0.0094  0.0238  0.9103   0.9102   -0.3824  3.7063   4.5567   5.7259  
139     20.7672 0.2849  0.0153  0.0312  0.8414   0.8413   -0.5536  3.6823   4.5976   6.1538  
140     20.6461 0.2062  0.0140  0.0298  0.8528   0.8527   -0.5250  3.6864   4.5912   6.0826  
141     20.2862 0.1508  0.0100  0.0247  0.9003   0.9002   -0.4070  3.7030   4.5633   5.7872  
142     20.5354 0.2104  0.0125  0.0280  0.8687   0.8686   -0.4855  3.6919   4.5818   5.9837  
143     20.2981 0.1799  0.0100  0.0247  0.9003   0.9002   -0.4070  3.7030   4.5633   5.7872  
144     20.2980 0.1797  0.0100  0.0247  0.9003   0.9002   -0.4070  3.7030   4.5633   5.7872  
145     20.3154 0.2225  0.0100  0.0247  0.9003   0.9002   -0.4070  3.7030   4.5633   5.7872  
146     20.0152 0.1881  0.0077  0.0211  0.9426   0.9425   -0.3041  3.7167   4.5353   5.5302  
147     19.9769 0.1891  0.0075  0.0207  0.9485   0.9484   -0.2901  3.7186   4.5314   5.4953  
148     19.8779 0.1428  0.0070  0.0198  0.9612   0.9611   -0.2595  3.7224   4.5221   5.4191  
149     20.0082 0.1688  0.0077  0.0211  0.9426   0.9425   -0.3041  3.7167   4.5353   5.5302  
150     20.0987 0.1951  0.0083  0.0221  0.9304   0.9303   -0.3334  3.7128   4.5435   5.6032  
151     19.9088 0.1556  0.0071  0.0201  0.9571   0.9570   -0.2694  3.7212   4.5251   5.4435  
152     19.7155 0.1443  0.0061  0.0182  0.9867   0.9866   -0.1992  3.7299   4.5027   5.2684  
153     19.7145 0.1413  0.0061  0.0182  0.9867   0.9866   -0.1992  3.7299   4.5027   5.2684  
154     19.8399 0.1642  0.0067  0.0193  0.9683   0.9682   -0.2427  3.7245   4.5167   5.3770  
155     20.2108 0.1319  0.0094  0.0238  0.9103   0.9102   -0.3824  3.7063   4.5567   5.7259  
156     19.7825 0.1684  0.0064  0.0187  0.9775   0.9774   -0.2209  3.7272   4.5097   5.3227  
157     20.0989 0.1957  0.0083  0.0221  0.9304   0.9303   -0.3334  3.7128   4.5435   5.6032  
158     19.6475 0.1571  0.0057  0.0175  0.9982   0.9981   -0.1721  3.7332   4.4939   5.2008  
159     19.8017 0.2247  0.0064  0.0187  0.9775   0.9774   -0.2209  3.7272   4.5097   5.3227  
160     20.1656 0.1908  0.0088  0.0229  0.9204   0.9203   -0.3579  3.7095   4.5501   5.6645  
161     20.1018 0.2036  0.0083  0.0221  0.9304   0.9303   -0.3334  3.7128   4.5435   5.6032  
162     19.5678 0.1449  0.0054  0.0168  1.0104   1.0102   -0.1436  3.7365   4.4837   5.1291  
163     19.7309 0.1902  0.0061  0.0182  0.9867   0.9866   -0.1992  3.7299   4.5027   5.2684  
164     20.1599 0.1761  0.0088  0.0229  0.9204   0.9203   -0.3579  3.7095   4.5501   5.6645  
165     20.0681 0.2265  0.0080  0.0216  0.9368   0.9367   -0.3181  3.7149   4.5393   5.5652  
166     20.0504 0.1788  0.0080  0.0216  0.9368   0.9367   -0.3181  3.7149   4.5393   5.5652  
167     20.0591 0.2021  0.0080  0.0216  0.9368   0.9367   -0.3181  3.7149   4.5393   5.5652  
168     19.6177 0.1452  0.0056  0.0173  1.0024   1.0022   -0.1623  3.7343   4.4905   5.1762  
169     20.1647 0.1885  0.0088  0.0229  0.9204   0.9203   -0.3579  3.7095   4.5501   5.6645  
170     19.6257 0.1698  0.0056  0.0173  1.0024   1.0022   -0.1623  3.7343   4.4905   5.1762  
171     19.7739 0.1431  0.0064  0.0187  0.9775   0.9774   -0.2209  3.7272   4.5097   5.3227  
172     19.6536 0.1754  0.0057  0.0175  0.9982   0.9981   -0.1721  3.7332   4.4939   5.2008  
173     20.1692 0.2000  0.0088  0.0229  0.9204   0.9203   -0.3579  3.7095   4.5501   5.6645  
174     19.6252 0.1682  0.0056  0.0173  1.0024   1.0022   -0.1623  3.7343   4.4905   5.1762  
175     20.1648 0.1887  0.0088  0.0229  0.9204   0.9203   -0.3579  3.7095   4.5501   5.6645  
176     20.0507 0.1796  0.0080  0.0216  0.9368   0.9367   -0.3181  3.7149   4.5393   5.5652  
177     19.9393 0.1671  0.0073  0.0204  0.9530   0.9529   -0.2792  3.7200   4.5282   5.4680  
178     20.2355 0.1944  0.0094  0.0238  0.9103   0.9102   -0.3824  3.7063   4.5567   5.7259  
179     19.5771 0.1739  0.0054  0.0168  1.0104   1.0102   -0.1436  3.7365   4.4837   5.1291  
180     19.7872 0.1823  0.0064  0.0187  0.9775   0.9774   -0.2209  3.7272   4.5097   5.3227  
181     19.8395 0.1630  0.0067  0.0193  0.9683   0.9682   -0.2427  3.7245   4.5167   5.3770  
182     19.7820 0.1671  0.0064  0.0187  0.9775   0.9774   -0.2209  3.7272   4.5097   5.3227  
183     20.1553 0.1641  0.0088  0.0229  0.9204   0.9203   -0.3579  3.7095   4.5501   5.6645  
184     19.8727 0.1280  0.0070  0.0198  0.9612   0.9611   -0.2595  3.7224   4.5221   5.4191  
185     19.7261 0.1760  0.0061  0.0182  0.9867   0.9866   -0.1992  3.7299   4.5027   5.2684  
186     19.9189 0.1839  0.0071  0.0201  0.9571   0.9570   -0.2694  3.7212   4.5251   5.4435  
187     19.9075 0.1520  0.0071  0.0201  0.9571   0.9570   -0.2694  3.7212   4.5251   5.4435  
188     20.0968 0.1901  0.0083  0.0221  0.9304   0.9303   -0.3334  3.7128   4.5435   5.6032  
189     20.0844 0.1571  0.0083  0.0221  0.9304   0.9303   -0.3334  3.7128   4.5435   5.6032  
190     20.1735 0.2113  0.0088  0.0229  0.9204   0.9203   -0.3579  3.7095   4.5501   5.6645  
191     20.0108 0.1761  0.0077  0.0211  0.9426   0.9425   -0.3041  3.7167   4.5353   5.5302  
192     19.6842 0.1704  0.0059  0.0178  0.9929   0.9928   -0.1843  3.7317   4.4979   5.2313  
193     19.8997 0.1299  0.0071  0.0201  0.9571   0.9570   -0.2694  3.7212   4.5251   5.4435  
194     19.0516 0.1288  0.0039  0.0130  1.0957   1.0955   0.0517   3.7569   4.4054   4.6404  
195     19.4136 0.1227  0.0049  0.0156  1.0342   1.0340   -0.0881  3.7427   4.4631   4.9899  
196     19.5164 0.1399  0.0052  0.0164  1.0183   1.0182   -0.1249  3.7386   4.4768   5.0821  
197     19.1996 0.1553  0.0042  0.0139  1.0716   1.0714   -0.0023  3.7517   4.4289   4.7760  
198     19.4271 0.1659  0.0049  0.0156  1.0342   1.0340   -0.0881  3.7427   4.4631   4.9899  
199     19.5193 0.1489  0.0052  0.0164  1.0183   1.0182   -0.1249  3.7386   4.4768   5.0821  
1100    19.4209 0.1462  0.0049  0.0156  1.0342   1.0340   -0.0881  3.7427   4.4631   4.9899  
1101    19.4679 0.1432  0.0050  0.0160  1.0263   1.0262   -0.1062  3.7407   4.4700   5.0353  
1102    19.3210 0.1329  0.0046  0.0148  1.0500   1.0498   -0.0517  3.7467   4.4494   4.8990  
1103    18.9632 0.1318  0.0037  0.0124  1.1115   1.1112   0.0865   3.7600   4.3893   4.5541  
1104    19.3198 0.1289  0.0046  0.0148  1.0500   1.0498   -0.0517  3.7467   4.4494   4.8990  
1105    19.0398 0.1434  0.0038  0.0129  1.0985   1.0983   0.0580   3.7575   4.4027   4.6248  
1106    19.3248 0.1454  0.0046  0.0148  1.0500   1.0498   -0.0517  3.7467   4.4494   4.8990  
1107    18.9569 0.1106  0.0037  0.0124  1.1115   1.1112   0.0865   3.7600   4.3893   4.5541  
1108    19.2804 0.1397  0.0044  0.0145  1.0572   1.0570   -0.0352  3.7484   4.4426   4.8580  
1109    19.0495 0.1216  0.0039  0.0130  1.0957   1.0955   0.0517   3.7569   4.4054   4.6404  
1110    19.2344 0.1290  0.0043  0.0142  1.0644   1.0642   -0.0188  3.7500   4.4357   4.8170  
1111    19.1935 0.1351  0.0042  0.0139  1.0716   1.0714   -0.0023  3.7517   4.4289   4.7760  
1112    19.1490 0.1410  0.0041  0.0136  1.0795   1.0794   0.0155   3.7534   4.4212   4.7312  
1113    19.2843 0.1527  0.0044  0.0145  1.0572   1.0570   -0.0352  3.7484   4.4426   4.8580  
1114    19.2814 0.1430  0.0044  0.0145  1.0572   1.0570   -0.0352  3.7484   4.4426   4.8580  
1115    19.0991 0.1310  0.0040  0.0133  1.0876   1.0875   0.0336   3.7551   4.4133   4.6858  
1116    19.2823 0.1462  0.0044  0.0145  1.0572   1.0570   -0.0352  3.7484   4.4426   4.8580  
1117    19.2276 0.1068  0.0043  0.0142  1.0644   1.0642   -0.0188  3.7500   4.4357   4.8170  
1118    19.4626 0.1265  0.0050  0.0160  1.0263   1.0262   -0.1062  3.7407   4.4700   5.0353  
1119    19.0515 0.1286  0.0039  0.0130  1.0957   1.0955   0.0517   3.7569   4.4054   4.6404  
1120    18.9601 0.1213  0.0037  0.0124  1.1115   1.1112   0.0865   3.7600   4.3893   4.5541  
1121    19.2708 0.1085  0.0044  0.0145  1.0572   1.0570   -0.0352  3.7484   4.4426   4.8580  
1122    19.3237 0.1418  0.0046  0.0148  1.0500   1.0498   -0.0517  3.7467   4.4494   4.8990  
1123    19.0983 0.1283  0.0040  0.0133  1.0876   1.0875   0.0336   3.7551   4.4133   4.6858  
1124    19.3707 0.1387  0.0047  0.0152  1.0421   1.0419   -0.0699  3.7447   4.4563   4.9444  
1125    19.3713 0.1405  0.0047  0.0152  1.0421   1.0419   -0.0699  3.7447   4.4563   4.9444  
1126    19.1988 0.1526  0.0042  0.0139  1.0716   1.0714   -0.0023  3.7517   4.4289   4.7760  
1127    19.3198 0.1290  0.0046  0.0148  1.0500   1.0498   -0.0517  3.7467   4.4494   4.8990  
1128    19.5187 0.1472  0.0052  0.0164  1.0183   1.0182   -0.1249  3.7386   4.4768   5.0821  
1129    19.1444 0.1257  0.0041  0.0136  1.0795   1.0794   0.0155   3.7534   4.4212   4.7312  
1130    19.2403 0.1484  0.0043  0.0142  1.0644   1.0642   -0.0188  3.7500   4.4357   4.8170  
1131    19.3257 0.1483  0.0046  0.0148  1.0500   1.0498   -0.0517  3.7467   4.4494   4.8990  
1132    18.8286 0.1223  0.0034  0.0117  1.1352   1.1350   0.1377   3.7643   4.3644   4.4259  
1133    18.7815 0.1203  0.0034  0.0114  1.1437   1.1435   0.1559   3.7657   4.3554   4.3804  
1134    18.5648 0.1139  0.0031  0.0103  1.1860   1.1857   0.2404   3.7710   4.3076   4.1693  
1135    18.4919 0.1055  0.0030  0.0100  1.2000   1.1997   0.2682   3.7727   4.2916   4.1000  
1136    18.4935 0.1108  0.0030  0.0100  1.2000   1.1997   0.2682   3.7727   4.2916   4.1000  
1137    18.8764 0.1265  0.0035  0.0119  1.1267   1.1264   0.1196   3.7628   4.3735   4.4713  
1138    18.9307 0.1626  0.0036  0.0122  1.1188   1.1186   0.1026   3.7614   4.3817   4.5137  
1139    18.7254 0.1179  0.0033  0.0111  1.1542   1.1540   0.1775   3.7673   4.3439   4.3262  
1140    18.7252 0.1170  0.0033  0.0111  1.1542   1.1540   0.1775   3.7673   4.3439   4.3262  
1141    18.6427 0.1078  0.0032  0.0107  1.1701   1.1699   0.2090   3.7692   4.3258   4.2477  
1142    18.5677 0.1239  0.0031  0.0103  1.1860   1.1857   0.2404   3.7710   4.3076   4.1693  
1143    18.5621 0.1050  0.0031  0.0103  1.1860   1.1857   0.2404   3.7710   4.3076   4.1693  
1144    18.7857 0.1344  0.0034  0.0114  1.1437   1.1435   0.1559   3.7657   4.3554   4.3804  
1145    18.8752 0.1223  0.0035  0.0119  1.1267   1.1264   0.1196   3.7628   4.3735   4.4713  
1146    18.4958 0.1186  0.0030  0.0100  1.2000   1.1997   0.2682   3.7727   4.2916   4.1000  
1147    18.6438 0.1115  0.0032  0.0107  1.1701   1.1699   0.2090   3.7692   4.3258   4.2477  
1148    18.6427 0.1076  0.0032  0.0107  1.1701   1.1699   0.2090   3.7692   4.3258   4.2477  
1149    18.4938 0.1118  0.0030  0.0100  1.2000   1.1997   0.2682   3.7727   4.2916   4.1000  
1150    18.6436 0.1107  0.0032  0.0107  1.1701   1.1699   0.2090   3.7692   4.3258   4.2477  
1151    18.6465 0.1206  0.0032  0.0107  1.1701   1.1699   0.2090   3.7692   4.3258   4.2477  
1152    18.8309 0.1298  0.0034  0.0117  1.1352   1.1350   0.1377   3.7643   4.3644   4.4259  
1153    18.6496 0.1313  0.0032  0.0107  1.1701   1.1699   0.2090   3.7692   4.3258   4.2477  
1154    18.7273 0.1242  0.0033  0.0111  1.1542   1.1540   0.1775   3.7673   4.3439   4.3262  
1155    18.7264 0.1211  0.0033  0.0111  1.1542   1.1540   0.1775   3.7673   4.3439   4.3262  
1156    18.7222 0.1070  0.0033  0.0111  1.1542   1.1540   0.1775   3.7673   4.3439   4.3262  
1157    18.4431 0.1138  0.0029  0.0098  1.2114   1.2111   0.2887   3.7735   4.2783   4.0484  
1158    18.5637 0.1103  0.0031  0.0103  1.1860   1.1857   0.2404   3.7710   4.3076   4.1693  
1159    18.4466 0.1255  0.0029  0.0098  1.2114   1.2111   0.2887   3.7735   4.2783   4.0484  
1160    18.4986 0.1288  0.0030  0.0100  1.2002   1.1999   0.2685   3.7727   4.2914   4.0990  
1161    18.4427 0.1123  0.0029  0.0098  1.2114   1.2111   0.2887   3.7735   4.2783   4.0484  
1162    18.6448 0.1149  0.0032  0.0107  1.1701   1.1699   0.2090   3.7692   4.3258   4.2477  
1163    18.1611 0.1232  0.0027  0.0086  1.2764   1.2761   0.4022   3.7764   4.1992   3.7647  
1164    18.2396 0.1035  0.0027  0.0090  1.2567   1.2564   0.3684   3.7760   4.2248   3.8486  
1165    18.0727 0.1044  0.0026  0.0083  1.2963   1.2960   0.4354   3.7763   4.1723   3.6815  
1166    18.2444 0.1192  0.0027  0.0090  1.2567   1.2564   0.3684   3.7760   4.2248   3.8486  
1167    18.0746 0.1104  0.0026  0.0083  1.2963   1.2960   0.4354   3.7763   4.1723   3.6815  
1168    18.3424 0.1286  0.0028  0.0093  1.2346   1.2343   0.3303   3.7751   4.2513   3.9442  
1169    17.9977 0.1078  0.0025  0.0081  1.3146   1.3142   0.4658   3.7762   4.1474   3.6058  
1170    18.2732 0.1004  0.0028  0.0091  1.2486   1.2483   0.3546   3.7758   4.2350   3.8830  
1171    18.3145 0.1166  0.0028  0.0092  1.2401   1.2398   0.3400   3.7754   4.2448   3.9198  
