metal log(age) E_BV dm
0.00300 9.45250 0.36085 13.00104
0.00300 9.45250 0.36085 13.00104
0.00300 9.45250 0.36085 13.00104
0.00700 9.48250 0.29469 13.26503
0.00700 9.48250 0.29927 13.25345
0.00300 9.45250 0.36062 13.00206
0.00700 9.48250 0.29966 13.25160
0.00300 9.45250 0.36171 13.00019
0.00300 9.45250 0.36171 13.00019
0.00300 9.45250 0.36171 13.00019
0.00300 9.45250 0.36171 13.00019
0.00300 9.45250 0.36171 13.00019
0.00300 9.45250 0.36171 13.00019
0.00700 9.48250 0.29251 13.27064
0.00700 9.48250 0.29532 13.26322
0.00700 9.48250 0.29948 13.25204
0.00700 9.48250 0.29857 13.25484
0.00700 9.48250 0.29775 13.25645
0.00700 9.48250 0.30529 13.23752
0.00700 9.48250 0.30648 13.23391
0.00700 9.48250 0.29532 13.26322
0.00700 9.48250 0.29686 13.25945
0.00700 9.48250 0.29718 13.25831
0.00300 9.45250 0.36088 13.00111
0.00300 9.45250 0.36093 13.00098
0.00300 9.45250 0.36093 13.00098
0.00300 9.45250 0.36145 13.00077
0.00300 9.45250 0.36145 13.00077
0.00300 9.45250 0.36145 13.00077
0.00300 9.45250 0.36145 13.00077
0.00300 9.45250 0.36145 13.00077
0.00700 9.48250 0.30024 13.25088
0.00700 9.48250 0.29786 13.25630
0.00700 9.48250 0.29898 13.25381
0.00700 9.48250 0.29785 13.25667
0.00300 9.45250 0.36093 13.00044
0.00300 9.45250 0.36093 13.00044
0.00300 9.45250 0.36093 13.00044
0.00300 9.45250 0.36093 13.00044
0.00300 9.45250 0.36086 13.00138
0.00700 9.48250 0.29877 13.25478
0.00700 9.48250 0.29442 13.26515
0.00700 9.48250 0.29539 13.26246
0.00700 9.48250 0.30134 13.24728
0.00700 9.48250 0.29484 13.26438
0.00700 9.48250 0.29721 13.25859
0.00700 9.48250 0.29816 13.25597
0.00700 9.48250 0.30406 13.24111
0.00700 9.48250 0.29925 13.25249
0.00700 9.48250 0.29917 13.25345
0.00700 9.48250 0.29472 13.26437
0.00700 9.48250 0.29801 13.25670
0.00700 9.48250 0.30173 13.24647
0.00700 9.48250 0.31207 13.13739
0.00700 9.48250 0.29686 13.25880
0.00300 9.45250 0.36062 13.00129
0.00300 9.45250 0.36061 13.00129
0.00700 9.48250 0.29894 13.25369
0.00700 9.48250 0.30598 13.23521
0.00700 9.48250 0.30598 13.23521
0.00700 9.48250 0.29525 13.26349
0.00700 9.48250 0.29961 13.25204
0.00700 9.48250 0.29630 13.26058
0.00700 9.48250 0.29466 13.26456
0.00700 9.48250 0.30033 13.25015
0.00700 9.48250 0.29549 13.26297
0.00700 9.48250 0.29896 13.25392
0.00700 9.48250 0.29362 13.26730
0.00700 9.48250 0.30084 13.24917
0.00700 9.48250 0.29973 13.25212
0.00700 9.48250 0.30017 13.25123
0.00700 9.48250 0.30439 13.23998
0.00700 9.48250 0.29455 13.26472
0.00700 9.48250 0.30094 13.24819
0.00700 9.48250 0.30022 13.25038
0.00700 9.48250 0.30073 13.24907
0.00700 9.48250 0.29816 13.25533
0.00700 9.48250 0.29904 13.25308
0.00700 9.48250 0.29722 13.25880
0.00700 9.48250 0.30784 13.23053
0.00700 9.48250 0.30484 13.23907
0.00700 9.48250 0.29598 13.26193
0.00700 9.48250 0.30107 13.24798
0.00700 9.48250 0.30369 13.24183
0.00700 9.48250 0.29515 13.26326
0.00700 9.48250 0.29641 13.26059
0.00700 9.48250 0.29880 13.25406
0.00700 9.48250 0.29880 13.25406
0.00700 9.48250 0.30097 13.24891
0.00700 9.48250 0.29570 13.26194
0.00700 9.48250 0.30106 13.24820
0.00700 9.48250 0.29855 13.25443
0.00300 9.45250 0.36078 13.00100
0.00300 9.45250 0.36078 13.00100
0.00700 9.48250 0.30839 13.22939
0.00700 9.48250 0.30526 13.23737
0.00700 9.48250 0.30517 13.23817
0.00300 9.45250 0.36143 13.00097
0.00300 9.45250 0.36143 13.00097
0.00300 9.45250 0.36143 13.00097
0.00300 9.45250 0.36143 13.00097
0.00300 9.45250 0.36143 13.00097
0.00300 9.45250 0.36143 13.00097
0.00300 9.45250 0.36172 13.00011
0.00300 9.45250 0.36172 13.00011
0.00300 9.45250 0.36172 13.00011
0.00300 9.45250 0.36172 13.00011
0.00300 9.45250 0.36172 13.00011
0.00700 9.48250 0.29755 13.25730
0.00700 9.48250 0.31071 13.22374
0.00700 9.48250 0.29936 13.25246
0.00300 9.45250 0.36142 13.00098
0.00300 9.45250 0.36143 13.00101
0.00300 9.45250 0.36143 13.00101
0.00300 9.45250 0.36143 13.00101
0.00300 9.45250 0.36143 13.00101
0.00300 9.45250 0.36143 13.00101
0.00300 9.45250 0.36143 13.00101
0.00300 9.45250 0.36143 13.00101
0.00300 9.45250 0.36143 13.00101
0.00300 9.45250 0.36143 13.00101
0.00300 9.45250 0.36139 13.00068
0.00300 9.45250 0.36139 13.00068
0.00300 9.45250 0.36139 13.00068
0.00300 9.45250 0.36139 13.00068
0.00300 9.45250 0.36139 13.00068
0.00300 9.45250 0.36139 13.00068
0.00300 9.45250 0.36144 13.00062
0.00300 9.45250 0.36144 13.00062
0.00300 9.45250 0.36144 13.00062
0.00300 9.45250 0.36091 13.00131
0.00300 9.45250 0.36091 13.00131
0.00700 9.48250 0.29565 13.26261
0.00700 9.48250 0.29889 13.25372
0.00700 9.48250 0.29712 13.25843
0.00300 9.45250 0.36134 13.00007
0.00300 9.45250 0.36134 13.00007
0.00700 9.48250 0.30151 13.24692
0.00700 9.48250 0.30070 13.24969
0.00700 9.48250 0.29942 13.25309
0.00700 9.48250 0.32086 13.01795
0.00700 9.48250 0.30399 13.24128
0.00700 9.48250 0.29786 13.25689
0.00700 9.48250 0.30526 13.23778
0.00700 9.48250 0.29427 13.26547
0.00700 9.48250 0.29888 13.25430
0.00700 9.48250 0.29745 13.25776
0.00700 9.48250 0.30114 13.24776
0.00700 9.48250 0.29961 13.25193
0.00700 9.48250 0.29991 13.25131
0.00700 9.48250 0.30989 13.14281
0.00700 9.48250 0.30616 13.23513
0.00300 9.45250 0.36124 13.00028
0.00300 9.45250 0.36124 13.00028
0.00300 9.45250 0.36124 13.00028
0.00300 9.45250 0.36124 13.00028
0.00300 9.45250 0.36099 13.00127
0.00300 9.45250 0.36099 13.00127
0.00300 9.45250 0.36099 13.00127
0.00300 9.45250 0.36099 13.00127
0.00700 9.48250 0.29754 13.25696
0.00700 9.48250 0.30982 13.14370
0.00700 9.48250 0.30263 13.24485
0.00700 9.48250 0.29476 13.26480
0.00700 9.48250 0.30423 13.24006
0.00700 9.48250 0.30083 13.24856
0.00700 9.48250 0.30237 13.24460
0.00700 9.48250 0.29859 13.25512
0.00700 9.48250 0.30406 13.24107
0.00700 9.48250 0.30217 13.24513
0.00700 9.48250 0.29927 13.25267
0.00700 9.48250 0.29893 13.25363
0.00700 9.48250 0.30404 13.24121
0.00300 9.45250 0.36106 13.00118
0.00300 9.45250 0.36106 13.00118
0.00700 9.48250 0.30045 13.25020
0.00700 9.48250 0.30264 13.24421
0.00700 9.48250 0.30188 13.24592
0.00700 9.48250 0.30283 13.24420
0.00700 9.48250 0.29964 13.25207
0.00700 9.48250 0.29706 13.25904
0.00700 9.48250 0.29960 13.25179
0.00700 9.48250 0.30200 13.24575
0.00700 9.48250 0.30265 13.24376
0.00700 9.48250 0.30227 13.24515
0.00700 9.48250 0.30230 13.24526
0.00700 9.48250 0.30030 13.25048
0.00700 9.48250 0.30244 13.24434
0.00700 9.48250 0.30256 13.24432
0.00300 9.45250 0.36124 13.00028
0.00700 9.48250 0.30299 13.24314
0.00700 9.48250 0.30187 13.24638
0.00700 9.48250 0.29672 13.25977
0.00300 9.45250 0.36150 13.00002
0.00300 9.45250 0.36150 13.00002
0.00700 9.48250 0.30160 13.24743
0.00700 9.48250 0.29694 13.25920
0.00700 9.48250 0.29722 13.25846
0.00700 9.48250 0.30190 13.24622
0.00700 9.48250 0.29722 13.25846
0.00300 9.45250 0.36108 13.00066
0.00300 9.45250 0.36117 13.00075
0.00300 9.45250 0.36117 13.00075
0.00300 9.45250 0.36117 13.00075
0.00700 9.48250 0.29644 13.25981
0.00700 9.48250 0.29882 13.25462
0.00700 9.48250 0.30163 13.24734
0.00700 9.48250 0.29746 13.25780
0.00700 9.48250 0.30046 13.24978
0.00700 9.48250 0.30145 13.24773
0.00700 9.48250 0.29735 13.25752
0.00700 9.48250 0.29847 13.25524
0.00700 9.48250 0.29747 13.25724
0.00700 9.48250 0.30144 13.24730
0.00700 9.48250 0.29616 13.26048
0.00700 9.48250 0.30588 13.23652
0.00700 9.48250 0.30531 13.23799
0.00700 9.48250 0.29789 13.25658
0.00700 9.48250 0.30044 13.25053
0.00700 9.48250 0.30198 13.24606
0.00700 9.48250 0.29911 13.25368
0.00700 9.48250 0.29606 13.26088
0.00700 9.48250 0.29898 13.25383
0.00700 9.48250 0.29924 13.25270
0.00700 9.48250 0.29960 13.25224
0.00700 9.48250 0.30158 13.24665
0.00700 9.48250 0.30706 13.23321
0.00300 9.45250 0.36133 13.00049
0.00300 9.45250 0.36133 13.00049
0.00300 9.45250 0.36133 13.00049
0.00300 9.45250 0.36133 13.00049
0.00300 9.45250 0.36133 13.00049
0.00300 9.45250 0.36124 13.00081
0.00300 9.45250 0.36124 13.00081
0.00300 9.45250 0.36124 13.00081
0.00300 9.45250 0.36124 13.00081
0.00300 9.45250 0.36124 13.00081
0.00300 9.45250 0.36093 13.00126
0.00300 9.45250 0.36127 13.00077
0.00300 9.45250 0.36127 13.00077
0.00300 9.45250 0.36127 13.00077
0.00700 9.48250 0.30317 13.24287
0.00700 9.48250 0.29669 13.25921
0.00700 9.48250 0.30303 13.24289
0.00300 9.45250 0.36120 13.00144
0.00300 9.45250 0.36120 13.00144
0.00300 9.45250 0.36125 13.00151
0.00300 9.45250 0.36125 13.00151
0.00700 9.48250 0.30167 13.24695
0.00300 9.45250 0.36110 13.00048
0.00300 9.45250 0.36126 13.00019
0.00300 9.45250 0.36126 13.00019
0.00300 9.45250 0.36126 13.00019
0.00300 9.45250 0.36032 13.00224
0.00300 9.45250 0.36045 13.00191
0.00300 9.45250 0.36038 13.00209
0.00300 9.45250 0.36038 13.00209
0.00700 9.48250 0.30052 13.24936
0.00700 9.48250 0.30261 13.16541
0.00700 9.48250 0.30696 13.15013
0.00700 9.48250 0.30205 13.24626
0.00700 9.48250 0.29525 13.26299
0.00700 9.48250 0.29523 13.26323
0.00700 9.48250 0.30094 13.24881
0.00700 9.48250 0.29768 13.25715
0.00700 9.48250 0.30758 13.14727
0.00300 9.45250 0.36169 13.00004
0.00300 9.45250 0.36169 13.00004
0.00300 9.45250 0.36169 13.00004
0.00300 9.45250 0.36169 13.00004
0.00300 9.45250 0.36169 13.00004
0.00300 9.45250 0.36169 13.00004
0.00300 9.45250 0.36169 13.00004
0.00300 9.45250 0.36169 13.00004
0.00300 9.45250 0.36169 13.00004
0.00300 9.45250 0.36169 13.00004
0.00700 9.48250 0.30292 13.24332
0.00700 9.48250 0.29648 13.26030
0.00700 9.48250 0.29709 13.25809
0.00700 9.48250 0.29709 13.25809
0.00700 9.48250 0.29771 13.25699
0.00700 9.48250 0.30075 13.24882
0.00700 9.48250 0.29748 13.25809
0.00700 9.48250 0.29798 13.25657
0.00700 9.48250 0.30292 13.24368
0.00700 9.48250 0.29926 13.25297
0.00700 9.48250 0.30120 13.24847
0.00700 9.48250 0.29780 13.25625
0.00700 9.48250 0.30247 13.24491
0.00700 9.48250 0.30434 13.23960
0.00700 9.48250 0.29771 13.25745
0.00700 9.48250 0.29828 13.25581
0.00700 9.48250 0.30129 13.24802
0.00700 9.48250 0.30120 13.24774
0.00700 9.48250 0.29817 13.25541
0.00300 9.45250 0.36102 13.00077
0.00300 9.45250 0.36102 13.00077
0.00300 9.45250 0.36102 13.00077
0.00300 9.45250 0.36107 13.00078
0.00300 9.45250 0.36107 13.00078
0.00300 9.45250 0.36107 13.00078
0.00300 9.45250 0.36107 13.00078
0.00300 9.45250 0.36157 13.00013
0.00300 9.45250 0.36157 13.00013
