#ID           G   (G_BP-G_RP)   (iP1-zP1)   e_G   e_(G_BP-G_RP)   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
138     16.9891 0.7939  0.1004  0.0024  0.0364  0.0070  1.1994   1.1988   0.6737   3.8327   4.1260   3.0861  
139     16.9084 0.8926  0.1193  0.0024  0.0351  0.0068  1.2155   1.2148   0.7076   3.8310   4.0909   3.0012  
140     16.9104 0.9216  0.1249  0.0024  0.0351  0.0068  1.2155   1.2148   0.7076   3.8310   4.0909   3.0012  
141     16.8333 0.9054  0.1224  0.0024  0.0340  0.0066  1.2296   1.2289   0.7374   3.8293   4.0591   2.9270  
142     16.8369 0.9577  0.1325  0.0024  0.0340  0.0066  1.2296   1.2289   0.7374   3.8293   4.0591   2.9270  
143     16.5933 0.9301  0.1285  0.0024  0.0305  0.0061  1.2725   1.2717   0.8322   3.8224   3.9519   2.6898  
144     16.2448 1.1826  0.1878  0.0023  0.0255  0.0055  1.3089   1.3080   0.9745   3.7684   3.6055   2.3337  
145     16.1511 0.9915  0.1445  0.0023  0.0242  0.0054  1.2977   1.2969   1.0076   3.8119   3.7431   2.2506  
146     16.7550 0.9211  0.1259  0.0024  0.0329  0.0064  1.2440   1.2433   0.7685   3.8272   4.0247   2.8493  
147     16.7565 0.9417  0.1299  0.0024  0.0329  0.0064  1.2440   1.2433   0.7685   3.8272   4.0247   2.8493  
148     16.2276 0.8650  0.1135  0.0023  0.0253  0.0055  1.2895   1.2887   0.9767   3.8349   3.8631   2.3279  
149     16.6692 0.9036  0.1229  0.0024  0.0316  0.0062  1.2589   1.2582   0.8016   3.8246   3.9866   2.7662  
150     16.2307 0.8988  0.1208  0.0023  0.0253  0.0055  1.2895   1.2887   0.9767   3.8349   3.8631   2.3279  
151     14.7253 1.4616  0.2592  0.0023  0.0047  0.0040  1.3380   1.3367   1.6257   3.6921   2.6588   0.7055  
152     14.1954 1.4190  0.2516  0.0023  -0.0024 0.0037  1.3555   1.3307   1.8295   3.7015   2.4905   0.1961  
153     14.3307 1.5099  0.2651  0.0023  -0.0005 0.0038  1.3411   1.3395   1.7924   3.6829   2.4562   0.2890  
154     16.2715 1.3015  0.2204  0.0023  0.0260  0.0055  1.3190   1.3181   0.9804   3.7229   3.4212   2.3194  
155     13.4905 1.5712  0.2804  0.0023  -0.0114 0.0035  1.3666   1.3416   2.1382   3.6749   2.0790   -0.5752 
156     14.0744 1.4267  0.2527  0.0023  -0.0039 0.0037  1.3643   1.3394   1.8784   3.7002   2.4392   0.0738  
