metal log(age) E_BV dm mass
0.04125 8.59058 0.26723 13.60999 1218.09557
0.05901 8.55178 0.29908 13.78237 645.81094
0.04577 9.14179 0.26401 13.61278 983.61890
0.01348 8.81911 0.26393 13.36079 1020.63676
0.04755 8.68109 0.27495 13.34884 1218.20125
0.04755 8.78683 0.29908 13.34884 995.56075
0.04755 8.93645 0.29908 13.34884 968.91244
0.04755 9.13707 0.29742 13.34884 1019.54965
0.03524 8.76225 0.25385 13.65263 617.46753
0.03524 9.02910 0.26786 13.65263 1022.59529
0.04580 9.04476 0.26786 13.77141 773.49987
0.04580 8.97686 0.21644 13.77141 974.45014
0.03183 9.03183 0.29594 13.35999 586.04597
0.04776 8.96308 0.25867 13.77827 737.06710
0.02242 8.63012 0.22952 13.42385 1024.01935
0.02242 8.85407 0.26402 13.42385 966.75691
0.04110 8.85407 0.26552 13.62874 689.84234
0.05032 8.77147 0.24360 13.76907 1205.91260
0.00862 8.75007 0.24360 13.11257 1186.63448
0.02048 9.15404 0.27905 13.52554 985.87075
0.04475 8.75246 0.24980 13.75869 1035.62814
0.04600 8.94482 0.23826 13.77630 1233.79542
0.05769 8.69626 0.26849 13.58198 1233.79542
0.03512 8.78436 0.24306 13.65267 1000.00227
0.01723 8.85407 0.29647 13.05347 1072.55427
0.00808 8.97397 0.29480 12.95512 1153.63489
0.02507 9.03059 0.26835 13.20886 802.62364
0.03844 8.73131 0.24084 13.78618 960.37847
0.02278 8.63440 0.30279 13.43402 1112.74673
0.04499 8.96327 0.29485 13.64576 1068.45652
0.04440 9.17817 0.29485 13.62429 1137.08324
0.05917 9.03530 0.24397 13.60572 657.95345
0.05673 8.88512 0.21490 13.35792 966.75310
0.02281 8.80701 0.24090 13.41123 966.75310
0.01717 8.64813 0.29464 13.56783 1151.99160
0.01231 8.98099 0.24365 13.02944 1151.99160
0.05038 8.98099 0.29708 13.77457 1243.60855
0.05038 8.80785 0.29708 13.77457 962.35530
0.00871 8.95631 0.28468 12.90636 958.30263
0.04564 8.90405 0.29996 13.76082 1228.88681
0.05270 8.82341 0.29908 13.77499 982.77278
0.02278 9.14968 0.30245 13.43402 1222.78850
0.05330 9.48689 0.29432 13.38249 1015.98406
0.04231 8.75983 0.26122 13.81559 985.74479
0.03546 8.75355 0.25422 13.61353 1229.17090
0.04855 8.75514 0.22745 13.57268 1134.14468
0.02278 9.61347 0.22772 13.43402 740.59181
0.03008 8.98190 0.26322 13.64512 1078.34868
0.03415 8.73420 0.29575 13.65130 1003.78296
0.04925 8.83103 0.29575 13.60986 1003.78296
0.02242 8.86085 0.22964 13.42385 1289.97912
0.04865 8.86085 0.29575 13.58833 609.93181
0.04647 9.01890 0.26307 13.76314 1040.09557
0.04647 8.90022 0.26117 13.76314 1046.83688
0.05673 8.71643 0.23243 13.35792 1154.31758
0.01455 8.71643 0.28459 13.26885 1025.98588
0.01455 8.54499 0.25441 13.26885 1205.91260
0.01183 9.14764 0.25055 13.14342 1205.91260
0.05498 8.65337 0.24500 13.78069 1114.71329
0.03749 9.17245 0.26573 13.64630 639.49584
0.01027 8.99051 0.24966 13.51094 974.97233
0.04440 8.97686 0.29930 13.62429 1032.33080
0.03332 8.81954 0.24980 13.79705 1011.66246
0.03296 8.58350 0.22169 13.38663 1084.62828
0.03296 8.86085 0.24274 13.38663 1178.95082
0.04840 8.86085 0.27438 13.56152 992.67500
0.03004 8.86085 0.25210 13.66227 725.01082
0.04855 8.61494 0.26321 13.57268 724.93931
0.04292 9.09608 0.29657 13.31318 618.78545
0.03097 9.09608 0.20653 13.64098 987.03621
0.03097 8.95490 0.29774 13.64098 1100.32486
0.03097 8.76025 0.29774 13.64098 725.01082
0.04567 8.55623 0.24274 13.58849 1084.39804
