ID,x,y,mag1,e_mag,col1,e_col1,MP,sel
Gaia DR2 2946300633948886272,0.061366,-0.051026,17.59869548802725,0.002414131872160287,0.8777110555061753,0.03912443141392222,0.922,1
Gaia DR2 2946301458586710784,0.03213,-0.033366,17.604323549588845,0.0028024440774330707,1.0301976804418906,0.03881176027167832,0.9,1
Gaia DR2 2946303344076122880,0.075551,0.021928,18.77825865792435,0.004416204034433406,0.8996746973925056,0.04604950623735563,0.896,1
Gaia DR2 2946302214500936320,0.107335,-0.026606,17.593473067108675,0.00234940867214686,0.8927585163848981,0.02266345542017028,0.892,1
Gaia DR2 2947052631195294848,-0.017895,0.018964,17.81258367750481,0.0028368062563461647,0.8237053666760694,0.04147728860463056,0.886,1
Gaia DR2 2947052764329508480,0.002543,0.032142,17.989723257762684,0.003356977284085297,0.9566209201862463,0.047761361717265166,0.866,1
Gaia DR2 2947052665549270912,-0.01777,0.028744,17.593786963504343,0.0030814353375471955,0.8902588382354786,0.04300136972612678,0.862,1
Gaia DR2 2946301733464618752,0.003982,-0.014507,14.917576009206508,0.0018787685098448678,1.656164865990288,0.006228677802310487,0.854,1
Gaia DR2 2947055276895348736,0.030562,0.097488,14.916615558402492,0.001942072311897817,1.6240937023644815,0.00644933773489357,0.847,1
Gaia DR2 2946301866607362304,0.024253,0.003703,17.606036687130697,0.0027973084014879437,1.1310263130350258,0.030166865880548968,0.847,1
Gaia DR2 2946301832247626368,0.051033,0.008228,17.986292874918604,0.0025271316426568077,1.0509502820079426,0.04408406390132263,0.845,1
Gaia DR2 2946302072764880000,0.145357,-0.017908,18.096428642876393,0.003096851151685178,0.9929411426862593,0.026642094814444822,0.836,1
Gaia DR2 2947052459390848512,-0.004594,0.015024,17.612405406551154,0.0028290782798105645,0.9559263604123309,0.04390899735545363,0.829,1
Gaia DR2 2946300427794552576,0.103189,-0.063679,14.92046246989914,0.0018702915384702808,1.660980075516008,0.005602384659880228,0.828,1
Gaia DR2 2947055105096423424,-0.001045,0.067154,14.908168274015711,0.0018829626858636456,1.6316735477283295,0.00773191123165165,0.824,1
Gaia DR2 2947052008415251968,-0.038961,-0.013756,16.41679544003647,0.0024202771318773747,1.2851748114448647,0.04729763816933202,0.821,1
Gaia DR2 2946301969685594368,0.13771,-0.039979,17.7480994900301,0.0024509344652855515,0.9605063871134689,0.021781745674928236,0.819,1
Gaia DR2 2946302278924213504,0.096298,-0.010182,17.993981296206243,0.0027660270278390096,1.0536388467957991,0.02906897347330802,0.815,1
Gaia DR2 2946300152916666496,0.045757,-0.085432,16.82451373191484,0.0022746232541069836,1.1428625707879867,0.04541054064770632,0.813,1
Gaia DR2 2947054104356783232,0.041827,0.049753,17.753614150496485,0.002717495386818775,1.0555078165170677,0.03853026246421536,0.812,1
Gaia DR2 2947054001279910784,0.04382,0.033667,18.031851063312146,0.002975597369844894,1.0223988636706451,0.03683577142063227,0.812,1
Gaia DR2 2946300492216797056,0.099807,-0.054418,17.897711031048644,0.002769484068033679,0.9352141300758845,0.04480126495121236,0.809,1
Gaia DR2 2946301900967109248,0.0356,0.016915,17.78940684838702,0.002603081355117029,0.9853189526828601,0.03531347590617492,0.808,1
Gaia DR2 2947058433686377088,-0.024847,0.122329,17.27575697095793,0.0031421765216603317,1.0152701501964891,0.04150465190874847,0.804,1
Gaia DR2 2947052493756317568,0.029527,0.017001,17.73944873404156,0.0024574821062692213,1.0156495808141663,0.04276692811207936,0.804,1
Gaia DR2 2947052455091862784,-8.4e-05,0.023585,17.824321442818782,0.0028181224348999916,0.7129365668470271,0.044661503547783483,0.803,1
Gaia DR2 2946303240996911872,0.087084,0.026821,17.981616005750823,0.002809610540582761,1.0472508482894618,0.04604105268392424,0.801,1
Gaia DR2 2947054108664004352,0.039469,0.054278,18.026319450653567,0.003213035818842978,0.9470744644436913,0.03947021992971469,0.799,1
Gaia DR2 2947054001279912320,0.032838,0.036937,17.820910569184452,0.0025749487630411586,0.9204818351522484,0.032506393280789414,0.798,1
Gaia DR2 2946300423497291264,0.108397,-0.063534,17.898542057652364,0.0028855894203039857,0.8671039355075827,0.04528805030494413,0.795,1
Gaia DR2 2946300255995871744,0.049824,-0.060976,16.423954467928507,0.0020649838243626444,1.3229560531062639,0.019992301180795057,0.793,1
Gaia DR2 2947054619752896512,0.078827,0.087188,17.885321362125946,0.003914769570117255,1.0964165463157975,0.03893509058234488,0.793,1
Gaia DR2 2947055547465892352,0.012876,0.127368,17.19463625775495,0.0032906898541130987,1.203910513533966,0.04896551159551273,0.791,1
