ID,x,y,mag1,e_mag,col1,e_col1,MP,sel
Gaia DR2 5698163352469514368,0.020776,-0.006322,18.033732592641393,0.0023717313492693766,1.107823934248593,0.045546846999799724,0.66,1
Gaia DR2 5698163760493802240,0.04664,0.012492,19.341243380473028,0.0038535375351173625,1.4364912073734715,0.0449818212377718,0.655,1
Gaia DR2 5698163038939120640,0.026456,-0.028025,19.28350104838132,0.003222533660285941,1.0750040058582329,0.03923938406566613,0.642,1
Gaia DR2 5698166852870379392,0.011194,0.042724,18.70096061862219,0.0029116694087255564,1.0306295571873285,0.03666958835421562,0.614,1
Gaia DR2 5698163176378179456,0.045393,-0.004546,18.699429786921783,0.0027007939881486167,1.1691283113632345,0.023837007790236706,0.611,1
Gaia DR2 5698163794853587968,0.046925,0.023982,19.148156848558266,0.003270639209254594,1.1168593820427652,0.03151843953737808,0.597,1
Gaia DR2 5698166852870384000,0.016553,0.04419,18.70896292443377,0.0029222320079429283,1.1512945909146701,0.02472807149680474,0.593,1
Gaia DR2 5698163348176842496,0.024601,-0.011296,18.032509181824498,0.002222612389432539,1.0318825285016473,0.01620016700870161,0.59,1
Gaia DR2 5698163245097583872,0.019303,-0.021072,19.198475171203732,0.0032511706212115573,1.3143739924616078,0.035553414381177886,0.575,1
Gaia DR2 5698166715431437952,-0.029428,0.044478,18.036277794361233,0.0023692996968949797,0.959496717553666,0.026015240949712765,0.574,1
Gaia DR2 5698166268754675328,-0.002225,0.003192,17.954583098007557,0.002325885671407494,1.2156228622956071,0.018137811730908053,0.572,1
Gaia DR2 5698166371833917440,0.007382,0.011461,18.470566901602506,0.002397226057776717,1.1362233539440112,0.022737900766970645,0.572,1
Gaia DR2 5698162974512410752,0.035851,-0.040968,19.2891121152796,0.0036584749374971377,1.23006229350543,0.03962339699724004,0.57,1
Gaia DR2 5698163416896402432,0.019568,0.006198,18.187531771529613,0.0023874380266277447,1.1398865589316927,0.022170354345003855,0.565,1
Gaia DR2 5698163451256140928,0.019433,0.00811,19.28082515371036,0.003377102192069167,1.2629372403814827,0.042852202689545024,0.56,1
Gaia DR2 5698163352479361280,0.02888,-0.009837,17.616821721867858,0.0021536811936647307,1.01154638366717,0.012502601243748994,0.558,1
Gaia DR2 5698139502518215040,-0.007546,-0.056907,19.153108796264064,0.0030610962189913903,1.003599269318041,0.03336295748928651,0.554,1
Gaia DR2 5698142629254515328,-0.048452,-0.032131,18.593072604768402,0.0024910994217877125,1.1218988214040344,0.020834852387693774,0.55,1
Gaia DR2 5698163142018395904,0.039391,-0.014835,18.49379149226887,0.0026077549798477384,0.9167285477393747,0.023681735111197994,0.538,1
Gaia DR2 5698142736635180800,-0.03238,-0.027578,19.277741153897264,0.0036791015201096183,1.0481053427894942,0.044578819353504544,0.535,1
Gaia DR2 5698166337474171520,-0.021647,0.009578,17.948124604778265,0.002204510687545628,1.1062239766307194,0.01587271972675771,0.534,1
Gaia DR2 5698162970219614080,0.032311,-0.035539,18.02519786785873,0.0022643879169958873,1.0128166946683983,0.0148510791985959,0.529,1
Gaia DR2 5698163451256147712,0.023017,0.009449,17.79672429013502,0.002125952900210223,1.0946116111190847,0.012451304920698946,0.528,1
Gaia DR2 5698166238687633024,-0.016352,-0.006981,18.69984705316828,0.0027475807305328164,1.0553313818451109,0.028568843186017445,0.528,1
Gaia DR2 5698166577992380928,-0.052877,0.019851,17.946646224759025,0.002178590960843549,1.274758516569392,0.017634974417017172,0.525,1
Gaia DR2 5698166341776650752,-0.022919,0.012007,17.61579606706651,0.002123332451423329,1.0396868194161861,0.009838477342403408,0.523,1
Gaia DR2 5698143114583764096,-0.053375,0.017656,19.15731455972586,0.0033360324283930537,1.2266586853384176,0.045482853055718864,0.522,1
Gaia DR2 5698166268754675584,-0.006869,0.004475,18.576694575736088,0.0026804546595276843,1.0566032844030993,0.032018692792430456,0.519,1
