ID,x,y,mag1,e_mag,col1,e_col1,MP,sel
Gaia DR2 407785979158158208,0.031701,0.055699,18.488496709054395,0.003123327660699446,1.0627224437835352,0.03366198021654679,0.902,1
Gaia DR2 407784432969798400,0.004345,-0.002077,18.49262701313705,0.0033076716825999196,1.0167057704619786,0.03813770243104236,0.893,1
Gaia DR2 407784536049043584,0.007749,0.009993,18.47389476729915,0.0030735040087685353,1.0813374911771838,0.02102729987357146,0.885,1
Gaia DR2 407785811656244480,0.046833,0.023999,18.49262701313705,0.0028956641406458527,1.0423580203423697,0.045376156790538344,0.875,1
Gaia DR2 407784398610035456,-0.006693,-0.012088,18.498982187867643,0.0033434876316581793,1.0708287958900264,0.03544144468923973,0.843,1
Gaia DR2 407784643425130752,0.004238,0.040676,18.383962807917364,0.002610634752719736,1.0032677055425339,0.03724256596835979,0.817,1
Gaia DR2 407785807359400064,0.046828,0.022564,18.45922191941606,0.0027289339321373185,1.0894437667104313,0.0297250662022989,0.809,1
Gaia DR2 407785846015986432,0.025372,0.019932,17.951523576183263,0.0024891753753118638,1.0890216612267523,0.019573606416609095,0.79,1
Gaia DR2 407784398610033920,-0.011833,-0.012341,18.33669795771852,0.0029621313163658335,1.1518643112353857,0.028676291194011976,0.789,1
Gaia DR2 407784192451598848,0.006135,-0.013779,18.384691059134042,0.0029162954875862554,1.1329983144031104,0.021616431091438217,0.788,1
Gaia DR2 407831441388794368,-0.025987,0.034471,18.4761992420053,0.003296347809850537,1.1495833281840788,0.03807479173864575,0.78,1
Gaia DR2 407784329890602368,0.010573,0.004934,17.960464119720502,0.0026108321674726182,1.0920973905916576,0.02184824522113765,0.774,1
Gaia DR2 407784432969803520,-5.9e-05,6.9e-05,17.699757899028768,0.0032350471626267493,1.1490607001508053,0.017041984904671566,0.773,1
Gaia DR2 407785983454921216,0.035296,0.045022,18.242161232383157,0.0026753462527126545,1.1281664573645998,0.024566692357006054,0.772,1
Gaia DR2 407786120893873536,0.007354,0.049462,17.949866381436856,0.002491278248879441,1.0770763952401978,0.028914518300744495,0.77,1
Gaia DR2 407784295530852352,0.038646,-0.000604,18.891958900193917,0.0035214665794666127,1.1431128122048477,0.03592883008090812,0.769,1
Gaia DR2 407784123732064896,0.016237,-0.038301,17.69872000946702,0.0022949464209882178,1.1802768651256805,0.021401601236141536,0.762,1
Gaia DR2 407831643250467456,-0.024209,0.065623,18.278187187056442,0.0028142889870959014,1.36456551236898,0.025033427700477104,0.76,1
Gaia DR2 407785979158156800,0.039446,0.05479,18.9074492950001,0.0038036789660912894,1.10182584802401,0.03927693070183035,0.759,1
Gaia DR2 407784432969806208,-0.008325,0.001205,18.89310119331745,0.004379695690253983,1.2263980061329143,0.030761678823914614,0.757,1
Gaia DR2 407783372114873472,0.020377,-0.045674,17.696854338530066,0.0023846777298186855,1.1501636415057561,0.015478735064069235,0.753,1
Gaia DR2 407784432969819392,0.00032,0.006014,17.760766816856915,0.002527264069299717,1.062571867027824,0.014047973156800779,0.745,1
Gaia DR2 407784432969831680,-0.004587,0.011948,18.32412552989463,0.0026852364503348195,1.116229573177737,0.029383186063367775,0.745,1
Gaia DR2 407784437266726144,-0.000715,0.005202,18.577688677557553,0.003017505663322869,1.098863121991723,0.03396949171977376,0.738,1
Gaia DR2 407831402732203520,-0.03156,0.022652,18.439902199523857,0.0032060410255309603,1.396413021783033,0.035417568656607216,0.733,1
Gaia DR2 407785154524354560,0.062425,0.016641,18.818938622381097,0.0032538657743496706,1.0980708865343836,0.04704499531383086,0.732,1
Gaia DR2 407784570408816384,0.010405,0.024641,17.758206893247454,0.0023859115701742395,1.1815054418333837,0.01495933103836256,0.729,1
Gaia DR2 407784368547239936,0.018299,0.016787,18.54175627142126,0.0034251027337826997,1.3460335153629863,0.03489268962263582,0.728,1
Gaia DR2 407784570408806528,0.008471,0.020108,18.380354720936758,0.0030784278814584504,0.9841670936702158,0.027224176789863632,0.724,1
Gaia DR2 407783780135707136,-0.000839,-0.052499,17.493632359424648,0.0023838346693603406,1.2092463287037454,0.024970976908563616,0.72,1
Gaia DR2 407831643250446464,-0.027338,0.056646,18.54931443272581,0.0034381801771114903,1.1927975906807937,0.048572639563422816,0.719,1
Gaia DR2 407783436537334016,0.050716,-0.024935,17.490316650010424,0.002340063624944931,1.2257262042664827,0.01680082948404804,0.718,1
Gaia DR2 407784536049054336,0.008083,0.014465,18.721734346298064,0.0033318366928970053,1.0640898346983256,0.03670670794584385,0.718,1
Gaia DR2 407783848854114944,-0.028796,-0.055044,18.243656773553482,0.00321199507849118,1.1458251659888923,0.02268278882830277,0.711,1
Gaia DR2 407783814494440320,-0.002541,-0.028692,18.796676621106364,0.0035021181852167515,1.1322353203991966,0.03132087459732512,0.708,1
Gaia DR2 407784265468045824,0.021806,-0.011803,18.28477607424814,0.00289012059212796,1.4360879292931017,0.02267166610236117,0.706,1
Gaia DR2 407784261171077120,0.029391,-0.014374,18.39112345644959,0.002798448495925352,1.2595062154992647,0.0445714507134881,0.706,1
Gaia DR2 407786047877614464,0.012198,0.045709,18.72454159682508,0.003246492725289029,1.033483966235984,0.04021227714242466,0.706,1
Gaia DR2 407784226811357184,0.007433,-0.006596,19.326525109188292,0.005525514612657851,1.164557547708025,0.04210274282094973,0.705,1
Gaia DR2 407783470897086208,0.059879,-0.018729,18.277633073017963,0.0028508424154006103,1.1629913747859888,0.029320281694052337,0.704,1
Gaia DR2 407784437266732032,0.003424,-0.004444,18.45310848983096,0.003212617901862763,1.2831655648883213,0.02939418708057239,0.703,1
Gaia DR2 407830960352491520,-0.064693,-0.008493,18.544691832618877,0.002948162368264471,1.27419494699706,0.042606309107061924,0.702,1
Gaia DR2 407830990415252480,-0.038735,-0.013344,19.348772803603392,0.005548864751142714,1.4435982038749202,0.04449339845892919,0.702,1
Gaia DR2 407830994712234240,-0.038269,-0.016054,17.66200177915,0.0026586133081569294,1.2458660355717264,0.03247698711678787,0.698,1
Gaia DR2 407784055012631936,-0.02377,-0.018585,18.32909499530145,0.00287103706661447,1.0921184247283335,0.045117346648607976,0.698,1
Gaia DR2 407784055012625024,-0.025125,-0.021494,18.61372600364829,0.003479683151000236,1.212783372842562,0.033558323206971274,0.697,1
Gaia DR2 407831613187478528,-0.0306,0.044831,17.661400191379826,0.0026660370994933285,1.1894010434236755,0.02005344871531061,0.696,1
Gaia DR2 407783745774922112,0.012952,-0.046414,18.579975454357093,0.003154696409135251,0.9211220767338979,0.03186660251728169,0.693,1
Gaia DR2 407830925989651456,-0.059656,-0.01829,18.274772446428603,0.002874474824751953,1.1961551688526626,0.044644353825535374,0.692,1
Gaia DR2 407786185316602496,0.019946,0.062681,18.430742876585555,0.0027229972510608882,1.4167566937341647,0.032339691028900955,0.692,1
Gaia DR2 407831471451684480,-0.037307,0.024449,17.956773761278427,0.0024227143191750504,1.1736503937663478,0.027389809652423252,0.691,1
Gaia DR2 407833056296480128,-0.008042,0.058967,17.74218063723302,0.002315212888915075,1.1053964476867115,0.025807476015698286,0.689,1
Gaia DR2 407830994712233728,-0.040263,-0.014953,18.80856721419911,0.0037760237702011267,1.140342459823266,0.04405119811396497,0.689,1
