metal log(age) E_BV dm mass
0.00917 8.98752 0.25613 13.09100 813.96265
0.00917 8.98447 0.25594 13.08780 813.96265
0.00917 8.99078 0.25594 13.09255 841.55739
0.00917 8.98728 0.25594 13.10273 849.55128
0.00917 8.98728 0.25594 13.09101 849.55128
0.00985 8.98804 0.25294 13.09101 849.55128
0.00985 8.98749 0.25619 13.09101 814.94246
0.00946 8.98391 0.25619 13.10035 762.09232
0.00946 8.98392 0.25619 13.10035 777.89528
0.00946 8.98393 0.25579 13.09039 780.85076
0.00924 8.98425 0.25579 13.09039 801.12176
0.00900 8.94390 0.27115 13.08969 786.00631
0.00900 8.98852 0.25411 13.09207 793.66084
0.00989 8.98852 0.25457 13.09556 785.02113
0.00989 8.99015 0.25457 13.09608 838.70504
0.00913 8.98421 0.25457 13.09576 822.49212
0.00914 8.98421 0.25375 13.09576 793.94347
0.00914 8.98426 0.25309 13.09576 784.92052
0.00914 8.98491 0.25309 13.09576 816.69131
0.00961 8.98834 0.25698 13.09600 768.28439
0.00986 8.98834 0.25630 13.09755 813.91685
0.00986 8.98808 0.25344 13.09352 791.04145
0.00986 8.98582 0.25622 13.09352 807.76455
0.00960 8.98593 0.25268 13.09034 768.13227
0.00983 8.98650 0.25596 13.09516 754.10690
0.00803 8.98502 0.25603 13.09759 831.77838
0.00991 8.98557 0.24961 13.09528 767.23280
0.00994 8.98484 0.25672 13.09658 768.04422
0.00994 8.98476 0.25672 13.09220 768.04422
0.00903 8.98978 0.25327 13.09656 775.20557
0.00803 8.98500 0.25336 13.08699 775.20557
0.00916 8.98500 0.25594 13.08699 764.44273
0.00916 8.98500 0.25461 13.09983 764.44273
0.00916 8.99053 0.25350 13.09526 806.54314
0.00946 8.98925 0.25350 13.42281 806.54314
0.00946 8.98925 0.25468 13.42281 840.71765
0.00997 8.98501 0.25468 13.08628 840.71765
0.00950 8.98422 0.25359 13.10426 842.29970
0.00914 8.98695 0.25628 13.09658 842.29970
0.00980 8.98695 0.25628 13.09658 781.61476
0.00914 8.98814 0.25628 13.09740 751.74813
0.00914 8.98905 0.25628 13.09605 761.64354
0.00914 8.98759 0.25628 13.08803 766.45899
0.00985 8.98447 0.25658 13.08803 766.45899
0.00985 8.98452 0.25668 13.08658 765.08204
0.00985 8.98452 0.25668 13.08658 816.81370
0.00947 8.98384 0.25613 13.09264 805.10472
0.00947 8.99072 0.25441 13.09393 803.51554
0.00947 8.98546 0.25612 13.10332 807.42838
0.00953 9.00765 0.25612 13.10332 761.42256
0.00931 8.98452 0.25295 13.10332 761.42256
0.00931 8.98415 0.25417 13.09130 761.42256
0.00943 8.98759 0.25272 13.09369 761.42256
0.00956 8.98772 0.25360 13.09369 761.42256
0.00924 8.98783 0.25293 13.09064 761.42256
0.00924 8.98930 0.25335 13.09282 781.15961
0.00924 8.98903 0.25297 13.09317 785.20405
0.00924 8.98396 0.25496 13.09624 820.33574
0.00924 8.98687 0.25496 13.09710 760.44939
0.00928 8.98687 0.25496 13.09710 835.53903
