metal log(age) E_BV dm mass
0.02079 9.71798 0.97302 13.67175 8953.23375
0.01681 9.71798 0.96992 13.67175 8467.67876
0.01733 9.71798 0.97486 13.67175 8981.98691
0.01651 9.71798 0.97526 13.67175 8981.98691
0.01784 9.73744 0.97526 13.59427 8981.98691
0.01770 9.73744 0.96620 13.59427 8693.44313
0.02153 9.73744 0.96620 13.59427 8693.44313
0.02153 9.71738 0.96620 13.64563 8693.44313
0.01618 9.71738 0.96620 13.64563 8693.44313
0.01618 9.71738 0.96620 13.64563 8693.44313
0.02144 9.71738 0.96620 13.64563 9952.39643
0.02144 9.71738 0.97487 13.64563 8764.78634
0.02144 9.73357 0.97487 13.61357 8764.78634
0.02025 9.73357 0.96229 13.61357 8764.78634
0.01735 9.73357 0.96970 13.61357 8981.98691
0.01735 9.73357 0.97493 13.61357 8981.98691
0.01616 9.64156 0.97656 13.80049 8981.98691
0.01834 9.66257 0.96414 13.73303 8981.98691
0.01834 9.66257 0.96414 13.73303 8631.32702
0.01834 9.62567 0.96414 13.80299 7914.17601
0.01637 9.73358 0.96414 13.61375 9191.68403
0.01637 9.73358 0.96414 13.61375 9191.68403
0.01952 9.73358 0.96414 13.61375 9191.68403
0.01970 9.73358 0.97487 13.61375 9191.68403
0.01966 9.73358 0.96628 13.61375 9191.68403
0.01968 9.72349 0.96628 13.64440 9191.68403
0.01966 9.71798 0.96628 13.67175 9191.68403
0.01966 9.70731 0.96628 13.71735 8764.78634
0.01966 9.72112 0.97241 13.65513 8764.78634
0.01830 9.55963 0.97074 13.91780 8764.78634
0.01830 9.59840 0.96735 13.82766 8764.78634
0.01830 9.66535 0.96735 13.73865 8764.78634
0.01830 9.66535 0.97002 13.73865 8764.78634
0.01830 9.71738 0.97526 13.64563 8764.78634
0.01830 9.71738 0.97797 13.64563 7995.09094
0.01979 9.71738 0.96430 13.64563 9580.79768
0.01979 9.71738 0.98055 13.64563 9981.15088
0.01802 9.71738 0.96654 13.64563 9981.15088
0.01802 9.71738 0.96654 13.64563 8682.11445
0.01802 9.71738 0.96654 13.64563 9513.71582
0.01802 9.71738 0.96654 13.64563 9340.50853
0.01802 9.71738 0.96654 13.64563 9350.43434
0.01700 9.71738 0.96654 13.64563 9350.43434
0.01851 9.59039 0.96654 13.93446 9350.43434
0.01851 9.58193 0.96654 13.90395 9350.43434
0.01851 9.69594 0.96654 13.74617 8764.78634
0.01851 9.73355 0.96654 13.61306 8590.05110
0.01851 9.73355 0.96654 13.61306 8179.59040
0.01851 9.73355 0.96654 13.61306 8590.05110
0.01830 9.73355 0.97844 13.61306 8590.05110
0.01830 9.73355 0.96633 13.61306 8590.05110
0.01830 9.73355 0.96633 13.61306 8590.05110
0.01830 9.60765 0.96633 13.78273 8590.05110
0.01830 9.73358 0.97810 13.61375 9331.77416
0.01830 9.69352 0.96756 13.67380 9952.98922
0.01830 9.69352 0.97667 13.67380 9952.98922
0.01830 9.62740 0.97810 13.82642 9952.98090
0.01830 9.62740 0.98582 13.82642 9263.95813
0.01830 9.73358 0.97307 13.61380 9263.95813
0.01830 9.73358 0.97226 13.61380 9263.95813
0.01830 9.73358 0.96064 13.61380 9263.95813
0.01830 9.73346 0.96064 13.61348 8597.42095
0.01981 9.73346 0.96064 13.61348 8597.42095
0.01981 9.73346 0.96647 13.61348 8638.50930
0.01981 9.73346 0.97189 13.61348 8967.53300
0.01981 9.73346 0.97733 13.61348 8967.53300
0.02077 9.73346 0.97713 13.61348 9287.75032
0.02077 9.73346 0.96845 13.61348 9287.75032
0.02077 9.73355 0.96845 13.61306 9301.84225
0.02077 9.73355 0.96845 13.61306 9368.14978
0.01779 9.73355 0.98575 13.61306 9633.63149
0.01779 9.73355 0.98582 13.61306 9633.63149
0.01779 9.73355 0.97302 13.61306 9633.63149
0.01779 9.73346 0.97230 13.61348 9633.63149
0.01692 9.73355 0.97230 13.61306 8118.29771
0.01403 9.73355 0.96769 13.61306 8118.29771
0.02155 9.73355 0.96769 13.61306 8118.29771
0.01259 9.73355 0.97664 13.61306 8118.29771
0.01692 9.71798 0.97241 13.67175 8857.45950
0.01752 9.71798 0.97241 13.67175 6133.60244
0.01752 9.71798 0.97226 13.67175 6904.53314
0.01752 9.71798 0.96669 13.67175 9370.54431
0.01610 9.66944 0.96669 13.72092 9980.84639
0.01748 9.66944 0.96669 13.72092 8775.62072
0.01748 9.72973 0.96669 13.65045 9001.96076
0.01748 9.72973 0.96669 13.65045 9001.96076
0.01981 9.72973 0.98565 13.65045 8857.45950
0.01981 9.69897 0.98565 13.72281 8857.45950
0.01981 9.70503 0.98565 13.64506 8857.45950
0.01981 9.70503 0.98565 13.64506 9263.95813
0.01981 9.70503 0.97810 13.64506 9263.95813
0.01981 9.57195 0.97152 13.94243 9263.95813
0.01613 9.67338 0.97797 13.71833 9261.35242
0.01822 9.71369 0.97797 13.61267 9261.35242
0.01822 9.71798 0.97825 13.67175 9053.64903
0.01838 9.71798 0.97825 13.67175 9053.64903
0.01541 9.71798 0.97400 13.67175 9053.64903
0.01614 9.73346 0.97607 13.61620 9053.64903
0.01614 9.73346 0.97607 13.61620 9053.64903
0.01614 9.73346 0.97607 13.61620 9053.64903
0.01684 9.73346 0.97607 13.61620 9053.64903
0.01612 9.73346 0.97607 13.61620 9053.64903
0.01612 9.73346 0.97607 13.61620 9053.64903
0.01612 9.73346 0.97607 13.61620 9053.64903
0.01799 9.73346 0.97607 13.61620 8628.84169
0.01614 9.73346 0.96892 13.61620 8628.84169
0.01615 9.73744 0.97002 13.59427 8628.84169
0.01615 9.73744 0.97487 13.59427 8628.84169
0.01615 9.73744 0.97016 13.59427 8628.84169
0.01615 9.73744 0.96351 13.59427 8628.84169
0.01748 9.73744 0.97126 13.59427 8628.84169
0.01802 9.73744 0.97126 13.59427 8628.84169
0.01802 9.73744 0.97126 13.59427 8628.84169
0.01802 9.73744 0.97126 13.59427 9251.13948
0.01735 9.69576 0.97126 13.67796 9808.86337
0.01880 9.56036 0.97126 13.85764 8595.43832
0.01617 9.66803 0.98619 13.76407 8557.78492
0.01617 9.66803 0.96756 13.76407 8557.78492
0.01787 9.66803 0.96756 13.76407 8557.78492
0.01628 9.69519 0.96756 13.72577 8557.78492
0.01628 9.69519 0.96756 13.72577 9329.69255
0.01830 9.69519 0.96756 13.72577 7991.57494
0.02027 9.69519 0.96756 13.72577 7991.57494
0.01706 9.62740 0.96756 13.82642 7422.72246
0.01706 9.62740 0.97285 13.82642 8469.32475
0.02146 9.69350 0.96870 13.67464 9808.86337
0.01651 9.72628 0.97182 13.66288 8502.70454
0.01706 9.72628 0.97182 13.66288 9844.17430
0.01977 9.72628 0.96430 13.66288 9636.60473
0.01956 9.72628 0.98687 13.66288 6281.96844
0.01650 9.57173 0.97490 13.92673 8264.05348
0.01851 9.57173 0.97140 13.92673 9684.81445
0.01893 9.68826 0.97241 13.71207 9684.81445
0.01893 9.56598 0.97241 13.82667 8682.11445
0.01948 9.66276 0.97241 13.72026 9340.50853
0.01977 9.70477 0.97241 13.64465 8755.59501
0.01868 9.70477 0.96511 13.64465 8775.33697
0.01735 9.60443 0.96511 13.84987 8775.33697
0.01735 9.67636 0.97567 13.68505 9332.44166
0.01838 9.69589 0.97441 13.67803 9332.56909
0.01838 9.69589 0.96459 13.67803 9332.56909
0.01767 9.60518 0.96943 13.79666 8852.56810
0.01749 9.55963 0.96274 13.91780 8901.99297
0.01637 9.64156 0.97713 13.80049 8901.99297
0.01817 9.56598 0.96498 13.82667 8901.99297
0.01817 9.67947 0.96597 13.74374 8901.99297
0.01527 9.67947 0.96597 13.74374 8901.99297
0.01748 9.67947 0.97639 13.74374 8901.99297
0.01748 9.67947 0.96276 13.74374 8901.99297
0.01748 9.67186 0.96681 13.78683 8901.99297
0.01748 9.67186 0.96306 13.78683 8901.99297
0.01822 9.67186 0.97825 13.78683 8594.85859
0.01822 9.67186 0.97825 13.78683 9731.09572
0.01822 9.67186 0.96223 13.78683 9731.09572
0.01822 9.60503 0.96760 13.79650 9731.09572
0.01752 9.68035 0.96760 13.74211 9731.09572
0.01752 9.73344 0.96760 13.61577 9731.09572
0.01966 9.73344 0.96698 13.61577 9731.09572
0.01966 9.73344 0.96698 13.61577 9731.09572
0.01952 9.73344 0.96698 13.61577 9053.64903
0.01952 9.64090 0.97126 13.71504 9053.64903
0.01952 9.59039 0.97126 13.93446 9053.64903
0.01713 9.59039 0.97459 13.93446 9324.72364
0.01713 9.70477 0.97459 13.64465 9324.72364
0.01692 9.64882 0.97459 13.79600 9324.72364
0.01692 9.64882 0.97459 13.79600 8557.78492
0.01628 9.64882 0.96769 13.79600 7694.04164
0.01628 9.59840 0.96769 13.82766 8628.84169
0.01964 9.66351 0.96769 13.67375 8628.84169
0.01964 9.66351 0.96769 13.67375 8628.84169
0.01964 9.67812 0.96384 13.66255 8628.84169
0.01964 9.67947 0.96609 13.74374 8628.84169
0.01964 9.68044 0.96609 13.74032 8628.84169
0.01964 9.68044 0.96609 13.74032 8628.84169
0.01614 9.72300 0.96609 13.62929 9303.42608
0.01614 9.58845 0.96609 13.86448 9302.59771
0.01614 9.67776 0.97677 13.71405 8680.60544
0.01614 9.69354 0.97002 13.67104 8680.60544
0.01614 9.69333 0.97002 13.67120 8680.60544
