#ID           G   (G_BP-G_RP)   (iP1-zP1)   e_G   e_(G_BP-G_RP)   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      19.4448 1.8064  0.4677  0.0042  0.0838  0.0125  1.2058   1.2052   0.5601   3.7843   4.0480   3.3692  
11      19.5750 1.8520  0.4739  0.0045  0.0896  0.0134  1.1893   1.1887   0.5094   3.7859   4.0991   3.4961  
12      19.4014 1.8168  0.4691  0.0041  0.0819  0.0122  1.2115   1.2108   0.5775   3.7829   4.0272   3.3261  
13      19.7653 2.0483  0.5032  0.0049  0.0984  0.0149  1.1681   1.1676   0.4374   3.7858   4.1633   3.6762  
14      19.7215 1.8808  0.4778  0.0048  0.0966  0.0146  1.1718   1.1713   0.4516   3.7863   4.1522   3.6407  
15      19.5844 2.0413  0.5022  0.0045  0.0896  0.0134  1.1893   1.1887   0.5094   3.7859   4.0991   3.4961  
16      19.4835 1.8093  0.4680  0.0042  0.0855  0.0128  1.2008   1.2002   0.5449   3.7849   4.0637   3.4074  
17      19.6225 1.9082  0.4821  0.0046  0.0917  0.0138  1.1835   1.1829   0.4917   3.7864   4.1168   3.5404  
18      19.4520 1.9530  0.4896  0.0042  0.0838  0.0125  1.2058   1.2052   0.5601   3.7843   4.0480   3.3692  
19      19.4229 1.8069  0.4677  0.0041  0.0828  0.0123  1.2086   1.2080   0.5688   3.7836   4.0376   3.3476  
110     19.5267 1.7809  0.4635  0.0043  0.0875  0.0131  1.1951   1.1944   0.5271   3.7854   4.0814   3.4517  
111     19.9277 1.8879  0.4794  0.0055  0.1074  0.0165  1.1484   1.1479   0.3686   3.7832   4.2142   3.8484  
112     19.9741 1.9999  0.4960  0.0056  0.1097  0.0169  1.1417   1.1411   0.3524   3.7830   4.2269   3.8892  
113     19.6221 1.9003  0.4809  0.0046  0.0917  0.0138  1.1835   1.1829   0.4917   3.7864   4.1168   3.5404  
114     19.5781 1.9155  0.4834  0.0045  0.0896  0.0134  1.1893   1.1887   0.5094   3.7859   4.0991   3.4961  
115     19.5260 1.7663  0.4613  0.0043  0.0875  0.0131  1.1951   1.1944   0.5271   3.7854   4.0814   3.4517  
116     19.6222 1.9028  0.4813  0.0046  0.0917  0.0138  1.1835   1.1829   0.4917   3.7864   4.1168   3.5404  
117     19.8095 1.7331  0.4563  0.0051  0.1015  0.0154  1.1621   1.1616   0.4132   3.7848   4.1812   3.7367  
118     19.7752 2.0038  0.4967  0.0050  0.0990  0.0150  1.1669   1.1664   0.4325   3.7856   4.1670   3.6884  
119     19.4249 1.8473  0.4737  0.0041  0.0828  0.0123  1.2086   1.2080   0.5688   3.7836   4.0376   3.3476  
120     19.4834 1.8082  0.4678  0.0042  0.0855  0.0128  1.2008   1.2002   0.5449   3.7849   4.0637   3.4074  
121     19.5778 1.9080  0.4823  0.0045  0.0896  0.0134  1.1893   1.1887   0.5094   3.7859   4.0991   3.4961  
122     19.4885 1.9106  0.4831  0.0042  0.0855  0.0128  1.2008   1.2002   0.5449   3.7849   4.0637   3.4074  
123     19.8934 1.8567  0.4745  0.0054  0.1057  0.0162  1.1529   1.1524   0.3817   3.7836   4.2043   3.8156  
124     19.5329 1.9041  0.4819  0.0043  0.0875  0.0131  1.1951   1.1944   0.5271   3.7854   4.0814   3.4517  
125     19.4857 1.8552  0.4748  0.0042  0.0855  0.0128  1.2008   1.2002   0.5449   3.7849   4.0637   3.4074  
126     19.8896 2.0180  0.4992  0.0053  0.1050  0.0161  1.1544   1.1539   0.3865   3.7838   4.2008   3.8036  
127     19.5741 1.8347  0.4713  0.0045  0.0896  0.0134  1.1893   1.1887   0.5094   3.7859   4.0991   3.4961  
128     19.4568 2.0495  0.5039  0.0042  0.0838  0.0125  1.2058   1.2052   0.5601   3.7843   4.0480   3.3692  
129     19.8110 1.7635  0.4610  0.0051  0.1015  0.0154  1.1621   1.1616   0.4132   3.7848   4.1812   3.7367  
130     19.6566 1.6960  0.4499  0.0047  0.0939  0.0141  1.1777   1.1771   0.4740   3.7869   4.1345   3.5848  
131     19.7181 1.8128  0.4675  0.0048  0.0966  0.0146  1.1718   1.1713   0.4516   3.7863   4.1522   3.6407  
132     19.4508 1.9273  0.4857  0.0042  0.0838  0.0125  1.2058   1.2052   0.5601   3.7843   4.0480   3.3692  
133     19.5314 1.8752  0.4776  0.0043  0.0875  0.0131  1.1951   1.1944   0.5271   3.7854   4.0814   3.4517  
134     19.5752 1.8568  0.4746  0.0045  0.0896  0.0134  1.1893   1.1887   0.5094   3.7859   4.0991   3.4961  
135     19.5321 1.8890  0.4796  0.0043  0.0875  0.0131  1.1951   1.1944   0.5271   3.7854   4.0814   3.4517  
136     19.5345 1.9374  0.4869  0.0043  0.0875  0.0131  1.1951   1.1944   0.5271   3.7854   4.0814   3.4517  
137     19.6723 2.0117  0.4974  0.0047  0.0939  0.0141  1.1777   1.1771   0.4740   3.7869   4.1345   3.5848  
138     19.6209 1.8758  0.4772  0.0046  0.0917  0.0138  1.1835   1.1829   0.4917   3.7864   4.1168   3.5404  
139     19.4952 2.0452  0.5032  0.0042  0.0855  0.0128  1.2008   1.2002   0.5449   3.7849   4.0637   3.4074  
140     19.5312 1.8704  0.4769  0.0043  0.0875  0.0131  1.1951   1.1944   0.5271   3.7854   4.0814   3.4517  
141     19.5389 2.0253  0.5000  0.0043  0.0875  0.0131  1.1951   1.1944   0.5271   3.7854   4.0814   3.4517  
142     19.9545 1.9465  0.4880  0.0056  0.1088  0.0168  1.1444   1.1439   0.3591   3.7831   4.2217   3.8723  
143     19.6694 1.9531  0.4886  0.0047  0.0939  0.0141  1.1777   1.1771   0.4740   3.7869   4.1345   3.5848  
144     19.5814 1.9811  0.4932  0.0045  0.0896  0.0134  1.1893   1.1887   0.5094   3.7859   4.0991   3.4961  
145     19.7241 1.9325  0.4856  0.0048  0.0966  0.0146  1.1718   1.1713   0.4516   3.7863   4.1522   3.6407  
146     19.5799 1.9517  0.4888  0.0045  0.0896  0.0134  1.1893   1.1887   0.5094   3.7859   4.0991   3.4961  
147     19.9169 1.8144  0.4681  0.0055  0.1071  0.0164  1.1496   1.1491   0.3713   3.7833   4.2120   3.8415  
148     19.7276 2.0026  0.4962  0.0048  0.0966  0.0146  1.1718   1.1713   0.4516   3.7863   4.1522   3.6407  
149     19.6687 1.9396  0.4866  0.0047  0.0939  0.0141  1.1777   1.1771   0.4740   3.7869   4.1345   3.5848  
150     19.4514 1.9401  0.4876  0.0042  0.0838  0.0125  1.2058   1.2052   0.5601   3.7843   4.0480   3.3692  
151     19.8442 1.7977  0.4656  0.0052  0.1032  0.0157  1.1585   1.1580   0.4003   3.7843   4.1906   3.7690  
152     19.8046 1.8597  0.4756  0.0051  0.1009  0.0153  1.1633   1.1628   0.4178   3.7850   4.1778   3.7252  
153     19.4892 1.9249  0.4852  0.0042  0.0855  0.0128  1.2008   1.2002   0.5449   3.7849   4.0637   3.4074  
154     19.6263 1.9845  0.4935  0.0046  0.0917  0.0138  1.1835   1.1829   0.4917   3.7864   4.1168   3.5404  
155     19.4472 1.8546  0.4749  0.0042  0.0838  0.0125  1.2058   1.2052   0.5601   3.7843   4.0480   3.3692  
156     19.5229 1.7032  0.4519  0.0043  0.0875  0.0131  1.1951   1.1944   0.5271   3.7854   4.0814   3.4517  
157     19.7868 1.7495  0.4586  0.0050  0.1003  0.0152  1.1645   1.1640   0.4227   3.7852   4.1742   3.7129  
158     19.9304 1.9423  0.4878  0.0055  0.1074  0.0165  1.1484   1.1479   0.3686   3.7832   4.2142   3.8484  
159     19.5736 1.8251  0.4699  0.0045  0.0896  0.0134  1.1893   1.1887   0.5094   3.7859   4.0991   3.4961  
160     19.4920 1.9811  0.4936  0.0042  0.0855  0.0128  1.2008   1.2002   0.5449   3.7849   4.0637   3.4074  
161     19.5345 1.9366  0.4868  0.0043  0.0875  0.0131  1.1951   1.1944   0.5271   3.7854   4.0814   3.4517  
162     19.9389 1.9711  0.4921  0.0055  0.1078  0.0166  1.1472   1.1467   0.3658   3.7832   4.2164   3.8554  
163     19.9371 2.0724  0.5078  0.0055  0.1074  0.0165  1.1484   1.1479   0.3686   3.7832   4.2142   3.8484  
164     19.7336 1.7519  0.4583  0.0049  0.0975  0.0147  1.1699   1.1693   0.4442   3.7861   4.1581   3.6593  
165     19.6230 1.9198  0.4838  0.0046  0.0917  0.0138  1.1835   1.1829   0.4917   3.7864   4.1168   3.5404  
166     19.9219 1.7756  0.4621  0.0055  0.1074  0.0165  1.1484   1.1479   0.3686   3.7832   4.2142   3.8484  
167     19.9263 2.0436  0.5033  0.0054  0.1069  0.0164  1.1500   1.1495   0.3722   3.7833   4.2112   3.8391  
168     19.5310 1.8674  0.4764  0.0043  0.0875  0.0131  1.1951   1.1944   0.5271   3.7854   4.0814   3.4517  
169     19.8420 1.9617  0.4908  0.0052  0.1026  0.0156  1.1597   1.1592   0.4046   3.7845   4.1874   3.7582  
170     19.4867 1.8749  0.4778  0.0042  0.0855  0.0128  1.2008   1.2002   0.5449   3.7849   4.0637   3.4074  
171     19.5377 2.0015  0.4965  0.0043  0.0875  0.0131  1.1951   1.1944   0.5271   3.7854   4.0814   3.4517  
172     19.4790 1.7204  0.4547  0.0042  0.0855  0.0128  1.2008   1.2002   0.5449   3.7849   4.0637   3.4074  
173     19.5286 1.8193  0.4692  0.0043  0.0875  0.0131  1.1951   1.1944   0.5271   3.7854   4.0814   3.4517  
174     19.7159 1.7699  0.4610  0.0048  0.0966  0.0146  1.1718   1.1713   0.4516   3.7863   4.1522   3.6407  
175     19.4924 1.9895  0.4949  0.0042  0.0855  0.0128  1.2008   1.2002   0.5449   3.7849   4.0637   3.4074  
176     19.4600 2.1129  0.5134  0.0042  0.0838  0.0125  1.2058   1.2052   0.5601   3.7843   4.0480   3.3692  
177     19.7120 2.0606  0.5049  0.0048  0.0957  0.0144  1.1738   1.1732   0.4591   3.7865   4.1463   3.6221  
178     19.6839 1.8706  0.4762  0.0047  0.0948  0.0143  1.1757   1.1752   0.4665   3.7867   4.1404   3.6035  
179     19.4651 2.3127  0.5679  0.0042  0.0842  0.0125  1.2563   1.2555   0.5869   3.7204   3.7836   3.3031  
180     19.3054 1.9628  0.4915  0.0039  0.0776  0.0115  1.2254   1.2247   0.6186   3.7783   3.9726   3.2237  
181     19.3351 2.0804  0.5228  0.0039  0.0789  0.0117  1.2504   1.2496   0.6208   3.7425   3.8361   3.2181  
182     19.2764 1.8887  0.4814  0.0038  0.0765  0.0114  1.2297   1.2290   0.6292   3.7756   3.9528   3.1972  
183     14.8942 3.0629  0.7910  0.0018  -0.0020 0.0040  1.3050   1.2632   2.6540   3.5895   1.1955   -1.8655 
184     19.3601 1.8676  0.4765  0.0040  0.0800  0.0119  1.2171   1.2164   0.5948   3.7815   4.0064   3.2830  
185     19.3241 2.1209  0.5277  0.0039  0.0783  0.0116  1.2496   1.2489   0.6249   3.7448   3.8409   3.2077  
186     19.4783 2.2700  0.5682  0.0042  0.0850  0.0127  1.2597   1.2588   0.5899   3.7087   3.7348   3.2950  
187     17.9642 2.4002  0.6076  0.0024  0.0358  0.0064  1.2837   1.2825   1.2334   3.6760   2.9685   1.6864  
188     18.3698 2.3600  0.5976  0.0027  0.0459  0.0075  1.2800   1.2790   1.0613   3.6832   3.1682   2.1163  
189     19.2544 1.9311  0.4945  0.0038  0.0757  0.0113  1.2449   1.2441   0.6441   3.7572   3.8697   3.1602  
190     19.0103 2.3218  0.5853  0.0034  0.0661  0.0099  1.2714   1.2705   0.7942   3.6921   3.4684   2.7846  
191     16.7895 2.4153  0.6146  0.0020  0.0151  0.0048  1.2989   1.2604   1.7116   3.6693   2.4561   0.4914  
192     19.3367 2.0310  0.5012  0.0039  0.0787  0.0117  1.2215   1.2207   0.6074   3.7799   3.9890   3.2516  
193     19.4201 2.1986  0.5608  0.0041  0.0827  0.0123  1.2628   1.2620   0.6187   3.7008   3.6758   3.2235  
194     19.3379 2.0555  0.5048  0.0039  0.0787  0.0117  1.2215   1.2207   0.6074   3.7799   3.9890   3.2516  
195     19.2396 1.9977  0.5007  0.0037  0.0749  0.0111  1.2392   1.2384   0.6481   3.7673   3.9038   3.1492  
196     19.2602 1.9971  0.4991  0.0038  0.0757  0.0113  1.2345   1.2337   0.6388   3.7715   3.9282   3.1727  
197     17.4922 2.4381  0.6204  0.0022  0.0262  0.0056  1.2867   1.2853   1.4362   3.6660   2.7267   1.1796  
198     16.7880 2.4475  0.6235  0.0020  0.0150  0.0048  1.2976   1.2592   1.7157   3.6680   2.4464   0.4809  
199     17.1966 2.4836  0.6320  0.0021  0.0211  0.0052  1.2883   1.2867   1.5656   3.6590   2.5698   0.8557  
1100    18.3441 2.3419  0.5950  0.0026  0.0453  0.0074  1.2803   1.2793   1.0716   3.6828   3.1564   2.0905  
1101    19.2514 2.0381  0.5059  0.0038  0.0753  0.0112  1.2369   1.2361   0.6437   3.7694   3.9159   3.1604  
1102    19.2527 2.4221  0.5978  0.0037  0.0752  0.0112  1.2669   1.2661   0.6954   3.6958   3.5803   3.0316  
1103    19.2971 2.1093  0.5240  0.0038  0.0772  0.0115  1.2479   1.2471   0.6335   3.7497   3.8515   3.1866  
1104    19.2524 1.8900  0.4884  0.0038  0.0757  0.0113  1.2449   1.2441   0.6441   3.7572   3.8697   3.1602  
1105    18.9838 2.3044  0.5828  0.0033  0.0652  0.0098  1.2718   1.2709   0.8048   3.6918   3.4567   2.7582  
1106    16.7210 2.4459  0.6225  0.0020  0.0142  0.0047  1.3026   1.2636   1.7423   3.6679   2.4210   0.4140  
1107    19.3798 1.8229  0.4700  0.0040  0.0809  0.0120  1.2143   1.2136   0.5861   3.7822   4.0168   3.3045  
1108    16.7626 2.4224  0.6163  0.0020  0.0147  0.0048  1.3015   1.2626   1.7225   3.6695   2.4468   0.4640  
1109    19.2761 1.8834  0.4806  0.0038  0.0765  0.0114  1.2297   1.2290   0.6292   3.7756   3.9528   3.1972  
1110    18.2013 2.4028  0.6061  0.0025  0.0415  0.0070  1.2817   1.2807   1.1331   3.6803   3.0856   1.9372  
1111    16.8795 2.5397  0.6461  0.0020  0.0163  0.0049  1.2909   1.2889   1.7050   3.6514   2.4008   0.5074  
1112    19.2401 2.0075  0.5021  0.0037  0.0749  0.0111  1.2392   1.2384   0.6481   3.7673   3.9038   3.1492  
1113    19.2805 1.9714  0.4937  0.0038  0.0765  0.0114  1.2297   1.2290   0.6292   3.7756   3.9528   3.1972  
1114    18.3159 2.2813  0.5853  0.0026  0.0446  0.0073  1.2805   1.2795   1.0820   3.6824   3.1446   2.0647  
1115    19.3294 2.1392  0.5548  0.0039  0.0789  0.0117  1.2650   1.2641   0.6568   3.6980   3.6270   3.1284  
1116    19.3100 2.0542  0.5051  0.0039  0.0776  0.0115  1.2254   1.2247   0.6186   3.7783   3.9726   3.2237  
1117    19.2648 1.8730  0.4798  0.0038  0.0761  0.0113  1.2321   1.2314   0.6340   3.7736   3.9405   3.1849  
1118    19.2683 1.9443  0.4904  0.0038  0.0761  0.0113  1.2321   1.2314   0.6340   3.7736   3.9405   3.1849  
1119    17.6551 2.4183  0.6147  0.0022  0.0293  0.0058  1.2857   1.2844   1.3656   3.6696   2.8116   1.3562  
1120    19.4060 2.2281  0.5504  0.0041  0.0817  0.0122  1.2533   1.2525   0.6012   3.7318   3.8138   3.2673  
1121    19.4418 2.3109  0.5777  0.0041  0.0834  0.0124  1.2622   1.2614   0.6112   3.7020   3.6876   3.2418  
1122    17.5544 2.4573  0.6240  0.0022  0.0273  0.0057  1.2863   1.2850   1.4102   3.6674   2.7580   1.2447  
1123    15.1327 3.0475  0.7843  0.0018  -0.0006 0.0040  1.2943   1.2878   2.5531   3.5912   1.3113   -1.6127 
1124    19.2919 1.9714  0.4930  0.0038  0.0770  0.0114  1.2274   1.2267   0.6242   3.7775   3.9643   3.2098  
1125    19.3284 1.8642  0.4764  0.0039  0.0787  0.0117  1.2215   1.2207   0.6074   3.7799   3.9890   3.2516  
1126    19.3426 2.4033  0.5940  0.0039  0.0789  0.0117  1.2650   1.2641   0.6568   3.6980   3.6270   3.1284  
1127    16.7326 2.4537  0.6253  0.0020  0.0143  0.0047  1.3024   1.2634   1.7375   3.6683   2.4273   0.4261  
