metal log(age) E_BV dm mass
0.01900 8.22300 0.27147 14.60096 600.00000
0.05500 7.86300 0.29439 14.71087 700.00000
0.03100 8.57500 0.17274 13.93923 700.00000
0.02900 8.30500 0.20393 14.46656 1500.00000
0.03500 8.84500 0.17390 14.74272 400.00000
0.04300 8.95000 0.11825 14.74272 500.00000
0.04300 8.95000 0.16201 14.74272 1300.00000
0.01500 8.95000 0.14221 14.88561 300.00000
0.05300 8.95000 0.30598 14.29640 600.00000
0.02500 8.35800 0.25797 14.29640 600.00000
0.03500 8.35800 0.14001 14.29640 1500.00000
0.03500 8.35800 0.21059 14.56636 800.00000
0.06000 8.65700 0.11296 14.36396 900.00000
0.03500 7.33000 0.14202 14.18459 1300.00000
0.01500 8.23000 0.14202 14.50525 1000.00000
0.01500 8.23000 0.09220 14.67808 800.00000
0.01500 7.79500 0.10218 14.41436 600.00000
0.03700 8.20000 0.17897 14.02050 600.00000
0.00900 8.20000 0.17897 14.78803 600.00000
0.04100 9.02500 0.18672 14.65307 400.00000
0.00300 7.25500 0.13244 14.19012 400.00000
0.01700 9.94000 0.13694 13.84849 400.00000
0.04100 7.45000 0.23864 14.46612 600.00000
0.04100 7.96800 0.10378 14.82757 600.00000
0.04500 8.27500 0.03109 14.96111 600.00000
0.02500 8.27500 0.23843 14.62114 600.00000
0.03500 8.27500 0.11970 14.26881 600.00000
0.04900 8.66500 0.23331 14.26881 400.00000
0.00300 8.66500 0.10744 14.43215 400.00000
0.00300 9.85700 0.10744 14.80122 700.00000
0.00300 8.11000 0.20929 14.73937 700.00000
0.00900 8.11000 0.10387 14.25588 700.00000
0.03500 8.71000 0.20704 14.25588 500.00000
0.00300 8.17000 0.12098 14.09623 600.00000
0.00300 8.08000 0.13225 14.09322 900.00000
0.01700 7.49500 0.13225 14.09322 900.00000
0.00500 8.84500 0.13478 14.74632 900.00000
0.00300 8.74000 0.16521 14.26507 900.00000
0.02300 9.01700 0.10458 14.80236 600.00000
0.02100 8.65000 0.08942 14.80236 600.00000
0.00700 8.65000 0.31566 14.61451 600.00000
0.00300 8.94200 0.11513 14.81470 500.00000
0.01700 8.94200 0.11513 14.81513 400.00000
0.01700 8.94200 0.11513 14.52325 600.00000
0.04300 8.94200 0.11513 14.52325 1000.00000
0.01100 9.55000 0.19008 14.45393 600.00000
0.02700 9.61700 0.33752 14.26306 800.00000
0.00700 9.18200 0.23552 14.77588 900.00000
0.00700 8.69500 0.03924 14.77588 600.00000
0.03100 9.53500 0.03924 14.74829 900.00000
0.02300 9.14500 0.17300 14.74829 400.00000
0.00900 8.15500 0.32332 14.45455 600.00000
0.04100 8.15500 0.16739 14.34336 600.00000
0.02900 8.68000 0.21898 14.06872 500.00000
0.02500 8.37300 0.21055 14.88420 1300.00000
