ID,x,y,mag1,e_mag,col1,e_col1,MP,sel
Gaia DR2 5605639960095521920,0.005364,-0.049174,17.99871173959227,0.00252488150152868,0.9645789903486275,0.02232578704512705,0.154,1
Gaia DR2 5605643091134352128,-0.002902,-0.020202,18.62798775615023,0.002836181182704736,1.1579296021958605,0.025186784567232237,0.138,1
Gaia DR2 5605643396069656960,-0.015047,0.009946,18.13367036561058,0.002391425229696257,0.621387873364263,0.01988747879667989,0.137,1
Gaia DR2 5605643297292786560,-0.015137,-0.010444,18.127391043174928,0.002388220897929918,0.5929756274774682,0.027166709133146724,0.131,1
Gaia DR2 5605642915033061376,-0.004691,-0.040157,18.27949702746415,0.0025686166798112374,1.0330676572868107,0.02579819827021201,0.131,1
Gaia DR2 5605737305526501504,0.031441,0.036411,18.620348455547745,0.002712604715834571,1.0465111798323719,0.02533621598958193,0.129,1
Gaia DR2 5605736957636390144,0.02099,-0.00795,18.60430525138186,0.0029813810385491534,0.7529331724429582,0.04773339271536815,0.128,1
Gaia DR2 5605639964389346560,0.004547,-0.049623,19.191560450910362,0.004026204051682943,1.2754277198084907,0.087538627347307,0.128,1
Gaia DR2 5605643258630584576,-0.034458,-0.014507,18.777698049990626,0.003261065133453357,0.9801944077193596,0.03809336975817303,0.124,1
Gaia DR2 5605644186343733760,-0.038918,0.029478,19.19298373889251,0.004107308995190323,1.6295347020231539,0.07422536018109147,0.124,1
Gaia DR2 5605644018840594304,-0.035363,-0.005454,19.33183431685289,0.004237090850771974,0.7345286937295725,0.07583932629599614,0.12,1
Gaia DR2 5605644156277412480,-0.01638,0.014099,19.196247800270054,0.008827620037964657,1.1884534043815762,0.05485198639363773,0.116,1
Gaia DR2 5605643121191641216,0.015479,-0.01246,18.77816522217815,0.0035913830237110857,0.726129447962407,0.03571220364007919,0.115,1
Gaia DR2 5605643297283952384,-0.00264,-0.011153,19.180160034934765,0.0033263911860150646,2.093444402935436,0.08586235740748979,0.115,1
Gaia DR2 5605737236818498560,-0.005401,0.018184,17.17153875519295,0.0021215503601164794,0.5044507120025834,0.011844282160446773,0.114,1
Gaia DR2 5605737168099020416,0.006687,0.004132,17.174777917536474,0.0020774907326102598,0.45070985309699196,0.010305778521236684,0.114,1
Gaia DR2 5605644018838502784,-0.041389,-0.006817,18.78172236107672,0.003377781063157602,0.8148863189506024,0.042881075309177896,0.114,1
Gaia DR2 5605736961929162496,0.014458,-0.004212,18.060229155712637,0.0025977499050009708,0.9200462326372403,0.04599326646373921,0.113,1
Gaia DR2 5605737305526502400,0.033453,0.030688,19.193038485867802,0.0032916567513834234,0.8232795544029727,0.043247273093228296,0.112,1
Gaia DR2 5605644014544907776,-0.030314,-0.000765,17.849296478429814,0.002327874599917802,1.3311131326181354,0.02329209635638273,0.111,1
Gaia DR2 5605643980185080192,-0.044435,-0.016465,18.423856380429513,0.0029035695482367545,0.47243208016266536,0.04597997318886215,0.109,1
Gaia DR2 5605738022788360064,-0.000871,0.033664,18.362441180673088,0.0025613901467500576,0.6401626232230484,0.028320813673177122,0.107,1
Gaia DR2 5605736923276672768,0.043568,0.002647,18.066324783679125,0.0023740102688825635,0.9600473856425573,0.016287009149648788,0.106,1
Gaia DR2 5605737992721321856,-0.012912,0.024386,17.663674561948497,0.007027159869602054,2.355781017302938,0.04071307237411836,0.105,1
Gaia DR2 5605643262924254336,-0.029014,-0.021109,18.68703687352012,0.0028185285204544,0.9671148591861574,0.03076639630603853,0.103,1
Gaia DR2 5605737236807074560,-0.003478,0.021637,18.9454356316162,0.0036996476570118945,0.885555729915577,0.057534191279311565,0.103,1
Gaia DR2 5605736957636391296,0.017866,-0.00765,18.003279804991422,0.0024319981208049415,0.8900786487682169,0.031030031625700043,0.102,1
Gaia DR2 5605643224270819968,-0.037471,-0.018637,18.94998042472129,0.003456158949705709,0.9375735733843698,0.03537309550992096,0.102,1
Gaia DR2 5605643396069646336,-0.013756,0.008274,18.998221389892326,0.003245691163093569,1.120504378508297,0.07959670826910796,0.101,1
Gaia DR2 5605644121926507264,-0.025877,0.011473,19.194683100932355,0.003910286733603638,1.107452329438928,0.07209391143212308,0.101,1
Gaia DR2 5605643327350125056,-0.004378,-0.001201,18.366437727182607,0.0027610613110842096,0.7541263928234727,0.024716497566102714,0.1,1
Gaia DR2 5605737236807066240,0.004764,0.019687,18.952567166319202,0.0030927694209049185,0.9652470195525993,0.04301884652191499,0.1,1
Gaia DR2 5605736888916913280,0.020919,-0.00957,18.595549972175395,0.0031465216206114873,0.7064794118505766,0.0431573018917815,0.099,1
Gaia DR2 5605640101828266496,0.03009,-0.032439,18.887009562255702,0.003649829060065405,0.7766522104608029,0.044138257422154346,0.099,1
Gaia DR2 5605643327350148992,0.001204,0.002055,18.082749031375144,0.0024260294138915553,0.6636053093059786,0.03493838064356866,0.098,1
Gaia DR2 5605644083264430080,-0.044649,0.011001,18.23546231355864,0.0027456671679093173,0.9027982277802096,0.02244711895674125,0.098,1
Gaia DR2 5605737095075395456,0.040356,0.019918,18.976241756327617,0.003443341142356393,1.7322891212960876,0.06757783707367515,0.098,1
Gaia DR2 5605643194213574528,-0.017378,-0.026532,18.013120588155516,0.0024900885281438976,0.9311150467990004,0.022720729429802713,0.097,1
Gaia DR2 5605643056774608896,0.014145,-0.022876,18.489198310929297,0.0028351608558690707,0.7794421389182986,0.04264143182395935,0.096,1
Gaia DR2 5605737988428610048,-0.008834,0.027822,20.35096617426813,0.008929662435612707,1.0347002286495304,0.09927108833079058,0.096,1
Gaia DR2 5605643086831855616,0.00258,-0.020664,18.422508543731386,0.002667697232908291,0.6406091859608125,0.03091328326005558,0.095,1
Gaia DR2 5605644014544867968,-0.03661,-0.006387,18.692723152486927,0.0030059778354991963,0.8431672701964281,0.033591348878958496,0.095,1
Gaia DR2 5605644117626132608,-0.027698,0.001341,16.315663847940016,0.009225081370443245,0.760880206683753,0.00691618920624109,0.094,1
Gaia DR2 5605643091134350720,0.000741,-0.019347,19.200927773211248,0.003875446545516343,0.876503880150576,0.06826744302265535,0.093,1
Gaia DR2 5605737236818496768,0.001875,0.01761,17.774473166522547,0.005329325080650923,1.027361507739183,0.06653743393700949,0.092,1
Gaia DR2 5605737202458754560,0.016676,0.012833,18.652731005848082,0.0028402250908598245,1.2420741963981818,0.036584253281335584,0.089,1
Gaia DR2 5605644121926509184,-0.032065,0.010924,19.04762733093539,0.003561023939707659,0.8057708868699542,0.0440899609350275,0.088,1
Gaia DR2 5605737168087593984,0.009071,0.003738,19.678069706440905,0.004981131368745945,1.0021637679745297,0.0739077898019491,0.088,1
Gaia DR2 5605737232514334080,-0.000496,0.01124,19.190193713354017,0.004096585792307954,1.0021041961262291,0.05617945692021993,0.085,1
Gaia DR2 5605737198154621824,0.019674,0.024548,18.260129174475132,0.0024206541700311415,0.7760628847852225,0.022273611019126477,0.084,1
Gaia DR2 5605643262933051008,-0.022646,-0.014599,13.870991399809956,0.0032189873817104887,0.4330742824329583,0.011677486721230222,0.081,1
Gaia DR2 5605736893221110144,0.025331,-0.006914,17.738874425282205,0.0022503730358130096,1.4709987062076841,0.015587554827780034,0.081,1
Gaia DR2 5605736893209669888,0.026359,-0.007081,19.19709970706808,0.003762959898725303,0.9795590627218296,0.05968786350787533,0.081,1
Gaia DR2 5605640101837106432,0.028833,-0.03163,15.974671870829747,0.0018561731712025144,0.9754886229759272,0.004797535560295904,0.08,1
Gaia DR2 5605642884975929856,-0.00778,-0.048489,16.195075328713322,0.001913424318330567,1.0337090390959762,0.006696892007830727,0.08,1
Gaia DR2 5605737374257440640,0.022576,0.03821,18.16956395525686,0.0023057920758263856,1.8305616467292012,0.03525798463908292,0.08,1
Gaia DR2 5605737026355901440,0.039052,0.01019,18.53372796793683,0.002668378324902785,2.036882627771366,0.04835125868927992,0.08,1
Gaia DR2 5605736957636403840,0.021947,-0.001497,19.342782799833582,0.004178451190034134,0.7663468823392989,0.05294096019181662,0.079,1
Gaia DR2 5605643331652515456,0.003293,0.000855,16.020202830215812,0.001955646439168827,0.41500054783247364,0.010187639733648333,0.078,1
Gaia DR2 5605644121926506624,-0.023521,0.008986,14.359447270102336,0.0018321405772930611,0.8865919760649099,0.0037356928308549613,0.077,1
Gaia DR2 5605644117624199552,-0.02918,0.017165,14.882955171537562,0.002306662487439806,0.655154393181169,0.005713135449749521,0.077,1
Gaia DR2 5605737168099018624,0.012612,0.006458,16.374233349214556,0.001957394364532147,0.5028318770174067,0.005476534685080056,0.077,1
Gaia DR2 5605640101837107584,0.028484,-0.039678,16.472949299718422,0.0019328674005446385,0.3442305137496362,0.005798531557942862,0.077,1
Gaia DR2 5605642919335667072,-0.006921,-0.044599,13.636697939652473,0.008238090900929355,0.721612660486997,0.03412005495053437,0.076,1
Gaia DR2 5605736961940589952,0.010167,3.8e-05,15.81504698307376,0.0018874111298022584,0.44372314693154813,0.004924568633188929,0.075,1
Gaia DR2 5605737168099020288,0.005263,0.007283,16.74337872606686,0.001941026159041151,0.40994202372739963,0.017820749969806492,0.075,1
Gaia DR2 5605736961929150848,0.018633,-4.3e-05,18.873457628062077,0.004873398227010799,0.8230929491988377,0.04483027432181991,0.075,1
Gaia DR2 5605736961929163520,0.012804,-0.004059,16.071490582276702,0.002341056213727143,0.5368334335185327,0.030357019987015423,0.074,1
Gaia DR2 5605644186343731712,-0.042203,0.026788,18.32893432713105,0.0026107971049426585,1.1259445506579802,0.02143394625876856,0.074,1
Gaia DR2 5605644156286239744,-0.020955,0.027882,16.92664531397024,0.002072530220168354,0.32438916278431407,0.011974784746986994,0.071,1
Gaia DR2 5605737168087596672,0.005194,0.006652,18.347467596612052,0.0027105626692093265,0.6196858888918335,0.040998234615312594,0.071,1
Gaia DR2 5605736927569392640,0.038177,0.004023,20.16394242199773,0.0064880596094694255,0.7920201173995345,0.09747046038909904,0.057,1
Gaia DR2 5605737988428603904,-0.011193,0.023512,18.625549031067035,0.002718806182354279,1.2771938956022133,0.04228201441881804,0.144,0
Gaia DR2 5605738022788380288,-0.004533,0.045004,18.619169278313887,0.002867258615462471,1.293054720619054,0.02972207590414518,0.14,0
Gaia DR2 5605643262924256000,-0.035209,-0.013603,19.181975027240675,0.0037497257497692907,1.5548905781127864,0.0663346832039819,0.138,0
Gaia DR2 5605642915033057920,0.005002,-0.041261,18.640955806723003,0.0027897128415776983,1.1501040860567855,0.035096564831341534,0.136,0
Gaia DR2 5605640067477373696,0.015733,-0.0448,18.658892913346428,0.0029988696892739373,0.8769890796959494,0.03178686980778102,0.134,0
Gaia DR2 5605643125494087552,0.001853,-0.013444,18.289222737557996,0.0027652761356071085,1.1012075588174604,0.020581949336097343,0.131,0
Gaia DR2 5605642915033062784,-0.001758,-0.039808,18.6036684862269,0.0027673939091724773,1.1815635678025238,0.02597417049236468,0.125,0
Gaia DR2 5605643125485249280,0.006689,-0.005546,19.73133198938203,0.005375448124475407,1.3636035942344726,0.09690222688879184,0.122,0
Gaia DR2 5605643189911118464,-0.020737,-0.01323,18.636648702123214,0.002999070333758922,1.197385596523695,0.0360703550425632,0.121,0
Gaia DR2 5605643228564521984,-0.039034,-0.014423,18.612345398066623,0.002958042796009347,1.157047490404807,0.03235314764445374,0.12,0
