#ID           G   (G_BP-G_RP)   (iP1-zP1)   e_G   e_(G_BP-G_RP)   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      19.7437 1.4522  0.1948  0.0046  0.0742  0.0210  0.9082   0.9082   -0.4289  3.7014   4.5826   5.8423  
11      19.8812 1.4845  0.2022  0.0049  0.0815  0.0229  0.8878   0.8878   -0.4760  3.6949   4.5938   5.9601  
12      19.8845 1.5403  0.2179  0.0049  0.0815  0.0229  0.8878   0.8878   -0.4760  3.6949   4.5938   5.9601  
13      19.7455 1.4811  0.2030  0.0046  0.0742  0.0210  0.9082   0.9082   -0.4289  3.7014   4.5826   5.8423  
14      19.7418 1.4206  0.1858  0.0046  0.0742  0.0210  0.9082   0.9082   -0.4289  3.7014   4.5826   5.8423  
15      19.7380 1.3600  0.1686  0.0046  0.0742  0.0210  0.9082   0.9082   -0.4289  3.7014   4.5826   5.8423  
16      19.7447 1.4679  0.1992  0.0046  0.0742  0.0210  0.9082   0.9082   -0.4289  3.7014   4.5826   5.8423  
17      19.8805 1.4733  0.1990  0.0049  0.0815  0.0229  0.8878   0.8878   -0.4760  3.6949   4.5938   5.9601  
18      19.8858 1.5603  0.2235  0.0049  0.0815  0.0229  0.8878   0.8878   -0.4760  3.6949   4.5938   5.9601  
19      19.8848 1.5448  0.2191  0.0049  0.0815  0.0229  0.8878   0.8878   -0.4760  3.6949   4.5938   5.9601  
110     19.2339 1.3208  0.1625  0.0035  0.0523  0.0155  0.9887   0.9886   -0.2490  3.7253   4.5350   5.3923  
111     19.4750 1.3523  0.1690  0.0040  0.0618  0.0179  0.9491   0.9491   -0.3359  3.7140   4.5593   5.6101  
112     19.3596 1.4197  0.1900  0.0037  0.0569  0.0166  0.9689   0.9689   -0.2923  3.7197   4.5472   5.5011  
113     19.6114 1.4335  0.1909  0.0042  0.0677  0.0194  0.9287   0.9287   -0.3824  3.7077   4.5710   5.7262  
114     19.3583 1.3994  0.1841  0.0037  0.0569  0.0166  0.9689   0.9689   -0.2923  3.7197   4.5472   5.5011  
115     19.2345 1.3298  0.1652  0.0035  0.0523  0.0155  0.9887   0.9886   -0.2490  3.7253   4.5350   5.3923  
116     19.7391 1.3776  0.1736  0.0046  0.0742  0.0210  0.9082   0.9082   -0.4289  3.7014   4.5826   5.8423  
117     19.1647 1.4102  0.1905  0.0034  0.0497  0.0148  1.0012   1.0012   -0.2216  3.7288   4.5272   5.3235  
118     19.2405 1.4196  0.1917  0.0035  0.0523  0.0155  0.9887   0.9886   -0.2490  3.7253   4.5350   5.3923  
119     19.1749 1.3426  0.1698  0.0034  0.0502  0.0149  0.9987   0.9987   -0.2270  3.7281   4.5288   5.3371  
120     19.3619 1.4547  0.2003  0.0037  0.0569  0.0166  0.9689   0.9689   -0.2923  3.7197   4.5472   5.5011  
121     19.1596 1.3361  0.1684  0.0034  0.0497  0.0148  1.0012   1.0012   -0.2216  3.7288   4.5272   5.3235  
122     19.6135 1.4685  0.2009  0.0042  0.0677  0.0194  0.9287   0.9287   -0.3824  3.7077   4.5710   5.7262  
123     19.2324 1.2989  0.1560  0.0035  0.0523  0.0155  0.9887   0.9886   -0.2490  3.7253   4.5350   5.3923  
124     19.4861 1.5249  0.2189  0.0040  0.0618  0.0179  0.9491   0.9491   -0.3359  3.7140   4.5593   5.6101  
125     19.7494 1.5445  0.2210  0.0046  0.0742  0.0210  0.9082   0.9082   -0.4289  3.7014   4.5826   5.8423  
126     19.7475 1.5148  0.2125  0.0046  0.0742  0.0210  0.9082   0.9082   -0.4289  3.7014   4.5826   5.8423  
127     19.1541 1.2553  0.1444  0.0034  0.0497  0.0148  1.0012   1.0012   -0.2216  3.7288   4.5272   5.3235  
128     19.6143 1.4802  0.2043  0.0042  0.0677  0.0194  0.9287   0.9287   -0.3824  3.7077   4.5710   5.7262  
129     19.1608 1.3529  0.1734  0.0034  0.0497  0.0148  1.0012   1.0012   -0.2216  3.7288   4.5272   5.3235  
130     19.4771 1.3838  0.1781  0.0040  0.0618  0.0179  0.9491   0.9491   -0.3359  3.7140   4.5593   5.6101  
131     19.4738 1.3330  0.1635  0.0040  0.0618  0.0179  0.9491   0.9491   -0.3359  3.7140   4.5593   5.6101  
132     19.6149 1.4909  0.2073  0.0042  0.0677  0.0194  0.9287   0.9287   -0.3824  3.7077   4.5710   5.7262  
133     19.0500 1.3409  0.1711  0.0033  0.0460  0.0139  1.0208   1.0208   -0.1806  3.7338   4.5143   5.2213  
134     19.0512 1.3587  0.1764  0.0033  0.0460  0.0139  1.0208   1.0208   -0.1806  3.7338   4.5143   5.2213  
135     18.5884 1.2356  0.1445  0.0027  0.0334  0.0108  1.1051   1.1051   -0.0089  3.7537   4.4571   4.7921  
136     18.5865 1.2119  0.1369  0.0027  0.0334  0.0108  1.1051   1.1051   -0.0089  3.7537   4.4571   4.7921  
137     18.6934 1.2079  0.1343  0.0029  0.0360  0.0114  1.0847   1.0846   -0.0498  3.7491   4.4714   4.8943  
138     19.0467 1.2947  0.1571  0.0033  0.0460  0.0139  1.0208   1.0208   -0.1806  3.7338   4.5143   5.2213  
139     18.8022 1.2270  0.1391  0.0030  0.0389  0.0121  1.0642   1.0642   -0.0907  3.7445   4.4857   4.9965  
140     18.8508 1.3179  0.1667  0.0030  0.0400  0.0124  1.0564   1.0564   -0.1066  3.7427   4.4910   5.0364  
141     18.8006 1.2061  0.1326  0.0030  0.0389  0.0121  1.0642   1.0642   -0.0907  3.7445   4.4857   4.9965  
142     18.5891 1.2430  0.1469  0.0027  0.0334  0.0108  1.1051   1.1051   -0.0089  3.7537   4.4571   4.7921  
143     18.6992 1.2820  0.1577  0.0029  0.0360  0.0114  1.0847   1.0846   -0.0498  3.7491   4.4714   4.8943  
144     18.9342 1.2603  0.1478  0.0031  0.0426  0.0130  1.0404   1.0404   -0.1396  3.7387   4.5014   5.1191  
145     18.8085 1.3097  0.1648  0.0030  0.0389  0.0121  1.0642   1.0642   -0.0907  3.7445   4.4857   4.9965  
146     18.7010 1.3038  0.1646  0.0029  0.0360  0.0114  1.0847   1.0846   -0.0498  3.7491   4.4714   4.8943  
147     18.8018 1.2227  0.1377  0.0030  0.0389  0.0121  1.0642   1.0642   -0.0907  3.7445   4.4857   4.9965  
148     18.6915 1.1838  0.1266  0.0029  0.0360  0.0114  1.0847   1.0846   -0.0498  3.7491   4.4714   4.8943  
149     18.8033 1.2415  0.1436  0.0030  0.0389  0.0121  1.0642   1.0642   -0.0907  3.7445   4.4857   4.9965  
150     18.8465 1.2599  0.1488  0.0030  0.0400  0.0124  1.0564   1.0564   -0.1066  3.7427   4.4910   5.0364  
