metal log(age) E_BV dm
0.05500 8.89000 0.24760 13.27531
0.05500 8.89000 0.25172 13.27531
0.05500 8.89000 0.25172 13.27531
0.05500 8.89000 0.25172 13.28095
0.05500 8.89000 0.25172 13.27744
0.05500 8.89000 0.25172 13.27744
0.05500 8.89000 0.25477 13.27744
0.05500 8.89000 0.25488 13.27744
0.05500 8.89000 0.25888 13.26561
0.05500 8.89000 0.24270 13.28023
0.05500 8.89000 0.24747 13.25987
0.05500 8.89000 0.25532 13.25987
0.05500 8.89000 0.25415 13.26128
0.05500 8.89000 0.25416 13.24884
0.05500 8.89000 0.25797 13.26730
0.05500 8.89000 0.25723 13.26730
0.05500 8.89000 0.25172 13.26570
0.05500 8.89000 0.25172 13.26684
0.05500 8.89000 0.25470 13.25710
0.05500 8.89000 0.25574 13.25722
0.05500 8.89000 0.25792 13.25569
0.05500 8.89000 0.26420 13.26551
0.05500 8.89000 0.24792 13.26448
0.05500 8.89000 0.25336 13.27045
0.05500 8.89000 0.25618 13.27045
0.05500 8.89000 0.24956 13.27045
0.05500 8.89000 0.25404 13.27045
0.05500 8.89000 0.25409 13.27045
0.05500 8.89000 0.25409 13.27467
0.05500 8.89000 0.25409 13.25847
0.05500 8.89000 0.25347 13.25847
0.05500 8.89000 0.25347 13.25847
0.05500 8.89000 0.26101 13.25882
0.05500 8.89000 0.25053 13.25989
0.05500 8.89000 0.25166 13.26989
0.05500 8.89000 0.25166 13.26706
0.05500 8.89000 0.25166 13.28145
0.05500 8.89000 0.25166 13.27481
0.05500 8.89000 0.25010 13.28675
0.05500 8.89000 0.25212 13.29314
0.05500 8.89000 0.24960 12.21606
0.05500 8.89000 0.25240 13.26616
0.05500 8.89000 0.25240 13.26616
0.05500 8.89000 0.24549 13.26211
0.05500 8.89000 0.25295 13.25317
0.05500 8.89000 0.25295 13.25317
0.05500 8.89000 0.25192 13.24232
0.05500 8.89000 0.25328 13.29013
0.05500 8.89000 0.25411 13.27747
0.05500 8.89000 0.25414 13.28767
0.05500 8.89000 0.25344 13.25485
0.05500 8.89000 0.24750 13.29322
0.05500 8.89000 0.26056 13.27952
0.05500 8.89000 0.25362 13.28143
0.05500 8.89000 0.25327 13.27766
0.05500 8.89000 0.25608 13.27766
0.05500 8.89000 0.25485 13.27295
0.05500 8.89000 0.25391 13.28426
0.05500 8.89000 0.24557 13.28601
0.05500 8.89000 0.24490 13.27253
0.05500 8.89000 0.27140 13.27253
0.05500 8.89000 0.24911 13.26624
0.05500 8.89000 0.24908 13.25518
0.05500 8.89000 0.25230 13.25518
0.05500 8.89000 0.25410 13.25518
0.05500 8.89000 0.25410 13.26471
0.05500 8.89000 0.25410 13.26471
0.05500 8.89000 0.25397 13.26160
0.05500 8.89000 0.25397 13.26160
0.05500 8.89000 0.25397 13.26160
0.05500 8.89000 0.25288 13.26160
0.05500 8.89000 0.25288 13.24208
0.05500 8.89000 0.25436 13.24765
0.05500 8.89000 0.26262 13.26066
0.05500 8.89000 0.26373 13.26066
0.05500 8.89000 0.26373 13.28604
0.05500 8.89000 0.25075 13.28604
0.05500 8.89000 0.25075 13.27039
0.05500 8.89000 0.25090 13.27039
0.05500 8.89000 0.25141 13.27039
0.05500 8.89000 0.25847 13.26974
0.05500 8.89000 0.25621 13.26208
0.05500 8.89000 0.26077 13.24111
0.05500 8.89000 0.26077 13.26139
0.05500 8.89000 0.26077 13.26139
0.05500 8.89000 0.25895 13.27730
0.05500 8.89000 0.26078 13.24706
0.05500 8.89000 0.25631 13.24706
0.05500 8.89000 0.25631 13.24994
0.05500 8.89000 0.25676 13.24994
0.05500 8.89000 0.25676 13.25927
0.05500 8.89000 0.25118 13.25927
0.05500 8.89000 0.25109 13.25183
0.05500 8.89000 0.25109 13.26930
0.05500 8.89000 0.25211 13.26930
0.05500 8.89000 0.25989 13.26592
0.05500 8.89000 0.25477 13.26592
0.05500 8.89000 0.25290 13.26592
0.05500 8.89000 0.25538 13.26270
0.05500 8.89000 0.24751 13.23782
0.05500 8.89000 0.24916 13.25186
0.05500 8.89000 0.25194 13.28076
0.05500 8.89000 0.25204 13.28076
0.05500 8.89000 0.25270 13.28768
0.05500 8.89000 0.25270 13.25870
0.05500 8.89000 0.25892 13.25003
0.05500 8.89000 0.25529 13.25478
0.05500 8.89000 0.24989 13.26077
0.05500 8.89000 0.25247 13.28298
0.05500 8.89000 0.25051 13.28298
0.05500 8.89000 0.25163 13.28298
0.05500 8.89000 0.24872 13.26618
0.05500 8.89000 0.26034 13.26359
0.05500 8.89000 0.26034 13.26359
0.05500 8.89000 0.26034 13.24961
0.05500 8.89000 0.25350 13.26895
0.05500 8.89000 0.25350 13.26895
0.05500 8.89000 0.26245 13.27481
0.05500 8.89000 0.24538 13.27519
0.05500 8.89000 0.25053 13.23074
0.05500 8.89000 0.25053 13.22541
0.05500 8.89000 0.25286 13.25649
0.05500 8.89000 0.25399 13.25414
0.05500 8.89000 0.25388 13.25414
0.05500 8.89000 0.25340 13.26017
0.05500 8.89000 0.25340 13.26017
0.05500 8.89000 0.25340 13.27573
0.05500 8.89000 0.24741 13.25771
0.05500 8.89000 0.24960 13.28118
0.05500 8.89000 0.25556 13.24568
0.05500 8.89000 0.25502 13.24402
0.05500 8.89000 0.25524 13.27684
0.05500 8.89000 0.24774 13.22394
0.05500 8.89000 0.25561 13.25429
0.05500 8.89000 0.25486 13.26817
0.05500 8.89000 0.25548 13.26178
0.05500 8.89000 0.25436 13.25930
0.05500 8.89000 0.25166 13.28576
0.05500 8.89000 0.26468 13.25227
0.05500 8.89000 0.26468 13.25227
0.05500 8.89000 0.25700 13.24288
0.05500 8.89000 0.25700 13.22813
0.05500 8.89000 0.25087 13.23188
0.05500 8.89000 0.25087 13.22615
0.05500 8.89000 0.24849 13.27364
0.05500 8.89000 0.26199 13.27364
0.05500 8.89000 0.26222 13.27414
0.05500 8.89000 0.26278 13.25803
0.05500 8.89000 0.26387 13.26070
0.05500 8.89000 0.25691 13.24925
0.05500 8.89000 0.25691 13.25908
0.05500 8.89000 0.25641 13.26035
0.05500 8.89000 0.25223 13.25916
0.05500 8.89000 0.25180 13.27053
0.05500 8.89000 0.26060 13.26213
0.05500 8.89000 0.26068 13.26213
0.05500 8.89000 0.25135 13.25972
0.05500 8.89000 0.25227 13.28021
0.05500 8.89000 0.25427 13.28322
0.05500 8.89000 0.26163 13.27013
0.05500 8.89000 0.25088 13.22938
0.05500 8.89000 0.25088 13.24613
0.05500 8.89000 0.25299 13.24254
0.05500 8.89000 0.25821 13.24254
0.05500 8.89000 0.25821 13.26887
0.05500 8.89000 0.25556 13.25270
0.05500 8.89000 0.25689 13.25528
0.05500 8.89000 0.25689 13.24293
0.05500 8.89000 0.25689 13.26889
0.05500 8.89000 0.25975 13.27291
0.05500 8.89000 0.25649 13.27199
0.05500 8.89000 0.25778 13.27910
0.05500 8.89000 0.25034 13.23871
0.05500 8.89000 0.25551 13.24691
0.05500 8.89000 0.25408 13.23736
0.05500 8.89000 0.25408 13.24477
0.05500 8.89000 0.24845 13.24763
0.05500 8.89000 0.25673 13.26030
0.05500 8.89000 0.25476 13.26030
0.05500 8.89000 0.25378 13.23552
0.05500 8.89000 0.25332 13.23744
0.05500 8.89000 0.25365 13.25355
0.05500 8.89000 0.25365 13.25355
0.05500 8.89000 0.25022 13.23740
0.05500 8.89000 0.25069 13.23095
0.05500 8.89000 0.25149 13.26239
0.05500 8.89000 0.24902 13.26608
0.05500 8.89000 0.24887 13.27273
0.05500 8.89000 0.26278 13.25111
0.05500 8.89000 0.24887 13.26771
0.05500 8.89000 0.26916 13.26771
0.05500 8.89000 0.24938 13.25755
0.05500 8.89000 0.25837 13.27139
0.05500 8.89000 0.25837 13.27139
0.05500 8.89000 0.25227 13.23917
0.05500 8.89000 0.25029 13.25723
0.05500 8.89000 0.25124 13.24932
0.05500 8.89000 0.24715 13.25295
0.05500 8.89000 0.25357 13.23452
0.05500 8.89000 0.25357 13.28981
0.05500 8.89000 0.25357 13.26322
0.05500 8.89000 0.25353 13.26322
0.05500 8.89000 0.25774 13.26322
0.05500 8.89000 0.25647 13.26326
0.05500 8.89000 0.25647 13.25413
0.05500 8.89000 0.25396 13.26441
0.05500 8.89000 0.25813 13.26638
0.05500 8.89000 0.25485 13.25120
0.05500 8.89000 0.25266 13.22549
0.05500 8.89000 0.25506 13.26773
0.05500 8.89000 0.25478 13.27297
0.05500 8.89000 0.25817 13.25319
0.05500 8.89000 0.25398 13.25271
0.05500 8.89000 0.25933 13.25271
0.05500 8.89000 0.24510 13.24505
0.05500 8.89000 0.24551 13.24505
0.05500 8.89000 0.24785 13.24505
0.05500 8.89000 0.24871 13.24267
0.05500 8.89000 0.25715 13.24383
0.05500 8.89000 0.25715 13.25500
0.05500 8.89000 0.26227 13.26312
0.05500 8.89000 0.25384 13.26312
0.05500 8.89000 0.25384 13.26399
0.05500 8.89000 0.25537 13.26399
0.05500 8.89000 0.26571 13.26804
0.05500 8.89000 0.24945 13.28205
0.05500 8.89000 0.25729 13.28205
0.05500 8.89000 0.25729 13.28975
0.05500 8.89000 0.25611 13.28975
0.05500 8.89000 0.25611 13.28975
0.05500 8.89000 0.24546 13.26837
0.05500 8.89000 0.25389 13.26819
0.05500 8.89000 0.25761 13.26598
0.05500 8.89000 0.25868 13.26598
0.05500 8.89000 0.25248 13.24141
0.05500 8.89000 0.26025 13.25475
0.05500 8.89000 0.26025 13.24638
0.05500 8.89000 0.25109 13.24638
0.05500 8.89000 0.25109 13.29140
0.05500 8.89000 0.25873 13.24988
0.05500 8.89000 0.26062 13.24601
0.05500 8.89000 0.24680 13.25311
0.05500 8.89000 0.25681 13.25311
0.05500 8.89000 0.24779 13.25311
0.05500 8.89000 0.25262 13.22983
0.05500 8.89000 0.25119 13.24196
0.05500 8.89000 0.25935 13.25522
0.05500 8.89000 0.25921 13.20886
0.05500 8.89000 0.25291 13.22732
0.05500 8.89000 0.25291 13.22732
0.05500 8.89000 0.26216 13.27866
0.05500 8.89000 0.25717 13.26886
0.05500 8.89000 0.24872 13.28127
0.05500 8.89000 0.25746 13.27550
0.05500 8.89000 0.25746 13.27550
0.05500 8.89000 0.25232 13.24120
0.05500 8.89000 0.25187 13.27258
0.05500 8.89000 0.25321 13.28056
0.05500 8.89000 0.25008 13.28056
0.05500 8.89000 0.24771 13.28056
0.05500 8.89000 0.25984 13.24978
0.05500 8.89000 0.24737 13.22365
0.05500 8.89000 0.26012 13.26116
0.05500 8.89000 0.25638 13.24760
0.05500 8.89000 0.25944 13.27684
0.05500 8.89000 0.24948 13.26885
0.05500 8.89000 0.25230 13.26885
0.05500 8.89000 0.25238 13.26885
0.05500 8.89000 0.24891 13.22724
0.05500 8.89000 0.24891 13.22724
0.05500 8.89000 0.24826 13.27339
0.05500 8.89000 0.25263 13.27576
0.05500 8.89000 0.25293 13.26040
0.05500 8.89000 0.24672 13.29275
0.05500 8.89000 0.23769 13.27586
0.05500 8.89000 0.20254 13.24072
0.05500 8.89000 0.25934 13.26269
0.05500 8.89000 0.24049 13.24217
0.05500 8.89000 0.26019 13.24220
0.05500 8.89000 0.26019 13.27099
0.05500 8.89000 0.26062 13.26936
0.05500 8.89000 0.24990 13.27563
0.05500 8.89000 0.26233 13.27622
0.05500 8.89000 0.25926 13.27622
0.05500 8.89000 0.25226 13.26767
0.05500 8.89000 0.25698 13.26767
0.05500 8.89000 0.25199 13.25044
0.05500 8.89000 0.25107 13.24686
0.05500 8.89000 0.25565 13.24981
0.05500 8.89000 0.25513 13.25121
0.05500 8.89000 0.24826 13.29270
0.05500 8.89000 0.25043 13.23621
0.05500 8.89000 0.25043 13.25807
0.05500 8.89000 0.25376 13.26898
0.05500 8.89000 0.25376 13.26898
0.05500 8.89000 0.25376 13.24156
0.05500 8.89000 0.25561 13.24156
0.05500 8.89000 0.25561 13.24355
0.05500 8.89000 0.25597 13.26858
0.05500 8.89000 0.25597 13.24333
0.05500 8.89000 0.25597 13.24623
0.05500 8.89000 0.25784 13.24623
0.05500 8.89000 0.26083 13.26473
0.05500 8.89000 0.25001 13.25969
0.05500 8.89000 0.24904 13.25969
0.05500 8.89000 0.24847 13.25969
0.05500 8.89000 0.25166 13.25969
0.05500 8.89000 0.25166 13.27387
0.05500 8.89000 0.25139 13.27411
0.05500 8.89000 0.25026 13.27201
0.05500 8.89000 0.25982 13.27201
0.05500 8.89000 0.25213 13.27201
0.05500 8.89000 0.26054 13.26507
0.05500 8.89000 0.26054 13.26765
0.05500 8.89000 0.26054 13.26765
0.05500 8.89000 0.26054 13.26765
0.05500 8.89000 0.24924 13.26819
0.05500 8.89000 0.24997 13.24626
0.05500 8.89000 0.24788 13.24831
0.05500 8.89000 0.25332 13.27459
0.05500 8.89000 0.26439 13.27415
0.05500 8.89000 0.25564 13.28284
0.05500 8.89000 0.25045 13.25175
0.05500 8.89000 0.24636 13.28038
0.05500 8.89000 0.25873 13.28277
0.05500 8.89000 0.25873 13.26341
0.05500 8.89000 0.26013 13.27725
0.05500 8.89000 0.26013 13.27725
0.05500 8.89000 0.26013 13.25039
0.05500 8.89000 0.25789 13.26110
0.05500 8.89000 0.25784 13.26125
0.05500 8.89000 0.25390 13.25396
0.05500 8.89000 0.25250 13.26032
0.05500 8.89000 0.25290 13.26969
0.05500 8.89000 0.25270 13.24662
0.05500 8.89000 0.24264 13.25812
0.05500 8.89000 0.25622 13.25980
0.05500 8.89000 0.25673 13.25980
0.05500 8.89000 0.25673 13.25980
0.05500 8.89000 0.25673 13.27478
0.05500 8.89000 0.25657 13.29040
0.05500 8.89000 0.25657 13.25097
0.05500 8.89000 0.25657 13.25674
0.05500 8.89000 0.25317 13.27056
0.05500 8.89000 0.25272 13.27056
0.05500 8.89000 0.25848 13.27056
0.05500 8.89000 0.24329 13.27056
0.05500 8.89000 0.25510 13.26916
0.05500 8.89000 0.25659 13.27245
0.05500 8.89000 0.25848 13.27245
0.05500 8.89000 0.25512 13.24746
0.05500 8.89000 0.25512 13.25366
0.05500 8.89000 0.26752 13.25003
0.05500 8.89000 0.25340 13.25048
0.05500 8.89000 0.25975 13.23703
0.05500 8.89000 0.24659 13.25289
0.05500 8.89000 0.24855 13.24585
0.05500 8.89000 0.25458 13.26076
0.05500 8.89000 0.25456 13.25251
0.05500 8.89000 0.25403 13.28636
0.05500 8.89000 0.24725 13.25887
0.05500 8.89000 0.26541 13.24138
0.05500 8.89000 0.25485 13.24138
0.05500 8.89000 0.25485 13.25412
0.05500 8.89000 0.25552 13.26778
0.05500 8.89000 0.26221 13.26778
0.05500 8.89000 0.26078 13.26007
0.05500 8.89000 0.25624 13.27402
0.05500 8.89000 0.24894 13.27402
0.05500 8.89000 0.24894 13.27402
0.05500 8.89000 0.24894 13.26553
0.05500 8.89000 0.26144 13.26770
0.05500 8.89000 0.24358 13.27016
0.05500 8.89000 0.24535 13.27016
0.05500 8.89000 0.24907 13.27016
0.05500 8.89000 0.24868 13.27473
0.05500 8.89000 0.25609 13.27021
0.05500 8.89000 0.24835 13.25480
0.05500 8.89000 0.24835 13.25480
0.05500 8.89000 0.25245 13.27089
0.05500 8.89000 0.24972 13.24355
0.05500 8.89000 0.25626 13.24355
0.05500 8.89000 0.25402 13.24256
0.05500 8.89000 0.25402 13.25838
0.05500 8.89000 0.25552 13.26087
0.05500 8.89000 0.25987 13.26116
0.05500 8.89000 0.25223 13.26116
0.05500 8.89000 0.25243 13.26709
0.05500 8.89000 0.25233 13.26653
0.05500 8.89000 0.25569 13.26653
0.05500 8.89000 0.25569 13.23810
0.05500 8.89000 0.25569 13.23810
0.05500 8.89000 0.25569 13.23613
0.05500 8.89000 0.25569 13.27243
0.05500 8.89000 0.25569 13.25449
0.05500 8.89000 0.25548 13.24583
0.05500 8.89000 0.25367 13.27749
0.05500 8.89000 0.25588 13.24635
0.05500 8.89000 0.25588 13.26165
0.05500 8.89000 0.25588 13.26233
0.05500 8.89000 0.25460 13.25771
0.05500 8.89000 0.24632 13.23810
0.05500 8.89000 0.24713 13.27071
0.05500 8.89000 0.24713 13.25221
0.05500 8.89000 0.25767 13.28604
0.05500 8.89000 0.25561 13.28976
0.05500 8.89000 0.25936 13.29587
0.05500 8.89000 0.26154 13.24395
0.05500 8.89000 0.25196 13.27057
0.05500 8.89000 0.25235 13.24550
0.05500 8.89000 0.25535 13.24550
0.05500 8.89000 0.25158 13.28960
0.05500 8.89000 0.25158 13.27361
0.05500 8.89000 0.26535 13.24723
0.05500 8.89000 0.25422 13.24492
0.05500 8.89000 0.25185 13.24901
0.05500 8.89000 0.26235 13.25491
0.05500 8.89000 0.24695 13.25491
0.05500 8.89000 0.25188 13.25491
0.05500 8.89000 0.25267 13.25538
0.05500 8.89000 0.25804 13.25538
0.05500 8.89000 0.26657 13.23741
0.05500 8.89000 0.24839 13.25760
0.05500 8.89000 0.24839 13.26625
0.05500 8.89000 0.25195 13.26991
0.05500 8.89000 0.25336 13.25254
0.05500 8.89000 0.25634 13.26928
0.05500 8.89000 0.25473 13.26928
0.05500 8.89000 0.24905 13.26928
0.05500 8.89000 0.24905 13.25096
0.05500 8.89000 0.25156 13.23276
0.05500 8.89000 0.25407 13.27110
0.05500 8.89000 0.25407 13.27110
0.05500 8.89000 0.24769 13.26769
0.05500 8.89000 0.26055 13.26351
0.05500 8.89000 0.26055 13.23031
0.05500 8.89000 0.26044 13.26644
0.05500 8.89000 0.25686 13.28271
0.05500 8.89000 0.25161 13.24535
0.05500 8.89000 0.24853 13.24546
0.05500 8.89000 0.24806 13.24546
0.05500 8.89000 0.25336 13.24877
0.05500 8.89000 0.25664 13.25250
0.05500 8.89000 0.24778 13.23031
0.05500 8.89000 0.25666 13.22445
0.05500 8.89000 0.24910 13.25724
0.05500 8.89000 0.24910 13.24191
0.05500 8.89000 0.25750 13.26165
0.05500 8.89000 0.25263 13.26165
0.05500 8.89000 0.25263 13.26319
0.05500 8.89000 0.24957 13.24886
0.05500 8.89000 0.25824 13.24941
0.05500 8.89000 0.25996 13.22367
0.05500 8.89000 0.25887 13.22367
0.05500 8.89000 0.24785 13.28743
0.05500 8.89000 0.26094 13.25730
0.05500 8.89000 0.26094 13.25893
0.05500 8.89000 0.26094 13.24512
0.05500 8.89000 0.25430 13.24512
0.05500 8.89000 0.23915 13.25724
0.05500 8.89000 0.24798 13.25724
0.05500 8.89000 0.25721 13.25724
0.05500 8.89000 0.25570 13.27947
0.05500 8.89000 0.25820 13.26110
0.05500 8.89000 0.25907 13.28410
0.05500 8.89000 0.25907 13.25101
0.05500 8.89000 0.25907 13.24769
0.05500 8.89000 0.24719 13.24769
0.05500 8.89000 0.24719 13.25000
0.05500 8.89000 0.24719 13.24764
0.05500 8.89000 0.25973 13.26019
0.05500 8.89000 0.25552 13.23651
0.05500 8.89000 0.25552 13.24370
0.05500 8.89000 0.25836 13.25654
0.05500 8.89000 0.24966 13.24763
0.05500 8.89000 0.24966 13.24763
0.05500 8.89000 0.24703 13.26270
0.05500 8.89000 0.24532 13.25874
0.05500 8.89000 0.25640 13.25391
0.05500 8.89000 0.25612 13.26874
0.05500 8.89000 0.25612 13.26345
0.05500 8.89000 0.25612 13.26345
0.05500 8.89000 0.25612 13.26370
0.05500 8.89000 0.25684 13.26370
0.05500 8.89000 0.25717 13.26007
0.05500 8.89000 0.25245 13.21329
0.05500 8.89000 0.25862 13.24864
0.05500 8.89000 0.26033 13.26300
0.05500 8.89000 0.26033 13.23086
0.05500 8.89000 0.26033 13.24317
0.05500 8.89000 0.26119 13.24624
0.05500 8.89000 0.25897 13.23158
0.05500 8.89000 0.24747 13.23323
0.05500 8.89000 0.24519 13.21747
0.05500 8.89000 0.24620 13.28255
0.05500 8.89000 0.25390 13.28756
0.05500 8.89000 0.25450 13.25636
0.05500 8.89000 0.25515 13.25207
0.05500 8.89000 0.25654 13.22107
0.05500 8.89000 0.25734 13.26061
0.05500 8.89000 0.25629 13.26061
0.05500 8.89000 0.25515 13.27271
0.05500 8.89000 0.25515 13.27271
0.05500 8.89000 0.25511 13.27270
0.05500 8.89000 0.25322 13.27270
0.05500 8.89000 0.25923 13.28050
0.05500 8.89000 0.25923 13.23950
0.05500 8.89000 0.25762 13.24969
0.05500 8.89000 0.25781 13.25798
0.05500 8.89000 0.25781 13.25798
0.05500 8.89000 0.24934 13.25798
0.05500 8.89000 0.25001 13.25281
0.05500 8.89000 0.25016 13.24395
0.05500 8.89000 0.25373 13.26524
0.05500 8.89000 0.25752 13.28173
0.05500 8.89000 0.25355 13.28227
0.05500 8.89000 0.24995 13.28227
0.05500 8.89000 0.24644 13.27640
0.05500 8.89000 0.25666 13.27640
0.05500 8.89000 0.25666 13.25733
0.05500 8.89000 0.25666 13.25733
0.05500 8.89000 0.25666 13.25733
0.05500 8.89000 0.25666 13.25733
0.05500 8.89000 0.25666 13.25605
0.05500 8.89000 0.25713 13.22595
0.05500 8.89000 0.25713 13.22509
0.05500 8.89000 0.25649 13.23633
0.05500 8.89000 0.25855 13.25176
0.05500 8.89000 0.25565 13.26838
0.05500 8.89000 0.25949 13.23985
0.05500 8.89000 0.26323 13.23978
0.05500 8.89000 0.24860 13.26768
0.05500 8.89000 0.25311 13.27827
0.05500 8.89000 0.25311 13.27827
0.05500 8.89000 0.26449 13.27127
0.05500 8.89000 0.25944 13.26116
0.05500 8.89000 0.25944 13.27556
0.05500 8.89000 0.25104 13.24170
0.05500 8.89000 0.25104 13.28212
0.05500 8.89000 0.25427 13.24698
0.05500 8.89000 0.25685 13.24679
0.05500 8.89000 0.25771 13.25919
0.05500 8.89000 0.24844 13.26522
0.05500 8.89000 0.24844 13.26522
0.05500 8.89000 0.24859 13.26431
0.05500 8.89000 0.24796 13.26431
0.05500 8.89000 0.25111 13.26598
0.05500 8.89000 0.25122 13.26626
0.05500 8.89000 0.25122 13.26626
0.05500 8.89000 0.25179 13.25578
0.05500 8.89000 0.24962 13.25583
0.05500 8.89000 0.25094 13.25565
0.05500 8.89000 0.25254 13.25796
0.05500 8.89000 0.25254 13.25796
0.05500 8.89000 0.25657 13.26244
0.05500 8.89000 0.26340 13.25581
0.05500 8.89000 0.25092 13.22553
0.05500 8.89000 0.25102 13.24181
0.05500 8.89000 0.25102 13.24181
0.05500 8.89000 0.25932 13.25391
0.05500 8.89000 0.25191 13.27229
0.05500 8.89000 0.25453 13.27229
0.05500 8.89000 0.25412 13.23984
0.05500 8.89000 0.25468 13.26754
0.05500 8.89000 0.25267 13.29115
0.05500 8.89000 0.24714 13.26148
0.05500 8.89000 0.24683 13.23117
0.05500 8.89000 0.25358 13.24435
0.05500 8.89000 0.26016 13.24435
0.05500 8.89000 0.25229 13.23244
0.05500 8.89000 0.25229 13.22967
0.05500 8.89000 0.25147 13.26891
0.05500 8.89000 0.26389 13.26891
0.05500 8.89000 0.26335 13.26861
0.05500 8.89000 0.25051 13.26770
0.05500 8.89000 0.25051 13.27266
0.05500 8.89000 0.25051 13.27266
0.05500 8.89000 0.25051 13.26735
0.05500 8.89000 0.25877 13.26662
0.05500 8.89000 0.25877 13.26662
0.05500 8.89000 0.25279 13.26662
0.05500 8.89000 0.25279 13.25404
0.05500 8.89000 0.24828 13.25398
0.05500 8.89000 0.25048 13.26864
0.05500 8.89000 0.25036 13.23705
0.05500 8.89000 0.25510 13.24284
0.05500 8.89000 0.25510 13.24284
0.05500 8.89000 0.25510 13.26274
0.05500 8.89000 0.25279 13.26196
0.05500 8.89000 0.25713 13.25619
0.05500 8.89000 0.25584 13.23950
0.05500 8.89000 0.25447 13.26031
0.05500 8.89000 0.25407 13.24206
0.05500 8.89000 0.25407 13.22131
0.05500 8.89000 0.25147 13.22131
0.05500 8.89000 0.25760 13.22131
0.05500 8.89000 0.25760 13.25858
0.05500 8.89000 0.25228 13.25858
0.05500 8.89000 0.25023 13.25858
0.05500 8.89000 0.25137 13.26186
0.05500 8.89000 0.25358 13.26586
0.05500 8.89000 0.25355 13.26586
0.05500 8.89000 0.25326 13.27386
0.05500 8.89000 0.25326 13.22893
0.05500 8.89000 0.25259 13.22893
0.05500 8.89000 0.25463 13.27091
0.05500 8.89000 0.25463 13.26219
0.05500 8.89000 0.25426 13.24865
0.05500 8.89000 0.25426 13.26941
0.05500 8.89000 0.26840 13.25972
0.05500 8.89000 0.25782 13.26832
0.05500 8.89000 0.25315 13.27881
0.05500 8.89000 0.25092 13.26929
