metal log(age) E_BV dm
0.04500 9.00250 0.83819 12.32066
0.04900 9.00250 0.83819 12.32066
0.05300 9.03250 0.83050 12.31886
0.05300 9.03250 0.83050 12.31886
0.05300 9.07750 0.83502 12.29262
0.03900 9.10750 0.82401 12.07502
0.05100 8.95000 0.87639 12.62605
0.05300 9.11500 0.80135 12.13642
0.05300 9.09250 0.81258 12.12059
0.05900 9.03250 0.84947 12.31451
0.05900 9.07750 0.83455 12.33436
0.05900 9.06250 0.79962 12.43836
0.05900 9.10750 0.82663 12.12386
0.06000 9.02500 0.84520 12.44469
0.05300 9.03250 0.83093 12.33524
0.05300 9.03250 0.83093 12.33524
0.03300 9.03250 0.83093 12.33524
0.05300 8.89000 0.90659 12.78812
0.04300 8.89000 0.90659 12.78812
0.04300 8.95000 0.86712 12.54508
0.03300 8.95000 0.87650 12.47994
0.05300 9.03250 0.82932 12.33273
0.05300 9.03250 0.82932 12.33273
0.05300 9.07750 0.83625 12.32788
0.05700 9.07750 0.83751 12.33281
0.05700 9.07750 0.83751 12.33281
0.06000 9.07750 0.83751 12.33281
0.05900 9.07750 0.83751 12.33281
0.05900 8.95000 0.86476 12.49714
0.04100 8.95000 0.86476 12.49714
0.04100 8.95000 0.88252 12.62327
0.05100 9.06250 0.82530 12.39827
0.05100 9.06250 0.82530 12.39827
0.05700 9.11500 0.77468 12.15144
0.05700 9.06250 0.83919 12.36029
0.05700 9.06250 0.83919 12.36029
0.05700 9.09250 0.79709 12.10551
0.03900 9.09250 0.79709 12.10551
0.03900 9.09250 0.79709 12.10551
0.03900 9.09250 0.80682 12.14611
0.02900 9.09250 0.80682 12.14611
0.02900 9.16000 0.82941 12.07488
0.02900 8.95000 0.87849 12.49270
0.05700 9.06250 0.84238 12.11465
0.05900 9.04000 0.85800 12.23101
0.05700 9.08500 0.77192 12.06457
0.05700 9.02500 0.85719 12.41346
0.04700 9.02500 0.85719 12.41346
0.04700 9.02500 0.85719 12.41346
0.04700 9.02500 0.85719 12.41346
0.05300 9.09250 0.80876 12.05851
0.04900 9.07750 0.82217 12.35807
0.05300 9.06250 0.86677 12.03690
0.05300 9.00250 0.83708 12.29748
0.06000 9.06250 0.81350 12.37423
0.06000 8.89000 0.90655 12.78793
0.06000 8.89000 0.90655 12.78793
0.02900 8.89000 0.90655 12.78793
0.04900 8.89000 0.90655 12.78793
0.04700 8.89000 0.90655 12.78793
0.04700 9.08500 0.85888 12.47572
0.05300 9.06250 0.82686 12.37663
0.05300 9.06250 0.82686 12.37663
0.05300 9.06250 0.84238 12.11465
0.04700 9.06250 0.84238 12.11465
0.04700 9.06250 0.84238 12.11465
0.04700 8.95000 0.85671 12.68417
0.06000 9.06250 0.82066 12.39438
0.05300 9.08500 0.86048 12.36234
0.05300 9.11500 0.77434 12.20833
0.05700 9.04750 0.85789 12.48580
0.05700 9.10750 0.79864 12.15795
0.05700 9.00250 0.82564 12.53844
0.03900 9.00250 0.82564 12.53844
0.05500 8.95000 0.86970 12.52523
0.05500 8.95000 0.88592 12.60491
0.03900 9.10000 0.78556 12.16643
0.05100 9.06250 0.84184 12.07055
0.05300 9.01750 0.85699 12.39305
0.05300 9.01750 0.84571 12.44769
0.05300 9.01750 0.84571 12.44769
0.05300 9.01750 0.84571 12.44769
0.05300 9.11500 0.77434 12.20833
0.05300 9.10000 0.78038 12.17490
0.05300 9.10000 0.78038 12.17490
0.05300 9.02500 0.86456 12.38715
0.05300 9.02500 0.86456 12.38715
0.05300 9.02500 0.86456 12.38715
0.05300 8.89000 0.92454 12.77203
0.05300 8.89000 0.92454 12.77203
0.05300 8.89000 0.92454 12.77203
0.05300 9.02500 0.86456 12.38715
0.05700 9.02500 0.86456 12.38715
0.05300 9.11500 0.80058 12.15465
0.02900 9.01000 0.82924 12.27568
0.03100 8.95000 0.85671 12.68417
0.04300 9.07000 0.78799 12.15200
0.04300 9.07000 0.78799 12.15200
0.05300 8.89000 0.87446 12.89222
0.03900 9.00250 0.81126 12.35272
0.05700 9.16000 0.83118 12.15682
0.04900 9.10000 0.78756 12.11691
0.04900 8.95000 0.85285 12.52730
0.03900 8.95000 0.85285 12.52730
0.03900 8.95000 0.85285 12.52730
0.03900 8.95000 0.86390 12.53855
0.02700 8.95000 0.86390 12.53855
0.05300 8.95000 0.86390 12.53855
0.05700 9.01000 0.83300 12.28823
0.04900 9.03250 0.85293 12.27204
0.05300 9.03250 0.85293 12.27204
0.03900 9.07000 0.78993 12.14560
0.04700 9.07000 0.78993 12.14560
0.05300 9.09250 0.80908 12.07456
0.03500 9.10000 0.78740 12.10001
0.05300 9.07000 0.78993 12.14560
0.05100 8.95000 0.86847 12.64674
0.05300 8.95000 0.88556 12.60308
0.04900 8.95000 0.88556 12.60308
0.04300 8.95000 0.88556 12.60308
0.05300 8.95000 0.88556 12.60308
0.05100 9.11500 0.80998 12.13517
0.05700 8.95000 0.88972 12.59221
0.05700 9.06250 0.82829 12.36052
0.05700 9.06250 0.82829 12.36052
0.05300 9.06250 0.82829 12.36052
0.05300 9.06250 0.82829 12.36052
0.05700 9.06250 0.82829 12.36052
0.05700 9.06250 0.82829 12.36052
0.05100 9.06250 0.82829 12.36052
0.05700 9.06250 0.82829 12.36052
0.05300 9.06250 0.82693 12.35436
0.05300 9.06250 0.82693 12.35436
0.05300 9.06250 0.82850 12.34960
0.05300 9.06250 0.82850 12.34960
0.04900 9.06250 0.82850 12.34960
0.04900 9.06250 0.82850 12.34960
0.04900 9.11500 0.82304 12.06316
0.04900 9.10000 0.81560 12.08110
0.06000 9.08500 0.76614 12.16175
0.05100 8.97250 0.86406 12.45565
0.05100 9.08500 0.76677 12.16396
0.05900 8.89000 0.93778 12.72908
0.02900 9.07750 0.84454 12.30056
0.03900 9.01750 0.83698 12.44586
0.02900 8.89000 0.89775 12.83796
0.04900 9.02500 0.83913 12.46681
0.04900 9.02500 0.83733 12.46211
0.05700 9.09250 0.78484 12.12008
0.05700 9.09250 0.78484 12.12008
0.06000 9.09250 0.78484 12.12008
0.06000 9.10000 0.78298 12.18207
0.06000 9.06250 0.88641 12.60589
0.06000 8.98000 0.88682 12.25881
0.03900 9.09250 0.80957 12.07544
0.03900 9.09250 0.79505 12.01105
0.03900 8.95000 0.86670 12.65139
0.05300 9.07750 0.83455 12.34251
0.05300 9.10000 0.78096 12.17700
0.05300 8.89000 0.90999 12.78438
0.05300 8.89000 0.87551 12.89136
0.05300 9.07750 0.82750 12.37143
0.05900 9.07750 0.82750 12.37143
0.05900 8.89000 0.89930 12.84344
0.03900 9.08500 0.77825 12.11050
0.05300 9.13000 0.85373 12.13315
0.05300 8.89000 0.88728 12.89645
0.05300 9.10000 0.78334 12.18257
0.05300 9.03250 0.82136 12.35002
0.04700 9.06250 0.84499 12.10123
0.05700 9.06250 0.84499 12.10123
0.05700 9.03250 0.87956 12.22771
0.05300 8.97250 0.86943 12.33333
0.05300 8.97250 0.86943 12.33333
0.05700 9.07750 0.82754 12.37161
0.05700 9.07750 0.82789 12.37187
0.04700 9.07750 0.82789 12.37187
0.04700 9.07750 0.83226 12.34236
0.04700 9.07750 0.82789 12.37187
0.05300 9.09250 0.80226 12.21238
0.05300 9.04750 0.79625 12.14840
0.05300 9.06250 0.82876 12.34755
0.02900 9.06250 0.82876 12.34755
0.05700 9.06250 0.82876 12.34755
0.06000 9.06250 0.82876 12.34755
0.05300 9.06250 0.82876 12.34755
0.05300 9.06250 0.82876 12.34755
0.05300 9.06250 0.82522 12.33179
0.05700 9.06250 0.82522 12.33179
0.02900 9.07750 0.80387 12.10528
0.04300 8.95000 0.86469 12.53631
0.04700 8.95000 0.86469 12.53631
0.04700 9.10000 0.77569 12.13203
0.05700 9.10750 0.82491 12.07890
0.05300 8.89000 0.90417 12.80892
0.05300 9.07750 0.85872 12.25558
0.05300 9.00250 0.83734 12.29828
0.04900 9.00250 0.83734 12.29828
0.04900 9.06250 0.81491 12.41882
0.04900 9.06250 0.83278 12.36168
0.04900 8.97250 0.87107 12.44879
0.04900 9.09250 0.79346 12.12831
0.04900 9.09250 0.79346 12.12831
0.04900 8.95000 0.86469 12.53631
0.05700 8.95000 0.86469 12.53631
0.04900 9.10750 0.81577 12.10615
0.05100 9.01750 0.84199 12.42678
0.04700 9.01750 0.84220 12.45524
0.04700 9.01750 0.84220 12.45524
0.04700 9.01750 0.84220 12.45524
0.04700 9.14500 0.84102 12.07703
0.04900 9.01750 0.84770 12.44027
0.05700 9.07750 0.82371 12.37228
0.02900 9.07750 0.82371 12.37228
0.06000 9.07750 0.82371 12.37228
0.06000 9.07750 0.82371 12.37228
0.04900 9.07750 0.82371 12.37228
0.02900 9.03250 0.83794 12.33088
0.04300 9.03250 0.83794 12.33088
0.06000 9.02500 0.86964 12.38053
0.05300 9.10000 0.79660 12.14172
0.03900 9.06250 0.81643 12.40987
0.05300 9.06250 0.81643 12.40987
0.05300 9.06250 0.81643 12.40987
0.04500 9.10000 0.77634 12.14751
0.05900 9.07750 0.83535 12.35261
0.05900 9.07750 0.83535 12.35261
0.05900 9.07750 0.83535 12.35261
0.05300 9.11500 0.80055 12.10112
0.05300 9.11500 0.80055 12.10112
0.05300 9.11500 0.80055 12.10112
0.05900 9.04750 0.78630 12.15964
0.05900 9.04750 0.78630 12.15964
0.04900 9.01750 0.83994 12.46259
0.04900 9.01750 0.83994 12.46259
0.04900 9.06250 0.82121 12.34802
0.04700 9.06250 0.82121 12.34802
0.05300 8.95000 0.86110 12.66288
0.04700 8.95000 0.86330 12.54311
0.04700 9.04000 0.80817 12.37922
0.04700 9.04000 0.80817 12.37922
0.04500 9.04000 0.83808 12.28492
0.04500 9.06250 0.81425 12.42050
0.04700 9.06250 0.81425 12.42050
0.04700 9.06250 0.81419 12.42077
0.05300 9.03250 0.86169 12.27757
0.02900 9.13000 0.78048 12.16120
0.02900 9.02500 0.86338 12.35395
0.03900 9.13000 0.78048 12.16120
0.05300 9.12250 0.82160 12.10758
0.05700 9.12250 0.75976 12.19276
0.05700 9.07750 0.84041 12.32608
0.04700 9.07750 0.84041 12.32608
0.04700 8.89000 0.91106 12.78903
0.05900 9.09250 0.79855 12.10970
0.04900 9.09250 0.79855 12.10970
0.02900 9.04000 0.80817 12.37922
0.04700 9.04000 0.80817 12.37922
0.04700 9.06250 0.80281 12.38095
0.01700 9.00250 0.80862 12.39792
0.02900 9.07750 0.80590 12.41193
0.02900 9.07000 0.78781 12.15091
0.02900 9.10000 0.78795 12.13253
0.02900 9.06250 0.83070 12.34140
0.05700 8.95000 0.87285 12.64134
0.05700 9.12250 0.79696 12.19164
0.04700 9.07750 0.84834 12.30218
0.05700 9.06250 0.84526 12.08160
0.04900 8.89000 0.93274 12.74854
0.04900 8.89000 0.93274 12.74854
0.04900 9.10000 0.74670 12.27212
0.05900 9.10750 0.78904 12.15019
0.05700 8.97250 0.90333 12.25114
0.05100 9.09250 0.79805 12.10286
0.02300 9.06250 0.81862 12.37446
0.02300 9.06250 0.81862 12.37446
0.02300 9.09250 0.78539 12.20969
0.05300 9.03250 0.86100 12.24063
0.04100 9.07750 0.81736 12.33625
0.05300 8.97250 0.86714 12.33223
0.05300 8.95000 0.89939 12.58147
0.04700 8.95000 0.89939 12.58147
0.04700 9.11500 0.79203 12.13287
0.05300 9.02500 0.85006 12.43501
0.05300 9.01750 0.83939 12.46258
0.05300 9.01750 0.83939 12.46258
0.05300 9.06250 0.81688 12.37797
0.04900 9.01750 0.85192 12.42893
0.05700 9.01750 0.85238 12.42742
0.05700 9.01750 0.85214 12.42808
0.03900 9.03250 0.86148 12.24601
0.04900 9.03250 0.86148 12.24601
0.05900 9.00250 0.80862 12.39792
0.05900 9.00250 0.80862 12.39792
0.05900 9.01750 0.83939 12.46258
0.05900 9.01750 0.83939 12.46258
0.05300 9.01750 0.83939 12.46258
0.02300 9.03250 0.83262 12.30436
0.05900 9.12250 0.81004 12.17544
0.05900 9.11500 0.78154 12.15404
0.05700 9.11500 0.78154 12.15404
0.03900 8.95000 0.86547 12.63105
0.03900 9.12250 0.81004 12.17544
0.03500 9.01750 0.83939 12.46258
0.05900 9.02500 0.85302 12.41477
0.05300 9.02500 0.85302 12.41477
0.06000 9.07750 0.84924 12.29151
0.04700 9.06250 0.84142 12.07307
0.04700 9.06250 0.84142 12.07307
0.05300 9.04750 0.85734 12.48807
0.05300 9.07750 0.82868 12.37788
0.02900 9.12250 0.81952 12.08657
0.06000 9.09250 0.78416 12.14854
0.06000 9.09250 0.78416 12.14854
0.04900 9.03250 0.83750 12.31481
0.05300 9.03250 0.83750 12.31481
0.05300 9.09250 0.78416 12.14854
0.05300 9.06250 0.84079 12.09441
0.05100 9.06250 0.84079 12.09441
0.02300 9.06250 0.84079 12.09441
0.05300 9.06250 0.84079 12.09441
0.05300 9.06250 0.84079 12.09441
0.04700 9.06250 0.84538 12.11083
0.02900 9.04750 0.78508 12.16316
0.04100 9.04750 0.78508 12.16316
0.05700 9.09250 0.77891 12.17667
0.05700 9.01750 0.84745 12.44102
0.05300 9.01750 0.84745 12.44102
0.05700 9.07750 0.82868 12.37788
0.05700 9.07750 0.82868 12.37788
0.05700 8.89000 0.92584 12.75463
0.05700 8.89000 0.92584 12.75463
0.05700 9.03250 0.84164 12.30675
0.05700 9.07750 0.83104 12.36103
0.03300 9.07750 0.83104 12.36103
0.04100 8.96500 0.89545 12.55818
0.05100 9.10750 0.78574 12.13130
0.04100 9.07000 0.78769 12.15268
0.05700 9.06250 0.81011 12.48646
0.04700 8.89000 0.90039 12.84821
0.05300 9.09250 0.79893 12.10177
0.05900 9.09250 0.76842 12.15147
0.04700 8.90500 0.88889 12.54123
0.05100 9.10750 0.84354 12.07602
0.05900 9.10750 0.79600 12.15091
0.02900 8.89000 0.90882 12.84229
0.05300 8.89000 0.90882 12.84229
0.05700 8.89000 0.90882 12.84229
0.05100 8.95000 0.87069 12.51650
0.03700 9.07000 0.78695 12.17430
0.05100 9.06250 0.80871 12.48083
0.05700 9.07750 0.84677 12.31533
0.05700 8.96500 0.89065 12.58116
0.03900 8.96500 0.89065 12.58116
0.02900 9.10000 0.78650 12.17156
0.02900 9.15250 0.80765 12.02440
0.05300 9.09250 0.78291 12.13744
0.04700 9.06250 0.80794 12.42351
0.04700 9.10000 0.78650 12.17156
0.02900 9.09250 0.78655 12.19768
0.03700 9.09250 0.78655 12.19768
0.03300 8.95000 0.88156 12.46711
0.03700 8.95000 0.88156 12.46711
0.03700 9.01000 0.80754 12.37711
0.04700 9.01000 0.80754 12.37711
0.04700 9.06250 0.84235 12.37531
0.05300 9.05500 0.88186 12.28154
0.03900 9.05500 0.88186 12.28154
0.03900 9.13000 0.85027 12.14966
0.05700 9.04000 0.83138 12.29176
0.05700 8.95000 0.86371 12.65786
0.05700 8.95000 0.86371 12.65786
0.05700 8.95000 0.86371 12.65786
0.05100 9.07000 0.77917 12.17874
0.03900 9.07000 0.77917 12.17874
0.03900 9.07000 0.77917 12.17874
0.05900 9.15250 0.78256 12.10511
0.04700 9.13000 0.78650 12.13107
0.01700 9.13000 0.78609 12.18694
0.02700 9.09250 0.79184 12.12498
0.02300 8.95000 0.86432 12.66081
0.05700 8.95000 0.86432 12.66081
0.05700 9.12250 0.77825 12.05674
0.05700 9.12250 0.80516 12.12168
0.04900 9.00250 0.83444 12.28064
0.04900 9.00250 0.83444 12.28064
0.02900 9.16750 0.77994 12.01055
0.05700 8.97250 0.94632 12.51233
0.05700 9.01750 0.84038 12.45893
0.05300 9.01750 0.84038 12.45893
0.05300 9.01750 0.84038 12.45893
0.05300 9.07750 0.83328 12.35450
0.06000 9.01750 0.84038 12.45893
0.05300 9.01750 0.84038 12.45893
0.05900 8.95000 0.84404 12.70912
0.02900 8.89000 0.88827 12.86537
0.02900 9.03250 0.82853 12.34575
0.02900 9.10750 0.79644 12.12935
0.05900 9.15250 0.78706 12.06023
0.04300 9.06250 0.80444 12.38770
0.04900 9.06250 0.80444 12.38770
0.05100 9.06250 0.80444 12.38770
0.05100 9.06250 0.80444 12.38770
0.05100 8.89000 0.92562 12.76365
0.04900 9.10750 0.84252 12.07953
0.02900 9.10750 0.84252 12.07953
0.02900 9.10750 0.84252 12.07953
0.04300 9.00250 0.83764 12.29576
0.05700 9.00250 0.83764 12.29576
0.04700 9.07000 0.79917 12.12119
0.05100 9.06250 0.85347 12.07239
0.05700 9.00250 0.82915 12.32953
0.05700 9.07000 0.77917 12.17874
0.05700 9.07000 0.77917 12.17874
0.05700 9.07000 0.77917 12.17874
0.06000 9.03250 0.83844 12.29991
0.06000 9.03250 0.83844 12.29991
0.05700 9.05500 0.80280 12.10207
0.05700 9.06250 0.83991 12.33693
0.05700 9.09250 0.79367 12.12561
0.05700 9.08500 0.85536 12.15878
0.05300 9.06250 0.80466 12.38612
0.05300 9.06250 0.80466 12.38612
0.04900 9.09250 0.78074 12.21130
0.04900 9.03250 0.85526 12.26338
0.04900 9.03250 0.85526 12.26338
0.04900 9.12250 0.81172 12.16161
0.05900 8.89000 0.91267 12.83159
0.05700 9.09250 0.79323 12.09595
0.05700 9.14500 0.78658 12.04174
0.05700 9.12250 0.78939 12.23351
0.04900 9.06250 0.84697 12.07056
0.04900 9.02500 0.85981 12.35727
0.05300 9.02500 0.85981 12.35727
0.04300 9.15250 0.77542 12.06058
0.05300 9.07750 0.82357 12.37793
0.05300 9.07750 0.82357 12.37793
0.05300 9.07750 0.81982 12.36183
0.05300 9.14500 0.78658 12.04174
0.02900 9.13000 0.84929 12.15257
0.05700 9.13000 0.84929 12.15257
0.05700 8.89000 0.88878 12.85450
0.05700 9.01000 0.78311 12.16364
0.05300 8.95000 0.86371 12.65786
0.06000 8.95000 0.86371 12.65786
0.06000 8.95000 0.86371 12.65786
0.06000 9.08500 0.78135 12.02135
0.03900 9.06250 0.83062 12.34843
0.06000 9.07750 0.85219 12.31408
0.06000 9.06250 0.83675 12.35517
0.02700 9.09250 0.76892 12.08998
0.05300 9.09250 0.80171 12.15725
0.05900 9.02500 0.84112 12.44642
0.05700 9.02500 0.84112 12.44642
0.05700 9.02500 0.84112 12.44642
0.05700 9.02500 0.84112 12.44642
0.05700 9.02500 0.84112 12.44642
0.05700 9.10000 0.79318 12.10980
0.03900 9.10000 0.79318 12.10980
0.03900 9.07000 0.78376 12.16772
0.05300 9.13000 0.84010 12.06514
0.05300 9.07000 0.78376 12.16772
0.05300 9.07000 0.78376 12.16772
0.05300 9.11500 0.81553 12.10063
0.05300 9.08500 0.78354 12.03587
0.05300 9.07750 0.83368 12.34138
0.04900 8.95000 0.86371 12.65786
0.04900 9.09250 0.79025 12.10799
0.06000 9.09250 0.79025 12.10799
0.04700 9.02500 0.84043 12.45903
0.05900 9.06250 0.84091 12.07341
0.04900 9.06250 0.84091 12.07341
0.05300 9.06250 0.84091 12.07341
0.05300 9.04750 0.85532 12.48312
0.03900 8.89000 0.89286 12.81589
0.05300 9.01750 0.85194 12.36836
0.05300 9.12250 0.77889 12.13789
0.03900 9.12250 0.81675 12.03432
0.03900 9.05500 0.82422 12.05497
0.03300 9.05500 0.82422 12.05497
0.06000 9.18250 0.80794 12.15715
0.05500 8.89000 0.91045 12.82087
0.04900 8.89000 0.91045 12.82087
0.05300 8.89000 0.91045 12.82087
0.03700 9.11500 0.77216 12.12321
0.03900 9.07750 0.85248 12.31468
0.04900 9.13750 0.83703 12.10431
0.04900 9.06250 0.87115 12.27549
0.04900 9.06250 0.80663 12.43687
0.04900 9.06250 0.80663 12.43687
