metal log(age) E_BV dm
0.05700 9.05500 1.16226 12.00434
0.05700 9.05500 1.15618 12.00434
0.05700 9.05500 1.16177 12.00434
0.05700 9.05500 1.16253 12.00434
0.05700 9.05500 1.16196 12.00169
0.05700 9.05500 1.16198 12.00169
0.05700 9.05500 1.16230 12.00070
0.05700 9.05500 1.16210 12.00236
0.05700 9.05500 1.15734 12.00358
0.05700 9.05500 1.16141 12.00358
0.05700 9.05500 1.15970 12.00050
0.05700 9.05500 1.15970 12.00060
0.05700 9.05500 1.15970 12.00445
0.05700 9.05500 1.15970 12.00129
0.05700 9.05500 1.15970 12.00190
0.05700 9.05500 1.15312 12.00154
0.05700 9.05500 1.15836 12.00250
0.05700 9.05500 1.15431 12.00250
0.05700 9.05500 1.15632 12.00250
0.05700 9.05500 1.16094 12.01272
0.05700 9.05500 1.16094 12.01379
0.05700 9.05500 1.16094 12.01299
0.05700 9.05500 1.16288 12.00622
0.05700 9.05500 1.16143 12.00622
0.05700 9.05500 1.15985 12.00195
0.05700 9.05500 1.16120 12.01517
0.05700 9.05500 1.15678 12.01068
0.05700 9.05500 1.16444 12.00274
0.05700 9.05500 1.16444 12.00274
0.05700 9.05500 1.16039 12.00274
0.05700 9.05500 1.15773 12.01043
0.05700 9.05500 1.24734 12.00076
0.05700 9.05500 1.15649 12.00119
0.05700 9.05500 1.15999 12.00119
0.05700 9.05500 1.15992 12.00859
0.05700 9.05500 1.15992 12.00065
0.05700 9.05500 1.16042 12.00065
0.05700 9.05500 1.16078 12.01195
0.05700 9.05500 1.16291 12.01429
0.05700 9.05500 1.15984 12.01429
0.05700 9.05500 1.15999 12.01429
0.05700 9.05500 1.15776 12.00553
0.05700 9.05500 1.15776 12.00553
0.05700 9.05500 1.15849 12.00372
0.05700 9.05500 1.15698 12.00215
0.05700 9.05500 1.15829 12.00215
0.05700 9.05500 1.15822 12.00215
0.05700 9.05500 1.15822 12.00214
0.05700 9.05500 1.15920 12.00214
0.05700 9.05500 1.16081 12.00214
0.05700 9.05500 1.16100 12.00214
0.05700 9.05500 1.16098 12.00728
0.05700 9.05500 1.15953 12.01927
0.05700 9.05500 1.15783 12.00876
0.05700 9.05500 1.15783 12.00072
0.05700 9.05500 1.15772 12.00317
0.05700 9.05500 1.15772 12.01649
0.05700 9.05500 1.15420 12.01592
0.05700 9.05500 1.15951 12.01022
0.05700 9.05500 1.15871 12.00279
0.05700 9.05500 1.15871 12.00279
0.05700 9.05500 1.15871 12.00317
0.05700 9.05500 1.15319 12.00641
0.05700 9.05500 1.15422 12.00641
0.05700 9.05500 1.16093 12.00483
0.05700 9.05500 1.15832 12.00148
0.05700 9.05500 1.15836 12.00148
0.05700 9.05500 1.15919 12.00148
0.05700 9.05500 1.15940 12.00148
0.05700 9.05500 1.15940 12.00148
0.05700 9.05500 1.15377 12.00649
0.05700 9.05500 1.15908 12.00649
0.05700 9.05500 1.15824 12.01115
0.05700 9.05500 1.24734 12.00302
0.05700 9.05500 1.16097 12.01657
0.05700 9.05500 1.16271 12.00591
0.05700 9.05500 1.15895 12.01665
0.05700 9.05500 1.15868 12.00125
0.05700 9.05500 1.15864 12.00125
0.05700 9.05500 1.16015 12.00508
0.05700 9.05500 1.16014 12.00508
0.05700 9.05500 1.16014 12.00508
0.05700 9.05500 1.16022 12.00992
0.05700 9.05500 1.16022 12.00631
0.05700 9.05500 1.15919 12.00508
0.05900 9.05500 1.15919 12.00814
0.05700 9.05500 1.15919 12.00503
0.05700 9.05500 1.15737 12.00248
0.05700 9.05500 1.24486 12.00275
0.05700 9.05500 1.15903 12.00275
0.05700 9.05500 1.15724 12.00275
0.05700 9.05500 1.16063 12.00015
0.05700 9.05500 1.16063 12.00008
0.05700 9.05500 1.16028 12.00111
0.05700 9.05500 1.16060 12.00569
0.05700 9.05500 1.16060 12.00569
0.05700 9.05500 1.16060 12.00724
0.05700 9.05500 1.16060 12.00196
0.05700 9.05500 1.16358 12.00196
0.05700 9.05500 1.16336 12.00190
0.05700 9.05500 1.16026 12.01801
0.05700 9.05500 1.15678 12.03612
0.05700 9.05500 1.15712 12.00785
0.05700 9.05500 1.16310 12.00900
0.05700 9.05500 1.15657 12.00495
0.05700 9.05500 1.15998 12.00190
0.05700 9.05500 1.15833 12.00034
0.05700 9.05500 1.15605 12.00034
0.05900 9.05500 1.16268 12.00078
0.05700 9.05500 1.15498 12.00078
0.05700 9.05500 1.16227 12.00941
0.05700 9.05500 1.16350 12.00276
0.05700 9.05500 1.16227 12.00396
0.05700 9.05500 1.15822 12.00391
0.05700 9.05500 1.24984 12.00613
0.05700 9.05500 1.15465 12.00174
0.05700 9.05500 1.15407 12.00174
0.05700 8.86750 1.16013 12.00063
0.05700 9.05500 1.16247 12.00302
0.05700 9.05500 1.16095 12.00302
0.05700 9.05500 1.15943 12.01220
0.05700 9.05500 1.15592 12.00227
0.05700 9.05500 1.15592 12.00032
0.05700 9.05500 1.15670 12.00032
0.05700 9.05500 1.15634 12.00032
0.05700 9.05500 1.15634 12.00032
0.05700 9.05500 1.15634 12.00032
0.05700 9.05500 1.15634 12.00844
0.05700 9.05500 1.15793 12.00504
0.05700 9.05500 1.16029 12.00504
0.05700 9.05500 1.16029 12.00311
0.05700 9.05500 1.15730 12.00233
0.05700 9.05500 1.15797 12.00233
0.05700 8.89000 1.15635 12.00233
0.05700 9.05500 1.15841 12.01095
0.05700 9.05500 1.15169 12.01155
0.05700 9.05500 1.15614 12.01350
0.05700 9.05500 1.16293 12.00445
0.05700 9.05500 1.16289 12.00047
0.05700 9.05500 1.15985 12.00037
0.05700 8.86750 1.15582 12.00037
0.05700 9.05500 1.15527 12.01053
0.05700 9.05500 1.15527 12.00017
0.05700 9.05500 1.15527 12.00068
0.05700 9.05500 1.16296 12.00068
0.05700 9.05500 1.15836 12.00387
0.05700 9.05500 1.15687 12.00441
0.05700 9.05500 1.15950 12.00631
0.05700 9.05500 1.15950 12.00667
0.05700 9.05500 1.15950 12.00667
0.05700 9.05500 1.16234 12.00273
0.05700 9.05500 1.16201 12.00504
0.05700 9.05500 1.15920 12.00275
0.05700 9.05500 1.15920 12.00143
0.05700 9.05500 1.15920 12.00083
0.05700 9.05500 1.16059 12.00083
0.05700 9.05500 1.16059 12.00108
0.05700 9.05500 1.16059 12.00108
0.05700 9.05500 1.16459 12.00050
0.05700 9.05500 1.15799 12.00050
0.05700 9.05500 1.15740 12.00050
0.05700 9.05500 1.15845 12.01069
0.05700 9.05500 1.15830 12.01052
0.05700 9.05500 1.16051 12.00033
0.05700 9.05500 1.15548 12.00019
0.05700 9.05500 1.15548 12.00712
0.05700 9.05500 1.16377 12.01230
0.05700 9.05500 1.15801 12.00692
0.05700 9.05500 1.15898 12.00801
0.05700 9.05500 1.16225 12.00801
0.05700 9.05500 1.16531 12.00899
0.05700 9.05500 1.16531 12.00054
0.05700 9.05500 1.16531 12.00468
0.05700 9.05500 1.16067 12.00146
0.05700 9.05500 1.15822 12.00525
0.05700 9.05500 1.15853 12.00525
0.05700 9.05500 1.16030 12.00512
0.05700 9.05500 1.16016 12.00213
0.05700 9.05500 1.15796 12.00064
0.05700 9.05500 1.15796 12.00064
0.05700 9.05500 1.15527 12.00064
0.05700 9.05500 1.15976 12.00064
0.05700 9.05500 1.16241 12.00064
0.05700 9.05500 1.16351 12.00571
0.05700 9.05500 1.15289 12.00166
0.05700 9.05500 1.15891 12.01363
0.05700 9.05500 1.15891 12.00396
0.05700 9.05500 1.15891 12.00405
0.05700 9.05500 1.15899 12.00063
0.05700 9.05500 1.16269 12.00017
0.05700 9.05500 1.15727 12.00017
0.05700 9.05500 1.15899 12.00078
0.05700 9.05500 1.15899 12.00108
0.05700 9.05500 1.15997 12.00257
0.05700 9.05500 1.16325 12.00786
0.05700 9.05500 1.16289 12.00006
0.05700 9.05500 1.16289 12.00028
0.05700 9.05500 1.15429 12.00404
0.05700 9.05500 1.15719 12.01507
0.05700 9.05500 1.15821 12.00562
0.05700 9.05500 1.15941 12.00085
0.05700 9.05500 1.15941 12.00482
0.05700 9.05500 1.15941 12.00589
0.05700 9.05500 1.16383 12.00163
0.05700 9.05500 1.15941 12.01117
0.05700 9.05500 1.15763 12.00253
0.05700 9.05500 1.15570 12.00915
0.05700 9.05500 1.15782 12.00023
0.05700 9.05500 1.15813 12.00427
0.05700 9.05500 1.15348 12.00366
0.05700 9.05500 1.15653 12.00115
0.05700 9.05500 1.15958 12.00041
0.05700 9.05500 1.15591 12.00023
0.05900 9.05500 1.16190 12.00057
0.05700 9.05500 1.16190 12.00057
0.05700 9.05500 1.16197 12.00053
0.05700 9.05500 1.16304 12.00053
0.05700 9.05500 1.15936 12.00053
0.05700 9.05500 1.15939 12.00053
0.05700 9.05500 1.15757 12.00053
0.05700 9.05500 1.15968 12.00033
0.05700 9.05500 1.16404 12.00032
0.05700 9.05500 1.16155 12.01629
0.05700 9.05500 1.25079 12.00033
0.05700 9.05500 1.25079 12.01296
0.05700 9.05500 1.15755 12.00371
0.05700 9.05500 1.15780 12.00789
0.05700 9.05500 1.15786 12.00180
0.05700 9.05500 1.15786 12.00032
0.05700 9.05500 1.15904 12.00043
0.05700 9.05500 1.15904 12.00477
0.05700 9.05500 1.15927 12.00465
0.05700 9.05500 1.15612 12.00572
0.05700 9.05500 1.15674 12.00532
0.05700 9.05500 1.15772 12.00733
0.05700 9.05500 1.15662 12.01309
0.05700 9.05500 1.15615 12.01472
0.05700 9.05500 1.15748 12.00058
0.05700 9.05500 1.15748 12.01344
0.05700 9.05500 1.15726 12.00236
0.05700 9.05500 1.15965 12.00090
0.05700 9.05500 1.15847 12.00778
0.05700 9.05500 1.15847 12.00797
0.05700 9.05500 1.15624 12.00669
0.05700 9.05500 1.15624 12.00454
0.05700 9.05500 1.15723 12.00867
0.05700 9.05500 1.15851 12.00004
0.05700 9.05500 1.16059 12.00449
0.05700 9.05500 1.15630 12.00393
0.05700 9.05500 1.15741 12.00308
0.05700 9.05500 1.15742 12.00160
0.05700 9.05500 1.15869 12.00017
0.05700 9.05500 1.15834 12.00090
0.05700 9.05500 1.15808 12.00331
0.05700 9.05500 1.15973 12.00387
0.05700 9.05500 1.16308 12.00053
0.05700 9.05500 1.16308 12.00883
0.05700 9.05500 1.16279 12.00002
0.05700 8.86750 1.15655 12.00834
0.05700 9.05500 1.15832 12.00834
0.05700 9.05500 1.16157 12.00179
0.05700 9.05500 1.15886 12.00047
0.05900 9.05500 1.15897 12.00383
0.05700 9.05500 1.15870 12.00383
0.05700 9.05500 1.15870 12.00699
0.05700 8.89000 1.16326 12.00358
0.05700 9.05500 1.16326 12.00655
0.05700 9.05500 1.15924 12.00160
0.05700 9.05500 1.15914 12.00123
0.05700 9.05500 1.15914 12.00215
0.05700 9.05500 1.15914 12.00098
0.05700 9.05500 1.15926 12.01424
0.05700 9.05500 1.16273 12.01408
0.05700 9.05500 1.14979 12.00264
0.05700 9.05500 1.16385 12.00816
0.05700 9.05500 1.16298 12.00739
0.05700 9.05500 1.16298 12.00594
0.05700 9.05500 1.15865 12.00105
0.05700 9.05500 1.15865 12.00105
0.05700 9.05500 1.15865 12.00105
0.05700 9.05500 1.15865 12.00105
0.05700 9.05500 1.16266 12.00594
0.05700 9.05500 1.16246 12.00584
0.05700 9.05500 1.16246 12.00584
0.05700 9.05500 1.16334 12.00584
0.05700 9.05500 1.15874 12.00551
0.05700 9.05500 1.15762 12.00210
0.05700 9.05500 1.15901 12.00210
0.05700 9.05500 1.15901 12.00833
0.05700 9.05500 1.15900 12.00123
0.05700 9.05500 1.15861 12.00762
0.05700 9.05500 1.16361 12.00274
0.05700 9.05500 1.16387 12.00274
0.05700 9.05500 1.16387 12.00274
0.05700 9.05500 1.15802 12.00100
0.05700 9.05500 1.15802 12.00552
0.05700 9.05500 1.16361 12.00244
0.05700 9.05500 1.16361 12.00388
0.05700 9.05500 1.15923 12.00352
0.05700 9.05500 1.15731 12.00766
0.05700 9.05500 1.15746 12.00044
0.05900 9.05500 1.16244 12.00044
0.05700 9.05500 1.15864 12.00036
0.05700 9.05500 1.16453 12.00022
0.05700 9.05500 1.16003 12.00389
0.05700 9.05500 1.15722 12.00950
0.05700 9.05500 1.15722 12.00181
0.05900 9.05500 1.16192 12.00067
0.05700 9.05500 1.15706 12.00991
0.05700 9.05500 1.15515 12.00621
0.05700 9.05500 1.15515 12.00621
0.05700 9.05500 1.15515 12.00621
0.05700 9.05500 1.16072 12.00205
0.05700 9.05500 1.15987 12.00157
0.05700 9.05500 1.15995 12.00390
0.05700 9.05500 1.16368 12.00491
0.05700 9.05500 1.15435 12.00486
0.05700 9.05500 1.16117 12.00053
0.05700 9.05500 1.16006 12.00751
0.05700 9.05500 1.16006 12.00157
0.05700 9.05500 1.15993 12.00157
0.05700 9.05500 1.15993 12.00670
0.05700 9.05500 1.15993 12.00905
0.05700 9.05500 1.15993 12.00905
0.05700 9.05500 1.15993 12.02658
0.05700 8.86750 1.16307 12.00010
0.05700 9.05500 1.16185 12.00043
0.05700 9.05500 1.15753 12.00317
0.05700 9.05500 1.16121 12.01175
0.05700 9.05500 1.15886 12.00585
0.05700 9.05500 1.15754 12.00108
0.05700 9.05500 1.15702 12.00452
0.05700 9.05500 1.14943 12.00452
0.05700 9.05500 1.15223 12.00452
0.05700 9.05500 1.16248 12.00452
0.05700 9.05500 1.16248 12.00523
0.05700 9.05500 1.15780 12.00460
0.05700 9.05500 1.15780 12.00356
0.05700 9.05500 1.15911 12.00344
0.05700 9.05500 1.15696 12.00501
0.05700 9.05500 1.16426 12.00501
0.05700 9.05500 1.15277 12.00272
0.05700 9.05500 1.15653 12.00489
0.05700 9.05500 1.16031 12.00650
0.05700 9.05500 1.16093 12.00650
0.05700 9.05500 1.15644 12.01164
0.05700 9.05500 1.15784 12.01162
0.05700 9.05500 1.15495 12.00255
0.05700 9.05500 1.16007 12.00255
0.05700 9.05500 1.16007 12.00178
0.05700 9.05500 1.16066 12.00156
0.05700 9.05500 1.15726 12.00156
0.05700 9.05500 1.15671 12.00671
0.05700 9.05500 1.15671 12.00129
0.05700 9.05500 1.16289 12.01125
0.05700 9.05500 1.16289 12.00857
0.05700 9.05500 1.16289 12.00170
0.05700 9.05500 1.16178 12.00659
0.05700 9.05500 1.24712 12.01197
0.05700 9.05500 1.15998 12.00750
0.05700 9.05500 1.15998 12.00750
0.05700 9.05500 1.15998 12.00692
0.05700 9.05500 1.16284 12.00931
0.05700 9.05500 1.15878 12.00444
0.05700 9.05500 1.16204 12.00032
0.05700 9.05500 1.16143 12.00032
0.05700 9.05500 1.16143 12.00032
0.05700 9.05500 1.15295 12.00473
0.05700 9.05500 1.25947 12.00473
0.05700 9.05500 1.16337 12.00473
0.05700 9.05500 1.16163 12.00818
0.05700 9.05500 1.15748 12.00206
0.05700 9.05500 1.15748 12.00068
0.05700 9.05500 1.16497 12.00068
0.05900 9.05500 1.16497 12.00068
0.05700 9.05500 1.16497 12.00068
0.05700 9.05500 1.16046 12.00068
0.05700 9.05500 1.16160 12.00718
0.05700 9.05500 1.16052 12.00152
0.05700 9.05500 1.15427 12.00254
0.05700 9.05500 1.16158 12.00061
0.05700 9.05500 1.15785 12.00061
0.05700 9.05500 1.15847 12.00068
0.05700 9.05500 1.15811 12.00029
0.05700 9.05500 1.15811 12.00668
0.05700 8.89000 1.15908 12.00668
0.05700 9.05500 1.15707 12.00493
0.05700 9.05500 1.15707 12.00346
0.05700 9.05500 1.16142 12.00346
0.05700 9.05500 1.16193 12.00281
0.05700 9.05500 1.16193 12.00281
0.05700 9.05500 1.16113 12.00582
0.05700 9.05500 1.15976 12.00582
0.05700 9.05500 1.15738 12.00008
0.05700 9.05500 1.16110 12.00172
0.05700 9.05500 1.15814 12.00749
0.05700 9.05500 1.15913 12.00749
0.05700 9.05500 1.15882 12.00590
0.05700 9.05500 1.16137 12.00605
0.05700 9.05500 1.16217 12.00504
0.05700 9.05500 1.16280 12.00174
0.05700 9.05500 1.15373 12.00174
0.05700 9.05500 1.15373 12.00174
0.05700 9.05500 1.16121 12.00023
0.05700 9.05500 1.16110 12.00023
0.05700 9.05500 1.15642 12.01388
0.05700 9.05500 1.15637 12.01388
0.05700 9.05500 1.15817 12.00530
0.05700 9.05500 1.15816 12.01588
0.05700 9.05500 1.16314 12.00518
0.05700 9.05500 1.16314 12.01101
0.05700 9.05500 1.15443 12.01101
0.05700 9.05500 1.16262 12.01101
0.05700 9.05500 1.16262 12.00062
0.05700 9.05500 1.16262 12.00178
0.05700 9.05500 1.15795 12.00178
0.05700 9.05500 1.16446 12.00199
0.05700 9.05500 1.16158 12.00199
0.05700 9.05500 1.15555 12.00240
0.05700 9.05500 1.15422 12.00533
0.05700 9.05500 1.24849 12.00008
0.05700 9.05500 1.16367 12.00155
0.05700 9.05500 1.15809 12.00730
0.05700 9.05500 1.15809 12.00667
0.05700 9.05500 1.16225 12.00240
0.05700 9.05500 1.16353 12.00829
0.05700 9.05500 1.15908 12.00240
0.05700 9.05500 1.15908 12.00242
0.05700 9.05500 1.15970 12.00673
0.05700 9.05500 1.16247 12.00309
0.05700 9.05500 1.16149 12.00309
0.05700 9.05500 1.16097 12.00309
0.05900 9.05500 1.15867 12.00245
0.05700 9.05500 1.13173 12.00145
0.05700 9.05500 1.16074 12.00145
0.05700 9.05500 1.16097 12.00036
0.05700 9.05500 1.16047 12.00487
0.05700 9.05500 1.16047 12.00547
0.05700 9.05500 1.24789 12.01259
0.05700 9.05500 1.15606 12.00457
0.05700 9.05500 1.16173 12.00535
0.05700 9.05500 1.15893 12.00311
0.05700 9.05500 1.15886 12.00257
0.05700 9.05500 1.15864 12.00257
0.05700 9.05500 1.26476 12.01783
0.05700 9.05500 1.15966 12.02546
0.05700 9.05500 1.15966 12.00636
0.05700 8.86750 1.15774 12.00190
0.05700 9.05500 1.16415 12.00102
0.05700 9.05500 1.15881 12.00190
0.05700 9.05500 1.15881 12.00211
0.05700 9.05500 1.16000 12.00521
0.05700 9.05500 1.16000 12.00678
0.05700 9.05500 1.16008 12.00438
0.05700 9.05500 1.16000 12.00135
0.05700 9.05500 1.16000 12.01529
0.05700 9.05500 1.15886 12.00399
0.05700 9.05500 1.15886 12.00399
0.05700 9.05500 1.15886 12.00226
0.05700 9.05500 1.16064 12.01404
0.05700 9.05500 1.15845 12.01062
0.05700 9.05500 1.15845 12.00642
0.05700 9.05500 1.16126 12.00354
0.05700 9.05500 1.16198 12.01379
0.05700 9.05500 1.16198 12.01211
0.05700 9.05500 1.15822 12.00252
0.05700 9.05500 1.15822 12.00187
0.05700 9.05500 1.15846 12.00323
0.05700 9.05500 1.15883 12.00375
0.05700 9.05500 1.15947 12.00375
0.05700 9.05500 1.16087 12.00375
0.05700 9.05500 1.16087 12.00524
0.05700 8.86750 1.16098 12.00524
0.05700 9.05500 1.16098 12.00707
0.05700 9.05500 1.15884 12.00366
0.05700 9.05500 1.15986 12.01170
0.05700 9.05500 1.15884 12.01880
0.05700 9.05500 1.16124 12.01161
0.05700 8.89000 1.16514 12.00374
0.05700 8.86750 1.16518 12.00260
0.05700 9.05500 1.16370 12.00088
0.05700 9.05500 1.15921 12.00088
0.05700 9.05500 1.16015 12.00088
0.05700 9.05500 1.15739 12.00099
0.05700 9.05500 1.15728 12.00099
0.05700 9.05500 1.15728 12.00221
0.05700 9.05500 1.15714 12.00221
0.05700 9.05500 1.15714 12.00221
0.05900 9.05500 1.16086 12.00221
0.05700 9.05500 1.15892 12.00215
0.05700 9.05500 1.15825 12.00215
0.05700 9.05500 1.15911 12.00409
0.05700 9.05500 1.16019 12.00423
0.05900 9.05500 1.16227 12.00193
0.05700 9.05500 1.16234 12.00193
0.05700 9.05500 1.16265 12.00193
0.05700 9.05500 1.16265 12.00193
0.05700 9.05500 1.16254 12.00646
0.05700 9.05500 1.15987 12.00156
0.05700 9.05500 1.15990 12.00967
0.05700 9.05500 1.15789 12.02047
0.05700 9.05500 1.15609 12.01808
0.05700 9.05500 1.16202 12.00380
0.05700 9.05500 1.15903 12.00380
0.05700 9.05500 1.15903 12.00015
0.05700 9.05500 1.15903 12.00015
0.05700 9.05500 1.16131 12.00428
0.05700 9.05500 1.16131 12.00485
0.05700 9.05500 1.16131 12.00308
0.05700 9.05500 1.15762 12.00636
0.05700 9.05500 1.15741 12.00899
0.05700 9.05500 1.15911 12.00182
0.05700 9.05500 1.14476 12.00182
0.05700 9.05500 1.14773 12.00397
0.05700 9.05500 1.15732 12.00397
0.05700 9.05500 1.16453 12.00205
0.05700 9.05500 1.15988 12.00205
0.05700 9.05500 1.15673 12.00309
0.05700 9.05500 1.16325 12.00068
0.05700 9.05500 1.16014 12.01070
0.05900 9.05500 1.16436 12.01263
0.05700 9.05500 1.16137 12.00443
0.05700 9.05500 1.15719 12.00770
0.05700 9.05500 1.14956 12.00770
0.05700 9.05500 1.15788 12.00770
0.05700 9.05500 1.15788 12.00770
0.05700 9.05500 1.15788 12.00466
0.05700 9.05500 1.15923 12.00447
0.05700 9.05500 1.24940 12.00447
0.05700 9.05500 1.16045 12.00012
0.05700 9.05500 1.16110 12.01147
0.05700 9.05500 1.25078 12.00330
0.05700 9.05500 1.15443 12.00330
0.05700 9.05500 1.15546 12.00330
0.05700 9.05500 1.15546 12.00572
0.05700 9.05500 1.15385 12.00536
0.05700 9.05500 1.15948 12.00547
0.05700 9.05500 1.15948 12.00185
0.05700 9.05500 1.16034 12.00074
0.05700 9.05500 1.15817 12.00231
0.05700 9.05500 1.15860 12.00855
0.05700 9.05500 1.15974 12.00262
0.05700 9.05500 1.15938 12.00422
0.05700 9.05500 1.16106 12.00104
0.05700 9.05500 1.15548 12.00784
0.05700 9.05500 1.15611 12.01764
0.05700 9.05500 1.15611 12.01956
0.05700 9.05500 1.16003 12.00341
0.05700 9.05500 1.15913 12.00823
0.05700 9.05500 1.15515 12.02173
0.05700 9.05500 1.16276 12.02993
0.05700 9.05500 1.15841 12.00418
0.05700 9.05500 1.15841 12.00913
0.05700 9.05500 1.15841 12.00659
0.05700 9.05500 1.15841 12.01137
0.05700 9.05500 1.15841 12.00610
0.05700 9.05500 1.15841 12.00073
0.05700 9.05500 1.15841 12.00073
0.05700 9.05500 1.15841 12.00564
0.05700 9.05500 1.15841 12.00096
0.05700 9.05500 1.16368 12.00096
0.05700 9.05500 1.16366 12.00127
0.05700 9.05500 1.15512 12.00713
0.05700 9.05500 1.16018 12.00167
0.05700 9.05500 1.16365 12.00051
0.05700 9.05500 1.26374 12.00243
0.05700 9.05500 1.15702 12.00982
0.05700 9.05500 1.15950 12.00354
0.05700 9.05500 1.15981 12.00354
0.05700 9.05500 1.15981 12.00483
0.05700 9.05500 1.16081 12.00516
0.05700 9.05500 1.15500 12.01166
0.05700 9.05500 1.16134 12.00117
0.05700 9.05500 1.16134 12.00191
0.05700 9.05500 1.15702 12.00191
0.05700 9.05500 1.15985 12.00191
0.05700 8.86750 1.15905 12.00178
0.05700 8.86750 1.16121 12.00217
0.05700 9.05500 1.16027 12.00099
0.05700 9.05500 1.16069 12.00099
0.05700 9.05500 1.15969 12.00435
0.05700 9.05500 1.16399 12.01174
0.05700 9.05500 1.16372 12.00217
0.05700 9.05500 1.16372 12.01195
0.05700 9.05500 1.15924 12.00334
0.05700 8.86750 1.15924 12.00192
0.05700 9.05500 1.15964 12.01201
0.05700 9.05500 1.15964 12.01201
0.05700 9.05500 1.15699 12.00471
0.05700 9.05500 1.16171 12.01030
0.05700 9.05500 1.16154 12.00605
0.05700 9.05500 1.15687 12.00734
0.05700 9.05500 1.15699 12.00734
0.05900 9.05500 1.15736 12.01003
0.05700 9.05500 1.15736 12.00161
0.05700 9.05500 1.16004 12.00161
0.05700 9.05500 1.16060 12.00136
0.05700 9.05500 1.16060 12.00136
0.05700 9.05500 1.15887 12.00187
0.05900 9.05500 1.15887 12.00179
0.05700 9.05500 1.15763 12.00656
0.05700 9.05500 1.15848 12.00656
0.05700 9.05500 1.16118 12.00841
0.05700 9.05500 1.16118 12.00841
0.05700 9.05500 1.16118 12.00017
0.05700 9.05500 1.16118 12.00209
0.05700 9.05500 1.16131 12.00117
0.05700 9.05500 1.15602 12.00188
0.05700 9.05500 1.16089 12.01686
0.05700 9.05500 1.16089 12.01045
0.05700 9.05500 1.16089 12.00669
0.05700 9.05500 1.16089 12.00722
0.05700 9.05500 1.15895 12.00367
0.05700 9.05500 1.15365 12.00366
0.05700 9.05500 1.15401 12.00316
0.05700 9.05500 1.15592 12.00953
0.05700 9.05500 1.15739 12.00194
0.05700 9.05500 1.15739 12.00194
0.05700 9.05500 1.15804 12.00674
0.05700 9.05500 1.15692 12.00674
0.05700 9.05500 1.24553 12.00449
