metal log(age) E_BV dm mass
0.00363 7.59753 0.06584 14.12772 320.61950
0.01019 8.08198 0.20205 14.12772 252.62993
0.00794 7.23995 0.19608 14.57525 252.62993
0.01413 8.02831 0.06693 14.51723 232.94768
0.02314 8.00997 0.22390 14.68946 232.94768
0.05556 8.28533 0.13016 14.06380 309.96848
0.01328 7.77760 0.13016 14.41322 248.78738
0.03337 7.13356 0.04795 14.65643 230.20712
0.05199 8.96111 0.42137 13.36318 230.20712
0.01605 8.71056 0.05013 14.81169 199.88408
0.03743 8.04055 0.26804 14.23173 152.92945
0.05310 7.86205 0.24584 14.21096 152.92945
0.02155 7.72254 0.22308 13.41145 367.70009
0.01601 9.24230 0.08049 13.42160 112.81459
0.05667 7.12325 0.12030 13.33290 140.99449
0.01382 7.74328 0.39264 14.77397 179.73768
0.01292 8.93596 0.13609 14.71980 163.34588
0.04790 8.34975 1.67015 14.70430 178.83812
0.04790 8.11731 0.03053 14.96114 173.04332
0.05543 7.76274 0.02735 13.32999 134.71692
0.02986 7.65826 0.18461 13.65414 449.81348
0.01761 9.12418 0.01385 13.24530 193.47752
0.03357 7.21040 0.03973 14.39449 181.83582
0.03351 7.55179 0.30812 13.05856 113.70225
0.02945 7.90960 0.04509 14.65313 156.97797
0.03936 9.24841 0.15473 14.66806 151.26974
0.02644 8.04038 0.21838 14.77582 182.39976
0.00406 7.26400 0.35938 14.41114 229.98681
0.05247 7.18341 0.09206 14.42515 445.50061
0.04594 8.18829 0.14011 13.85451 348.84930
0.03947 7.30370 0.14011 13.72537 106.74228
0.03023 8.44206 0.00561 14.19479 224.96294
0.03112 8.67271 0.14800 14.77397 187.28968
0.00927 8.55001 0.12563 13.41709 438.45811
0.00282 8.44206 0.17363 14.09420 168.76897
0.00233 8.11516 0.14572 13.52884 183.83386
0.04037 7.44287 0.18413 14.95435 266.91646
0.01364 7.83165 0.05259 14.77619 177.89243
0.05639 7.38406 0.32211 14.34861 314.86505
0.05639 9.20248 0.21514 14.26078 195.31251
0.00832 7.96582 0.05992 14.41267 282.71859
0.03296 7.56461 0.33333 14.52152 113.70225
0.02748 8.04243 0.03619 13.92389 129.66129
0.05020 8.68715 0.09429 14.54504 224.82624
0.02888 7.85899 0.16560 14.26306 238.45366
0.02888 7.85899 0.13581 13.49544 175.08787
0.03443 9.07031 0.40170 13.85888 197.26395
0.03443 8.65417 0.11864 14.88264 342.95393
0.02604 7.01044 0.10548 13.52939 314.86505
0.05835 7.24248 0.10548 13.41290 314.86505
0.03682 7.22893 0.10473 13.58347 359.27848
0.04123 8.11014 0.05068 14.92171 248.01708
0.01923 8.74698 0.33233 14.46039 242.61972
0.04346 7.10034 0.16953 14.57033 266.21061
0.00405 7.28468 0.11222 14.62694 194.31918
0.03535 9.43525 0.15196 13.98349 194.31918
0.01294 8.09616 0.36882 14.74293 480.52205
0.04343 8.18348 0.01364 14.47262 131.24345
0.02306 7.82202 0.01855 13.88602 303.54930
0.03046 7.94764 0.28401 14.25848 108.14860
