metal log(age) mass
0.02700 7.96750 200.00000
0.05300 8.58250 200.00000
0.02700 8.13250 200.00000
0.02300 8.53750 300.00000
0.03500 7.47250 200.00000
0.03500 8.98000 200.00000
0.02500 8.65750 200.00000
0.02300 8.65750 200.00000
0.03500 9.88740 200.00000
0.02900 7.37500 200.00000
0.04900 8.80000 300.00000
0.00300 8.70250 200.00000
0.05500 8.53750 200.00000
0.03300 8.53750 200.00000
0.04900 7.72750 200.00000
0.04900 8.08750 200.00000
0.04100 8.08750 200.00000
0.05500 8.34250 200.00000
0.05100 8.48500 200.00000
0.05700 8.71000 200.00000
0.04500 7.83250 200.00000
0.03700 8.50750 200.00000
0.03700 8.50750 200.00000
0.04700 8.72500 200.00000
0.04100 8.23750 200.00000
0.02300 8.23750 200.00000
0.04300 8.41000 200.00000
0.04300 8.92000 100.00000
0.03900 8.41000 200.00000
0.03700 7.76500 200.00000
0.04300 7.76500 200.00000
0.04300 8.75500 200.00000
0.03300 8.44750 200.00000
0.05900 9.04750 200.00000
0.02900 8.41000 200.00000
0.04100 8.72500 200.00000
0.04700 8.23000 200.00000
0.05500 8.74000 200.00000
0.00500 8.21500 200.00000
0.05900 8.26750 200.00000
0.05300 8.26750 200.00000
0.03700 8.26750 100.00000
0.03100 8.26750 300.00000
0.01700 8.32000 300.00000
0.01900 7.74250 200.00000
0.05700 9.25000 200.00000
0.03700 7.81750 200.00000
0.05700 7.79500 200.00000
0.04900 8.03500 100.00000
0.05100 8.01250 200.00000
0.03500 8.66500 200.00000
0.01300 8.68000 200.00000
0.01300 8.66500 200.00000
0.02900 8.74000 200.00000
0.05700 7.34500 200.00000
0.05700 7.47250 100.00000
0.05700 8.04250 200.00000
0.01500 8.25250 200.00000
0.05300 8.51500 300.00000
0.04500 8.46250 200.00000
0.04300 7.40500 200.00000
0.04300 8.12500 200.00000
0.04700 7.32250 200.00000
0.04900 7.40500 400.00000
0.00700 7.40500 300.00000
0.05900 7.51000 300.00000
0.04100 7.80250 200.00000
0.04900 7.90750 200.00000
0.02700 7.29250 200.00000
0.02900 8.49250 200.00000
0.02100 8.13250 200.00000
0.03300 9.12250 200.00000
0.03300 7.35250 200.00000
0.04100 8.57500 200.00000
0.04100 8.78500 200.00000
0.04100 8.59000 200.00000
0.02900 8.60500 200.00000
0.02700 7.53250 100.00000
0.02700 8.83000 300.00000
0.03900 7.52500 100.00000
0.03300 7.84000 200.00000
0.04500 8.32750 200.00000
0.05500 7.37500 200.00000
0.03500 7.37500 300.00000
0.03500 7.37500 300.00000
0.01900 8.02750 200.00000
0.01900 7.83250 100.00000
0.05900 8.37250 300.00000
0.04100 8.37250 300.00000
0.01300 8.62750 200.00000
0.01700 7.68250 200.00000
0.02700 8.04250 300.00000
0.05500 7.36000 300.00000
0.04100 8.05750 200.00000
0.03900 8.87500 200.00000
0.04700 9.16750 200.00000
0.04700 8.88250 200.00000
0.03100 7.35250 200.00000
0.03100 8.17750 100.00000
0.04500 7.36750 200.00000
0.03100 7.90000 200.00000
0.04300 8.84500 200.00000
0.04700 7.39000 200.00000
0.00700 8.75500 200.00000
0.03700 7.79500 300.00000
0.03300 8.04250 200.00000
0.03100 8.78500 200.00000
0.04100 8.37250 200.00000
0.03500 8.52250 200.00000
0.04100 7.50250 300.00000
0.03900 7.95250 400.00000
0.05300 7.42000 300.00000
0.05300 7.52500 200.00000
0.05100 8.65000 200.00000
0.03700 8.97250 200.00000
0.03900 8.97250 500.00000
0.04300 8.54500 200.00000
0.03900 9.18250 200.00000
0.05500 7.35250 200.00000
0.05100 8.50750 200.00000
0.03300 8.51500 200.00000
0.03700 8.20750 200.00000
0.03700 8.53000 200.00000
0.04300 7.66000 200.00000
0.05100 8.17000 100.00000
0.05300 8.04250 200.00000
0.05700 8.80750 300.00000
0.05700 8.14000 300.00000
0.04700 7.42000 100.00000
0.02300 8.00500 200.00000
0.04700 8.44750 200.00000
0.04700 8.69500 200.00000
0.03500 8.67250 200.00000
0.04900 8.23000 200.00000
0.01700 8.71750 200.00000
0.01500 7.32250 100.00000
0.02500 7.32250 300.00000
0.01100 7.86250 100.00000
0.02500 8.72500 200.00000
0.01500 7.36750 200.00000
0.04900 7.36750 200.00000
0.03900 8.14000 300.00000
0.05700 7.93750 200.00000
0.05700 7.93750 100.00000
0.02900 8.29000 200.00000
0.05100 8.10250 200.00000
0.03900 7.02250 200.00000
0.05300 8.47750 200.00000
0.01700 8.10250 200.00000
0.03900 7.37500 200.00000
0.01300 8.20750 300.00000
0.03300 7.72000 200.00000
0.05500 7.31500 200.00000
0.02700 8.09500 200.00000
0.03100 8.77750 200.00000
0.05300 8.55250 200.00000
0.05300 8.59000 200.00000
0.05100 8.59000 200.00000
0.03300 8.27500 200.00000
0.05700 7.57750 200.00000
0.03100 7.24000 200.00000
0.03100 8.29750 200.00000
0.05900 8.31250 200.00000
0.02300 8.22250 200.00000
0.05100 8.41750 200.00000
0.05500 7.85500 300.00000
0.05900 9.01750 200.00000
0.03500 8.15500 200.00000
0.03100 8.56750 200.00000
0.04500 7.86250 200.00000
0.01100 7.90000 200.00000
0.05500 7.96000 200.00000
0.05300 7.96000 200.00000
0.05300 8.09500 200.00000
0.05500 7.96750 200.00000
0.05100 7.85500 200.00000
0.04500 8.86750 100.00000
0.03300 8.17750 200.00000
0.00500 8.26000 300.00000
0.03500 8.37250 300.00000
0.03500 7.93000 200.00000
0.01700 7.30000 200.00000
0.00900 8.87500 200.00000
0.03100 7.93000 300.00000
0.02500 9.58750 200.00000
0.05700 9.02500 300.00000
0.01500 8.48500 200.00000
0.02300 8.42500 200.00000
0.03300 9.61000 200.00000
0.01500 8.71000 200.00000
0.02900 7.36000 100.00000
0.05700 8.84500 200.00000
0.04100 9.00250 100.00000
0.00900 9.12250 200.00000
0.02100 8.26750 200.00000
0.02100 8.47750 300.00000
0.02100 8.14000 200.00000
0.05900 7.63000 200.00000
0.04300 8.28250 200.00000
0.05500 7.48750 200.00000
0.04100 7.42000 200.00000
0.03100 7.42000 200.00000
0.04900 8.64250 200.00000
0.05500 8.23000 100.00000
0.05500 7.43500 200.00000
0.02700 7.43500 200.00000
0.03500 8.37250 300.00000
0.03900 7.37500 200.00000
0.05100 7.37500 200.00000
0.00500 7.35250 200.00000
0.01700 7.34500 200.00000
0.01700 7.98250 200.00000
0.01700 9.37750 200.00000
0.01700 8.15500 200.00000
0.01700 8.52250 400.00000
0.04500 8.55250 200.00000
0.02100 8.41000 400.00000
0.01300 8.37250 300.00000
0.04100 7.57750 100.00000
0.00700 8.26000 100.00000
0.00500 9.43000 100.00000
0.00500 8.65000 300.00000
0.05700 8.65000 200.00000
0.05700 8.65000 200.00000
0.03100 7.76500 200.00000
0.03500 7.99750 200.00000
0.01500 8.98000 200.00000
0.02900 8.98000 200.00000
0.02900 8.21500 200.00000
0.02900 8.92750 200.00000
0.00700 7.84000 200.00000
0.05700 8.33500 200.00000
0.02900 8.40250 200.00000
0.00500 8.25250 200.00000
0.05700 8.02750 200.00000
0.02100 8.16250 200.00000
0.02100 8.72500 200.00000
0.02100 8.68750 200.00000
0.02700 8.68750 300.00000
0.00700 8.14000 200.00000
0.03900 7.90000 300.00000
0.00500 8.27500 300.00000
0.05700 8.16250 200.00000
0.05700 9.66250 200.00000
0.05700 8.96500 200.00000
0.03900 8.69500 200.00000
0.05100 8.56000 300.00000
0.04900 8.41000 300.00000
0.04900 7.91500 200.00000
0.01700 8.60500 200.00000
0.03100 8.18500 300.00000
0.03700 8.43250 100.00000
0.01100 8.78500 200.00000
0.02700 9.08500 200.00000
0.02900 8.68000 200.00000
0.02100 7.58500 200.00000
0.05300 7.33000 200.00000
0.03100 7.34500 300.00000
0.00500 7.69000 200.00000
0.00300 7.78750 200.00000
0.04300 8.10250 200.00000
0.00700 8.43250 200.00000
0.04100 8.04250 200.00000
0.04100 8.62750 200.00000
0.00500 7.96000 200.00000
0.00900 8.59000 200.00000
0.05100 8.14750 200.00000
0.02300 8.41000 200.00000
0.02300 8.90500 200.00000
0.02300 8.29000 300.00000
0.01900 8.04250 300.00000
0.03500 7.98250 100.00000
0.03500 7.90000 200.00000
0.03100 7.30000 200.00000
0.02300 8.68750 200.00000
0.05500 7.33750 200.00000
0.01300 9.21250 200.00000
0.01300 7.37500 200.00000
0.01100 7.37500 200.00000
0.02900 8.28250 200.00000
0.04900 7.44250 300.00000
0.01100 7.91500 200.00000
0.04300 8.16250 300.00000
0.05500 8.85250 200.00000
0.05700 8.16250 200.00000
0.05700 9.11500 200.00000
0.02900 7.79500 200.00000
0.00500 7.33750 200.00000
0.04900 8.77000 200.00000
0.05500 7.81750 200.00000
0.02500 8.05750 100.00000
0.01300 8.05750 100.00000
0.03500 8.91250 200.00000
0.01700 7.57750 200.00000
0.05500 7.91500 200.00000
0.04500 8.07250 300.00000
0.00700 8.07250 200.00000
0.04300 8.07250 300.00000
0.05300 8.07250 400.00000
0.05300 8.79250 200.00000
0.02300 8.00500 200.00000
0.00500 8.00500 200.00000
0.03900 7.97500 200.00000
0.04700 7.36750 200.00000
0.05900 8.56000 300.00000
0.05300 8.64250 200.00000
0.02700 8.48500 200.00000
0.05100 8.94250 300.00000
0.02500 8.08750 200.00000
0.00500 8.87500 200.00000
0.00900 8.50000 200.00000
0.04900 8.96500 300.00000
0.02700 8.73250 200.00000
0.02500 8.63500 200.00000
0.03700 8.32750 200.00000
0.04700 7.58500 200.00000
0.03500 8.96500 200.00000
0.05900 7.73500 200.00000
0.01900 8.78500 200.00000
0.04300 8.78500 200.00000
0.00900 7.09750 200.00000
0.05900 7.09750 200.00000
0.01300 8.46250 200.00000
0.04700 7.48750 200.00000
0.03100 8.02000 200.00000
0.04500 8.02000 200.00000
0.04500 7.69000 500.00000
0.00900 9.40750 100.00000
0.04100 8.35750 200.00000
0.02900 7.36000 200.00000
0.01500 7.67500 200.00000
0.02500 7.38250 200.00000
0.03900 8.39500 200.00000
0.01700 8.41000 300.00000
0.03900 8.56000 100.00000
0.05500 8.19250 300.00000
0.03700 8.26750 200.00000
0.03700 8.62000 200.00000
0.03700 7.98250 200.00000
0.03700 8.35750 200.00000
0.03900 8.91250 200.00000
0.01500 7.54000 200.00000
0.04700 8.78500 200.00000
0.04700 7.56250 200.00000
0.03700 7.80250 200.00000
0.01300 7.30750 200.00000
0.04300 8.12500 200.00000
0.02700 7.83250 200.00000
0.02700 8.67250 200.00000
0.02500 7.84000 200.00000
0.02500 7.52500 200.00000
0.02500 7.91500 200.00000
0.02700 8.89000 200.00000
0.04300 7.28500 100.00000
0.04100 7.28500 100.00000
0.03700 7.51750 100.00000
0.03700 8.56750 300.00000
0.04500 7.81000 300.00000
0.05900 7.75750 200.00000
0.05900 8.35000 100.00000
0.04300 7.30000 300.00000
0.03700 8.77000 200.00000
0.03500 8.77000 200.00000
0.04700 8.80750 200.00000
0.04700 7.36750 200.00000
0.00300 8.56750 200.00000
0.04300 8.47000 200.00000
0.04300 8.80750 200.00000
0.02700 8.76250 200.00000
0.02300 8.76250 200.00000
0.02500 8.14000 200.00000
0.01300 8.87500 200.00000
0.03100 8.42500 200.00000
0.03700 7.83250 200.00000
0.03700 8.68750 200.00000
0.02700 8.67250 100.00000
0.03900 8.64250 200.00000
0.04700 9.87240 200.00000
0.05300 9.87240 200.00000
0.03300 8.02750 200.00000
0.04700 8.17000 200.00000
0.03300 7.07500 200.00000
0.04500 8.15500 200.00000
0.02700 8.85250 200.00000
0.01100 9.09250 100.00000
0.02100 9.09250 200.00000
0.02100 9.89490 200.00000
0.02100 7.47250 200.00000
0.00500 8.59000 200.00000
0.05700 8.42500 200.00000
0.01100 8.43250 200.00000
0.03100 8.67250 200.00000
0.01100 9.02500 200.00000
0.00500 7.44250 200.00000
0.01900 8.98750 300.00000
0.01500 8.32000 200.00000
0.01300 8.65000 200.00000
0.04700 8.63500 200.00000
0.03100 9.28750 200.00000
0.01300 8.20750 200.00000
0.04700 7.33750 200.00000
0.01100 9.25000 200.00000
0.05300 9.25000 200.00000
0.00900 8.26000 400.00000
0.00900 8.38000 200.00000
0.04100 7.30000 200.00000
0.05500 8.83000 200.00000
0.04100 8.70250 200.00000
0.02900 7.36000 200.00000
0.04100 7.84750 200.00000
0.04100 8.38000 200.00000
0.02300 8.26000 200.00000
0.05100 7.93000 200.00000
0.05700 8.57500 200.00000
0.05500 8.80750 300.00000
0.03100 7.33000 100.00000
0.00500 8.56750 200.00000
0.02100 8.66500 200.00000
0.01100 7.30750 300.00000
0.04300 8.16250 200.00000
0.04100 7.72750 200.00000
0.01900 7.79500 200.00000
0.05500 8.38750 300.00000
0.05500 7.51750 200.00000
0.05100 8.49250 200.00000
0.02700 8.58250 200.00000
0.05900 7.90750 200.00000
0.05300 7.90750 200.00000
0.04300 8.28250 200.00000
0.05100 8.14000 200.00000
0.04700 8.50000 200.00000
0.04300 8.50000 200.00000
0.05300 8.51500 200.00000
0.01100 8.51500 200.00000
0.01500 8.51500 200.00000
0.01500 8.54500 200.00000
0.01500 8.59750 200.00000
0.01500 8.59750 200.00000
0.05300 8.73250 200.00000
0.02500 8.73250 200.00000
0.04700 7.45750 200.00000
0.01700 7.76500 200.00000
0.01700 7.46500 200.00000
0.03700 8.59000 200.00000
0.01500 9.42250 300.00000
0.01500 8.43250 200.00000
0.01500 7.29250 200.00000
0.04700 7.46500 100.00000
0.04700 7.46500 200.00000
0.04700 8.42500 200.00000
0.04700 8.42500 300.00000
0.05700 8.42500 200.00000
0.05300 9.02500 200.00000
0.05900 8.18500 200.00000
0.05300 9.34750 200.00000
0.02300 8.83000 200.00000
0.02100 8.19250 200.00000
0.01500 8.26000 200.00000
0.05900 8.26000 200.00000
0.05300 9.03250 200.00000
0.03700 8.97250 100.00000
0.03900 8.58250 200.00000
0.00900 8.74000 200.00000
0.02300 8.32750 200.00000
0.04700 7.61500 300.00000
0.01500 8.35000 200.00000
0.01700 8.35000 300.00000
0.05500 8.34250 500.00000
0.02900 8.57500 200.00000
0.04500 9.24250 200.00000
0.02300 8.33500 300.00000
0.02900 8.06500 300.00000
0.03100 7.93750 200.00000
0.04700 8.23000 200.00000
0.01500 7.87750 200.00000
0.04700 8.50750 200.00000
0.04300 8.62000 200.00000
0.04300 8.79250 300.00000
0.05100 8.39500 100.00000
0.03100 8.23750 300.00000
0.03900 8.56000 200.00000
0.03900 9.52000 200.00000
0.03900 9.52000 200.00000
0.03500 7.32250 300.00000
0.00300 8.29750 200.00000
0.02900 8.29750 200.00000
0.03900 8.53750 200.00000
0.05100 8.53000 200.00000
0.04300 8.52250 300.00000
0.04900 8.66500 200.00000
0.05700 7.27000 200.00000
0.03100 8.83750 200.00000
0.03100 9.46000 200.00000
0.03700 8.35750 200.00000
0.04500 8.63500 200.00000
0.03300 8.63500 200.00000
0.03300 8.70250 200.00000
0.01300 8.70250 200.00000
0.05900 8.70250 200.00000
0.01700 8.71750 200.00000
0.04700 8.69500 200.00000
0.05100 8.69500 200.00000
0.05500 8.02750 200.00000
0.04500 7.90750 200.00000
0.05700 7.90750 200.00000
0.04700 8.22250 200.00000
0.04900 8.22250 200.00000
0.04900 8.59750 200.00000
0.04900 9.54250 200.00000
0.00300 7.40500 200.00000
0.04300 7.40500 100.00000
0.03900 8.44750 300.00000
0.04300 8.08000 300.00000
0.03500 9.83490 300.00000
0.01900 7.37500 200.00000
0.02900 8.41000 200.00000
0.05900 8.41000 200.00000
0.02100 8.90500 200.00000
0.05700 7.98250 200.00000
0.05700 7.98250 200.00000
0.05700 7.99750 200.00000
0.05500 7.99750 200.00000
0.05300 8.56000 200.00000
0.05300 7.78750 200.00000
0.04900 9.10000 200.00000
0.04900 8.20000 200.00000
0.01900 8.02750 300.00000
0.03700 8.64250 200.00000
0.03700 8.45500 200.00000
0.03700 7.99000 200.00000
0.02500 9.71490 200.00000
0.03900 8.59750 500.00000
0.04500 8.59750 200.00000
0.03100 8.20000 200.00000
0.03100 8.67250 200.00000
0.05100 8.44000 100.00000
0.05900 8.86750 200.00000
0.04300 8.36500 200.00000
0.04300 8.44000 300.00000
0.03500 8.55250 200.00000
0.03300 8.05000 200.00000
0.03300 8.32750 200.00000
0.01500 7.96750 200.00000
0.05100 8.21500 200.00000
0.02700 8.09500 400.00000
0.05100 8.18500 200.00000
0.03700 8.42500 200.00000
0.03900 8.59750 200.00000
0.03900 7.46500 200.00000
0.04500 7.53250 200.00000
0.05300 7.85500 200.00000
0.04300 8.39500 200.00000
0.04300 7.38250 200.00000
0.01500 8.22250 200.00000
0.01500 8.17000 200.00000
0.01700 7.88500 200.00000
0.03900 8.43250 200.00000
0.03700 7.90000 200.00000
0.03700 7.72750 200.00000
0.01500 7.22500 100.00000
0.01500 8.37250 200.00000
0.01500 8.53000 200.00000
0.01500 8.47750 200.00000
0.04100 8.81500 200.00000
0.05900 7.83250 300.00000
0.05700 7.36750 200.00000
0.03700 7.36750 300.00000
0.05500 8.39500 200.00000
0.05900 7.27750 200.00000
0.05900 7.27750 200.00000
0.03300 7.27750 100.00000
0.01700 7.45750 200.00000
0.02700 7.45750 200.00000
0.00900 7.45750 200.00000
0.04900 7.27750 200.00000
0.04100 8.68750 200.00000
0.03500 8.68750 200.00000
0.05700 8.47000 200.00000
0.05700 8.80750 200.00000
0.02300 8.80750 200.00000
0.05500 8.23750 300.00000
0.04500 7.79500 200.00000
0.01500 9.16750 300.00000
0.02300 8.48500 200.00000
0.02700 9.87240 200.00000
0.03500 7.13500 300.00000
0.01700 8.05000 200.00000
0.04100 9.22000 200.00000
0.04300 9.46000 200.00000
0.01100 8.20750 200.00000
0.03900 8.14000 200.00000
0.03700 7.53250 200.00000
0.03100 8.06500 200.00000
0.03100 8.13250 200.00000
0.02500 8.98000 200.00000
0.00500 8.62000 200.00000
0.00700 7.97500 200.00000
0.01700 7.85500 200.00000
0.04700 7.28500 200.00000
0.02900 7.72750 200.00000
0.05500 8.86000 200.00000
0.02100 8.69500 200.00000
0.00700 7.27000 200.00000
0.03100 8.24500 300.00000
0.05500 8.23750 200.00000
0.05900 8.32750 200.00000
0.02300 7.33750 200.00000
0.02300 8.83750 300.00000
0.02300 7.89250 200.00000
0.02300 7.63000 200.00000
0.02700 8.73250 200.00000
0.02500 8.40250 200.00000
0.00900 8.42500 300.00000
0.06000 9.23500 200.00000
0.01300 8.62000 300.00000
0.02900 8.17000 200.00000
0.03100 9.08500 300.00000
0.03100 8.68750 200.00000
0.03700 8.89750 200.00000
0.01700 8.34250 400.00000
0.00700 8.75500 300.00000
0.02100 8.75500 200.00000
0.04100 8.21500 300.00000
0.04500 8.66500 200.00000
0.05300 8.66500 200.00000
0.04900 8.64250 200.00000
0.01900 7.67500 200.00000
0.01300 8.22250 200.00000
0.01100 8.22250 300.00000
0.02900 8.31250 300.00000
0.01100 8.78500 200.00000
0.02700 7.59250 200.00000
0.04700 8.71000 200.00000
0.04500 8.08000 200.00000
0.04300 8.08000 200.00000
0.04300 7.87000 200.00000
0.02900 8.75500 200.00000
0.01300 9.25000 300.00000
0.01300 8.44750 100.00000
0.05900 8.44750 200.00000
0.01500 8.44750 200.00000
0.05700 8.14750 200.00000
0.00900 7.39000 200.00000
0.05900 9.13750 200.00000
0.04100 8.26750 300.00000
0.03300 8.16250 200.00000
0.02100 8.59750 100.00000
0.05300 8.59750 100.00000
0.04500 8.55250 300.00000
0.03700 8.55250 100.00000
0.02500 8.11000 200.00000
0.05700 8.20000 200.00000
0.05300 7.99750 200.00000
0.04500 8.41750 200.00000
0.03700 9.37000 200.00000
0.03700 8.17750 300.00000
0.03700 7.69000 200.00000
0.02900 7.32250 200.00000
0.06000 8.52250 200.00000
0.01300 8.64250 200.00000
0.01300 8.85250 300.00000
0.01300 7.33750 100.00000
0.01700 9.08500 100.00000
0.05100 8.56750 200.00000
0.02700 8.17750 300.00000
0.00100 8.64250 300.00000
0.04100 8.64250 200.00000
0.04100 8.71000 200.00000
0.04500 9.82000 200.00000
0.04900 8.57500 300.00000
0.03700 8.09500 200.00000
0.04900 8.68750 200.00000
0.03700 9.12250 200.00000
0.03700 8.02750 300.00000
0.05900 8.02750 300.00000
0.04100 7.99000 100.00000
0.02900 9.48250 200.00000
0.02500 7.57000 300.00000
0.03100 8.30500 300.00000
0.01300 8.30500 200.00000
0.04100 9.15250 200.00000
0.03900 8.62000 200.00000
0.05700 8.58250 200.00000
0.05700 7.66000 200.00000
0.05700 8.64250 200.00000
0.04100 8.28250 200.00000
0.06000 8.28250 200.00000
0.06000 8.83000 300.00000
0.01500 8.53000 300.00000
0.03500 8.32000 200.00000
0.05500 7.30750 200.00000
0.02700 8.57500 300.00000
0.04300 8.36500 100.00000
0.04300 8.36500 200.00000
0.04100 8.14750 200.00000
0.03500 8.44750 200.00000
0.05500 8.41000 400.00000
0.05500 8.61250 100.00000
0.02700 7.85500 200.00000
0.04900 8.26750 200.00000
0.04100 7.33000 300.00000
0.05500 7.25500 100.00000
0.05500 9.19750 300.00000
0.05100 8.15500 300.00000
0.05700 9.07000 300.00000
0.03700 8.56000 200.00000
0.05700 9.13750 200.00000
0.04700 8.10250 100.00000
0.02300 8.25250 200.00000
0.01500 8.25250 200.00000
0.04900 8.95000 200.00000
0.05700 8.76250 300.00000
0.03900 8.76250 100.00000
0.03900 8.05750 200.00000
0.05900 8.14000 500.00000
0.05300 7.42000 200.00000
0.04500 7.38250 200.00000
0.02900 7.30750 400.00000
0.02100 7.27750 200.00000
0.01900 8.35750 400.00000
0.03900 8.60500 200.00000
0.03300 8.22250 100.00000
0.00100 7.44250 200.00000
0.04700 7.25500 200.00000
0.04700 8.55250 200.00000
0.02100 8.10250 200.00000
0.04300 8.27500 300.00000
0.01500 7.31500 200.00000
0.03500 7.75000 400.00000
0.03500 7.63750 200.00000
0.04900 8.77000 200.00000
0.04500 7.96000 200.00000
0.03900 7.90000 200.00000
0.02300 7.98250 200.00000
0.00900 7.91500 200.00000
0.03500 8.66500 200.00000
0.03300 7.86250 200.00000
0.04500 7.72750 200.00000
0.05100 8.24500 300.00000
0.01700 9.67750 200.00000
0.03500 8.17000 200.00000
0.03300 8.55250 200.00000
0.03100 8.47000 200.00000
0.02700 7.17250 200.00000
0.02300 9.11500 200.00000
0.02300 9.08500 300.00000
0.02700 7.11250 200.00000
0.02900 7.63750 200.00000
0.02500 8.66500 200.00000
0.00900 7.99750 200.00000
0.01700 8.66500 300.00000
0.01700 7.98250 300.00000
0.01500 9.04750 200.00000
0.02900 8.98000 200.00000
0.03100 7.46500 200.00000
0.03300 7.46500 200.00000
0.05100 7.46500 100.00000
0.03900 7.77250 100.00000
0.04900 8.47750 200.00000
0.03900 9.14500 200.00000
0.03900 7.45000 200.00000
0.04700 8.53750 200.00000
0.04300 8.32750 200.00000
0.04300 7.40500 100.00000
0.04300 7.66750 100.00000
0.05300 7.66000 300.00000
0.05300 7.99000 200.00000
0.05300 8.56750 200.00000
0.05300 8.56750 200.00000
0.05300 8.56750 200.00000
0.02500 8.02000 200.00000
0.02900 8.28250 200.00000
0.04100 7.90000 200.00000
0.04300 8.43250 200.00000
0.04100 7.42750 200.00000
0.04100 7.42750 200.00000
0.05100 7.89250 400.00000
0.02700 9.04000 300.00000
0.03700 7.33000 200.00000
0.03100 8.53000 200.00000
0.06000 7.26250 200.00000
0.01300 8.76250 200.00000
0.04300 8.68000 200.00000
0.04900 8.70250 200.00000
0.02100 7.54000 200.00000
0.00700 7.46500 200.00000
0.00700 8.55250 200.00000
0.01100 8.54500 200.00000
0.05300 8.43250 200.00000
0.01500 8.40250 200.00000
0.03700 8.23750 100.00000
0.03300 8.23750 200.00000
0.03500 8.23750 200.00000
0.03100 7.01500 200.00000
0.03300 8.35750 200.00000
0.01100 9.09250 300.00000
0.03100 9.19000 200.00000
0.03500 8.42500 200.00000
0.04700 7.37500 300.00000
0.03500 8.01250 200.00000
0.04100 8.00500 200.00000
0.03100 8.09500 200.00000
0.02700 7.77250 200.00000
0.03100 7.79500 200.00000
0.03700 8.05750 200.00000
0.04300 8.05750 200.00000
0.02100 8.38000 200.00000
0.04700 9.74490 200.00000
0.05900 8.56750 100.00000
0.00700 8.74000 200.00000
0.00700 8.51500 200.00000
0.04100 7.81750 200.00000
0.04100 8.02750 200.00000
0.03300 8.71000 100.00000
0.00500 8.11750 300.00000
0.03500 7.73500 200.00000
0.05500 7.94500 200.00000
0.03300 7.63000 200.00000
0.05500 9.25000 300.00000
0.05900 7.31500 300.00000
0.01900 7.36750 300.00000
0.05300 9.64000 200.00000
0.00300 7.90750 200.00000
0.02100 9.84990 200.00000
0.01500 7.45750 200.00000
0.02700 8.36500 300.00000
0.03100 8.13250 200.00000
0.03100 8.39500 200.00000
0.04500 8.41750 200.00000
0.05500 8.42500 200.00000
0.00900 9.19000 200.00000
0.05500 8.03500 200.00000
0.05100 9.13750 200.00000
0.05100 8.37250 100.00000
0.05700 8.17000 200.00000
0.02100 8.32750 200.00000
0.00500 8.02750 200.00000
0.00500 8.38000 200.00000
0.00500 8.56750 200.00000
0.02300 8.59000 200.00000
0.01500 7.93000 200.00000
0.03900 7.93000 200.00000
0.03900 8.51500 200.00000
0.05300 8.44000 100.00000
0.04100 8.44000 200.00000
0.04100 7.30000 300.00000
0.05700 7.30000 200.00000
0.04500 8.24500 200.00000
0.00900 8.68000 300.00000
0.01300 8.32000 200.00000
0.00900 7.80250 200.00000
0.00500 7.31500 200.00000
0.01900 7.10500 200.00000
0.03100 8.51500 300.00000
0.00700 8.77000 200.00000
0.03300 7.24750 200.00000
0.04700 7.24750 100.00000
0.03900 9.58000 200.00000
0.05500 8.41750 200.00000
