ID,x,y,mag1,e_mag,col1,e_col1,MP,sel
Gaia DR2 3447545784368306944,0.01033,0.00178,18.6100855456875,0.0032114805462841877,0.4665999999999997,0.008768124086713189,0.636,1
Gaia DR2 3447545681293617792,-3e-05,-0.003551,18.624299244961136,0.003644931583019736,0.4308000000000014,0.009140021881811882,0.626,1
Gaia DR2 3447545685581877120,0.003336,-0.005567,18.41946856940053,0.003313287713742487,0.4072000000000031,0.012310970717209914,0.611,1
Gaia DR2 3447545681289093376,-0.001817,0.001471,18.594555187120424,0.0038812482223760272,0.43329999999999913,0.01410141836837699,0.589,1
Gaia DR2 3447545818726384000,0.02163,0.025692,18.630741968875565,0.0036308364279168306,0.47830000000000084,0.008980534505250787,0.562,1
Gaia DR2 3447545681289112960,-0.000987,0.000206,18.42889859685563,0.003363048623597065,0.3826999999999998,0.007441102068914254,0.53,1
Gaia DR2 3447542829430807168,0.019663,0.00125,18.88154789511676,0.0036313348149151297,0.5004999999999988,0.017293062192682937,0.53,1
Gaia DR2 3447545818726364928,0.023143,0.016159,18.438684671892652,0.0036138438587497955,0.3534000000000006,0.0069354163537598814,0.519,1
Gaia DR2 3447545784366635136,0.012271,0.019216,18.864597110459933,0.004304334480220296,0.5001999999999995,0.012626955294131676,0.517,1
Gaia DR2 3447542833726255616,0.027363,-0.00316,17.723412032611275,0.002471170767201844,0.37650000000000006,0.0085146931829632,0.499,1
Gaia DR2 3447542730645598592,0.011053,-0.010056,20.667538400865503,0.018779572464548457,0.39899999999999736,0.039360005081300484,0.49,1
Gaia DR2 3447545685583099392,-0.003436,-0.003607,20.686122354591326,0.01588939383577624,0.4034000000000013,0.03229504605972873,0.488,1
Gaia DR2 3447542829430618624,0.01993,-0.003181,19.649547763990526,0.006768010116818768,0.3703000000000003,0.02098046710633488,0.472,1
Gaia DR2 3447545784368309376,0.002671,0.009122,19.168101611288492,0.0048405494902652784,0.5224000000000011,0.01392300254973761,0.47,1
Gaia DR2 3447545681289090560,0.004524,-0.00355,18.883296693093744,0.004369127644803031,0.43650000000000233,0.013635981812836213,0.456,1
Gaia DR2 3447542795068457344,0.038102,-0.006191,18.813132325382274,0.00388497501130878,0.4664999999999999,0.0064845971347493895,0.451,1
Gaia DR2 3447545681289090304,0.007719,-0.003583,18.820433845814797,0.004187826953254674,0.4880999999999993,0.0071867934435323804,0.45,1
Gaia DR2 3447542554550281984,0.034586,-0.023645,18.93419945531181,0.0038427681758537112,0.3612000000000002,0.007733692520394123,0.441,1
Gaia DR2 3447542795068460800,0.035767,0.002052,19.43369874474709,0.0060682595990368985,0.44979999999999976,0.013579396157414363,0.44,1
Gaia DR2 3447542730644377216,0.01227,-0.01339,20.004103232398368,0.009406714827452924,0.4894999999999996,0.024271176320895534,0.439,1
Gaia DR2 3447542863787940224,0.037603,0.008973,19.177483802141555,0.005367572297576659,0.5050000000000026,0.008386894538504702,0.437,1
Gaia DR2 3447545818726373376,0.028554,0.021672,19.47836263681409,0.006147981676454785,0.4491999999999976,0.016619265928433782,0.434,1
Gaia DR2 3447545685584299136,0.000143,0.001239,17.73894617536361,0.0026783819106841267,0.3717000000000006,0.004517742799230607,0.433,1
Gaia DR2 3447542726351589248,0.010373,-0.011822,18.197000448184355,0.0033541588713468067,0.3299000000000021,0.0085146931829632,0.431,1
Gaia DR2 3447545818726363904,0.027831,0.016973,19.304693672473302,0.005487191457633273,0.4650999999999996,0.012665701717630968,0.43,1
Gaia DR2 3447545685584299264,0.000389,0.000122,17.71005198565199,0.0027034042427193207,0.3221999999999987,0.011260994627474076,0.426,1
Gaia DR2 3447542661927565056,0.025549,-0.028977,18.594823502345697,0.0033700202183067083,0.3423999999999978,0.009970456358662828,0.425,1
Gaia DR2 3447545960462205312,-0.014684,0.018043,17.820910569184452,0.0034364023446245774,0.35519999999999996,0.010796758772891057,0.419,1
Gaia DR2 3447545685581873152,0.003302,0.002537,18.393665156044875,0.0033239701406011604,0.45549999999999713,0.00898943824718764,0.417,1
Gaia DR2 3447547296195131392,0.027384,0.024808,19.318994024403054,0.005762689369480984,0.41219999999999857,0.013164345787011218,0.415,1
Gaia DR2 3447545268976756736,-0.017176,-0.01581,19.322753036995422,0.009391615564247831,0.5126999999999988,0.023894978551988702,0.414,1
Gaia DR2 3447545784368309888,0.009645,0.014926,19.4753034650531,0.005983952748997263,0.46270000000000167,0.013319534526401439,0.408,1
Gaia DR2 3447545853087787520,-0.003588,0.020637,18.169137188046957,0.004101255890061691,0.36439999999999984,0.00883911760301898,0.406,1
Gaia DR2 3447545685584299648,0.002692,-0.005359,17.836815667988166,0.002788052109143908,0.4474000000000018,0.008900561780022654,0.399,1
Gaia DR2 3447542799364222976,0.038522,0.000592,15.660108391582824,0.002214150219359627,0.2746000000000013,0.03183520064331306,0.342,1
Gaia DR2 3447542314034725120,-0.003918,-0.031804,17.273744461493614,0.0024800325069714284,0.43319999999999936,0.006529931086925803,0.339,1
Gaia DR2 3447542691991849216,0.007027,-0.021095,16.173798627963322,0.0023408353415703643,0.27699999999999925,0.0026076809620810596,0.335,1
Gaia DR2 3447545926102469376,-0.022058,0.012805,16.09681447715936,0.002156915810067136,0.2817000000000007,0.01024597481941079,0.33,1
Gaia DR2 3447542868084531456,0.030806,0.004884,20.9207319270855,0.019751208403521674,0.8084999999999987,0.04003123780249619,0.575,0
Gaia DR2 3447545853087500416,0.000298,0.027154,18.890527660975472,0.005106586309533323,0.5718999999999994,0.0082975900115636,0.529,0
