metal log(age) E_BV dm mass
0.02679 7.23045 0.91469 13.86590 170.78934
0.05734 7.23045 0.99363 13.66792 497.13363
0.04269 7.17585 0.94027 13.27213 555.78798
0.01974 7.17585 0.95805 13.59223 624.49811
0.01158 7.17585 0.93067 13.15856 451.80129
0.02188 7.73732 0.93067 13.47329 363.04364
0.01196 7.73732 1.03620 13.16097 307.09087
0.02850 7.73732 1.03872 13.46641 460.46321
0.01470 7.73732 0.95779 13.14928 536.69568
0.05582 7.04837 0.95779 13.70679 536.69568
0.01623 7.13211 0.94846 13.65501 536.69568
0.01807 7.12025 1.00236 13.68095 366.67715
0.02027 7.13943 0.95108 13.50022 366.67715
0.02027 7.04854 0.96540 13.50022 409.21709
0.02027 7.16193 0.94143 13.50022 502.01090
0.02027 7.16132 0.94436 13.50022 421.46244
0.02027 7.15098 1.01963 13.50022 423.25357
0.02027 7.15098 0.94436 13.50022 423.25357
0.05868 7.20980 0.94436 13.59855 423.25357
0.02679 7.20980 0.95334 13.86590 494.12758
0.00707 7.08874 0.92456 13.03509 502.01090
0.03634 7.08874 1.03552 13.51545 314.60795
0.00358 7.76346 0.98908 12.53228 314.60795
0.00358 7.17406 1.01963 12.53228 625.05180
0.01767 7.17406 1.01963 13.62615 370.24520
0.05366 7.17406 1.01963 13.88171 370.24520
0.01196 7.17063 1.04061 13.16097 370.24520
0.00619 7.17063 1.04061 12.98974 644.99816
0.00619 7.17063 1.01963 12.98974 389.88030
0.00619 7.02511 1.01242 12.98974 749.99993
0.00619 7.02511 0.91981 12.98974 481.52606
0.00619 7.09580 0.95496 12.98974 481.52606
0.00619 7.06311 1.00076 12.98974 307.09087
0.02665 7.03601 0.92398 13.79036 404.81640
0.05841 7.33328 0.92398 13.60662 385.48502
0.02629 7.25251 0.92398 13.84124 266.98952
0.00641 7.11683 0.99903 13.03101 519.56633
0.00641 7.11683 1.02384 13.03101 698.66669
0.02002 7.00116 0.96645 13.48303 698.66669
0.02002 7.00116 0.96645 13.48303 498.02327
0.05565 7.16558 0.92127 13.90775 498.02327
0.00351 7.16558 0.91854 12.52539 740.52189
0.02817 7.12065 0.91854 13.98597 286.73824
0.02601 7.11544 0.98507 13.75511 432.04701
0.01806 7.11544 0.93411 13.58769 544.76128
0.00966 7.94087 0.98969 13.02571 544.76128
0.02343 7.20134 0.99903 13.32260 673.95383
0.02690 7.20134 0.99903 13.58093 673.95383
0.01109 7.20134 0.98539 13.14612 673.95383
0.03277 7.73739 0.99124 13.92372 673.95383
0.03277 7.41282 1.02469 13.92372 729.24430
0.02013 7.25192 1.02469 13.48824 412.67352
0.02013 7.09467 1.02469 13.48824 415.95949
0.05138 7.09467 1.02469 13.87170 415.95949
0.01604 7.03610 1.01143 13.57696 410.58270
0.02626 7.03610 0.97260 13.83968 410.58270
0.02275 7.20134 0.94858 13.58383 410.58270
0.00619 7.20134 0.94858 12.98974 633.64529
0.00619 7.15183 0.93003 12.98974 370.24520
0.04285 7.17403 1.00322 13.27720 370.24520
0.01884 7.17403 0.96513 13.59073 394.57630
0.05707 7.17403 0.96513 13.78781 498.02327
0.05707 7.17403 0.92727 13.78781 485.20561
0.02270 8.45327 1.02776 13.47294 544.76128
0.02270 7.04392 1.02776 13.47294 544.76128
0.04732 7.94087 1.03269 13.90895 548.90124
0.04732 7.94087 0.92695 13.90895 444.77084
0.04732 7.20024 1.01897 13.90895 368.36155
0.04732 7.04392 1.03110 13.90895 368.36155
0.04732 7.04392 0.96804 13.90895 706.53955
0.04732 7.16138 1.01897 13.90895 470.96347
0.04732 7.07544 1.01897 13.90895 595.84753
0.01178 7.16283 0.93003 13.16535 495.58636
0.00351 7.16283 0.93003 12.52539 495.58636
0.00351 7.09875 0.93003 12.52539 495.58636
0.02912 7.16283 0.94027 13.79586 495.58636
0.05653 7.16283 0.94027 13.56140 495.58636
0.05449 7.73739 0.94027 13.92301 665.82563
0.05449 7.12083 0.94410 13.92301 665.82563
0.02598 7.15526 0.94410 13.43793 665.82563
0.02598 7.44063 0.96459 13.43793 559.09129
0.02598 7.25453 0.94617 13.43793 457.19547
0.01196 7.25453 0.98508 13.22585 371.57981
0.01184 7.25453 1.01248 13.22901 493.63223
0.04994 7.25453 0.95171 13.88072 493.63223
0.01900 7.25453 1.04064 13.59426 429.34241
0.01900 7.25453 1.02786 13.59426 429.34241
0.02484 7.25453 1.02786 13.99575 431.02207
0.02484 7.25453 1.04064 13.99575 431.02207
0.05822 7.25453 1.04064 13.56407 410.43805
0.05822 9.11495 0.96998 13.56407 492.63080
0.04285 7.20134 0.96998 13.27723 498.30083
0.03090 7.08026 0.96998 13.75740 625.87035
0.02688 7.04527 1.01033 13.60901 625.87035
0.02688 7.09633 0.96172 13.60901 677.54283
0.05629 7.09633 1.00785 13.70020 350.00246
0.02484 7.09633 0.97308 13.99575 738.59719
0.02598 7.09633 0.96552 13.43725 738.59719
0.02690 7.09633 0.94845 13.61144 502.26601
0.02678 7.09633 0.93942 13.74174 424.42930
0.02678 7.09633 1.01039 13.74174 424.42930
0.02678 7.09633 0.97976 13.74174 424.42930
0.02678 7.94087 0.95746 13.74174 424.42930
0.05822 7.94087 1.03867 13.56407 424.42930
0.05822 7.15021 1.03689 13.56407 598.96889
0.05822 7.15021 0.97042 13.56407 442.99626
0.01049 7.06303 0.97042 13.13951 442.99626
0.02803 7.06303 0.97042 13.96806 257.77367
0.02635 7.06303 0.97042 13.89646 470.33289
0.02635 7.06303 0.97042 13.89646 470.33289
0.02341 7.25453 0.97042 13.25343 470.33289
0.03329 7.41238 0.97042 13.91622 470.33289
0.01486 7.07665 0.97042 13.60980 470.33289
0.02688 7.23944 0.97042 13.74343 470.33289
0.02688 9.11495 0.97042 13.74343 470.33289
0.02688 7.10388 0.97042 13.74343 470.33289
0.01189 7.10388 0.99023 13.15993 647.10480
0.02497 7.10388 0.94033 13.77519 569.58647
0.02497 7.16943 0.99023 13.77519 569.58647
0.01952 7.11674 0.96984 13.42577 569.58647
0.00359 7.16531 0.96463 12.53328 493.06797
0.00359 7.20779 1.02975 12.53328 493.06797
0.01189 7.20779 1.02975 13.15993 493.06797
0.04460 7.12279 1.02975 13.38784 493.06797
0.01189 7.20779 0.98441 13.15993 493.06797
0.01178 7.08642 0.98441 13.16535 625.87035
0.00612 7.08642 0.99903 13.00152 625.87035
0.00619 7.12279 1.02357 13.00397 625.87035
0.05364 7.12279 0.90049 13.90612 613.58593
0.00765 7.12279 0.82618 13.06114 370.44204
0.00688 7.12279 0.90049 12.91987 705.69444
0.01942 7.12279 0.95421 13.23355 705.69444
0.02668 7.12279 0.96569 13.60396 726.21297
0.02176 7.12279 0.94427 13.55606 370.71880
0.02401 7.12025 0.97102 13.74190 370.71880
0.02401 7.17572 0.94427 13.74190 370.71880
0.00765 7.17572 0.94427 13.06114 370.71880
0.00765 7.17572 0.94427 13.06114 370.71880
0.02416 7.17572 0.94427 13.76124 370.71880
0.02416 7.17572 1.02585 13.76124 370.71880
0.03398 7.17572 1.01028 13.71631 370.71880
0.05594 7.17572 1.01028 13.62701 370.71880
0.04769 7.17572 1.03039 13.91635 659.99339
0.04769 7.17572 1.03039 13.91635 502.40021
0.04769 7.17572 1.01028 13.91635 543.55360
0.04769 7.17572 1.02778 13.91635 679.89971
0.04769 7.17572 1.00137 13.91635 679.89971
0.04771 7.17572 1.00336 13.91584 529.05583
0.04771 7.07298 1.01498 13.91584 312.46158
0.04771 7.07298 0.97102 13.91584 416.48485
0.04771 7.07298 1.00253 13.91584 429.00305
0.02207 7.07298 0.95241 13.80394 504.25411
0.02415 8.13937 0.98291 13.47925 705.86369
0.05850 8.13937 0.98291 13.64471 370.71880
0.01189 7.06532 0.98824 13.15993 370.71880
0.01179 7.17108 1.01055 13.16557 307.30025
0.01179 7.13993 0.98291 13.16557 393.77336
0.04948 9.11495 0.99750 13.87255 597.15747
0.04948 7.03043 1.00319 13.87255 427.52234
0.04948 7.20811 1.03329 13.87255 427.52234
0.04948 7.16666 1.00336 13.87255 427.52234
0.04948 7.20485 1.02347 13.87255 427.52234
0.04702 7.20485 1.02347 13.90454 427.52234
0.04702 7.20485 1.02347 13.90454 427.52234
0.00335 7.20485 1.01811 12.57786 427.52234
0.00335 7.08690 1.01811 12.57786 427.52234
0.00758 7.08690 1.00008 13.04737 507.85919
0.00758 7.08690 0.95194 13.04737 462.51217
0.00758 7.08690 1.00249 13.04737 462.51217
0.01489 7.11119 0.96984 13.15215 462.51217
0.00691 7.19753 0.91790 13.04085 368.00025
