metal log(age) E_BV dm mass
0.00486 9.66592 0.23842 13.80077 3380.64652
0.04512 9.80314 0.25042 13.77791 3022.23363
0.03801 9.79734 0.25042 13.74868 3134.77045
0.03366 9.66852 0.21141 13.74868 3119.04370
0.04101 9.70751 0.21141 13.75002 3119.04370
0.04518 9.70751 0.21685 13.80236 3146.53773
0.04518 9.64656 0.21519 13.71209 3146.53773
0.01298 9.64656 0.25668 13.73720 3454.59042
0.04070 9.64656 0.21272 13.69102 3449.45995
0.04479 9.72134 0.23387 13.81937 3015.27868
0.05231 9.80319 0.22659 13.80189 3116.19916
0.04518 9.55747 0.21141 13.98325 3116.19916
0.04518 9.55747 0.23804 13.61223 3116.19916
0.04518 9.69819 0.23804 13.63084 3116.19916
0.04518 9.66895 0.25042 13.57239 3129.34972
0.04518 9.66895 0.25042 13.74640 3129.34972
0.04518 9.66895 0.21355 13.71437 2958.13114
0.01815 9.67780 0.21451 13.71399 3078.56310
0.03596 9.67801 0.27557 13.83675 2937.86299
0.03596 9.72962 0.27557 13.48453 3114.55698
0.03596 9.72962 0.27557 13.47188 3114.55698
0.05800 9.80225 0.22022 13.80505 3404.23753
0.04468 9.67286 0.22022 13.64198 3182.77625
0.04468 9.73179 0.19899 13.80505 3134.77045
0.01295 9.73179 0.20334 13.77702 3134.77045
0.00419 9.69667 0.21021 13.71540 3134.77045
0.03227 9.68273 0.18833 13.88270 3134.77045
0.04565 9.66782 0.19907 13.75984 2989.98926
0.04215 9.75688 0.21348 13.85283 2638.89725
0.03736 9.72273 0.21253 13.85283 3070.55074
0.00764 9.80225 0.21355 13.85283 2991.52242
0.05168 9.80225 0.18805 13.77647 3402.13738
0.05003 9.50299 0.21294 13.95238 3203.31149
0.03125 9.70720 0.25468 13.63845 3151.18411
0.02560 9.74811 0.25468 13.63845 3138.99614
0.05168 9.62970 0.20111 13.63845 2807.21171
0.05017 9.68336 0.28199 13.63845 3119.79331
0.05017 9.62918 0.21247 13.63845 3001.44789
0.05003 9.62918 0.19564 13.63845 3001.44789
0.01090 9.62918 0.21469 13.63845 3211.65722
0.04579 9.67159 0.22273 13.74237 2990.52388
0.00981 9.65023 0.24713 13.60993 2990.52388
0.04717 9.69693 0.24713 13.62949 2778.59082
0.00649 9.66421 0.21286 13.74868 3121.11439
0.03183 9.79700 0.18852 13.74868 3121.11439
0.01449 9.79874 0.18852 13.94227 3121.11439
0.03408 9.76919 0.18852 13.94227 2990.52388
0.04775 9.72561 0.22053 13.94227 3404.23753
0.00501 9.65098 0.21097 13.94227 2669.01958
0.01101 9.65098 0.18582 13.94227 3256.32017
0.05267 9.66622 0.18582 13.94227 3121.11439
0.04245 9.66622 0.21262 13.94227 3070.55074
0.04232 9.68948 0.25178 13.81562 2639.65529
