metal log(age) E_BV dm mass
0.00433 8.10740 0.95946 13.31663 417.55924
0.03320 7.43945 0.94127 13.13243 404.66711
0.00216 7.88055 0.93822 13.99397 458.11158
0.04766 7.05606 1.04157 12.97329 449.64957
0.04127 7.05606 1.04157 12.52214 421.28710
0.00506 7.91699 0.95590 12.52214 282.95711
0.00833 7.28369 0.91913 12.90689 562.72644
0.04131 7.05473 1.00438 12.88159 562.72644
0.05759 7.72872 0.94267 13.46954 633.86579
0.00321 7.30159 0.90996 13.41948 420.54238
0.00219 7.30159 0.90996 13.41948 908.90006
0.00979 8.28472 0.96132 12.48320 464.66017
0.00143 8.28856 0.95033 13.15737 548.31922
0.00979 7.11881 1.01392 13.20774 484.73611
0.02696 7.51495 0.91086 13.82168 318.44830
0.03434 7.16676 0.95688 13.53543 490.17183
0.00216 7.05183 1.01004 13.71404 297.22622
0.01612 8.47431 0.91774 12.93825 626.99536
0.00552 8.47431 0.91774 13.30817 400.29203
0.05995 7.20618 0.91196 13.44321 456.24716
0.01026 7.48586 0.89111 13.87520 639.34331
0.02815 7.51736 0.94743 13.39543 324.23570
0.02779 7.69625 0.89394 13.26372 509.12248
0.00570 7.97514 0.94326 13.25578 509.12248
0.00570 7.08974 0.96411 12.48320 427.15344
0.04104 7.08974 0.96411 12.48320 420.54238
0.01189 7.52721 1.04618 13.13243 546.27209
0.01189 7.47711 0.90375 12.52552 683.90457
0.03951 7.13496 0.97539 12.48545 323.58230
0.01336 8.42340 0.93057 13.30565 282.95711
0.01873 8.04244 0.96372 13.64443 354.25530
0.05857 8.04244 0.96372 13.16909 521.68543
0.03434 7.19558 0.91993 13.20031 486.49789
0.01670 8.38244 0.95865 12.92046 416.11715
0.02908 8.65572 0.96232 13.29336 602.08599
0.01235 7.09662 1.02751 13.45624 417.87946
0.02084 7.34639 0.93161 13.71681 417.87946
0.02775 7.33461 0.93533 13.22753 443.09267
0.02122 8.65572 0.96232 13.51479 632.88460
0.00117 8.08907 0.98201 13.46729 371.99277
0.04258 8.38786 0.92264 13.24798 434.24906
0.01439 8.38786 0.92264 13.29799 497.93044
0.00417 7.18013 0.94267 13.99618 434.22208
0.05653 7.75382 0.92972 13.20900 434.22208
0.02033 7.00262 0.99687 13.40677 292.03667
0.01633 7.84977 0.92912 13.40677 509.12248
0.02477 7.47078 0.93238 13.52590 931.08185
0.00221 7.22318 0.92580 13.64605 931.08185
0.00221 7.20235 0.91029 13.44797 323.58230
0.00627 7.68458 0.94398 13.87413 359.41468
0.00627 7.68458 0.94398 13.44797 274.18409
0.02297 7.26946 0.94207 13.60238 410.78076
0.04815 7.06790 0.97911 13.22753 353.38369
0.01211 7.44824 0.90718 13.18343 285.61618
0.04986 7.34647 0.91639 12.87077 572.45429
0.03822 7.77096 0.95240 13.60238 431.83567
0.00263 7.42032 0.91311 13.84163 683.90457
0.05972 8.66662 0.93889 12.82586 541.08928
0.01029 7.02971 1.02249 12.67550 368.26922
0.00351 7.25609 0.98698 13.93178 527.00162
0.01249 8.45861 0.96593 13.38207 621.04369
0.02024 7.24209 0.92747 12.53119 537.84780
0.05941 8.09226 0.92088 12.83401 907.05385
0.01649 8.09226 0.92088 12.52214 399.06440
0.04786 7.82958 0.94670 13.49737 405.78287
0.04658 7.22318 0.92580 12.98490 490.17183
0.04658 7.22318 0.92580 13.21366 542.66457
0.00261 8.65836 0.94610 13.21753 374.90368
0.01682 7.28763 0.98060 13.16909 415.76636
0.01691 7.82535 0.93280 13.16909 418.68993
0.00317 7.66896 0.94765 12.87306 418.68993
0.00133 8.54268 0.91173 12.85466 488.62337
0.02265 8.24218 0.91621 13.20179 572.45429
0.05866 7.17782 0.90562 13.20179 373.72214
0.05759 7.12179 0.92225 13.18479 733.15986
0.02209 7.46410 0.99926 13.18479 422.71862
0.03034 7.34961 0.93423 13.33069 429.71595
0.02024 7.41366 0.91798 12.86832 358.63527
0.03320 7.41366 0.91798 13.14532 437.57096
0.01569 7.41366 0.91798 13.34511 442.98539
0.02516 7.41366 0.91798 13.77572 456.60299
0.01567 8.44632 0.91644 13.09674 397.78042
0.00588 7.45666 0.97917 13.46648 568.80035
0.00952 7.35029 0.93928 13.31827 355.95105
0.00112 7.35029 0.93928 13.21500 518.27266
0.00112 7.19188 0.96026 13.27952 506.25053
0.05461 7.78778 0.93521 13.18979 583.34120
0.00254 7.78778 0.93521 13.18979 583.34120
0.00645 7.22717 0.92564 13.23655 526.46247
0.00283 7.06525 1.04887 12.86965 349.22736
0.02151 7.17881 0.93598 13.24614 543.04888
0.05705 7.66510 0.94446 13.03075 458.42183
0.02246 7.24172 0.92703 13.27813 631.89152
0.01410 7.87110 0.96048 13.41008 409.97125
0.01410 7.94384 0.92266 13.51497 540.52309
0.04624 7.38058 0.92423 13.67125 178.71598
0.02407 7.78778 0.93521 13.30365 398.40759
0.03656 7.24172 0.92703 13.43968 644.21110
0.05311 7.07204 1.03857 13.19132 350.34455
0.00135 8.04448 0.95277 13.73054 400.29296
0.00214 7.94237 0.93744 13.73054 540.52309
0.00496 7.49062 0.94673 13.18201 540.52309
0.02957 7.20412 0.95873 13.20719 378.26734
0.05983 7.20412 0.95873 13.27603 378.26734
0.00148 7.19095 0.92711 13.27603 378.26734
0.02483 7.35757 0.92858 13.64480 378.26734
0.00481 7.26384 0.89453 13.64480 637.04302
0.00481 7.09804 0.99303 13.51497 355.70148
0.02396 8.28539 0.96196 13.37995 420.94780
0.01549 8.09218 0.94278 13.96505 562.05161
0.05261 7.57559 0.94976 12.19516 395.47670
0.04867 7.40998 0.94146 13.28381 439.75058
0.02332 7.19558 0.91993 13.28381 434.31817
0.01865 7.91011 0.92981 12.81107 302.65929
0.02070 7.26384 0.89453 13.91296 454.63061
0.00283 7.81041 0.89691 12.60474 522.19878
0.00682 7.26431 0.89494 12.60474 907.05385
0.00741 7.26431 0.89494 12.84264 288.07153
0.03375 7.75233 0.99477 13.77186 712.67782
0.00703 7.08805 0.95443 13.84458 625.84906
0.02400 7.49062 0.94673 13.18979 213.24933
0.05997 7.49062 0.94673 13.60757 737.74567
0.01254 8.42318 0.92239 12.47648 399.49544
0.05854 7.35184 0.92532 13.20524 476.98038
0.01133 8.44632 0.91644 12.88526 637.04302
0.05899 7.72171 0.94566 13.28341 637.04302
0.01215 7.30372 0.97660 13.56092 718.44963
0.04431 7.30372 0.97660 13.28595 357.20213
0.02585 7.35657 0.94354 12.64932 561.20236
0.04614 7.35657 0.94354 12.84783 390.34271
