#ID           G   (iP1-zP1)   e_G   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      20.8573 0.2673  0.0219  0.0473  0.7687   0.7686   -0.6469  3.6756   4.6250   6.3874  
11      20.7519 0.2291  0.0201  0.0450  0.7797   0.7796   -0.6167  3.6802   4.6192   6.3120  
12      20.5851 0.2506  0.0171  0.0407  0.8018   0.8017   -0.5564  3.6892   4.6073   6.1612  
13      20.5611 0.1933  0.0171  0.0407  0.8018   0.8017   -0.5564  3.6892   4.6073   6.1612  
14      20.7891 0.3122  0.0201  0.0450  0.7797   0.7796   -0.6167  3.6802   4.6192   6.3120  
15      20.8663 0.2867  0.0219  0.0473  0.7687   0.7686   -0.6469  3.6756   4.6250   6.3874  
16      20.5068 0.2704  0.0158  0.0388  0.8132   0.8131   -0.5259  3.6937   4.6008   6.0850  
17      20.6838 0.2750  0.0185  0.0428  0.7907   0.7906   -0.5866  3.6847   4.6133   6.2367  
18      20.9673 0.2437  0.0246  0.0507  0.7538   0.7538   -0.6880  3.6694   4.6330   6.4903  
19      20.7750 0.2809  0.0201  0.0450  0.7797   0.7796   -0.6167  3.6802   4.6192   6.3120  
110     20.5871 0.2552  0.0171  0.0407  0.8018   0.8017   -0.5564  3.6892   4.6073   6.1612  
111     20.5934 0.2702  0.0171  0.0407  0.8018   0.8017   -0.5564  3.6892   4.6073   6.1612  
112     20.9674 0.2439  0.0246  0.0507  0.7538   0.7538   -0.6880  3.6694   4.6330   6.4903  
113     20.8534 0.2590  0.0219  0.0473  0.7687   0.7686   -0.6469  3.6756   4.6250   6.3874  
114     20.7061 0.3263  0.0185  0.0428  0.7907   0.7906   -0.5866  3.6847   4.6133   6.2367  
115     20.8535 0.2592  0.0219  0.0473  0.7687   0.7686   -0.6469  3.6756   4.6250   6.3874  
116     20.5619 0.1952  0.0171  0.0407  0.8018   0.8017   -0.5564  3.6892   4.6073   6.1612  
117     20.6307 0.3591  0.0171  0.0407  0.8018   0.8017   -0.5564  3.6892   4.6073   6.1612  
118     20.6053 0.2986  0.0171  0.0407  0.8018   0.8017   -0.5564  3.6892   4.6073   6.1612  
119     20.6195 0.3326  0.0171  0.0407  0.8018   0.8017   -0.5564  3.6892   4.6073   6.1612  
120     20.4969 0.2462  0.0158  0.0388  0.8132   0.8131   -0.5259  3.6937   4.6008   6.0850  
121     20.5841 0.2480  0.0171  0.0407  0.8018   0.8017   -0.5564  3.6892   4.6073   6.1612  
122     20.7699 0.2694  0.0201  0.0450  0.7797   0.7796   -0.6167  3.6802   4.6192   6.3120  
123     20.6032 0.2937  0.0171  0.0407  0.8018   0.8017   -0.5564  3.6892   4.6073   6.1612  
124     20.7421 0.4096  0.0185  0.0428  0.7907   0.7906   -0.5866  3.6847   4.6133   6.2367  
125     20.4854 0.2179  0.0158  0.0388  0.8132   0.8131   -0.5259  3.6937   4.6008   6.0850  
126     20.7847 0.3025  0.0201  0.0450  0.7797   0.7796   -0.6167  3.6802   4.6192   6.3120  
