#ID           G   (G_BP-G_RP)   (iP1-zP1)   e_G   e_(G_BP-G_RP)   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      20.1414 1.5052  0.2038  0.0055  0.0805  0.0274  0.7949   0.7949   -0.6270  3.6755   4.6194   6.3369  
11      20.1363 1.4295  0.1780  0.0055  0.0805  0.0274  0.7949   0.7949   -0.6270  3.6755   4.6194   6.3369  
12      20.1417 1.5092  0.2051  0.0055  0.0805  0.0274  0.7949   0.7949   -0.6270  3.6755   4.6194   6.3369  
13      19.9800 1.5057  0.2092  0.0050  0.0735  0.0246  0.8158   0.8157   -0.5724  3.6836   4.6083   6.2008  
14      19.4762 1.3558  0.1742  0.0039  0.0555  0.0180  0.8832   0.8831   -0.4007  3.7087   4.5712   5.7717  
15      19.7217 1.3492  0.1655  0.0044  0.0639  0.0210  0.8485   0.8483   -0.4878  3.6962   4.5912   5.9898  
16      19.2466 1.2097  0.1319  0.0035  0.0489  0.0157  0.9149   0.9148   -0.3219  3.7197   4.5518   5.5747  
17      19.8196 1.4190  0.1855  0.0046  0.0674  0.0223  0.8361   0.8360   -0.5197  3.6914   4.5977   6.0694  
18      19.9832 1.5517  0.2246  0.0050  0.0735  0.0246  0.8158   0.8157   -0.5724  3.6836   4.6083   6.2008  
19      19.9835 1.5568  0.2263  0.0050  0.0735  0.0246  0.8158   0.8157   -0.5724  3.6836   4.6083   6.2008  
110     19.4686 1.2473  0.1391  0.0039  0.0555  0.0180  0.8832   0.8831   -0.4007  3.7087   4.5712   5.7717  
111     19.7230 1.3681  0.1717  0.0044  0.0639  0.0210  0.8485   0.8483   -0.4878  3.6962   4.5912   5.9898  
112     19.6390 1.3538  0.1693  0.0042  0.0610  0.0199  0.8601   0.8600   -0.4585  3.7004   4.5846   5.9164  
113     19.2515 1.2773  0.1536  0.0035  0.0489  0.0157  0.9149   0.9148   -0.3219  3.7197   4.5518   5.5747  
114     19.4760 1.3536  0.1735  0.0039  0.0555  0.0180  0.8832   0.8831   -0.4007  3.7087   4.5712   5.7717  
115     19.6344 1.2877  0.1477  0.0042  0.0610  0.0199  0.8601   0.8600   -0.4585  3.7004   4.5846   5.9164  
116     19.6389 1.3524  0.1689  0.0042  0.0610  0.0199  0.8601   0.8600   -0.4585  3.7004   4.5846   5.9164  
117     19.4796 1.4045  0.1900  0.0039  0.0555  0.0180  0.8832   0.8831   -0.4007  3.7087   4.5712   5.7717  
118     19.3334 1.3190  0.1657  0.0036  0.0512  0.0165  0.9032   0.9031   -0.3506  3.7158   4.5594   5.6466  
119     19.9747 1.4280  0.1832  0.0050  0.0735  0.0246  0.8158   0.8157   -0.5724  3.6836   4.6083   6.2008  
120     19.9798 1.5030  0.2083  0.0050  0.0735  0.0246  0.8158   0.8157   -0.5724  3.6836   4.6083   6.2008  
121     19.7245 1.3911  0.1792  0.0044  0.0639  0.0210  0.8485   0.8483   -0.4878  3.6962   4.5912   5.9898  
122     19.4737 1.3205  0.1628  0.0039  0.0555  0.0180  0.8832   0.8831   -0.4007  3.7087   4.5712   5.7717  
123     19.4721 1.2980  0.1555  0.0039  0.0555  0.0180  0.8832   0.8831   -0.4007  3.7087   4.5712   5.7717  
124     19.7285 1.4483  0.1981  0.0044  0.0639  0.0210  0.8485   0.8483   -0.4878  3.6962   4.5912   5.9898  
125     19.4671 1.2259  0.1321  0.0039  0.0555  0.0180  0.8832   0.8831   -0.4007  3.7087   4.5712   5.7717  
126     19.3320 1.3001  0.1596  0.0036  0.0512  0.0165  0.9032   0.9031   -0.3506  3.7158   4.5594   5.6466  
127     19.4765 1.3604  0.1757  0.0039  0.0555  0.0180  0.8832   0.8831   -0.4007  3.7087   4.5712   5.7717  
128     18.6649 1.1230  0.1157  0.0028  0.0349  0.0113  1.0044   1.0043   -0.1068  3.7470   4.4865   5.0371  
129     19.0982 1.2685  0.1541  0.0033  0.0448  0.0144  0.9379   0.9378   -0.2658  3.7272   4.5366   5.4345  
130     18.6031 1.1434  0.1236  0.0028  0.0336  0.0109  1.0147   1.0146   -0.0824  3.7497   4.4776   4.9758  
131     18.9985 1.2460  0.1495  0.0032  0.0423  0.0136  0.9529   0.9528   -0.2296  3.7320   4.5264   5.3438  
132     19.2501 1.2578  0.1474  0.0035  0.0489  0.0157  0.9149   0.9148   -0.3219  3.7197   4.5518   5.5747  
133     18.6667 1.1449  0.1228  0.0028  0.0349  0.0113  1.0044   1.0043   -0.1068  3.7470   4.4865   5.0371  
134     18.9712 1.1487  0.1188  0.0032  0.0418  0.0134  0.9559   0.9559   -0.2221  3.7329   4.5241   5.3254  
135     19.2474 1.2197  0.1351  0.0035  0.0489  0.0157  0.9149   0.9148   -0.3219  3.7197   4.5518   5.5747  
136     19.0213 1.2344  0.1451  0.0032  0.0429  0.0138  0.9492   0.9491   -0.2384  3.7308   4.5290   5.3658  
