metal log(age) E_BV dm mass
0.02154 9.61590 1.13911 12.59013 1693.93020
0.01977 9.90264 1.05250 13.86856 1696.62187
0.01744 9.61776 1.14252 12.32075 1696.62187
0.00516 9.22436 1.25156 12.40274 1844.96910
0.03762 9.84988 1.04610 12.49956 1746.07090
0.01751 9.61930 1.14221 12.57705 2116.25353
0.04125 9.69049 1.03788 12.57705 1695.94953
0.01977 9.90264 1.05250 12.81991 1746.79882
0.02148 9.61443 1.13980 12.49976 1693.93020
0.01751 9.61932 1.14220 12.49956 1711.10275
0.01977 9.90264 1.05250 12.33899 1711.10275
0.01977 9.90264 1.05250 12.49953 1694.40499
0.01751 9.61930 1.14221 12.25923 1694.40499
0.01750 9.61931 1.14222 13.86856 1703.88521
0.00506 9.22591 1.25142 12.57601 1693.93020
0.01751 9.61930 1.14221 12.59052 1693.93020
0.03061 9.70972 1.05303 12.40543 1845.44830
0.02167 9.61663 1.13866 12.83494 1845.44108
0.05218 9.74232 1.02469 12.82167 1891.48577
0.01981 9.90250 1.05248 12.65636 1695.94953
0.01751 9.61930 1.14221 12.67979 1721.26350
0.03195 9.71208 1.04860 12.32075 1693.88943
0.03080 9.70791 1.05404 12.49956 1419.66928
0.01730 9.62003 1.14227 12.57601 1845.44108
0.01730 9.62003 1.14227 12.69919 1749.11114
0.00523 9.22846 1.25048 12.69919 1845.45456
0.01733 9.62005 1.14220 12.69919 1708.84572
0.02732 9.72668 1.06083 12.25957 1694.24409
0.01030 9.53838 1.16901 12.25880 1398.16723
0.02154 9.61590 1.13911 12.49956 1694.11613
0.01781 9.62065 1.14195 12.49956 1747.53659
0.01781 9.62065 1.14195 12.57701 1694.24693
0.01781 9.62065 1.14195 12.57701 1398.16723
0.01979 9.90227 1.05250 12.57603 1711.10275
0.01978 9.90250 1.05249 12.57603 1719.84493
0.01976 9.90228 1.05261 12.57499 1719.84493
0.01746 9.62018 1.14174 12.58506 2116.25353
0.01746 9.62018 1.14174 12.59013 1693.93416
0.05284 9.74333 1.02378 12.59013 1709.77764
0.01367 9.58910 1.15497 12.53695 1403.23486
0.03047 9.70886 1.05418 12.49495 1403.21014
0.02739 9.72761 1.06072 12.49846 1703.95591
0.02154 9.61590 1.13911 12.50527 1663.89065
0.05392 9.74343 1.02217 12.57565 1721.29569
0.01977 9.90253 1.05252 12.59009 1694.95743
0.01980 9.90288 1.05238 12.57744 1748.58936
0.02996 9.69900 1.05906 12.56458 1747.21290
0.01750 9.61930 1.14221 12.59013 1722.55843
0.01030 9.53838 1.16901 12.59036 1722.55843
0.04135 9.68943 1.03780 12.57837 1722.55843
0.05273 9.74297 1.02373 12.49841 1419.66928
0.00522 9.22852 1.25048 12.57690 1696.24213
0.02159 9.61585 1.13907 12.56788 1745.78284
0.02732 9.72668 1.06083 12.36864 1718.74407
0.00523 9.22846 1.25048 12.57364 1704.56924
0.01955 9.90802 1.05221 12.57705 1715.80308
0.03264 9.67135 1.10099 12.50029 1693.46227
0.02154 9.61590 1.13911 12.40271 1396.39694
0.03064 9.71371 1.04924 12.59625 1396.39694
0.05269 9.74264 1.02396 12.39822 1720.38696
0.01955 9.90802 1.05221 12.57427 1398.26758
0.01736 9.61860 1.14255 12.59528 1694.95239
0.01977 9.90253 1.05252 12.57368 1688.99229
0.01976 9.90397 1.05213 12.50479 1695.93978
0.01372 9.58379 1.15616 12.50023 1697.94264
0.01790 9.61946 1.14186 12.58157 1849.49445
0.02105 9.61690 1.13960 12.57323 1693.99059
0.01980 9.90322 1.05230 12.49841 1844.97426
0.01943 9.90614 1.05267 12.50153 1696.63979
0.01372 9.58379 1.15616 12.49956 1711.10275
0.03137 9.63452 1.11206 12.50500 1677.54616
0.01412 9.58051 1.15481 12.50145 1634.69482
0.00523 9.22846 1.25048 12.49957 1838.17328
0.01711 9.61912 1.14245 12.26129 1704.56924
0.01718 9.62018 1.14220 12.31854 1688.99229
0.03080 9.70667 1.05228 12.57333 1692.26993
0.01030 9.53838 1.16901 12.49956 1747.18480
0.02298 9.61746 1.12949 12.57323 1692.43314
0.01467 9.57995 1.15188 12.32075 2133.49912
0.01392 9.58232 1.15598 12.49841 1844.99456
0.03137 9.63452 1.11206 12.49954 1845.44108
0.01978 9.90309 1.05240 12.69776 1846.23720
0.01978 9.90309 1.05240 12.49888 1697.68444
0.01798 9.61957 1.14175 12.39375 1396.57723
0.00529 9.22866 1.25034 12.58530 1684.49956
0.01783 9.62015 1.14169 12.49934 1398.28391
0.01751 9.61692 1.14264 12.25624 1698.63158
0.01943 9.90614 1.05267 12.56809 1746.55518
0.01766 9.61924 1.14163 12.25439 1383.32726
0.05275 9.74308 1.02366 12.49966 2116.25353
0.01964 9.90199 1.05251 12.26092 1701.20227
0.01978 9.90312 1.05229 12.49934 1747.76915
0.02155 9.61599 1.13906 12.69910 1725.47525
0.03047 9.70886 1.05418 12.82101 1725.47525
0.01767 9.61823 1.14247 12.41773 1843.60250
