#ID           G   (iP1-zP1)   e_G   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      20.8123 0.2361  0.0212  0.0464  0.7815   0.7815   -0.6285  3.6770   4.6195   6.3411  
11      20.7689 0.3194  0.0197  0.0444  0.7917   0.7916   -0.6011  3.6811   4.6140   6.2724  
12      20.7346 0.2422  0.0197  0.0444  0.7917   0.7916   -0.6011  3.6811   4.6140   6.2724  
13      20.7251 0.2208  0.0197  0.0444  0.7917   0.7916   -0.6011  3.6811   4.6140   6.2724  
14      20.8217 0.2567  0.0212  0.0464  0.7815   0.7815   -0.6285  3.6770   4.6195   6.3411  
15      20.8136 0.2390  0.0212  0.0464  0.7815   0.7815   -0.6285  3.6770   4.6195   6.3411  
16      20.8802 0.2099  0.0229  0.0486  0.7714   0.7713   -0.6560  3.6730   4.6250   6.4099  
17      20.6967 0.3574  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
18      21.0386 0.4182  0.0242  0.0503  0.7641   0.7641   -0.6758  3.6700   4.6290   6.4594  
19      20.7763 0.3361  0.0197  0.0444  0.7917   0.7916   -0.6011  3.6811   4.6140   6.2724  
110     20.6248 0.1899  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
111     20.6903 0.3425  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
112     20.8523 0.3236  0.0212  0.0464  0.7815   0.7815   -0.6285  3.6770   4.6195   6.3411  
113     20.6547 0.2596  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
114     20.6662 0.2863  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
115     21.0148 0.2757  0.0253  0.0516  0.7587   0.7586   -0.6909  3.6678   4.6320   6.4972  
116     21.0672 0.2905  0.0265  0.0529  0.7532   0.7532   -0.7061  3.6655   4.6350   6.5350  
117     20.6591 0.2699  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
118     20.6617 0.2758  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
119     20.7700 0.3220  0.0197  0.0444  0.7917   0.7916   -0.6011  3.6811   4.6140   6.2724  
120     20.8474 0.3127  0.0212  0.0464  0.7815   0.7815   -0.6285  3.6770   4.6195   6.3411  
121     20.6424 0.2309  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
122     20.6779 0.3137  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
123     20.8415 0.2999  0.0212  0.0464  0.7815   0.7815   -0.6285  3.6770   4.6195   6.3411  
124     20.6449 0.2369  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
125     20.7499 0.2767  0.0197  0.0444  0.7917   0.7916   -0.6011  3.6811   4.6140   6.2724  
126     20.9034 0.2592  0.0229  0.0486  0.7714   0.7713   -0.6560  3.6730   4.6250   6.4099  
127     20.7578 0.2946  0.0197  0.0444  0.7917   0.7916   -0.6011  3.6811   4.6140   6.2724  
128     20.6624 0.2775  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
129     20.6329 0.2088  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
130     20.9876 0.2203  0.0253  0.0516  0.7587   0.7586   -0.6909  3.6678   4.6320   6.4972  
131     20.8650 0.3513  0.0212  0.0464  0.7815   0.7815   -0.6285  3.6770   4.6195   6.3411  
132     20.5240 0.2305  0.0163  0.0396  0.8184   0.8183   -0.5297  3.6918   4.5994   6.0940  
133     20.7174 0.2033  0.0197  0.0444  0.7917   0.7916   -0.6011  3.6811   4.6140   6.2724  
134     20.7592 0.2976  0.0197  0.0444  0.7917   0.7916   -0.6011  3.6811   4.6140   6.2724  
135     20.9765 0.2895  0.0242  0.0503  0.7641   0.7641   -0.6758  3.6700   4.6290   6.4594  
136     20.6797 0.3178  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
137     20.5295 0.2437  0.0163  0.0396  0.8184   0.8183   -0.5297  3.6918   4.5994   6.0940  
138     20.9817 0.3003  0.0242  0.0503  0.7641   0.7641   -0.6758  3.6700   4.6290   6.4594  
139     20.6751 0.3070  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
140     20.6806 0.3199  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
141     20.6464 0.2404  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
142     20.8242 0.2620  0.0212  0.0464  0.7815   0.7815   -0.6285  3.6770   4.6195   6.3411  
143     20.6427 0.2317  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
144     20.6668 0.2878  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
145     20.6586 0.2688  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
146     20.6493 0.2470  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
147     20.6599 0.2716  0.0181  0.0423  0.8028   0.8027   -0.5712  3.6856   4.6080   6.1974  
