metal log(age) E_BV dm mass
0.02111 9.55602 0.34004 13.47471 6838.10470
0.02111 9.50796 0.34004 13.75408 7988.37663
0.02157 9.53990 0.34254 13.56931 6308.30541
0.01772 9.54452 0.34734 13.61535 7553.60498
0.01644 9.53488 0.34769 13.69722 8128.90409
0.01660 9.53488 0.35976 13.69722 8128.90409
0.01660 9.53485 0.35976 13.69715 8065.69635
0.02111 9.53485 0.34004 13.69715 8065.69635
0.02111 9.53485 0.34004 13.69715 8065.69635
0.01643 9.53485 0.34761 13.69715 8065.69635
0.02270 9.53485 0.33372 13.69715 8065.69635
0.02270 9.53485 0.33372 13.69715 8065.69635
0.02270 9.53485 0.33372 13.69715 8065.69635
0.01751 9.53485 0.35727 13.69715 8065.69635
0.01751 9.53485 0.35727 13.69715 8065.69635
0.01751 9.53485 0.35727 13.69715 8065.69635
0.01751 9.53485 0.35727 13.69715 8065.69635
0.02212 9.53485 0.34277 13.69715 8065.69635
0.01677 9.53485 0.35365 13.69715 8065.69635
0.01724 9.53485 0.35792 13.69715 8065.69635
0.01727 9.53485 0.35786 13.69715 8065.69635
0.01697 9.53134 0.35348 13.73045 8178.79130
0.01772 9.53134 0.34734 13.73045 8178.79130
0.01646 9.55117 0.35418 13.43726 7292.42495
0.02111 9.53470 0.34004 13.69903 8067.38863
0.01714 9.53470 0.35726 13.69903 8067.38863
0.01644 9.59499 0.34769 13.42448 6131.64168
0.01643 9.55600 0.34761 13.47556 6817.52504
0.01697 9.53493 0.35348 13.69741 8111.43566
0.01772 9.53493 0.34734 13.69741 8111.43566
0.02111 9.53493 0.34004 13.69741 8111.43566
0.02111 9.53493 0.34004 13.69741 8111.43566
0.02219 9.53493 0.33428 13.69741 8111.43566
0.02266 9.53493 0.34012 13.69741 8111.43566
0.01752 9.53493 0.38530 13.69741 8111.43566
0.01752 9.53493 0.35727 13.69741 8111.43566
0.02263 9.59601 0.33444 13.43533 6113.61229
0.02263 9.59601 0.33444 13.43533 6113.61229
0.02210 9.59601 0.35150 13.43526 6114.70105
0.02210 9.59601 0.35150 13.43526 6114.70105
0.02270 9.59601 0.33372 13.43526 6114.70105
0.02270 9.59601 0.33372 13.43526 6114.70105
0.02270 9.59601 0.33372 13.43526 6114.70105
0.02270 9.59601 0.33372 13.43526 6114.70105
0.02232 9.59601 0.33597 13.43526 6114.70105
0.02263 9.52565 0.33444 13.62684 6650.49098
0.02263 9.55600 0.33444 13.47556 6817.52504
0.02263 9.55600 0.33444 13.47556 6817.52504
0.02111 9.55600 0.34004 13.47556 6817.52504
0.02111 9.55600 0.34004 13.47556 6817.52504
0.01714 9.55600 0.35726 13.47556 6817.52504
0.01751 9.59219 0.38459 13.41574 6113.22693
0.01728 9.52006 0.35726 13.70767 7625.38288
0.01728 9.52878 0.35726 13.68713 7855.32465
0.02169 9.50285 0.34129 13.81467 8271.59859
0.02169 9.50285 0.34129 13.81467 8271.59859
0.02169 9.50285 0.34129 13.81467 8271.59859
0.02169 9.55600 0.34129 13.47556 6817.52504
0.01590 9.55600 0.36126 13.47556 6817.52504
0.01590 9.55600 0.36126 13.47556 6817.52504
0.01590 9.55600 0.36126 13.47556 6817.52504
0.01683 9.52006 0.35491 13.70767 7625.38288
0.01552 9.52006 0.37749 13.70767 7625.38288
0.01660 9.55116 0.35976 13.43776 7348.17868
0.01714 9.50705 0.35726 13.76205 7974.95458
0.01739 9.50705 0.34162 13.76205 7974.95458
0.01677 9.55117 0.35365 13.43726 7292.42495
0.01660 9.59132 0.35976 13.43259 6148.36839
0.01637 9.59132 0.34773 13.43259 6148.36839
0.01767 9.59132 0.38499 13.43259 6148.36839
0.01772 9.59132 0.34734 13.43259 6148.36839
0.01728 9.53470 0.35726 13.69903 8067.38863
0.02167 9.53470 0.34118 13.69903 8067.38863
0.02270 9.53470 0.33372 13.69903 8067.38863
0.02161 9.53472 0.33359 13.69887 8067.24383
0.01773 9.53472 0.35106 13.69887 8067.24383
0.01660 9.54835 0.35976 13.56187 7082.63862
0.01660 9.54835 0.35976 13.56187 7082.63862
