metal log(age) E_BV dm mass
0.01798 9.59753 0.19297 12.91305 1357.77824
0.01798 9.59753 0.19297 12.91305 1357.77824
0.01798 9.59753 0.19368 12.91305 1357.77824
0.04948 9.11887 0.25393 13.63958 992.20589
0.04830 9.12475 0.25428 13.62652 973.00652
0.01799 9.59769 0.21787 12.91299 1353.93512
0.01799 9.59769 0.21787 12.91299 1353.93512
0.01799 9.59769 0.19400 12.91299 1353.93512
0.01799 9.59769 0.19469 12.91299 1353.93512
0.05073 9.11743 0.19469 13.68019 976.20855
0.04852 9.12471 0.19469 13.64046 1003.81602
0.04841 9.12323 0.19469 13.64465 1040.29454
0.04852 9.12471 0.19469 13.64046 1003.81602
0.03006 9.31279 0.19469 13.25454 1213.52463
0.01730 9.59733 0.19583 12.91087 1445.00144
0.01730 9.59733 0.19583 12.91087 1445.00144
0.01731 9.59735 0.19583 12.91092 1444.51672
0.01730 9.59734 0.23976 12.91085 1444.85073
0.01714 9.59697 0.25420 12.92468 1437.07044
0.01714 9.59697 0.19419 12.92468 1437.07044
0.01714 9.59697 0.19419 12.92468 1437.07044
0.01714 9.59697 0.19419 12.92468 1437.07044
0.04008 9.19956 0.19419 13.45203 1360.45964
0.04830 9.12475 0.19419 13.62652 973.00652
0.04830 9.12475 0.19419 13.62652 973.00652
0.01762 9.59786 0.25425 12.90589 1379.13771
0.01797 9.57612 0.25425 12.89480 1400.64125
0.01714 9.59697 0.25425 12.92468 1437.07044
0.01714 9.59697 0.25422 12.92468 1437.07044
0.01714 9.59697 0.19621 12.92468 1437.07044
0.01714 9.59697 0.21883 12.92468 1437.07044
0.01758 9.59721 0.25589 12.91547 1371.84357
0.04848 9.12461 0.25425 13.62932 1018.94705
0.04848 9.12461 0.25441 13.62932 1018.94705
0.03080 9.31302 0.19446 13.22878 1232.22288
0.01752 9.57373 0.19435 12.91280 1444.02381
0.01715 9.57414 0.19610 12.91540 1359.71061
0.01787 9.59744 0.19610 12.90980 1368.34626
0.01787 9.59744 0.19610 12.90980 1368.34626
0.01787 9.59744 0.19469 12.90980 1368.34626
0.01787 9.59744 0.19441 12.90980 1368.34626
0.01787 9.59744 0.25374 12.90980 1368.34626
0.01787 9.59744 0.25363 12.90980 1368.34626
0.01787 9.59744 0.25363 12.90980 1368.34626
0.01787 9.59744 0.25363 12.90980 1368.34626
0.04847 9.12467 0.25375 13.61957 1009.40233
0.01796 9.57608 0.25372 12.91328 1430.87228
0.03168 9.33374 0.25422 13.21914 1219.04651
0.04885 9.12289 0.25410 13.62441 962.54943
0.04854 9.12502 0.25410 13.62621 1012.73662
0.01798 9.59704 0.25372 12.90987 1430.78582
0.01798 9.59704 0.25405 12.90987 1430.78582
0.01798 9.59704 0.25405 12.90987 1430.78582
0.01798 9.59704 0.24992 12.90987 1430.78582
0.01778 9.57366 0.25415 12.90775 1387.12806
0.03006 9.31279 0.25419 13.25454 1213.52463
0.04845 9.12351 0.25403 13.62975 985.75332
0.01890 9.58948 0.25385 12.89116 1365.12439
0.04958 9.11893 0.19368 13.64662 959.12452
0.04958 9.11893 0.19440 13.64662 959.12452
0.01665 9.55216 0.19440 12.89340 1356.22872
0.04854 9.12502 0.19440 13.62621 1012.73662
0.01715 9.57414 0.19440 12.91540 1359.71061
0.01788 9.59794 0.19419 12.91750 1427.19301
0.01740 9.59733 0.19271 12.91156 1437.63155
0.01740 9.59733 0.19271 12.91156 1437.63155
0.01740 9.59733 0.23963 12.91156 1437.63155
0.01712 9.59493 0.19404 12.91341 1370.12532
0.01780 9.59872 0.25113 12.92136 1400.41328
0.01780 9.59872 0.19372 12.92136 1400.41328
0.01780 9.59872 0.19615 12.92136 1400.41328
0.01780 9.59872 0.19615 12.92136 1400.41328
0.01780 9.59872 0.19616 12.92136 1400.41328
0.01780 9.59872 0.19616 12.92136 1400.41328
0.01780 9.59872 0.19616 12.92136 1400.41328
0.01731 9.59706 0.19616 12.91636 1410.81374
0.01705 9.59755 0.19616 12.90854 1418.51721
0.01705 9.59755 0.19616 12.90854 1418.51721
0.01705 9.59755 0.19616 12.90854 1418.51721
0.01705 9.59755 0.19616 12.90854 1418.51721
0.01705 9.59755 0.19616 12.90854 1418.51721
0.01705 9.59755 0.19614 12.90854 1418.51721
0.01713 9.57475 0.19614 12.90860 1438.90242
0.05171 9.11436 0.19614 13.66757 952.43593
0.05177 9.11379 0.19614 13.65793 1013.15940
0.05071 9.11811 0.19625 13.67722 1006.07587
0.04866 9.12366 0.19625 13.63899 1032.27806
0.03006 9.31279 0.19625 13.25454 1213.52463
0.03006 9.31279 0.22030 13.25454 1213.52463
