_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G d_arcsec
0.522781 0.281527 -0.440502 147.4 "Gaia DR2 2946224046094097664" 101.76469438287 1.7716 -17.19029788585 2.0131 1635721458409799680 2946224046094097664 1202416776 2015.5 "" "" "" "" "" "" "" -0.8009 "" "" "" "" "" "" "" "" "" 77 0 77 0 0.7633 80.83 1.813 0.7 3 0 0.0271 "" "" -0.598 9 6 9.7185 0 9 0 78 114.5 1.513 75.656 20.541575916283314 0.014462793163751438 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.86344294515 -8.68541605719 104.73708246483 -40.02960484089 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.764694383 1.7716 -17.1902978859 2.0131 "" "" 14.5906
0.511863 0.264913 -0.437978 148.8 "Gaia DR2 2946224080453849856" 101.74730034162 0.9438 -17.18779718982 1.1302 1635721458409799680 2946224080453849856 795686093 2015.5 "" "" "" "" "" "" "" -0.6139 "" "" "" "" "" "" "" "" "" 94 0 94 0 0.1523 90.37 0.0 0.0 3 0 0.0471 "" "" -0.453 11 7 5.6423 0 13 0 96 146.1 1.675 87.196 20.277071777384602 0.01258053929233311 0 "" "" "" "" "" 0 "" "" "" "" "" "" 1 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.85384398801 -8.69928498364 104.71515727693 -40.02887698048 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.747300342 0.9438 -17.1877971898 1.1302 "" "" 7.5594
0.505442 0.251095 -0.43866 150.2 "Gaia DR2 2946224286612298880" 101.7328377181 0.4461 -17.18849827231 0.5472 1635721458409799680 2946224286612298880 342371300 2015.5 -0.0109 0.5638 -0.0194 -4.473 0.873 0.002 1.126 -0.2438 0.4509 -0.2172 -0.1473 -0.2915 -0.1871 -0.3560 0.0528 -0.0009 -0.0356 92 0 92 0 1.1838 102.82 0.619 0.36 31 0 0.1361 1.2596 0.1162 -0.281 11 7 1.0136 0 14 0 98 298.2 1.902 156.813 19.502058080875546 0.007154072138982061 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.84839515708 -8.71202796463 104.69731078377 -40.03103458467 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.732857877 13.5415 -17.1884982813 17.4583 "" "" 5.1008
0.522707 0.292711 -0.433063 145.9 "Gaia DR2 2946224424051197696" 101.77638891108 1.5766 -17.18284099827 4.9138 1635721458409799680 2946224424051197696 1232462971 2015.5 "" "" "" "" "" "" "" -0.0342 "" "" "" "" "" "" "" "" "" 45 0 45 0 1.2392 51.35 1.948 1.2 3 0 0.047 "" "" 0.303 5 4 512.23 0 5 0 45 165.0 1.781 92.625 20.144624375408966 0.01185934776532875 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.86157619047 -8.67211113604 104.75055831072 -40.02100606076 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.776388911 1.5766 -17.1828409983 4.9138 "" "" 9.2868
0.485344 0.281025 -0.395706 144.6 "Gaia DR2 2946224733288805632" 101.76409851614 6.3583 -17.14550283422 14.2959 1635721458409799680 2946224733288805632 62528117 2015.5 "" "" "" "" "" "" "" -0.9571 "" "" "" "" "" "" "" "" "" 51 0 50 1 6.4604 136.92 6.986 10.0 3 0 0.011 "" "" -0.379 6 4 1853.0 0 6 0 49 114.9 2.254 50.965 20.53778895871251 0.021380453899276116 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.82240418117 -8.66641439985 104.73015114029 -39.98512187882 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.764098516 6.3583 -17.1455028342 14.2959 "" "" 7.6140
0.650712 0.465152 -0.455039 134.4 "Gaia DR2 2946225489205818496" 101.95694127933 0.5459 -17.2044699708 0.7064 1635721458409799680 2946225489205818496 463027615 2015.5 "" "" "" "" "" "" "" -0.8501 "" "" "" "" "" "" "" "" "" 70 0 70 0 4.188 124.37 1.127 3.2 3 0 0.2885 "" "" -0.596 8 7 2.2811 0 9 0 71 720.2 2.497 288.42 18.544827551502156 0.004172619753931966 0 "" "" "" "" "" 0 "" "" "" "" "" "" 1 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.9573119491 -8.52630987717 104.97752248546 -40.02408769842 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.956941279 0.5459 -17.2044699708 0.7064 "" "" 9.6213
0.660006 0.489315 -0.44292 132.2 "Gaia DR2 2946225832803174784" 101.98220283752 2.3399 -17.19229019314 2.4379 1635721458409799680 2946225832803174784 1142463676 2015.5 "" "" "" "" "" "" "" -0.8108 "" "" "" "" "" "" "" "" "" 68 0 68 0 2.8773 100.22 2.079 1.9 3 0 0.029 "" "" -0.628 8 6 12.335 0 9 0 63 116.3 2.263 51.395 20.524450684688738 0.0212021904052257 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.95687703782 -8.49928180097 105.00713592329 -40.00937935278 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.982202838 2.3399 -17.1922901931 2.4379 "" "" 14.0431
0.668001 0.49261 -0.451177 132.5 "Gaia DR2 2946225832800230400" 101.98567459793 15.4379 -17.20053813707 21.5038 1635721458409799680 2946225832800230400 1186968671 2015.5 "" "" "" "" "" "" "" 0.9991 "" "" "" "" "" "" "" "" "" 54 0 52 2 -0.0681 45.69 0.0 0.0 3 0 0.2499 "" "" 0.564 6 4 314.91 0 6 0 52 435.3 2.486 175.103 19.091353541420037 0.006456452375553908 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.96584399979 -8.49989684131 105.0126023009 -40.01722154224 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.985674598 15.4379 -17.2005381371 21.5038 "" "" 10.2824
0.610468 0.419663 -0.443345 136.6 "Gaia DR2 2946226176397717632" 101.90929423989 2.3481 -17.19288312661 2.9464 1635721458409799680 2946226176397717632 814656129 2015.5 "" "" "" "" "" "" "" -0.3918 "" "" "" "" "" "" "" "" "" 50 0 49 1 7.3662 154.04 8.749 34.0 3 0 0.0095 "" "" -0.242 6 5 116.75 0 6 0 48 136.2 5.034 27.065 20.352558722628302 0.04015562709562236 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.92669214778 -8.56221435538 104.91680561553 -40.01745636012 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.90929424 2.3481 -17.1928831266 2.9464 "" "" 12.9492
0.606147 0.400508 -0.45498 138.6 "Gaia DR2 2946226348196447616" 101.88927024092 0.7144 -17.20456020063 0.7891 1635721458409799680 2946226348196447616 453324022 2015.5 -0.2521 0.7991 -0.3155 0.101 1.363 -0.122 1.331 -0.4941 0.2966 -0.3120 0.1979 -0.3791 0.1633 -0.2742 0.0947 0.0087 -0.2997 119 0 118 1 2.4373 152.93 2.17 2.1 31 0 0.0453 1.3991 0.2082 -0.34 14 9 1.4027 0 16 0 120 183.0 1.426 128.319 20.032153597117407 0.008650633122542783 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.92888388714 -8.58452043944 104.89360300214 -40.03111504747 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.889269784 21.131 -17.2045596739 20.6507 "" "" 9.6271
0.625887 0.488625 -0.391128 128.7 "Gaia DR2 2946226863592277376" 101.98133814065 0.5216 -17.14050052022 0.6089 1635721458409799680 2946226863592277376 1643337780 2015.5 -0.4719 0.6254 -0.7545 2.644 1.319 3.026 1.335 -0.0774 -0.0246 0.1991 0.1635 -0.4461 0.2327 0.0430 -0.1277 0.1295 -0.3559 127 0 127 0 -1.2533 102.86 0.0 0.0 31 0 0.0638 1.5593 0.1163 -0.193 15 9 1.3587 0 19 0 131 191.4 1.435 133.363 19.9836585966837 0.008337652975340053 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.90939917889 -8.47742271602 104.99877952229 -39.95798036823 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.981326227 20.4571 -17.1405135485 20.6982 "" "" 5.2499
0.584044 0.427046 -0.398421 133.0 "Gaia DR2 2946226966671595008" 101.91691530743 1.9359 -17.14794334561 3.0059 1635721458409799680 2946226966671595008 1238398361 2015.5 "" "" "" "" "" "" "" -0.5946 "" "" "" "" "" "" "" "" "" 57 0 57 0 0.9517 61.57 1.792 0.42 3 0 0.0221 "" "" -0.333 7 5 16.734 0 8 0 60 95.03 1.878 50.614 20.74375960976338 0.021526417023359324 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.88900960965 -8.53606078596 104.91996801964 -39.97199502339 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.916915307 1.9359 -17.1479433456 3.0059 "" "" 14.3290
0.604977 0.447753 -0.406835 132.3 "Gaia DR2 2946226932311844608" 101.9386067736 2.149 -17.15630881881 2.027 1635721458409799680 2946226932311844608 1485844304 2015.5 "" "" "" "" "" "" "" -0.8484 "" "" "" "" "" "" "" "" "" 88 0 86 2 18.7998 630.62 4.5 44.0 3 0 0.0252 "" "" -0.628 10 6 9.9522 0 10 0 81 179.4 2.39 75.062 20.053904429023458 0.01457614703735036 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.90576456113 -8.52105996111 104.94802999679 -39.97808863404 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.938606774 2.149 -17.1563088188 2.027 "" "" 4.8762
0.600995 0.470497 -0.373935 128.5 "Gaia DR2 2946227138470179968" 101.96232321337 0.2981 -17.12335386864 0.3711 1635721458409799680 2946227138470179968 1254712210 2015.5 -2.3025 0.3825 -6.0196 -2.077 0.686 -0.844 0.724 0.0259 0.0717 0.0102 0.2996 -0.4060 0.3224 -0.0230 -0.0794 -0.0418 0.1547 161 0 161 0 22.7759 1000.92 2.228 27.0 31 0 0.1395 1.6061 0.0718 0.012 18 11 0.67596 0 19 1 156 822.2 3.537 232.453 18.40092994738335 0.005005557570322639 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.88578258185 -8.4862878662 104.97280614577 -39.94288914435 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.962332569 10.6387 -17.1233502331 11.224 "" "" 8.5592
0.616996 0.49965 -0.361986 125.9 "Gaia DR2 2946228581582178560" 101.99279505427 0.5047 -17.11133033466 0.6138 1635721458409799680 2946228581582178560 424435087 2015.5 "" "" "" "" "" "" "" -0.8387 "" "" "" "" "" "" "" "" "" 116 0 116 0 3.3513 167.92 1.182 2.9 3 0 0.1992 "" "" -0.599 13 7 2.0831 0 13 0 116 512.1 1.965 260.639 18.914991890033203 0.004537881891231947 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.88769816564 -8.45483838508 105.00887741977 -39.92780022002 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.992795054 0.5047 -17.1113303347 0.6138 "" "" 10.0620
0.600105 0.492151 -0.343384 124.9 "Gaia DR2 2946228753377799296" 101.98489768777 0.2392 -17.09274811615 0.2899 1635721458409799680 2946228753377799296 1436278776 2015.5 -0.1742 0.1680 -1.0369 0.932 0.783 0.871 0.869 -0.8363 0.0033 0.0898 -0.1075 -0.0783 -0.1347 0.1656 0.0194 0.0588 -0.9229 115 0 115 0 1.8606 139.19 0.39 1.1 31 0 0.8936 1.5503 0.0336 -0.599 13 7 1.0172 0 13 0 113 1323.0 3.141 421.221 17.88450038953125 0.0031438340269155187 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.86746516387 -8.45351639247 104.99648269393 -39.91013934812 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.98489349 12.1452 -17.0927518667 13.4764 "" "" 9.7456
0.524718 0.36078 -0.381008 136.6 "Gaia DR2 2946229852892596352" 101.84753281023 0.4437 -17.13066858114 0.5348 1635721458409799680 2946229852892596352 889768546 2015.5 -0.2765 0.4377 -0.6317 1.592 0.887 1.850 1.084 -0.6441 0.0938 -0.4004 0.4112 -0.1035 0.3827 -0.4213 0.2211 -0.0752 -0.5549 122 0 121 1 -0.1482 113.1 0.0 0.0 31 0 0.1307 1.6642 0.1139 -0.326 14 10 1.1499 0 15 0 113 266.6 1.766 151.0 19.623546054804848 0.007412209694142997 11 322.6 42.81 7.537 19.0796 0.1440 11 333.2 15.96 20.880 18.4553 0.0520 2.459 0 0.6243356127644937 -0.5439752078740163 1.1682 "" "" 0 "" "" "" NOT_AVAILABLE 227.84404774626 -8.5881906212 104.83154636777 -39.96190444148 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.847525639 13.7511 -17.1306765479 16.8028 0.15316065861849082 0.1442420824912041 4.8396
0.543118 0.417405 -0.347491 129.8 "Gaia DR2 2946230333928874368" 101.90670762053 0.3934 -17.09703540527 0.4729 1635721458409799680 2946230333928874368 868135284 2015.5 "" "" "" "" "" "" "" -0.812 "" "" "" "" "" "" "" "" "" 86 0 86 0 2.0205 108.72 0.612 1.2 3 0 0.439 "" "" -0.578 10 6 2.1783 0 12 0 87 812.7 3.358 241.987 18.413614453045742 0.004834326609101922 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.83838594071 -8.52262940111 104.90020482204 -39.92242461858 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.906707621 0.3934 -17.0970354053 0.4729 "" "" 12.7233
0.512686 0.350901 -0.373786 136.8 "Gaia DR2 2946230608806840576" 101.83718052402 0.9971 -17.12346531552 0.853 1635721458409799680 2946230608806840576 1096684072 2015.5 -2.3841 1.0867 -2.1940 -2.689 1.662 -4.847 1.770 -0.4377 0.5919 -0.3908 0.1755 -0.2829 0.2642 -0.2162 -0.0363 -0.0115 -0.1809 113 0 111 2 2.6228 148.12 2.355 2.7 31 0 0.0353 1.5683 0.2096 -0.224 13 9 1.7326 0 13 0 105 125.5 1.388 90.44 20.44144468129531 0.012140070814958943 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.83312923036 -8.59395332526 104.81771206201 -39.95579575355 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.837192636 25.7801 -17.1234444485 27.4407 "" "" 5.9280
0.499915 0.343493 -0.363218 136.6 "Gaia DR2 2946230677523406208" 101.82940930048 0.7028 -17.11291122385 1.143 1635721458409799680 2946230677523406208 543072576 2015.5 "" "" "" "" "" "" "" 0.0003 "" "" "" "" "" "" "" "" "" 80 0 80 0 1.2729 90.94 1.445 1.0 3 0 0.0696 "" "" 0.104 9 5 5.1413 0 13 0 80 238.2 1.629 146.211 19.746227929208317 0.007640955575227191 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.82024832541 -8.59603577005 104.80661387582 -39.94609185172 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.8294093 0.7028 -17.1129112239 1.143 "" "" 5.7947
0.488327 0.345363 -0.345236 135.0 "Gaia DR2 2946230918041533184" 101.83133026755 0.5371 -17.09492625515 0.8446 1635721458409799680 2946230918041533184 1295329888 2015.5 "" "" "" "" "" "" "" -0.7647 "" "" "" "" "" "" "" "" "" 76 0 75 1 3.6348 121.45 1.082 2.2 3 0 0.1912 "" "" -0.506 10 7 2.5041 0 10 0 70 464.5 2.964 156.728 19.02098242810013 0.007157536548498678 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.80468880709 -8.58654187411 104.8065000735 -39.92801362139 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.831330268 0.5371 -17.0949262551 0.8446 "" "" 15.4295
0.510682 0.380654 -0.340439 131.8 "Gaia DR2 2946231124199902720" 101.86824251028 0.7261 -17.09006137305 1.2302 1635721458409799680 2946231124199902720 116778734 2015.5 -0.9499 1.0204 -0.9309 -1.286 1.334 4.256 1.811 -0.46 0.4096 -0.4105 0.3227 -0.6016 -0.0343 -0.7501 0.2564 0.3836 0.0269 123 0 122 1 -0.3439 111.17 0.0 0.0 31 0 0.0481 1.9665 0.1749 -0.18 14 8 1.9509 0 16 0 121 146.0 2.419 60.346 20.27759218772628 0.018081548567695376 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.81582174644 -8.55267023085 104.85156859961 -39.91941854979 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.868248301 20.6829 -17.0900796961 28.1021 "" "" 12.6791
0.515304 0.405492 -0.317984 128.1 "Gaia DR2 2946231261638775296" 101.89417744662 0.5874 -17.06755430304 0.5758 1635721458409799680 2946231261638775296 179781216 2015.5 -1.1879 0.6734 -1.7639 1.758 1.220 3.546 1.476 0.0355 0.2301 -0.1956 0.2710 -0.4783 0.3170 0.1512 -0.1229 -0.1584 0.4700 95 0 95 0 -0.0475 88.7 0.0 0.0 31 0 0.0959 1.3377 0.1699 0.147 11 7 1.4652 0 15 0 98 239.4 1.705 140.404 19.740725722665633 0.007939824188156953 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.80627863092 -8.52054376289 104.88057005305 -39.89439335611 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.894169527 18.9144 -17.0675695714 22.8922 "" "" 7.5315
0.487685 0.384235 -0.300333 128.0 "Gaia DR2 2946231467800224128" 101.87190260336 3.6081 -17.04994864038 4.5092 1635721458409799680 2946231467800224128 18072648 2015.5 "" "" "" "" "" "" "" -0.6215 "" "" "" "" "" "" "" "" "" 41 0 40 1 1.2833 46.07 3.554 0.76 3 0 0.0122 "" "" -0.435 5 5 15.82 0 7 0 43 86.43 2.128 40.613 20.846738713666188 0.026793783894907688 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.78086528047 -8.53202367434 104.85052687905 -39.8791614434 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.871902603 3.6081 -17.0499486404 4.5092 "" "" 5.3356
0.478832 0.376967 -0.295256 128.1 "Gaia DR2 2946231536519701888" 101.86429028004 0.6768 -17.04488550966 1.0763 1635721458409799680 2946231536519701888 500183773 2015.5 "" "" "" "" "" "" "" -0.8247 "" "" "" "" "" "" "" "" "" 80 0 80 0 1.2955 91.25 1.029 1.2 3 0 0.1678 "" "" -0.595 9 6 3.3625 0 9 0 80 399.4 2.576 155.059 19.184852654867314 0.007229589645743905 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.77304774812 -8.53636355372 104.84039410779 -39.8749029762 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.86429028 0.6768 -17.0448855097 1.0763 "" "" 23.2733
0.499844 0.39138 -0.31091 128.5 "Gaia DR2 2946231467800228096" 101.87939985183 0.3275 -17.06051059606 0.4884 1635721458409799680 2946231467800228096 1498684627 2015.5 0.9327 0.4687 1.9900 -4.797 0.628 -1.089 0.792 -0.4246 0.3112 -0.2493 0.3629 -0.2721 0.2455 -0.3824 0.2994 0.1703 -0.2403 105 0 105 0 2.296 135.29 1.155 2.3 31 0 0.1851 1.3154 0.0910 -0.215 12 8 0.78168 0 12 0 104 446.3 1.948 229.057 19.064381441953305 0.0050702089892586 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.79363740679 -8.53018215931 104.86128262507 -39.88889851798 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.879421458 9.7332 -17.0605059065 12.2877 "" "" 4.4717
0.581857 0.467394 -0.346556 126.6 "Gaia DR2 2946231605236123904" 101.95900463248 0.1785 -17.09598297669 0.1956 1635721458409799680 2946231605236123904 894601078 2015.5 0.8278 0.2119 3.9069 -0.571 0.365 0.973 0.337 -0.2143 0.2258 -0.1330 0.2181 -0.3818 0.1347 -0.3653 0.1577 0.0434 -0.0450 180 0 179 1 -0.0115 173.12 0.0 0.0 31 0 0.4097 1.6121 0.0471 -0.048 21 12 0.33271 0 21 0 175 618.8 2.729 226.743 18.70959440590023 0.005115534962489285 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.85948449254 -8.47719494594 104.96485694727 -39.91601782866 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.959007206 5.6602 -17.0959871653 5.2283 "" "" 6.2631
0.571212 0.470801 -0.323464 124.5 "Gaia DR2 2946231777034768640" 101.96250885831 0.727 -17.07288330334 0.6359 1635721458409799680 2946231777034768640 938482196 2015.5 0.9558 0.7830 1.2207 3.617 1.591 0.435 1.255 -0.3249 0.4956 -0.1102 0.0153 -0.3778 -0.0182 -0.2161 0.0063 0.0408 -0.1936 131 0 130 1 1.037 141.4 1.451 0.92 31 0 0.0446 1.7109 0.1552 -0.157 15 10 1.4344 0 18 0 132 158.5 1.563 101.437 20.188258372695653 0.010853546322115944 7 153.3 31.56 4.857 19.8877 0.2235 7 262.1 13.88 18.886 18.7156 0.0575 2.621 0 1.1721903746340594 -0.3005012964657858 1.4726 "" "" 0 "" "" "" NOT_AVAILABLE 227.83995097325 -8.46409779344 104.96596219515 -39.89269196671 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.962492566 24.6757 -17.072885177 19.4673 0.23082974485203556 0.22381161868247398 4.1135
0.595041 0.49497 -0.330271 123.7 "Gaia DR2 2946231742675004416" 101.98781000768 0.3337 -17.07962772832 0.5919 1635721458409799680 2946231742675004416 1036957065 2015.5 0.5968 0.5371 1.1110 0.196 0.695 3.674 1.119 -0.1537 0.2024 -0.1833 0.1752 -0.4141 -0.0291 -0.5870 0.3027 0.3452 0.0556 135 0 134 1 0.5434 137.23 0.483 0.22 31 0 0.1116 1.4075 0.1078 -0.055 16 8 1.0703 0 20 0 134 250.7 1.591 157.548 19.690687395804478 0.007122627949356011 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.85676066102 -8.44528343594 104.99824862377 -39.89679547961 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.987809124 10.782 -17.0796435473 17.3521 "" "" 3.6975
0.545672 0.444685 -0.316249 125.4 "Gaia DR2 2946231948833484160" 101.93517057708 1.2519 -17.06573107773 2.0856 1635721458409799680 2946231948833484160 1273351705 2015.5 1.2717 2.0471 0.6212 3.281 2.536 -4.567 3.333 -0.2954 0.4304 -0.1644 0.1249 -0.4333 -0.1986 -0.4600 0.2173 0.3952 -0.0918 67 0 67 0 1.4875 79.29 3.266 1.5 31 0 0.0191 2.3640 0.3628 -0.333 8 6 3.2465 0 8 0 67 93.84 1.311 71.586 20.757406829130268 0.015273330530500572 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.82191135314 -8.48448851974 104.93109740195 -39.88838616092 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.935155802 39.3337 -17.0657114164 51.7028 "" "" 13.2861
0.583942 0.493474 -0.312205 122.3 "Gaia DR2 2946232189354670080" 101.98619537534 0.8814 -17.06156675807 1.2025 1635721458409799680 2946232189354670080 110518207 2015.5 1.0503 1.5551 0.6754 1.594 2.864 1.286 2.991 -0.0066 0.4589 -0.4883 -0.3911 -0.6089 0.0886 -0.0621 -0.4681 -0.4187 0.7810 143 0 134 9 4.2969 210.14 3.281 4.0 31 0 0.0274 1.3244 0.1928 0.139 16 9 3.4914 0 19 0 144 135.0 1.409 95.805 20.3626459624634 0.011474766982091697 2 89.57 29.2 3.067 20.4710 0.3540 2 208.3 9.63 21.629 18.9652 0.0502 2.207 0 1.5058773355870763 0.108408182347425 1.3974 "" "" 0 "" "" "" NOT_AVAILABLE 227.83965309765 -8.43878573314 104.9937143799 -39.87900568758 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.986188195 44.4051 -17.0615722968 46.3735 0.3575333467443368 0.35417276096270073 6.3782
0.516686 0.439565 -0.271563 121.7 "Gaia DR2 2946232910909177728" 101.92970604663 0.8309 -17.02105831113 1.1308 1635721458409799680 2946232910909177728 412286083 2015.5 "" "" "" "" "" "" "" -0.867 "" "" "" "" "" "" "" "" "" 78 0 77 1 3.1798 116.37 1.039 0.83 3 0 0.1192 "" "" -0.594 9 7 3.4795 0 10 0 78 309.0 2.428 127.261 19.463398399561402 0.008719328863500306 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.77896952956 -8.46968907856 104.91809319481 -39.8445304146 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.929706047 0.8309 -17.0210583111 1.1308 "" "" 11.7271
0.538165 0.457752 -0.282992 121.7 "Gaia DR2 2946232842186594816" 101.94875507012 0.3483 -17.03244421634 0.3162 1635721458409799680 2946232842186594816 262436974 2015.5 0.7377 0.3659 2.0162 -0.960 0.721 -0.679 0.726 -0.1206 0.0863 -0.2061 0.3678 -0.1684 0.4096 -0.1377 -0.0711 -0.3461 0.2949 104 0 103 1 -0.513 90.36 0.0 0.0 31 0 0.2661 1.6065 0.1082 0.084 12 7 0.72949 0 15 0 106 466.0 2.24 208.04 19.017318747661548 0.005520586260862638 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 227.79736511602 -8.45827309525 104.9432706097 -39.85389844235 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 101.948759395 11.1845 -17.0324412927 11.2519 "" "" 3.2012
