_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G d_arcsec
0.580534 -0.326347 -0.480122 214.2 "Gaia DR2 5698032132636691328" 121.74023947731 0.8355 -24.18619601794 0.942 1635721458409799680 5698032132636691328 1609715045 2015.5 "" "" "" "" "" "" "" -0.4828 "" "" "" "" "" "" "" "" "" 54 0 54 0 2.8064 81.42 1.654 2.1 3 0 0.1143 "" "" -0.426 6 6 2.3427 0 8 0 64 314.6 3.249 96.823 19.443934200045398 0.011357049265613432 0 "" "" "" "" "" 0 "" "" "" "" "" "" 1 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 242.97684319831 4.35298586981 131.16750609064 -43.1952310817 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.740239477 0.8355 -24.1861960179 0.942 "" "" 2.0453
0.59261 -0.338486 -0.48643 214.8 "Gaia DR2 5698032201356034560" 121.7269146122 0.61 -24.19247212032 0.7535 1635721458409799680 5698032201356034560 751033369 2015.5 -0.9621 1.2889 -0.7465 -7.955 1.258 2.789 1.403 0.1571 -0.0366 -0.1093 -0.1518 0.3590 0.0195 -0.3128 0.3883 0.0942 0.1829 206 0 203 3 5.2131 319.99 2.298 2.5 31 0 0.0257 1.8019 0.2060 -0.049 24 11 1.3343 0 26 0 222 109.2 1.197 91.249 20.592445792562756 0.012034344897735295 13 175.3 13.28 13.200 19.7417 0.0823 10 124.6 5.417 23.002 19.5231 0.0472 2.746 0 0.2185926096423465 -0.8507482754321245 1.0693 "" "" 0 "" "" "" NOT_AVAILABLE 242.97563188031 4.33935971676 131.15400450228 -43.2047316752 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.726952162 19.5094 -24.192484129 21.7519 0.09486168619270963 0.08313819749556627 2.8061
0.598139 -0.374728 -0.466207 218.8 "Gaia DR2 5698032441872703872" 121.68724882699 0.5673 -24.17214982767 0.612 1635721458409799680 5698032441872703872 1098783963 2015.5 1.5650 0.9752 1.6048 -1.664 1.183 1.427 1.259 0.0383 0.0352 0.0421 -0.0415 0.2476 0.0416 -0.0336 0.3001 0.2324 -0.0025 200 0 199 1 1.7007 228.72 1.052 0.39 31 0 0.0301 1.3449 0.1954 -0.038 23 12 1.1274 0 25 0 217 97.36 0.7265 134.014 20.717392853354518 0.00829922886828617 18 134.4 21.49 6.254 20.0305 0.1736 19 154.9 14.98 10.343 19.2868 0.1050 2.971 0 0.743711121702642 -0.6869102332686907 1.4306 "" "" 0 "" "" "" NOT_AVAILABLE 242.93899263998 4.31967304621 131.09845566958 -43.19564066788 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.687256679 18.3419 -24.1721559725 19.5296 0.20288763176564653 0.17380536576840527 3.7966
0.578381 -0.349583 -0.460777 217.2 "Gaia DR2 5698032407512899072" 121.71482550947 0.5039 -24.16679037853 0.3988 1635721458409799680 5698032407512899072 1179621719 2015.5 -0.3282 0.7174 -0.4575 -5.329 1.161 3.019 0.805 0.0119 0.2733 0.6092 -0.2326 0.3500 -0.0013 0.0347 0.4510 0.1268 -0.1681 186 0 183 3 1.1503 199.88 1.076 1.1 31 0 0.0762 1.4410 0.1283 -0.048 21 12 1.1087 0 22 0 191 198.1 1.249 158.556 19.94640807659855 0.007080550151907173 12 285.7 32.48 8.794 19.2118 0.1235 11 278.5 17.58 15.847 18.6496 0.0685 2.849 0 0.5621342658435857 -0.7346316701628766 1.2967 "" "" 0 "" "" "" NOT_AVAILABLE 242.94795685927 4.34379385883 131.12940724088 -43.18329319415 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.714850659 18.01 -24.1668033758 12.4802 0.1412133598077286 0.1236683415662352 4.0444
0.549669 -0.334889 -0.435873 217.5 "Gaia DR2 5698032613671248640" 121.73100237799 0.3851 -24.14192534518 0.467 1635721458409799680 5698032613671248640 1132744423 2015.5 -0.2597 0.6832 -0.3801 -1.283 0.802 0.265 0.864 0.0882 0.0389 -0.1023 0.0233 0.1764 0.0813 -0.3426 0.3734 0.0435 0.1191 261 0 258 3 1.9294 298.19 0.761 0.3 31 0 0.0483 1.4077 0.1424 -0.061 30 14 0.79999 0 32 0 277 143.1 0.8538 167.617 20.299149218143675 0.006722773594403615 20 153.4 18.58 8.260 19.8865 0.1315 21 174 13.61 12.782 19.1606 0.0849 2.288 0 0.7259642627176994 -0.4125957099854496 1.1385 "" "" 0 "" "" "" NOT_AVAILABLE 242.93481924253 4.36957257124 131.13901852753 -43.15523958622 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.731008429 12.4434 -24.1419264853 13.3992 0.1565242956632911 0.13162945858368091 6.0260
0.548988 -0.332588 -0.436776 217.3 "Gaia DR2 5698032613673426176" 121.73352144841 2.1842 -24.14283471501 2.6112 1635721458409799680 5698032613673426176 492703431 2015.5 "" "" "" "" "" "" "" 0.759 "" "" "" "" "" "" "" "" "" 68 0 68 0 0.822 71.95 2.437 0.77 3 0 0.0178 "" "" -0.086 8 5 4.7486 0 9 0 77 77.08 1.637 47.081 20.97104570924953 0.02313147019883877 4 131 41.04 3.192 20.0581 0.3401 4 149 10.16 14.668 19.3288 0.0740 3.633 0 0.7294231736599031 -0.9129067803278232 1.6423 "" "" 0 "" "" "" NOT_AVAILABLE 242.93682386846 4.37102719572 131.14239475952 -43.15545151272 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.733521448 2.1842 -24.142834715 2.6112 0.3481177150497522 0.34093776276123083 2.8798
0.521985 -0.279572 -0.440804 212.4 "Gaia DR2 5698032785469821440" 121.79160939762 2.0958 -24.14698796253 2.0666 1635721458409799680 5698032785469821440 3584021 2015.5 "" "" "" "" "" "" "" 0.7219 "" "" "" "" "" "" "" "" "" 60 0 60 0 3.1018 93.42 3.558 1.8 3 0 0.0207 "" "" 0.106 7 5 6.0175 0 8 0 60 97.86 1.588 61.63 20.711898053421052 0.01770820908677567 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 242.9688153684 4.41356468852 131.21362603738 -43.14421699096 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.791609398 2.0958 -24.1469879625 2.0666 "" "" 2.9312
0.524139 -0.316806 -0.417559 217.2 "Gaia DR2 5698033025988041344" 121.75086773684 0.3732 -24.12365684011 0.444 1635721458409799680 5698033025988041344 1168644580 2015.5 1.7430 0.6600 2.6411 -0.277 0.769 0.526 0.862 0.1283 0.0578 -0.0430 -0.0547 0.1752 -0.0099 -0.1380 0.2653 0.1797 0.0959 253 0 252 1 2.2841 300.56 1.154 0.87 31 0 0.0508 1.6305 0.1192 -0.102 29 13 0.78291 0 32 0 270 151.6 0.8442 179.566 20.236651953047463 0.006308494430595457 4 87.4 12.57 6.953 20.4976 0.1562 4 271.9 131.1 2.073 18.6760 0.5238 2.370 0 1.821599766669646 0.26094461512133194 1.5606 "" "" 0 "" "" "" NOT_AVAILABLE 242.92908073567 4.39466570843 131.15564054284 -43.13253906229 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.750869046 11.9216 -24.1236591028 13.3753 0.5465483585503449 0.1562947119890256 2.0622
0.496988 -0.296174 -0.399097 216.6 "Gaia DR2 5698033163432109952" 121.77352069336 0.3134 -24.10524441227 0.3466 1635721458409799680 5698033163432109952 1264166203 2015.5 0.7807 0.5367 1.4544 -2.630 0.651 4.413 0.687 0.0942 0.0542 -0.0164 -0.0642 0.2464 -0.0005 -0.0837 0.2504 0.1742 0.0425 246 0 245 1 1.6788 277.96 0.346 0.12 31 0 0.0794 1.7562 0.0997 -0.081 28 14 0.61839 0 30 0 262 188.1 0.8537 220.358 20.002254833082773 0.005245659078521097 0 "" "" "" "" "" 0 "" "" "" "" "" "" 1 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 242.92459188021 4.42198760708 131.17554034013 -43.10896923407 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.773533099 10.0906 -24.1052634136 10.6514 "" "" 2.2879
0.596409 -0.374203 -0.464409 218.9 "Gaia DR2 5698033197788892160" 121.68783019289 1.1694 -24.1703531819 2.7813 1635721458409799680 5698033197788892160 1124319092 2015.5 "" "" "" "" "" "" "" 0.361 "" "" "" "" "" "" "" "" "" 91 0 91 0 13.0021 392.22 5.347 7.9 3 0 0.0127 "" "" -0.005 11 7 5.0813 0 11 0 92 89.49 1.575 56.823 20.80900013378914 0.019191479256258786 4 133.8 16.72 8.000 20.0356 0.1357 5 122.5 19.59 6.255 19.5414 0.1736 2.864 0 0.4942018349391013 -0.7734157394382208 1.2676 "" "" 0 "" "" "" NOT_AVAILABLE 242.93775521058 4.3210825544 131.09844635464 -43.19376737964 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.687830193 1.1694 -24.1703531819 2.7813 0.22033479125539565 0.13706634140221316 4.4588
0.588944 -0.371642 -0.456878 219.1 "Gaia DR2 5698033197786928000" 121.69066026743 0.1729 -24.16282952133 0.1907 1635721458409799680 5698033197786928000 1580210669 2015.5 0.0816 0.2822 0.2890 -1.503 0.349 0.420 0.402 0.1936 0.0649 -0.1014 -0.0227 0.1064 -0.0144 -0.0117 0.1982 0.1258 0.1451 267 0 263 4 1.2771 287.39 0.615 1.1 31 0 0.2442 1.6148 0.0567 0.003 30 14 0.36498 0 32 0 277 430.3 1.069 402.405 19.103996845601106 0.0032434392260583117 13 297 16.37 18.146 19.1695 0.0598 12 484.5 29.34 16.515 18.0486 0.0657 1.816 0 1.1208881234621835 0.06551203110586457 1.0553 "" "" 0 "" "" "" NOT_AVAILABLE 242.93276706757 4.32728999373 131.09888175993 -43.18581932046 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.690667359 5.4099 -24.1628313288 6.229 0.08892417945332393 0.059936674664347926 2.5031
0.553288 -0.348491 -0.429745 219.0 "Gaia DR2 5698033369585515520" 121.71611445003 0.6555 -24.13576188118 0.6942 1635721458409799680 5698033369585515520 1119617294 2015.5 -1.6574 1.1869 -1.3964 -2.164 1.338 -1.632 1.469 0.2745 0.0559 -0.1753 -0.1381 0.2407 -0.1007 -0.2497 0.0980 -0.2574 0.3053 194 0 194 0 3.5473 265.86 2.752 2.8 31 0 0.026 1.7343 0.2223 -0.057 23 11 1.4419 0 26 0 211 106.2 1.15 92.401 20.622679866771687 0.011887625953261819 8 101.7 35.7 2.850 20.3328 0.3810 9 141.8 15.1 9.391 19.3828 0.1156 2.292 0 0.9500679534123648 -0.28990251384368193 1.2399 "" "" 0 "" "" "" NOT_AVAILABLE 242.92230385635 4.36139683608 131.1187546117 -43.15323015656 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.716124659 20.7546 -24.1357548555 22.7784 0.3981358146628134 0.3811615239581661 2.4530
0.49147 -0.319698 -0.373276 220.6 "Gaia DR2 5698033988066434944" 121.74781909062 1.188 -24.07936767852 1.0576 1635721458409799680 5698033988066434944 1351179016 2015.5 0.6323 1.4118 0.4479 -7.805 2.035 -8.250 1.997 0.2786 0.6216 -0.3259 -0.1706 0.2145 -0.2344 -0.7270 0.0829 -0.0340 0.3684 125 0 125 0 3.9436 191.14 3.25 3.2 31 0 0.0288 0.9744 0.2396 0.031 14 11 2.2163 0 14 0 124 127.9 1.685 75.915 20.421308536764663 0.014415268250011094 6 218.8 43.9 4.985 19.5011 0.2178 6 292.6 43.44 6.735 18.5963 0.1612 3.999 0 0.904844379134655 -0.9201756967367558 1.8249 "" "" 0 "" "" "" NOT_AVAILABLE 242.89007087398 4.41603118359 131.13459376059 -43.0909073123 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.747855897 31.5582 -24.079332157 30.973 0.27097932136536645 0.21827326885271017 4.8474
0.504901 -0.330537 -0.381667 220.9 "Gaia DR2 5698033953706106752" 121.73592403399 0.4901 -24.08773127067 0.6266 1635721458409799680 5698033953706106752 1349000942 2015.5 0.7266 0.9563 0.7598 -3.500 1.102 -5.817 1.441 0.1107 0.1750 0.2781 -0.0493 -0.1944 -0.1642 -0.4462 0.4219 0.4618 0.2374 185 0 179 6 9.875 429.65 3.384 13.0 31 0 0.0445 1.1051 0.1454 -0.102 21 12 1.3954 0 23 0 202 234.4 2.815 83.283 19.7632744214455 0.013160844323401763 13 276.4 35.35 7.819 19.2477 0.1389 13 496.7 79.38 6.258 18.0217 0.1735 3.297 0 1.2260300129227275 -0.5156016486062818 1.7416 "" "" 0 "" "" "" NOT_AVAILABLE 242.89132408119 4.40238129272 131.12362808546 -43.10203231893 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.735940542 17.0954 -24.0877062266 22.3388 0.22223951279994175 0.1394882110986919 4.8788
0.48956 -0.32994 -0.361675 222.4 "Gaia DR2 5698034194219101056" 121.73663431725 0.5242 -24.06774114042 0.5445 1635721458409799680 5698034194219101056 1051685669 2015.5 1.3416 0.8485 1.5812 -3.897 1.097 3.955 1.019 0.1417 0.1520 0.0398 -0.0317 0.1853 0.0379 -0.2586 0.3800 0.0699 0.1079 232 0 231 1 2.9878 294.86 1.928 1.7 31 0 0.033 1.2944 0.1807 -0.011 27 15 1.0202 0 28 0 243 117.3 1.034 113.407 20.515525255598227 0.009741772532543597 12 114.4 22.36 5.117 20.2050 0.2122 10 149.3 13.83 10.793 19.3268 0.1006 2.249 0 0.8782048955098745 -0.3105699015938441 1.1887 "" "" 0 "" "" "" NOT_AVAILABLE 242.87473813832 4.41363106481 131.11663551044 -43.08269450582 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.736652696 17.0132 -24.0677581698 15.8087 0.2348184428451447 0.21239451479358348 2.7231
0.485489 -0.332525 -0.353733 223.2 "Gaia DR2 5698034262938569344" 121.73382486965 1.8461 -24.05979197102 0.511 1635721458409799680 5698034262938569344 1300358112 2015.5 "" "" "" "" "" "" "" -0.5374 "" "" "" "" "" "" "" "" "" 140 0 139 1 2.0133 168.96 0.993 1.1 3 0 0.1164 "" "" -0.057 16 7 4.3278 0 17 0 146 268.9 1.887 142.55 19.614261488793986 0.007826192128028119 0 "" "" "" "" "" 0 "" "" "" "" "" "" 1 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 242.86662662842 4.41571990084 131.110153046 -43.07581328986 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 121.73382487 1.8461 -24.059791971 0.511 "" "" 3.0343
