#ID           G   (G_BP-G_RP)   (iP1-zP1)   e_G   e_(G_BP-G_RP)   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      19.8537 1.2749  0.1580  0.0067  0.1002  0.0197  0.9067   0.9066   -0.3533  3.7107   4.5431   5.6534  
11      19.7485 1.3612  0.1738  0.0063  0.0944  0.0185  0.9226   0.9224   -0.3134  3.7160   4.5322   5.5536  
12      19.8049 1.3749  0.1771  0.0065  0.0973  0.0191  0.9146   0.9145   -0.3333  3.7133   4.5377   5.6035  
13      19.7526 1.4229  0.1859  0.0063  0.0944  0.0185  0.9226   0.9224   -0.3134  3.7160   4.5322   5.5536  
14      19.2207 1.2151  0.1406  0.0046  0.0714  0.0138  0.9992   0.9990   -0.1212  3.7393   4.4679   5.0730  
15      19.6168 1.4697  0.1934  0.0057  0.0877  0.0171  0.9426   0.9425   -0.2628  3.7226   4.5173   5.4271  
16      19.2960 1.3299  0.1637  0.0048  0.0741  0.0143  0.9889   0.9887   -0.1469  3.7365   4.4779   5.1369  
17      19.6099 1.3646  0.1729  0.0057  0.0877  0.0171  0.9426   0.9425   -0.2628  3.7226   4.5173   5.4271  
18      19.8027 1.3423  0.1707  0.0065  0.0973  0.0191  0.9146   0.9145   -0.3333  3.7133   4.5377   5.6035  
19      19.5639 1.3908  0.1775  0.0056  0.0855  0.0166  0.9496   0.9495   -0.2452  3.7248   4.5116   5.3829  
110     19.4869 1.2336  0.1468  0.0054  0.0824  0.0160  0.9595   0.9593   -0.2204  3.7277   4.5033   5.3208  
111     19.1577 1.1513  0.1275  0.0045  0.0691  0.0134  1.0082   1.0080   -0.0989  3.7417   4.4593   5.0178  
112     19.3190 1.2249  0.1436  0.0049  0.0753  0.0146  0.9844   0.9842   -0.1582  3.7352   4.4821   5.1651  
113     19.1261 1.1054  0.1183  0.0044  0.0680  0.0132  1.0125   1.0124   -0.0881  3.7429   4.4550   4.9907  
114     19.4510 1.1984  0.1399  0.0053  0.0810  0.0157  0.9645   0.9643   -0.2079  3.7292   4.4991   5.2895  
115     19.4240 1.2999  0.1595  0.0052  0.0795  0.0154  0.9694   0.9693   -0.1955  3.7307   4.4950   5.2582  
116     19.4652 1.4172  0.1823  0.0053  0.0810  0.0157  0.9645   0.9643   -0.2079  3.7292   4.4991   5.2895  
117     19.7478 1.3505  0.1717  0.0063  0.0944  0.0185  0.9226   0.9224   -0.3134  3.7160   4.5322   5.5536  
118     19.2861 1.1781  0.1344  0.0048  0.0741  0.0143  0.9889   0.9887   -0.1469  3.7365   4.4779   5.1369  
119     19.2187 1.1848  0.1348  0.0046  0.0714  0.0138  0.9992   0.9990   -0.1212  3.7393   4.4679   5.0730  
120     19.3596 1.2056  0.1405  0.0050  0.0770  0.0149  0.9781   0.9780   -0.1738  3.7333   4.4876   5.2041  
121     19.3930 1.2569  0.1510  0.0051  0.0783  0.0152  0.9736   0.9735   -0.1850  3.7320   4.4914   5.2320  
122     19.3504 1.2947  0.1575  0.0050  0.0764  0.0148  0.9803   0.9802   -0.1683  3.7340   4.4857   5.1902  
123     19.6596 1.3952  0.1794  0.0059  0.0899  0.0175  0.9356   0.9355   -0.2805  3.7204   4.5229   5.4712  
124     19.3651 1.2893  0.1567  0.0050  0.0770  0.0149  0.9781   0.9780   -0.1738  3.7333   4.4876   5.2041  
125     19.3165 1.1865  0.1362  0.0049  0.0753  0.0146  0.9844   0.9842   -0.1582  3.7352   4.4821   5.1651  
