metal log(age) E_BV dm mass
0.03355 9.70678 0.24187 13.61102 1970.73073
0.03355 9.70678 0.24187 13.91782 1970.73073
0.04263 9.70678 0.22023 13.85957 1970.73073
0.03312 9.70678 0.22023 13.61231 1970.73073
0.03312 9.70678 0.21781 13.61231 1970.73073
0.03093 9.70678 0.21346 13.61231 2060.10715
0.03093 9.70678 0.21800 13.61255 2060.10715
0.03093 9.70678 0.21379 13.61255 2379.35612
0.03087 9.70678 0.21418 13.61255 1982.90931
0.03087 9.70678 0.21251 13.61255 1982.90931
0.03391 9.70678 0.21913 13.61255 2177.35449
0.03087 9.70678 0.24397 13.61255 2177.35449
0.02897 9.70678 0.21335 13.61255 2177.35449
0.02897 9.70658 0.22084 13.61255 2239.96910
0.03110 9.70658 0.21778 13.61255 2239.96910
0.03374 9.70658 0.21778 13.61255 1630.20412
0.03312 9.70658 0.21778 13.61255 1630.20412
0.04400 9.70658 0.21778 13.61255 1630.20412
0.04400 9.70658 0.21778 13.61255 1630.20412
0.02817 9.70662 0.21851 13.82429 1630.20412
0.03184 9.70662 0.21851 13.82429 2137.82287
0.03095 9.33651 0.21508 13.61135 2305.49738
0.03095 9.33651 0.21508 13.61135 1996.41921
0.04156 9.50545 0.21508 13.61135 2212.07353
0.03456 9.68263 0.21508 13.61135 1983.73025
0.03050 9.66270 0.21508 13.61135 2177.35449
0.03050 9.41169 0.21500 13.61135 2177.35449
0.03050 9.66272 0.21507 13.61135 2177.35449
0.03026 9.66272 0.21583 13.61135 2177.35449
0.04097 9.39159 0.21583 13.61135 2049.25635
0.04097 9.68241 0.21583 13.61135 2505.12247
0.03206 9.65287 0.21583 13.61135 2505.12247
0.03092 9.46472 0.21583 13.61135 1861.30536
0.03390 9.68246 0.21583 13.61135 2331.29387
0.03397 9.68246 0.21583 13.61135 1960.39106
0.04907 9.68107 0.21583 13.61135 2032.10126
0.02640 9.68107 0.21583 13.61135 2032.10126
0.02640 9.68301 0.21583 13.59134 2032.10126
0.02640 9.68301 0.21583 13.59134 2032.10126
0.03028 9.68302 0.21583 13.60610 2177.35449
0.04009 9.68302 0.21583 13.60610 1912.82701
0.03132 9.70671 0.21564 13.60354 2006.02114
0.03172 9.70671 0.21564 13.60934 2097.45201
0.03172 9.70671 0.21564 13.59440 2328.18676
0.03172 9.70671 0.21564 13.59440 2006.02114
0.03172 9.70671 0.21435 13.59440 1574.64045
0.03172 9.70671 0.21396 13.60821 2321.02379
0.03172 9.60792 0.21396 13.60821 2014.89133
0.03172 9.65321 0.24200 13.60681 1574.64045
0.03172 9.65345 0.21864 13.59485 2174.43974
0.03172 9.65345 0.24204 13.76558 2174.43974
0.03172 9.65345 0.24204 13.76558 1630.20412
0.03172 9.65345 0.24204 13.76558 1630.20412
0.03172 9.65345 0.22074 13.76558 1630.20412
0.03172 9.65345 0.24610 13.76558 1630.20412
0.03172 9.65287 0.22074 13.76558 1630.20412
0.03172 9.63021 0.21812 13.76558 2007.02340
0.03172 9.70647 0.25222 13.76558 2316.43098
0.03172 9.70647 0.21765 13.76558 2316.43098
0.04857 9.70647 0.21972 13.76558 1974.53712
0.03061 9.70647 0.21833 13.64168 2331.33587
0.03007 9.70647 0.21362 13.64168 2331.33587
0.03206 9.70647 0.21759 13.64168 1993.39320
0.04794 9.70647 0.21432 13.64168 2274.22787
0.03166 9.70647 0.24185 13.68236 2274.22787
0.03166 9.70647 0.21755 13.78308 2040.12085
0.03166 9.70647 0.21336 13.60507 1983.10323
0.03166 9.66305 0.21761 13.85627 1728.66039
0.03166 9.66305 0.21761 13.60459 1728.66039
0.03162 9.66305 0.21761 13.60459 1728.66039
0.03162 9.66305 0.21761 13.60459 1728.66039
0.03162 9.66305 0.21761 13.60459 2212.07353
0.03092 9.66305 0.22167 13.60459 2250.38417
0.03092 9.66305 0.22167 13.60459 2250.38417
0.03200 9.66305 0.22167 13.60459 1995.05374
0.03047 9.66305 0.23994 13.60459 1995.05374
0.03047 9.66305 0.21761 13.63879 1995.05374
