#ID           G   (iP1-zP1)   e_G   e_(iP1-zP1)   M_ini   M_act  logL/Lo  logTe  logG  mbol
10      20.4799 0.1951  0.0119  0.0272  0.7608   0.7607   -0.4580  3.7215   4.6150   5.9151  
11      20.4786 0.1920  0.0119  0.0272  0.7608   0.7607   -0.4580  3.7215   4.6150   5.9151  
12      20.5491 0.2322  0.0125  0.0280  0.7544   0.7542   -0.4775  3.7184   4.6188   5.9639  
13      20.1526 0.1471  0.0088  0.0229  0.7995   0.7994   -0.3420  3.7384   4.5882   5.6249  
14      20.4278 0.1963  0.0113  0.0264  0.7672   0.7671   -0.4385  3.7245   4.6112   5.8663  
15      20.1048 0.1762  0.0084  0.0222  0.8071   0.8070   -0.3194  3.7415   4.5823   5.5684  
16      20.2962 0.1981  0.0099  0.0245  0.7837   0.7835   -0.3892  3.7318   4.6004   5.7431  
17      20.5329 0.1959  0.0125  0.0280  0.7544   0.7542   -0.4775  3.7184   4.6188   5.9639  
18      20.1043 0.1750  0.0084  0.0222  0.8071   0.8070   -0.3194  3.7415   4.5823   5.5684  
19      20.2712 0.1363  0.0099  0.0245  0.7837   0.7835   -0.3892  3.7318   4.6004   5.7431  
110     20.7924 0.2411  0.0160  0.0320  0.7262   0.7261   -0.5641  3.7049   4.6347   6.1805  
111     20.5251 0.1785  0.0125  0.0280  0.7544   0.7542   -0.4775  3.7184   4.6188   5.9639  
112     20.5843 0.1803  0.0133  0.0289  0.7474   0.7473   -0.4989  3.7151   4.6228   6.0174  
113     20.7796 0.2155  0.0160  0.0320  0.7262   0.7261   -0.5641  3.7049   4.6347   6.1805  
114     20.7574 0.1711  0.0160  0.0320  0.7262   0.7261   -0.5641  3.7049   4.6347   6.1805  
115     20.2903 0.1837  0.0099  0.0245  0.7837   0.7835   -0.3892  3.7318   4.6004   5.7431  
116     20.4056 0.1443  0.0113  0.0264  0.7672   0.7671   -0.4385  3.7245   4.6112   5.8663  
117     20.4036 0.1397  0.0113  0.0264  0.7672   0.7671   -0.4385  3.7245   4.6112   5.8663  
118     20.5944 0.2025  0.0133  0.0289  0.7474   0.7473   -0.4989  3.7151   4.6228   6.0174  
119     20.1605 0.1674  0.0088  0.0229  0.7995   0.7994   -0.3420  3.7384   4.5882   5.6249  
120     20.7192 0.2125  0.0150  0.0310  0.7332   0.7331   -0.5427  3.7083   4.6308   6.1269  
121     20.0895 0.1357  0.0084  0.0222  0.8071   0.8070   -0.3194  3.7415   4.5823   5.5684  
122     20.7365 0.2480  0.0150  0.0310  0.7332   0.7331   -0.5427  3.7083   4.6308   6.1269  
123     20.5354 0.2015  0.0125  0.0280  0.7544   0.7542   -0.4775  3.7184   4.6188   5.9639  
124     20.4786 0.1921  0.0119  0.0272  0.7608   0.7607   -0.4580  3.7215   4.6150   5.9151  
125     20.7246 0.2236  0.0150  0.0310  0.7332   0.7331   -0.5427  3.7083   4.6308   6.1269  
126     20.1517 0.1447  0.0088  0.0229  0.7995   0.7994   -0.3420  3.7384   4.5882   5.6249  
127     20.1710 0.1948  0.0088  0.0229  0.7995   0.7994   -0.3420  3.7384   4.5882   5.6249  
128     20.7842 0.2246  0.0160  0.0320  0.7262   0.7261   -0.5641  3.7049   4.6347   6.1805  
129     20.1699 0.1918  0.0088  0.0229  0.7995   0.7994   -0.3420  3.7384   4.5882   5.6249  
130     20.5301 0.1897  0.0125  0.0280  0.7544   0.7542   -0.4775  3.7184   4.6188   5.9639  
131     20.6784 0.2531  0.0141  0.0299  0.7403   0.7402   -0.5208  3.7117   4.6268   6.0722  
132     20.2077 0.1308  0.0094  0.0237  0.7916   0.7915   -0.3656  3.7351   4.5943   5.6840  
133     20.0983 0.1591  0.0084  0.0222  0.8071   0.8070   -0.3194  3.7415   4.5823   5.5684  
134     20.3407 0.1818  0.0104  0.0252  0.7771   0.7770   -0.4087  3.7291   4.6054   5.7921  
135     20.4685 0.1689  0.0119  0.0272  0.7608   0.7607   -0.4580  3.7215   4.6150   5.9151  
136     20.3404 0.1810  0.0104  0.0252  0.7771   0.7770   -0.4087  3.7291   4.6054   5.7921  
137     20.2200 0.1620  0.0094  0.0237  0.7916   0.7915   -0.3656  3.7351   4.5943   5.6840  
138     20.1038 0.1735  0.0084  0.0222  0.8071   0.8070   -0.3194  3.7415   4.5823   5.5684  
139     20.4622 0.1545  0.0119  0.0272  0.7608   0.7607   -0.4580  3.7215   4.6150   5.9151  
140     20.1659 0.1815  0.0088  0.0229  0.7995   0.7994   -0.3420  3.7384   4.5882   5.6249  
141     20.1688 0.1890  0.0088  0.0229  0.7995   0.7994   -0.3420  3.7384   4.5882   5.6249  
142     20.5365 0.2038  0.0125  0.0280  0.7544   0.7542   -0.4775  3.7184   4.6188   5.9639  
143     20.2327 0.1941  0.0094  0.0237  0.7916   0.7915   -0.3656  3.7351   4.5943   5.6840  
144     20.7801 0.2165  0.0160  0.0320  0.7262   0.7261   -0.5641  3.7049   4.6347   6.1805  
145     20.5908 0.1946  0.0133  0.0289  0.7474   0.7473   -0.4989  3.7151   4.6228   6.0174  
146     20.2303 0.1882  0.0094  0.0237  0.7916   0.7915   -0.3656  3.7351   4.5943   5.6840  
147     20.3250 0.1438  0.0104  0.0252  0.7771   0.7770   -0.4087  3.7291   4.6054   5.7921  
148     20.6568 0.2073  0.0141  0.0299  0.7403   0.7402   -0.5208  3.7117   4.6268   6.0722  
149     20.2879 0.1777  0.0099  0.0245  0.7837   0.7835   -0.3892  3.7318   4.6004   5.7431  
