metal log(age) mass
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.01100 9.49750 1100.00000
0.00700 9.49750 1100.00000
0.00900 9.49750 2000.00000
0.00900 9.49750 1100.00000
0.04700 9.48250 1000.00000
0.00900 9.49750 1100.00000
0.00900 9.49000 1100.00000
0.00900 9.49750 1000.00000
0.00900 9.49750 1000.00000
0.01700 9.49750 1100.00000
0.01500 9.49750 1100.00000
0.00500 9.49750 1100.00000
0.00500 9.49750 1100.00000
0.04700 9.48250 1000.00000
0.01100 9.48250 1000.00000
0.01700 9.51250 1000.00000
0.00700 9.51250 1000.00000
0.01100 9.49750 1000.00000
0.01100 9.49750 1000.00000
0.00700 9.49750 1100.00000
0.01100 9.51250 1100.00000
0.01100 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.48250 1100.00000
0.00900 9.49750 1100.00000
0.00500 9.49750 1100.00000
0.00900 9.48250 500.00000
0.00900 9.48250 500.00000
0.00900 9.51250 1300.00000
0.00900 9.48250 1000.00000
0.00900 9.48250 1000.00000
0.00900 9.48250 1800.00000
0.00900 9.49000 800.00000
0.00900 9.40000 1000.00000
0.00700 9.50500 1000.00000
0.03700 9.51250 1000.00000
0.01100 9.51250 1000.00000
0.00700 9.48250 1100.00000
0.01700 9.48250 1100.00000
0.00900 9.50500 1100.00000
0.00500 7.03750 1100.00000
0.00900 9.16750 1100.00000
0.00900 9.51250 1000.00000
0.00900 9.51250 1100.00000
0.00900 9.51250 1100.00000
0.01100 9.48250 1000.00000
0.00500 9.49750 1800.00000
0.00500 9.49750 1000.00000
0.00900 9.49750 1000.00000
0.00900 9.48250 1000.00000
0.01700 9.48250 1100.00000
0.01700 9.48250 1000.00000
0.03700 9.49750 1000.00000
0.01100 9.49750 1800.00000
0.00900 9.48250 1000.00000
0.00900 9.48250 1100.00000
0.01100 9.48250 1300.00000
0.01100 9.49750 500.00000
0.00900 9.49750 1200.00000
0.00900 9.49750 1000.00000
0.01100 9.49750 1100.00000
0.00900 9.48250 1100.00000
0.00900 9.48250 1100.00000
0.00700 9.49750 1100.00000
0.00700 9.48250 1100.00000
0.00300 9.51250 1100.00000
0.00500 9.49000 1100.00000
0.00900 9.48250 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00700 9.49750 1100.00000
0.00900 9.49750 1200.00000
0.06000 9.49000 1100.00000
0.00900 9.51250 1100.00000
0.00900 9.49750 700.00000
0.01100 9.51250 500.00000
0.00900 9.48250 1100.00000
0.01100 9.49000 1100.00000
0.00700 9.48250 1100.00000
0.00700 9.48250 1200.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 500.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.01900 9.48250 1100.00000
0.01100 9.48250 1000.00000
0.00700 9.49750 1800.00000
0.01100 9.49750 1800.00000
0.01100 9.49750 1800.00000
0.01100 9.49750 1800.00000
0.00900 9.49750 1800.00000
0.00900 9.51250 700.00000
0.00900 9.49750 700.00000
0.00900 9.49750 1500.00000
0.00900 9.48250 1800.00000
0.00900 9.48250 1100.00000
0.00900 9.48250 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.51250 1100.00000
0.00700 9.48250 1100.00000
0.00900 9.48250 1100.00000
0.00900 9.49750 800.00000
0.00900 9.49750 800.00000
0.00900 9.49750 1100.00000
0.00900 9.50500 1100.00000
0.00900 9.50500 1000.00000
0.00900 9.51250 1000.00000
0.00900 9.49750 1100.00000
0.01700 9.49750 700.00000
0.01700 9.48250 1000.00000
0.01700 9.48250 1800.00000
0.00900 9.48250 1800.00000
0.00900 9.49000 1100.00000
0.00900 9.49000 1100.00000
0.00900 9.49000 1100.00000
0.00900 9.49750 1100.00000
0.02900 9.49750 1100.00000
0.00900 9.48250 1100.00000
0.00900 9.48250 1100.00000
0.00500 9.48250 1000.00000
0.00900 9.51250 1000.00000
0.00900 9.51250 1000.00000
0.00900 9.48250 1100.00000
0.00500 9.48250 1100.00000
0.01700 9.48250 500.00000
0.00900 9.48250 800.00000
0.00900 9.49750 1800.00000
0.00900 9.48250 1800.00000
0.00900 9.48250 1000.00000
0.00900 9.48250 1000.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1000.00000
0.01700 9.49750 500.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.01100 9.49750 1000.00000
0.00700 9.48250 1000.00000
0.00900 9.42250 1000.00000
0.01700 9.48250 1000.00000
0.00700 9.51250 1000.00000
0.00900 9.51250 1000.00000
0.01700 9.51250 1800.00000
0.00900 9.48250 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00500 9.49750 1100.00000
0.00500 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 800.00000
0.00500 9.48250 1100.00000
0.00900 9.49750 1100.00000
0.00500 9.48250 1100.00000
0.01100 9.49000 1100.00000
0.01100 9.45250 1100.00000
0.00500 9.45250 1100.00000
0.00700 9.49000 1100.00000
0.00900 9.55750 1100.00000
0.00900 9.49000 1100.00000
0.00900 9.48250 1800.00000
0.00900 9.48250 1800.00000
0.00900 9.48250 1100.00000
0.01100 9.49000 1100.00000
0.00900 9.48250 1100.00000
0.01700 9.48250 1100.00000
0.01700 9.48250 1800.00000
0.00900 9.49750 1800.00000
0.00900 9.49750 1200.00000
0.00900 9.49750 1000.00000
0.00900 9.51250 1800.00000
0.00900 9.51250 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.48250 1100.00000
0.00900 9.48250 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1200.00000
0.00500 9.49750 1300.00000
0.01100 9.49750 1000.00000
0.01700 9.49750 1100.00000
0.00500 9.49750 1100.00000
0.00500 9.49000 1100.00000
0.01700 9.49000 1000.00000
0.00900 9.48250 1100.00000
0.00500 7.03000 1100.00000
0.01700 9.48250 1100.00000
0.01700 9.48250 1000.00000
0.01700 9.51250 1100.00000
0.01100 9.51250 1100.00000
0.00900 9.51250 1100.00000
0.00900 9.45250 1100.00000
0.01100 9.49750 1100.00000
0.04700 9.49750 1100.00000
0.00900 9.51250 1100.00000
0.00900 9.49750 1100.00000
0.01100 9.49750 1100.00000
0.00700 9.49000 1100.00000
0.01100 9.45250 1100.00000
0.00500 9.45250 1100.00000
0.00500 9.45250 1100.00000
0.00500 9.49000 1100.00000
0.01100 9.49000 1100.00000
0.01100 9.49000 1100.00000
0.01100 9.49000 1100.00000
0.00900 9.50500 1100.00000
0.00900 9.28000 1100.00000
0.01700 9.43750 1100.00000
0.01700 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 500.00000
0.00900 9.49750 900.00000
0.00900 9.49000 1100.00000
0.00900 9.49000 700.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.01100 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00500 9.49750 1000.00000
0.00700 9.47500 1100.00000
0.00900 9.42250 1100.00000
0.00900 7.00750 1100.00000
0.01700 9.49750 1100.00000
0.01100 9.49750 1100.00000
0.01100 9.49750 1100.00000
0.00500 9.49750 1100.00000
0.00500 9.51250 1100.00000
0.00500 9.48250 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1000.00000
0.00900 9.49750 1100.00000
0.00500 9.49750 1100.00000
0.01100 9.49750 1100.00000
0.00900 9.49000 1100.00000
0.00900 9.49000 1100.00000
0.01700 9.49750 1100.00000
0.01500 9.49750 1100.00000
0.00500 9.49750 1100.00000
0.00500 9.49750 1100.00000
0.00500 9.49750 1800.00000
0.00500 9.49750 1800.00000
0.01100 9.49750 1800.00000
0.01500 9.49750 1100.00000
0.01500 9.51250 1100.00000
0.01100 9.40750 1100.00000
0.00700 9.48250 1000.00000
0.00900 9.48250 1000.00000
0.00900 9.48250 1000.00000
0.00900 9.48250 1000.00000
0.00900 9.43000 1000.00000
0.00500 9.51250 800.00000
0.01100 9.49750 700.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.01700 9.49750 1100.00000
0.01700 9.48250 1100.00000
0.01700 9.50500 1800.00000
0.00900 9.49000 1200.00000
0.00900 9.49000 1100.00000
0.00900 9.49000 1100.00000
0.00900 9.48250 1100.00000
0.00900 9.48250 1000.00000
0.00900 9.48250 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49000 1000.00000
0.00900 9.49750 1300.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.04700 9.49750 1100.00000
0.01700 9.49750 1100.00000
0.01700 9.49750 1000.00000
0.01100 9.49750 1800.00000
0.01100 9.49750 1100.00000
0.01100 9.49750 1100.00000
0.01100 9.49750 1100.00000
0.00900 9.49750 1200.00000
0.00900 9.49750 1200.00000
0.01100 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1500.00000
0.00900 9.49750 1200.00000
0.00900 9.49750 1800.00000
0.00900 9.49750 1100.00000
0.00900 9.49000 1100.00000
0.04900 9.49000 1100.00000
0.03100 9.49750 1000.00000
0.01100 9.49750 1000.00000
0.00700 7.01500 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1200.00000
0.00900 9.49750 1100.00000
0.00900 9.49000 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1200.00000
0.00900 9.49750 1000.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.48250 1100.00000
0.01100 9.49750 1100.00000
0.01100 9.49750 1100.00000
0.00900 9.51250 1100.00000
0.00500 9.40000 1100.00000
0.01100 9.49750 1100.00000
0.01100 9.55750 1100.00000
0.01700 9.49750 700.00000
0.04700 9.49750 700.00000
0.04300 9.49750 700.00000
0.01700 9.49750 700.00000
0.00900 9.51250 1100.00000
0.00900 9.48250 500.00000
0.01100 9.49750 1100.00000
0.01100 9.49750 1100.00000
0.00500 9.48250 1100.00000
0.01100 9.48250 1200.00000
0.01100 9.48250 1200.00000
0.00500 9.49750 1000.00000
0.01700 9.48250 1100.00000
0.01700 9.48250 1000.00000
0.00700 9.48250 1800.00000
0.01700 9.51250 1000.00000
0.00700 9.49750 1300.00000
0.01100 9.49750 800.00000
0.01100 9.49750 500.00000
0.01100 9.49750 1900.00000
0.01100 9.49750 1000.00000
0.00900 9.50500 1000.00000
0.01700 9.42250 1800.00000
0.00900 9.49750 1100.00000
0.01100 9.49750 1100.00000
0.00500 9.48250 700.00000
0.01700 9.49750 700.00000
0.01700 9.49750 1100.00000
0.01700 9.49750 1100.00000
0.00900 9.48250 1100.00000
0.00900 9.49000 1100.00000
0.00900 9.48250 1000.00000
0.00900 7.01500 1100.00000
0.00900 9.49000 1100.00000
0.00900 9.49750 1200.00000
0.01100 9.49750 1200.00000
0.00700 9.49750 1100.00000
0.01100 9.51250 1100.00000
0.01100 9.51250 1100.00000
0.00900 9.45250 1100.00000
0.00900 9.45250 1100.00000
0.00900 9.49750 1100.00000
0.01100 9.49750 500.00000
0.01100 9.51250 1100.00000
0.00900 9.49750 1800.00000
0.00900 9.49750 1800.00000
0.01100 9.49750 1800.00000
0.01100 9.49750 1800.00000
0.00900 9.49750 1100.00000
0.03500 9.46750 1100.00000
0.01700 9.46750 1100.00000
0.01100 9.48250 1100.00000
0.01700 9.51250 1100.00000
0.01700 9.48250 1100.00000
0.01700 9.49750 1100.00000
0.00500 9.49750 1100.00000
0.00900 9.49750 600.00000
0.00900 9.49750 1800.00000
0.00500 9.49750 1100.00000
0.00500 9.49750 700.00000
0.00700 9.49750 700.00000
0.00900 9.49750 500.00000
0.00500 9.48250 800.00000
0.00900 9.49750 1000.00000
0.00900 9.49750 1200.00000
0.00700 9.49750 1200.00000
0.01100 9.49750 1200.00000
0.00900 9.49750 1200.00000
0.01700 9.49750 2000.00000
0.01100 9.49750 1100.00000
0.00700 9.49750 1100.00000
0.00700 9.51250 1100.00000
0.00700 9.49750 1000.00000
0.00700 9.49750 500.00000
0.00700 9.45250 1100.00000
0.01100 9.49000 900.00000
0.00500 9.49750 1100.00000
0.00500 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1200.00000
0.00900 9.49750 500.00000
0.01700 9.49750 1100.00000
0.01700 9.51250 1100.00000
0.00900 9.51250 1100.00000
0.00900 9.51250 1100.00000
0.00700 9.48250 900.00000
0.00700 9.48250 800.00000
0.00700 9.48250 1000.00000
0.00700 9.49750 600.00000
0.00900 9.49750 1200.00000
0.01700 9.48250 1800.00000
0.01700 9.49750 1100.00000
0.01900 9.49750 1200.00000
0.01700 9.49000 1200.00000
0.01700 9.49750 1100.00000
0.01700 9.49750 1100.00000
0.00900 9.51250 1200.00000
0.00900 9.49750 1000.00000
0.00900 9.49750 1800.00000
0.01700 9.48250 1100.00000
0.00900 9.48250 1100.00000
0.01700 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1800.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 900.00000
0.00900 9.49750 1000.00000
0.00500 9.49750 1000.00000
0.00700 9.49750 1800.00000
0.01100 9.49750 1800.00000
0.01100 9.49750 500.00000
0.01100 9.49750 500.00000
0.01100 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00500 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.01100 9.48250 1000.00000
0.00900 9.48250 1100.00000
0.00900 9.49750 1100.00000
0.03100 9.49750 1100.00000
0.01700 9.46750 1100.00000
0.01700 9.49750 1100.00000
0.00500 9.49750 500.00000
0.01100 9.49750 1100.00000
0.00900 9.49750 1200.00000
0.00900 9.49750 1200.00000
0.00700 9.49750 1800.00000
0.00700 9.49750 800.00000
0.00500 7.00750 1800.00000
0.00700 7.00750 1800.00000
0.00900 9.49750 1100.00000
0.01900 9.49750 1000.00000
0.00700 9.49750 1000.00000
0.00700 9.49750 1000.00000
0.01700 9.49000 1800.00000
0.01100 9.47500 1800.00000
0.01100 9.42250 1100.00000
0.01100 9.50500 1100.00000
0.00500 9.49750 1000.00000
0.00900 9.49750 1000.00000
0.00900 9.49750 1000.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00700 9.49750 1000.00000
0.00700 9.49750 1000.00000
0.00900 9.49750 1100.00000
0.00900 9.49750 1100.00000
0.00900 9.43000 1100.00000
0.00900 9.49000 1100.00000
0.00900 9.49000 1100.00000
