metal log(age) E_BV dm mass
0.01292 9.73004 0.27449 13.91946 2549.45607
0.00224 9.73004 0.26703 13.91946 2549.45607
0.01708 9.73004 0.26662 13.91946 2549.45607
0.01708 9.73004 0.26662 13.91946 2637.29103
0.00654 9.73004 0.26485 13.93334 2637.29103
0.00654 9.73004 0.26485 13.93334 2637.29103
0.00654 9.52336 0.26485 13.99172 2508.94857
0.00650 9.51486 0.26492 13.99172 2508.94857
0.00650 9.51486 0.26492 13.99119 2505.84524
0.01759 9.52303 0.26669 13.99119 2463.47198
0.01730 9.73004 0.26701 13.99059 2525.16585
0.02566 9.73004 0.24739 13.93334 2516.27667
0.01269 9.52350 0.27438 13.93334 1767.40894
0.01257 9.51976 0.27371 13.93122 2529.59688
0.01257 9.51747 0.27371 13.93122 2529.59688
0.01257 9.51690 0.27371 13.93122 2529.59688
0.01257 9.55506 0.27371 13.93122 2156.39839
0.01257 9.52041 0.27371 13.93122 2540.91436
0.01167 9.52041 0.27293 13.93122 1967.63084
0.00639 9.51548 0.26480 13.93122 2600.18014
0.00643 9.51548 0.26485 13.91281 2497.65565
0.00643 9.51548 0.26485 13.91281 2351.39576
0.00643 9.51548 0.26485 13.91343 2351.39576
0.00643 9.51484 0.26485 13.91660 2351.39576
0.00643 9.51522 0.26485 13.81584 1714.04169
0.00643 9.52194 0.26485 13.81584 2533.29359
0.00643 9.52194 0.26485 13.92440 2533.29359
0.00643 9.52327 0.26485 13.99061 1978.17083
0.00643 9.52327 0.26485 13.81882 2535.17092
0.00643 9.51690 0.26485 13.81882 2156.39839
0.01288 9.51690 0.27263 13.92382 2152.23939
0.01293 9.78976 0.27450 13.81822 2152.23939
0.01760 9.78976 0.26502 13.81822 2595.42078
0.01738 9.42643 0.26664 13.93164 2561.16699
0.01738 9.53493 0.26664 13.81822 2041.50338
0.01171 9.73058 0.27360 13.92440 2630.32430
0.01743 9.73058 0.26663 13.93115 2041.50338
0.01274 9.52336 0.27567 13.93115 2150.79594
0.01274 9.52336 0.27567 13.93115 2445.16901
0.01749 9.52336 0.26675 13.98519 2398.78489
0.01660 9.52336 0.26560 13.85664 2398.78489
0.01706 9.78976 0.26666 13.85664 2460.88372
0.01706 9.78976 0.26666 13.76108 2077.87048
0.01173 9.78976 0.27248 13.76108 2077.87048
0.01173 9.72804 0.27248 13.92151 2077.87048
0.00640 9.51486 0.26520 13.92151 2077.87048
0.00639 9.65231 0.26480 13.81882 2077.87048
0.00286 9.75751 0.26709 13.81882 2077.87048
0.00286 9.51747 0.26709 13.89078 2077.87048
0.01714 9.52332 0.26649 13.81702 2444.06998
0.01714 9.52332 0.26649 13.81702 2444.06998
0.01714 9.78976 0.26649 13.81702 2492.58208
0.01748 9.78976 0.26672 13.81702 2233.87229
0.01748 9.78976 0.26672 13.81702 2473.59437
0.01753 9.78976 0.26668 13.81702 2473.59437
0.01734 9.78976 0.26697 13.81702 2473.59437
0.01734 9.52368 0.26697 13.91453 2473.59437
0.01734 9.52368 0.26697 13.91453 2104.67101
0.01274 9.52368 0.27567 13.91076 2501.39287
0.01179 9.52360 0.27349 13.91905 2077.87048
0.01269 9.82432 0.27438 13.91905 2488.70943
0.01766 9.52363 0.26654 13.93171 2104.67101
0.01274 9.52363 0.27283 13.93251 2504.52412
0.01734 9.52347 0.26697 13.93251 1967.63084
0.01786 9.49848 0.26631 13.99308 2533.43255
0.01740 9.65231 0.26656 13.91811 2533.43255
0.01177 9.52294 0.27274 13.95791 2533.43255
0.00391 9.65231 0.27554 13.95791 2533.43255
0.00657 9.65231 0.26503 13.99397 2595.80764
0.00657 9.65231 0.26503 13.85750 2358.93356
0.00657 9.73797 0.26503 13.91957 2358.93356
0.00657 9.53517 0.26503 13.82559 2354.04664
0.00657 9.53517 0.26503 13.97952 2354.04664
0.01274 9.53517 0.27567 13.92852 2354.04664
0.01274 9.53517 0.27567 13.91956 2354.04664
0.00701 9.53517 0.27348 13.92201 2417.44888
0.00701 9.53517 0.27348 13.81702 2351.21241
0.00701 9.58929 0.27348 13.81702 2501.00054
0.00701 9.58929 0.27348 13.81702 2501.00054
0.00701 9.58929 0.27348 13.91628 1873.50517
0.01750 9.58929 0.26666 13.91486 2384.92418
0.01750 9.58929 0.26666 13.98478 2384.92418
0.01750 9.58929 0.26666 13.91486 2113.88457
0.01760 9.58929 0.26650 13.91090 2113.88457
0.01722 9.58929 0.26645 13.93663 2113.88457
0.01722 9.58929 0.26645 13.92163 2113.88457
0.01755 9.58929 0.26667 13.81608 2113.88457
0.01755 9.58929 0.26667 13.81608 2590.69591
0.01755 9.58929 0.26667 13.81608 2590.69591
0.01755 9.58929 0.26667 13.81608 2590.69591
0.01755 9.58929 0.26667 13.81608 2486.30793
0.01164 9.58929 0.27333 13.81608 2402.32881
0.01269 9.58929 0.27438 13.81608 2428.60442
0.01152 9.58929 0.28847 13.98485 2104.67101
0.02366 9.58929 0.23828 13.98437 2104.67101
0.01164 9.58929 0.27333 13.92852 2637.29103
0.01290 9.58929 0.27411 13.89418 2104.67101
0.00823 9.58929 0.26578 13.99219 2104.67101
0.01000 9.58929 0.27941 13.76108 2104.67101
0.05594 9.58929 0.20271 13.94022 2104.67101
0.01722 9.58929 0.26645 13.94022 2104.67101
0.01722 9.58929 0.26645 13.94022 2104.67101
0.01290 9.58929 0.27411 13.94022 2104.67101
0.01269 9.58929 0.27438 13.89418 2104.67101
0.01715 9.58929 0.26682 13.98717 2104.67101
0.00769 9.58929 0.28268 13.81608 2412.70800
0.01755 9.52357 0.26667 13.81608 2094.51812
0.01717 9.53517 0.26640 13.83023 2094.51812
0.01717 9.53517 0.26640 13.90183 2094.51812
0.01717 9.53517 0.26640 13.79726 2094.51812
0.01759 9.53517 0.26504 13.98612 2094.51812
0.01743 9.53517 0.26645 13.91851 2094.51812
0.01743 9.53517 0.26645 13.91851 1666.80866
0.00630 9.53517 0.26562 13.91843 1666.80866
0.00630 9.53517 0.26562 13.91867 1666.80866
0.00630 9.53517 0.26562 13.91867 1666.80866
0.00630 9.53517 0.26562 13.87646 2461.11711
0.00630 9.53517 0.26562 13.94022 2461.11711
0.00630 9.53517 0.26562 13.93663 2174.00103
0.00630 9.53517 0.26562 13.91905 2412.05550
0.00630 9.53517 0.26562 13.91905 2412.05550
0.00630 9.53517 0.26562 13.91905 2412.05550
0.00630 9.53517 0.26562 13.91905 2585.81677
0.00630 9.53517 0.26562 13.91905 2631.68706
0.00630 9.53517 0.26562 13.91905 2428.60442
0.01701 9.53517 0.26651 13.91905 2476.97526
0.01177 9.53517 0.27271 13.91905 2478.57117
0.00823 9.53517 0.26578 13.91905 2412.51701
0.02164 9.53517 0.25380 13.91905 2353.58419
0.01148 9.53517 0.27272 13.91905 2535.97975
0.01708 9.53517 0.26649 13.87816 2478.57117
0.01734 9.53517 0.26658 13.87816 1977.19330
0.01725 9.53517 0.26648 13.92281 1717.03786
0.01294 9.53517 0.27390 13.89418 2509.17425
0.01786 9.53517 0.26672 13.92048 2508.97885
0.00896 9.53517 0.29303 13.92028 2508.97885
0.01711 9.51491 0.26675 13.95791 2493.69388
0.01710 9.51491 0.26684 13.92928 2493.69388
0.01287 9.53138 0.26396 13.92928 2523.20723
0.01287 9.52348 0.26396 13.92928 2417.08934
0.01274 9.52348 0.27567 13.92928 2417.08934
0.01776 9.52348 0.26682 13.92769 2417.08934
0.01776 9.52357 0.26682 13.92769 2417.08934
0.01776 9.52357 0.26682 13.92769 2417.08934
0.01776 9.52351 0.26682 13.92769 2103.92597
0.01790 9.52163 0.26666 13.92769 2631.68706
0.01290 9.52324 0.27411 13.92769 2527.03227
0.01754 9.52324 0.26689 13.92769 2542.31150
0.01258 9.52324 0.27345 13.92769 2445.16901
0.01788 9.51623 0.26648 13.92769 2445.16901
0.01788 9.51623 0.26648 13.93044 2465.48449
0.01788 9.73009 0.26648 13.93044 1761.62691
0.01788 9.73009 0.26648 13.93044 2501.18347
0.01788 9.73009 0.26648 13.93044 2494.24869
0.01147 9.73009 0.27271 13.93044 2412.05550
0.01147 9.73009 0.27271 13.93044 2156.39839
0.01291 9.73009 0.26397 13.93044 2445.16901
0.01726 9.73009 0.26691 13.93044 2542.31150
0.02366 9.73009 0.23828 13.93044 2077.42018
0.01707 9.73009 0.26648 13.93044 2077.42018
0.01745 9.73009 0.26627 13.93044 2077.42018
0.01745 9.73009 0.26627 13.81722 2077.42018
0.01720 9.73009 0.26636 13.93044 1710.30980
0.01189 9.73009 0.27326 13.93044 1710.30980
0.01289 9.73009 0.27386 13.93044 1710.30980
0.00791 9.73009 0.28230 13.93044 2410.57374
0.00284 9.73009 0.26715 13.93044 2162.04756
0.01148 9.73009 0.28863 13.93044 2473.55093
0.01784 9.73009 0.26646 13.81622 2473.55093
0.01564 9.73009 0.26311 13.81622 2553.29812
0.01564 9.73009 0.26311 13.81622 2473.55093
0.01564 9.73009 0.26311 13.81622 2150.85825
0.01756 9.73009 0.26510 13.81622 2150.85825
0.00639 9.73009 0.26481 13.98569 2150.85825
0.00639 9.73009 0.26481 13.98569 2150.85825
0.00639 9.73009 0.26481 13.91253 2150.85825
0.00639 9.73009 0.26481 13.91663 2150.85825
0.01268 9.73009 0.27291 13.91604 2114.66749
0.01739 9.73009 0.26658 13.91604 2103.92597
0.01291 9.73009 0.26397 13.91604 2103.92597
0.00630 9.73009 0.26151 13.91604 2103.92597
0.00630 9.73009 0.26151 13.92144 2351.80578
0.01732 9.73009 0.26632 13.92144 2351.80578
0.00720 9.73009 0.27219 13.92144 2351.80578
0.00720 9.73009 0.27219 13.92144 2351.80578
0.01739 9.73009 0.26658 13.92144 2351.80578
0.00224 9.73009 0.26703 13.99616 2351.80578
0.00224 9.73009 0.26703 13.93346 2351.80578
0.00224 9.73009 0.26703 13.91537 2351.80578
0.00224 9.73009 0.26703 13.91537 2351.80578
0.00224 9.73009 0.26703 13.91500 2523.65708
0.01729 9.73009 0.26705 13.98557 2150.85825
0.01710 9.73009 0.26677 13.82048 2533.64022
0.01291 9.73009 0.26397 13.76025 2526.37721
0.00833 9.73009 0.26562 13.81683 2480.33751
0.00833 9.73009 0.26562 13.91752 2525.41342
0.00833 9.73009 0.26562 13.91752 2622.20448
0.01715 9.73009 0.26670 13.91752 2622.20448
0.01715 9.73009 0.26670 13.91752 2412.02606
0.00604 9.73009 0.26322 13.91752 2534.16317
0.00604 9.73009 0.26322 13.91752 2471.36944
0.00604 9.73009 0.26322 13.99708 2381.63676
0.00604 9.73009 0.26322 13.95761 2553.29812
0.01143 9.73009 0.27275 13.95761 2622.20448
0.00833 9.73009 0.26562 13.97898 2527.03227
0.01164 9.73009 0.27348 13.95761 2412.02606
0.01441 9.73009 0.26690 13.76062 2519.30425
0.00391 9.73009 0.27554 13.76062 2519.30425
0.01273 9.73009 0.27344 13.95761 2445.16901
0.01289 9.73009 0.27386 13.99621 2536.02829
0.01291 9.73009 0.26397 13.94023 2536.02829
0.01768 9.73009 0.26688 13.94023 2515.70847
0.01711 9.73009 0.26662 13.94023 2515.70847
